Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Harris,Atlanta Braves,Baltimore Orioles,0,5,2,1,0,0,2,5,0.292,0.355,0.648,0.093,0.68,0.06,0.67,0.9,3,1,0,0,0,1,613
O.Albies,Atlanta Braves,Baltimore Orioles,0,5,2,4,1,0,0,5,0.329,0.403,0.733,0.28,0.94,0.17,0.92,3.3,7,-15,19,0,0,6,613
M.Ozuna,Atlanta Braves,Baltimore Orioles,0,4,0,2,2,1,0,5,0.396,0.604,1.0,0.094,0.9,0.06,0.88,1.1,4,-13,15,0,0,3,613
M.Olson,Atlanta Braves,Baltimore Orioles,0,5,0,1,1,0,2,5,0.33,0.441,0.771,-0.065,0.7,-0.04,0.68,-0.8,2,-15,16,0,0,2,613
A.Riley,Atlanta Braves,Baltimore Orioles,0,5,0,0,0,0,1,5,0.288,0.33,0.618,-0.068,0.62,-0.04,0.61,-1.4,0,0,0,0,0,0,613
T.d'Arnaud,Atlanta Braves,Baltimore Orioles,0,4,0,0,0,0,1,5,0.311,0.434,0.744,-0.073,0.55,-0.04,0.54,-1.1,0,0,0,0,0,0,613
A.Duvall,Atlanta Braves,Baltimore Orioles,0,5,1,2,0,0,1,5,0.264,0.333,0.597,-0.001,0.55,-0.0,0.55,-0.1,3,2,0,0,0,2,613
J.Kelenic,Atlanta Braves,Baltimore Orioles,0,4,1,1,0,0,2,4,0.3,0.403,0.703,-0.035,0.7,-0.02,0.69,-0.6,2,1,0,0,0,1,613
O.Arcia,Atlanta Braves,Baltimore Orioles,0,4,0,1,1,0,1,4,0.257,0.373,0.63,0.005,0.68,0.0,0.67,0.5,2,-16,17,0,0,2,613
G.Henderson,Baltimore Orioles,Atlanta Braves,1,4,0,1,0,0,1,4,0.372,0.592,0.964,-0.026,1.22,-0.01,0.99,0.1,1,1,0,0,0,1,613
A.Rutschman,Baltimore Orioles,Atlanta Braves,1,3,0,0,0,1,2,4,0.337,0.472,0.809,-0.089,0.96,-0.04,0.79,-0.5,0,0,0,0,0,0,613
R.O'Hearn,Baltimore Orioles,Atlanta Braves,1,4,0,1,0,0,1,4,0.337,0.475,0.812,-0.037,0.99,-0.02,0.81,-0.7,1,1,0,0,0,1,613
A.Santander,Baltimore Orioles,Atlanta Braves,1,4,0,0,0,0,0,4,0.299,0.458,0.757,-0.128,1.19,-0.06,0.97,-0.9,0,0,0,0,0,0,613
J.Westburg,Baltimore Orioles,Atlanta Braves,1,3,1,2,0,0,0,4,0.333,0.5,0.833,0.101,0.63,0.05,0.52,1.1,3,-11,13,0,0,3,613
C.Cowser,Baltimore Orioles,Atlanta Braves,1,4,0,0,0,0,2,4,0.318,0.427,0.745,-0.108,1.32,-0.05,1.07,-1.1,0,0,0,0,0,0,613
C.Mullins,Baltimore Orioles,Atlanta Braves,1,3,1,1,0,1,0,4,0.234,0.321,0.555,0.013,0.91,0.01,0.74,-0.0,2,1,0,0,0,1,613
K.Stowers,Baltimore Orioles,Atlanta Braves,1,4,1,1,3,0,2,4,0.286,0.5,0.786,0.108,1.3,0.05,1.06,1.8,5,0,0,0,1,4,613
J.Mateo,Baltimore Orioles,Atlanta Braves,1,3,0,0,0,0,1,3,0.289,0.455,0.744,-0.066,0.88,-0.03,0.72,-0.5,0,0,0,0,0,0,613
R.Mountcastle,Baltimore Orioles,Atlanta Braves,1,1,0,0,0,0,0,1,0.323,0.486,0.809,-0.039,1.56,-0.02,1.27,-0.4,0,0,0,0,0,0,613
C.Abrams,Washington Nationals,Detroit Tigers,0,3,0,1,0,1,0,4,0.299,0.47,0.77,-0.016,0.53,-0.01,0.34,0.0,1,1,0,0,0,1,613
L.Thomas,Washington Nationals,Detroit Tigers,0,3,0,1,0,0,1,3,0.292,0.338,0.63,-0.019,0.96,-0.01,0.62,-0.1,1,1,0,0,0,1,613
N.Senzel,Washington Nationals,Detroit Tigers,0,1,0,0,0,0,1,1,0.347,0.419,0.766,-0.008,0.31,-0.0,0.2,-0.3,0,0,0,0,0,0,613
J.Winker,Washington Nationals,Detroit Tigers,0,4,0,0,0,0,1,4,0.374,0.385,0.759,-0.094,0.89,-0.04,0.58,-1.0,0,0,0,0,0,0,613
E.Rosario,Washington Nationals,Detroit Tigers,0,3,0,0,0,0,0,3,0.236,0.346,0.582,-0.069,0.91,-0.03,0.59,-0.6,0,0,0,0,0,0,613
T.Lipscomb,Washington Nationals,Detroit Tigers,0,1,0,0,0,0,1,1,0.328,0.287,0.615,-0.004,0.15,-0.0,0.1,-0.2,0,0,0,0,0,0,613
J.Meneses,Washington Nationals,Detroit Tigers,0,3,2,2,0,1,1,4,0.306,0.319,0.625,0.192,0.81,0.07,0.53,1.1,4,-8,10,0,0,4,613
L.Garcia,Washington Nationals,Detroit Tigers,0,4,0,1,0,0,1,4,0.305,0.392,0.697,-0.005,1.25,-0.0,0.81,-0.2,1,1,0,0,0,0,613
I.Vargas,Washington Nationals,Detroit Tigers,0,1,0,0,2,0,0,3,0.338,0.358,0.697,0.011,2.16,0.0,1.41,-0.1,2,0,0,0,0,0,613
D.Millas,Washington Nationals,Detroit Tigers,0,3,0,0,0,0,1,3,0.118,0.063,0.18,-0.075,0.99,-0.03,0.64,-0.6,0,0,0,0,0,0,613
J.Young,Washington Nationals,Detroit Tigers,0,3,0,0,0,0,1,3,0.318,0.303,0.621,-0.045,0.62,-0.02,0.4,-0.5,0,0,0,0,0,0,613
M.Vierling,Detroit Tigers,Washington Nationals,1,5,1,1,0,0,1,5,0.307,0.462,0.769,0.028,1.14,0.01,0.61,-0.3,2,1,0,0,0,1,613
A.Ibanez,Detroit Tigers,Washington Nationals,1,3,1,2,1,0,0,4,0.303,0.391,0.694,0.215,1.53,0.07,0.82,1.7,4,-3,5,0,0,3,613
M.Canha,Detroit Tigers,Washington Nationals,1,3,0,2,2,0,0,4,0.35,0.376,0.726,0.085,1.24,0.03,0.66,0.7,4,2,0,0,0,2,613
R.Greene,Detroit Tigers,Washington Nationals,1,4,1,1,1,0,1,4,0.339,0.462,0.801,-0.051,1.02,-0.02,0.55,-0.1,3,1,0,0,0,1,613
G.Urshela,Detroit Tigers,Washington Nationals,1,1,1,0,0,3,1,4,0.327,0.372,0.699,0.04,0.93,0.01,0.5,0.7,1,0,0,0,0,0,613
J.Malloy,Detroit Tigers,Washington Nationals,1,3,1,2,3,0,1,4,0.367,0.522,0.888,0.227,1.29,0.07,0.69,2.7,6,-1,1,0,2,6,613
W.Perez,Detroit Tigers,Washington Nationals,1,4,0,0,0,0,1,4,0.315,0.401,0.716,-0.094,0.88,-0.03,0.47,-1.2,0,0,0,0,0,0,613
J.Rogers,Detroit Tigers,Washington Nationals,1,4,0,0,0,0,1,4,0.275,0.375,0.65,-0.148,1.08,-0.05,0.58,-1.5,0,0,0,0,0,0,613
R.Kreidler,Detroit Tigers,Washington Nationals,1,4,2,2,0,0,0,4,0.429,0.333,0.762,0.066,0.67,0.02,0.36,0.4,4,2,0,0,0,2,613
A.Volpe,New York Yankees,Kansas City Royals,0,4,0,0,1,0,1,4,0.331,0.417,0.748,0.013,1.57,0.01,1.15,-0.3,1,0,0,0,0,0,613
J.Soto,New York Yankees,Kansas City Royals,0,4,0,2,1,0,1,4,0.433,0.592,1.025,0.243,1.45,0.11,1.05,0.7,3,2,0,0,0,2,613
A.Judge,New York Yankees,Kansas City Royals,0,4,0,0,0,0,4,4,0.428,0.69,1.118,-0.1,1.05,-0.04,0.76,-0.9,0,0,0,0,0,0,613
A.Verdugo,New York Yankees,Kansas City Royals,0,4,0,0,0,0,1,4,0.314,0.418,0.733,-0.092,0.94,-0.04,0.68,-0.8,0,0,0,0,0,0,613
G.Torres,New York Yankees,Kansas City Royals,0,4,0,1,0,0,1,4,0.307,0.347,0.654,-0.059,0.82,-0.03,0.59,-0.4,1,-11,12,0,0,2,613
A.Rizzo,New York Yankees,Kansas City Royals,0,3,1,1,1,1,0,4,0.282,0.344,0.626,0.094,0.89,0.04,0.65,0.7,3,-7,0,0,8,4,613
D.LeMahieu,New York Yankees,Kansas City Royals,0,3,0,0,0,0,0,3,0.306,0.19,0.497,-0.101,1.28,-0.04,0.93,-0.7,0,0,0,0,0,0,613
A.Wells,New York Yankees,Kansas City Royals,0,2,0,0,0,1,0,3,0.296,0.319,0.615,0.071,1.26,0.03,0.92,0.4,0,0,0,0,0,0,613
T.Grisham,New York Yankees,Kansas City Royals,0,3,1,1,0,0,0,3,0.257,0.263,0.52,0.05,1.79,0.02,1.31,-0.3,2,1,0,0,0,1,613
M.Garcia,Kansas City Royals,New York Yankees,1,4,1,1,2,1,0,5,0.302,0.373,0.675,0.732,2.52,0.49,2.81,1.4,4,-13,14,0,0,2,613
B.Witt,Kansas City Royals,New York Yankees,1,3,1,2,0,1,0,4,0.379,0.564,0.943,0.115,1.08,0.08,1.2,0.7,3,2,0,0,0,0,613
V.Pasquantino,Kansas City Royals,New York Yankees,1,3,0,1,2,1,0,4,0.317,0.429,0.747,0.231,1.67,0.15,1.86,1.6,3,-18,19,0,0,2,613
S.Perez,Kansas City Royals,New York Yankees,1,4,0,0,0,0,1,4,0.375,0.48,0.855,-0.178,1.8,-0.12,2.01,-1.3,0,0,0,0,0,0,613
N.Velazquez,Kansas City Royals,New York Yankees,1,4,0,0,0,0,1,4,0.276,0.38,0.656,-0.172,1.66,-0.11,1.85,-1.2,0,0,0,0,0,0,613
F.Fermin,Kansas City Royals,New York Yankees,1,4,0,1,0,0,0,4,0.341,0.398,0.74,-0.112,1.26,-0.07,1.41,-0.4,1,1,0,0,0,1,613
D.Blanco,Kansas City Royals,New York Yankees,1,3,0,1,0,0,0,3,0.324,0.361,0.684,0.013,0.7,0.01,0.78,-0.1,1,1,0,0,0,1,613
D.Waters,Kansas City Royals,New York Yankees,1,1,0,1,0,0,0,1,0.2,0.2,0.4,0.097,2.62,0.07,2.92,0.3,1,1,0,0,0,1,613
G.Hampson,Kansas City Royals,New York Yankees,1,2,0,1,0,1,0,3,0.358,0.375,0.733,-0.046,0.81,-0.03,0.9,-0.2,1,-5,6,0,0,2,613
M.Melendez,Kansas City Royals,New York Yankees,1,1,1,0,0,0,0,1,0.22,0.332,0.551,-0.111,4.67,-0.07,5.21,-0.3,1,0,0,0,0,0,613
K.Isbel,Kansas City Royals,New York Yankees,1,4,1,1,0,0,1,4,0.279,0.353,0.632,0.051,1.38,0.03,1.54,-0.6,2,1,0,0,0,1,613
K.Hayes,Pittsburgh Pirates,St. Louis Cardinals,0,5,0,1,0,0,1,5,0.312,0.314,0.626,-0.14,1.73,-0.07,1.44,-1.3,1,1,0,0,0,1,613
B.Reynolds,Pittsburgh Pirates,St. Louis Cardinals,0,5,0,1,1,0,1,5,0.33,0.422,0.752,-0.07,2.0,-0.03,1.66,0.1,2,1,0,0,0,1,613
O.Cruz,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,1,2,0,0,4,0.3,0.432,0.732,0.097,1.6,0.05,1.33,0.8,3,1,0,0,0,1,613
E.Olivares,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,1,0,0,1,4,0.291,0.37,0.662,-0.18,1.53,-0.09,1.27,-1.3,1,1,0,0,0,1,613
R.Tellez,Pittsburgh Pirates,St. Louis Cardinals,0,3,0,1,0,1,1,4,0.275,0.283,0.558,-0.016,1.12,-0.01,0.93,0.1,1,1,0,0,0,1,613
J.Triolo,Pittsburgh Pirates,St. Louis Cardinals,0,2,0,0,0,2,1,4,0.294,0.28,0.574,-0.018,1.32,-0.01,1.1,-0.4,0,0,0,0,0,0,613
J.Suwinski,Pittsburgh Pirates,St. Louis Cardinals,0,3,1,0,0,1,3,4,0.265,0.296,0.561,-0.085,1.39,-0.04,1.16,-0.4,1,0,0,0,0,0,613
Y.Grandal,Pittsburgh Pirates,St. Louis Cardinals,0,4,1,1,0,0,0,4,0.195,0.274,0.469,-0.069,1.68,-0.03,1.39,-0.1,2,1,0,0,0,1,613
M.A.,Pittsburgh Pirates,St. Louis Cardinals,0,3,1,1,0,1,1,4,0.253,0.255,0.509,0.093,1.73,0.05,1.44,0.9,2,1,0,0,0,0,613
M.Winn,St Louis Cardinals,St. Louis Cardinals,0,4,1,2,0,0,0,4,0.35,0.434,0.784,0.07,0.98,0.04,0.86,0.5,3,-1,0,3,0,4,613
A.Burleson,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,0,0,2,4,0.307,0.439,0.746,-0.033,1.21,-0.02,1.05,-0.4,0,0,0,0,0,0,613
P.Goldschmidt,St Louis Cardinals,St. Louis Cardinals,0,4,1,1,2,0,1,4,0.299,0.354,0.653,0.108,1.2,0.06,1.04,0.9,4,-7,0,0,8,4,613
N.Gorman,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,1,4,0.297,0.463,0.76,-0.098,1.03,-0.05,0.9,-0.9,0,0,0,0,0,0,613
N.Arenado,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,1,4,0.315,0.38,0.695,-0.102,1.01,-0.05,0.88,-1.1,0,0,0,0,0,0,613
B.Donovan,St Louis Cardinals,St. Louis Cardinals,0,3,1,1,1,0,0,4,0.325,0.38,0.705,0.16,0.65,0.08,0.56,0.8,3,-4,0,0,5,4,613
J.Fermin,St Louis Cardinals,St. Louis Cardinals,0,3,1,2,0,0,0,3,0.273,0.241,0.514,0.019,0.66,0.01,0.57,0.2,3,1,0,1,0,4,613
D.Carlson,St Louis Cardinals,St. Louis Cardinals,0,1,0,0,0,0,0,1,0.271,0.21,0.481,-0.007,0.29,-0.0,0.25,-0.1,0,0,0,0,0,0,613
P.Pages,St Louis Cardinals,St. Louis Cardinals,0,3,0,1,1,0,0,3,0.229,0.143,0.371,0.01,1.12,0.01,0.97,0.3,2,1,0,0,0,1,613
M.Siani,St Louis Cardinals,St. Louis Cardinals,0,3,0,1,0,0,1,3,0.25,0.26,0.51,-0.014,0.65,-0.01,0.56,-0.2,1,1,0,0,0,1,613
M.Tauchman,Chicago Cubs,Tampa Bay Rays,0,3,0,0,0,0,1,3,0.35,0.378,0.728,-0.063,0.81,-0.03,0.66,-0.7,0,0,0,0,0,0,613
D.Swanson,Chicago Cubs,Tampa Bay Rays,0,1,0,0,0,0,0,1,0.292,0.363,0.655,-0.053,2.14,-0.03,1.74,-0.2,0,0,0,0,0,0,613
C.Morel,Chicago Cubs,Tampa Bay Rays,0,4,0,0,0,0,2,4,0.314,0.393,0.708,-0.095,0.96,-0.05,0.79,-0.7,0,0,0,0,0,0,613
C.Bellinger,Chicago Cubs,Tampa Bay Rays,0,4,0,1,0,0,1,4,0.322,0.452,0.775,-0.043,0.66,-0.02,0.53,-0.3,1,1,0,0,0,1,613
S.Suzuki,Chicago Cubs,Tampa Bay Rays,0,3,0,0,0,1,2,4,0.33,0.465,0.795,-0.087,1.01,-0.04,0.82,-0.3,0,0,0,0,0,0,613
M.Busch,Chicago Cubs,Tampa Bay Rays,0,3,1,1,0,1,1,4,0.35,0.442,0.792,0.08,1.27,0.04,1.03,0.1,2,1,0,0,0,1,613
N.Hoerner,Chicago Cubs,Tampa Bay Rays,0,4,1,1,0,0,0,4,0.341,0.349,0.69,-0.122,1.75,-0.06,1.42,-0.3,2,1,0,0,0,1,613
P.Wisdom,Chicago Cubs,Tampa Bay Rays,0,1,0,0,0,1,1,3,0.293,0.408,0.701,0.012,0.96,0.01,0.78,0.2,0,0,0,0,0,0,613
P.Crow-Armstrong,Chicago Cubs,Tampa Bay Rays,0,3,0,0,0,0,2,3,0.26,0.292,0.553,0.058,1.28,0.03,1.03,0.3,0,0,0,0,0,0,613
Y.Gomes,Chicago Cubs,Tampa Bay Rays,0,2,0,0,1,0,1,3,0.176,0.241,0.417,-0.002,1.19,-0.0,0.97,-0.3,1,0,0,0,0,0,613
Y.Diaz,Tampa Bay Rays,Chicago Cubs,1,4,0,2,1,0,1,4,0.328,0.357,0.685,0.217,1.58,0.05,0.59,0.8,3,2,0,0,0,2,613
R.Arozarena,Tampa Bay Rays,Chicago Cubs,1,4,0,0,0,0,1,4,0.278,0.312,0.59,-0.143,1.49,-0.03,0.56,-1.1,0,0,0,0,0,0,613
B.Lowe,Tampa Bay Rays,Chicago Cubs,1,4,0,2,0,0,1,4,0.305,0.38,0.685,0.042,1.06,0.01,0.4,0.5,2,2,0,0,0,2,613
I.Paredes,Tampa Bay Rays,Chicago Cubs,1,4,0,0,0,0,0,4,0.365,0.471,0.836,-0.127,1.73,-0.03,0.65,-0.5,0,0,0,0,0,0,613
A.Rosario,Tampa Bay Rays,Chicago Cubs,1,4,1,1,0,0,1,4,0.315,0.409,0.724,0.026,1.07,0.01,0.4,-0.3,2,1,0,0,0,1,613
J.Siri,Tampa Bay Rays,Chicago Cubs,1,3,1,0,0,1,0,4,0.271,0.359,0.63,0.021,1.16,0.01,0.43,-0.3,1,0,0,0,0,0,613
J.Caballero,Tampa Bay Rays,Chicago Cubs,1,4,0,0,0,0,2,4,0.309,0.368,0.677,-0.16,1.56,-0.04,0.58,-1.3,0,0,0,0,0,0,613
J.DeLuca,Tampa Bay Rays,Chicago Cubs,1,2,0,0,0,0,1,2,0.255,0.277,0.531,-0.051,1.03,-0.01,0.39,-0.4,0,0,0,0,0,0,613
J.Lowe,Tampa Bay Rays,Chicago Cubs,1,1,1,1,1,0,0,1,0.27,0.368,0.638,0.264,3.9,0.06,1.46,1.5,3,1,0,0,0,1,613
A.Jackson,Tampa Bay Rays,Chicago Cubs,1,1,0,1,0,1,0,2,0.13,0.16,0.29,0.053,0.69,0.01,0.26,0.4,1,1,0,0,0,1,613
B.Rortvedt,Tampa Bay Rays,Chicago Cubs,1,1,0,0,1,0,0,1,0.367,0.297,0.664,0.03,3.38,0.01,1.26,-0.0,1,0,0,0,0,0,613
K.Schwarber,Philadelphia Phillies,Boston Red Sox,0,4,0,3,3,1,1,5,0.37,0.426,0.796,0.237,0.81,0.09,0.51,3.2,6,-2,5,0,0,4,613
N.Castellanos,Philadelphia Phillies,Boston Red Sox,0,5,0,1,0,0,2,5,0.276,0.365,0.641,-0.073,0.75,-0.03,0.46,-1.4,1,1,0,0,0,1,613
B.Harper,Philadelphia Phillies,Boston Red Sox,0,4,0,1,0,0,0,4,0.391,0.528,0.919,-0.05,0.64,-0.02,0.4,-0.6,1,1,0,0,0,1,613
B.Stott,Philadelphia Phillies,Boston Red Sox,0,4,0,0,0,0,1,4,0.34,0.374,0.714,-0.059,0.52,-0.02,0.33,-1.0,0,0,0,0,0,0,613
E.Sosa,Philadelphia Phillies,Boston Red Sox,0,4,1,1,0,0,0,4,0.352,0.509,0.86,-0.002,0.47,-0.0,0.3,-0.2,2,1,0,0,0,1,613
D.Dahl,Philadelphia Phillies,Boston Red Sox,0,4,0,0,0,0,2,4,0.263,0.684,0.947,-0.057,0.58,-0.02,0.36,-0.9,0,0,0,0,0,0,613
W.Merrifield,Philadelphia Phillies,Boston Red Sox,0,3,1,2,0,0,0,4,0.278,0.303,0.581,0.055,0.4,0.02,0.25,0.7,3,2,0,0,0,2,613
G.Stubbs,Philadelphia Phillies,Boston Red Sox,0,4,0,1,0,0,2,4,0.269,0.2,0.469,-0.024,0.76,-0.01,0.47,-0.7,1,1,0,0,0,1,613
J.Rojas,Philadelphia Phillies,Boston Red Sox,0,3,1,1,0,0,0,3,0.27,0.294,0.564,-0.032,1.11,-0.01,0.69,-0.4,2,1,0,0,0,1,613
W.Wilson,Philadelphia Phillies,Boston Red Sox,0,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.001,0.03,0.0,0.02,-0.2,0,0,0,0,0,0,613
J.Duran,Boston Red Sox,Philadelphia Phillies,1,4,1,2,2,1,1,5,0.34,0.466,0.806,0.148,0.6,0.05,0.36,1.4,5,-18,20,0,0,4,613
D.Hamilton,Boston Red Sox,Philadelphia Phillies,1,5,1,1,1,0,3,5,0.343,0.462,0.804,0.053,0.79,0.02,0.47,-0.3,3,1,0,0,0,1,613
T.O'Neill,Boston Red Sox,Philadelphia Phillies,1,5,1,2,3,0,2,5,0.356,0.512,0.868,0.151,0.62,0.06,0.37,2.0,6,-10,0,0,12,5,613
R.Devers,Boston Red Sox,Philadelphia Phillies,1,4,1,2,0,1,0,5,0.378,0.559,0.937,-0.088,0.47,-0.03,0.28,-0.6,3,-11,13,0,0,3,613
M.Yoshida,Boston Red Sox,Philadelphia Phillies,1,5,0,1,0,0,2,5,0.34,0.368,0.708,-0.028,0.28,-0.01,0.17,-0.8,1,1,0,0,0,1,613
E.Valdez,Boston Red Sox,Philadelphia Phillies,1,4,1,2,1,0,0,4,0.237,0.397,0.633,0.041,0.34,0.01,0.2,0.6,4,-7,9,0,0,4,613
R.McGuire,Boston Red Sox,Philadelphia Phillies,1,3,1,1,1,0,1,4,0.291,0.33,0.621,0.086,0.57,0.03,0.34,0.9,3,-1,2,0,0,2,613
D.Smith,Boston Red Sox,Philadelphia Phillies,1,2,2,1,1,1,1,4,0.333,0.324,0.657,0.096,0.48,0.03,0.29,1.0,4,1,0,0,0,1,613
C.Rafaela,Boston Red Sox,Philadelphia Phillies,1,4,1,2,0,0,2,4,0.249,0.369,0.618,0.036,0.52,0.01,0.31,0.7,3,-8,10,0,0,3,613
J.Chisholm,Miami Marlins,New York Mets,0,4,1,2,1,0,0,4,0.32,0.438,0.758,0.094,1.09,0.0,0.03,0.5,4,-8,0,0,10,0,613
B.De,Miami Marlins,New York Mets,0,3,0,0,0,1,1,4,0.302,0.42,0.723,-0.061,1.14,-0.0,0.04,-0.6,0,0,0,0,0,0,613
J.Bell,Miami Marlins,New York Mets,0,4,0,0,0,0,1,4,0.312,0.379,0.691,-0.101,1.01,-0.0,0.03,-0.8,0,0,0,0,0,0,613
J.Sanchez,Miami Marlins,New York Mets,0,4,0,1,0,0,1,4,0.285,0.344,0.629,-0.026,0.97,-0.0,0.03,-0.3,1,-7,8,0,0,2,613
J.Burger,Miami Marlins,New York Mets,0,3,1,1,1,1,1,4,0.266,0.356,0.621,0.171,0.95,0.0,0.03,0.9,3,-5,0,0,6,4,613
N.Gordon,Miami Marlins,New York Mets,0,3,0,1,0,1,0,4,0.259,0.37,0.628,0.035,0.96,0.0,0.03,0.3,1,1,0,0,0,1,613
T.Anderson,Miami Marlins,New York Mets,0,4,0,2,0,0,0,4,0.239,0.226,0.465,-0.14,1.3,-0.0,0.04,-1.3,2,2,0,0,0,2,613
O.Lopez,Miami Marlins,New York Mets,0,4,0,1,0,0,2,4,0.313,0.407,0.72,-0.003,1.05,0.0,0.03,0.0,1,1,0,0,0,1,613
C.Bethancourt,Miami Marlins,New York Mets,0,4,0,0,0,0,1,4,0.19,0.227,0.417,-0.112,1.07,-0.0,0.03,-1.0,0,0,0,0,0,0,613
F.Lindor,New York Mets,Miami Marlins,1,2,1,0,0,1,0,4,0.302,0.413,0.716,0.21,2.01,0.05,0.76,0.7,1,0,0,0,0,0,613
B.Nimmo,New York Mets,Miami Marlins,1,3,1,0,0,1,2,4,0.339,0.369,0.708,-0.154,2.35,-0.03,0.89,-0.9,1,0,0,0,0,0,613
J.Martinez,New York Mets,Miami Marlins,1,4,1,2,2,0,0,4,0.327,0.458,0.785,0.895,2.18,0.2,0.82,2.4,5,-13,9,0,6,0,613
P.Alonso,New York Mets,Miami Marlins,1,2,0,0,0,1,1,3,0.315,0.459,0.774,0.016,1.53,0.0,0.58,0.0,0,0,0,0,0,0,613
S.Marte,New York Mets,Miami Marlins,1,2,0,0,0,1,1,3,0.337,0.433,0.77,-0.177,1.92,-0.04,0.72,-0.8,0,0,0,0,0,0,613
M.Vientos,New York Mets,Miami Marlins,1,3,0,0,0,0,1,3,0.374,0.556,0.929,-0.14,1.76,-0.03,0.66,-0.8,0,0,0,0,0,0,613
L.Torrens,New York Mets,Miami Marlins,1,2,0,0,0,0,0,2,0.35,0.667,1.017,-0.049,0.91,-0.01,0.34,-0.4,0,0,0,0,0,0,613
D.Stewart,New York Mets,Miami Marlins,1,1,0,0,0,0,1,1,0.341,0.333,0.674,-0.062,2.46,-0.01,0.93,-0.2,0,0,0,0,0,0,613
J.McNeil,New York Mets,Miami Marlins,1,3,0,0,0,0,0,3,0.289,0.312,0.601,-0.108,1.46,-0.02,0.55,-0.6,0,0,0,0,0,0,613
H.Bader,New York Mets,Miami Marlins,1,3,0,1,0,0,1,3,0.317,0.38,0.697,-0.075,1.3,-0.02,0.49,-0.4,1,1,0,0,0,1,613
A.Toro,Oakland Athletics,Minnesota Twins,0,4,0,1,0,0,1,4,0.305,0.392,0.696,-0.046,0.54,-0.0,0.04,-0.4,1,1,0,0,0,1,613
J.Bleday,Oakland Athletics,Minnesota Twins,0,4,0,1,0,0,0,4,0.325,0.444,0.77,-0.04,0.64,-0.0,0.05,-0.5,1,1,0,0,0,1,613
B.Rooker,Oakland Athletics,Minnesota Twins,0,4,0,0,0,0,2,4,0.34,0.512,0.852,-0.064,0.61,-0.0,0.05,-0.7,0,0,0,0,0,0,613
