Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
H.Renfroe,Kansas City Royals,Detroit Tigers,0,5,2,2,1,0,1,5,0.318,0.418,0.736,0.116,0.74,0.09,0.97,1.1,5,-15,17,0,0,3,802
F.Fermin,Kansas City Royals,Detroit Tigers,0,3,0,2,1,1,0,5,0.364,0.445,0.809,0.033,0.58,0.03,0.75,0.8,3,2,0,0,0,2,802
G.Hampson,Kansas City Royals,Detroit Tigers,0,4,0,2,0,1,1,5,0.301,0.346,0.647,0.04,0.8,0.03,1.05,1.0,2,2,0,0,0,2,802
P.DeJong,Kansas City Royals,Detroit Tigers,0,3,0,1,2,0,1,4,0.278,0.429,0.706,-0.052,1.38,-0.04,1.81,0.3,3,1,0,0,0,1,802
D.Blanco,Kansas City Royals,Detroit Tigers,0,4,1,1,0,0,2,4,0.28,0.301,0.581,-0.046,0.86,-0.04,1.13,-1.2,2,1,0,0,0,1,802
M.Vierling,Detroit Tigers,Kansas City Royals,1,3,1,1,0,1,0,4,0.293,0.435,0.728,0.077,0.82,0.01,0.13,0.4,2,1,0,0,0,1,802
A.Ibanez,Detroit Tigers,Kansas City Royals,1,4,0,0,0,0,1,4,0.311,0.409,0.72,-0.107,1.15,-0.01,0.18,-1.0,0,0,0,0,0,0,802
C.Keith,Detroit Tigers,Kansas City Royals,1,4,0,0,0,0,0,4,0.311,0.397,0.708,-0.089,0.93,-0.01,0.14,-0.9,0,0,0,0,0,0,802
J.Malloy,Detroit Tigers,Kansas City Royals,1,2,1,2,2,2,0,4,0.316,0.431,0.747,0.27,0.87,0.03,0.14,2.7,5,-6,0,0,8,5,802
W.Perez,Detroit Tigers,Kansas City Royals,1,3,0,0,0,1,1,4,0.3,0.39,0.69,-0.114,1.32,-0.01,0.21,-1.0,0,0,0,0,0,0,802
J.Rogers,Detroit Tigers,Kansas City Royals,1,3,0,0,0,1,1,4,0.246,0.351,0.596,-0.079,0.59,-0.01,0.09,-0.6,0,0,0,0,0,0,802
R.Vilade,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,1,3,0.27,0.314,0.585,-0.06,0.8,-0.01,0.12,-0.8,0,0,0,0,0,0,802
G.Urshela,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,0,3,0.276,0.32,0.596,-0.045,0.6,-0.0,0.09,-0.8,0,0,0,0,0,0,802
J.Baez,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,2,3,0.207,0.27,0.478,-0.028,0.37,-0.0,0.06,-0.4,0,0,0,0,0,0,802
C.Carroll,Arizona Diamondbacks,Pittsburgh Pirates,0,5,1,1,0,0,0,5,0.305,0.361,0.666,0.036,0.63,0.03,0.93,-0.1,2,-8,0,9,0,3,802
K.Marte,Arizona Diamondbacks,Pittsburgh Pirates,0,5,2,2,2,0,1,5,0.369,0.554,0.924,0.124,0.72,0.11,1.06,1.4,6,-24,0,0,26,8,802
J.Pederson,Arizona Diamondbacks,Pittsburgh Pirates,0,3,1,1,1,2,2,5,0.387,0.534,0.921,0.055,0.53,0.05,0.77,1.1,3,-15,0,0,16,4,802
J.Bell,Arizona Diamondbacks,Pittsburgh Pirates,0,5,2,2,2,0,0,5,0.306,0.409,0.715,0.24,0.43,0.21,0.63,1.1,6,-14,0,0,16,8,802
L.Gurriel,Arizona Diamondbacks,Pittsburgh Pirates,0,5,1,1,0,0,0,5,0.297,0.419,0.716,-0.025,0.47,-0.02,0.69,-0.4,2,1,0,0,0,0,802
G.Moreno,Arizona Diamondbacks,Pittsburgh Pirates,0,4,1,1,0,1,1,5,0.342,0.373,0.715,0.098,1.28,0.09,1.88,0.2,2,1,0,0,0,1,802
E.Suarez,Arizona Diamondbacks,Pittsburgh Pirates,0,4,1,1,0,0,0,4,0.308,0.416,0.724,-0.047,1.06,-0.04,1.56,-0.4,2,-16,17,0,0,2,802
A.Thomas,Arizona Diamondbacks,Pittsburgh Pirates,0,3,0,1,2,1,0,4,0.256,0.416,0.672,0.015,1.16,0.01,1.69,0.9,3,1,0,0,0,1,802
G.Perdomo,Arizona Diamondbacks,Pittsburgh Pirates,0,4,0,1,1,0,2,4,0.32,0.344,0.664,0.222,1.11,0.19,1.63,0.1,2,-9,10,0,0,2,802
A.McCutchen,Pittsburgh Pirates,Arizona Diamondbacks,1,4,2,2,1,1,0,5,0.328,0.384,0.712,0.165,1.04,0.11,1.13,0.9,5,-12,14,0,0,3,802
B.Reynolds,Pittsburgh Pirates,Arizona Diamondbacks,1,5,1,2,2,0,2,5,0.352,0.478,0.829,0.153,1.41,0.1,1.53,1.4,5,-19,21,0,0,3,802
O.Cruz,Pittsburgh Pirates,Arizona Diamondbacks,1,5,2,5,2,0,0,5,0.309,0.468,0.777,0.405,1.61,0.26,1.75,3.2,9,-18,23,0,0,6,802
B.De,Pittsburgh Pirates,Arizona Diamondbacks,1,5,0,0,0,0,0,5,0.288,0.413,0.701,-0.192,1.53,-0.12,1.66,-1.7,0,0,0,0,0,0,802
R.Tellez,Pittsburgh Pirates,Arizona Diamondbacks,1,4,0,1,1,1,1,5,0.301,0.39,0.692,0.031,1.29,0.02,1.4,0.4,2,1,0,0,0,1,802
J.Bart,Pittsburgh Pirates,Arizona Diamondbacks,1,4,1,1,1,1,0,5,0.352,0.468,0.82,-0.119,1.64,-0.08,1.78,-0.1,3,1,0,0,0,1,802
K.Hayes,Pittsburgh Pirates,Arizona Diamondbacks,1,5,1,2,0,0,1,5,0.293,0.298,0.591,-0.079,1.3,-0.05,1.41,-0.0,3,2,0,0,0,2,802
J.Triolo,Pittsburgh Pirates,Arizona Diamondbacks,1,3,0,0,0,0,1,4,0.281,0.28,0.561,-0.012,1.56,-0.01,1.69,-0.0,0,0,0,0,0,0,802
M.A.,Pittsburgh Pirates,Arizona Diamondbacks,1,4,1,0,1,0,2,4,0.259,0.302,0.561,-0.11,1.69,-0.07,1.83,-0.6,2,0,0,0,0,0,802
B.Turang,Milwaukee Brewers,Washington Nationals,0,4,0,1,1,0,1,5,0.322,0.362,0.684,-0.048,0.9,-0.04,1.31,-1.1,2,1,0,0,0,1,802
J.Chourio,Milwaukee Brewers,Washington Nationals,0,5,0,1,1,0,3,5,0.306,0.419,0.726,-0.061,0.85,-0.05,1.24,0.1,2,1,0,0,0,1,802
W.Contreras,Milwaukee Brewers,Washington Nationals,0,4,1,1,1,1,1,5,0.353,0.433,0.787,0.055,0.56,0.05,0.81,0.5,3,-11,0,0,12,4,802
W.Adames,Milwaukee Brewers,Washington Nationals,0,4,1,2,0,1,2,5,0.334,0.435,0.769,0.07,0.76,0.06,1.09,1.3,3,-24,26,0,0,3,802
J.Bauers,Milwaukee Brewers,Washington Nationals,0,3,1,0,0,2,1,5,0.322,0.389,0.711,-0.007,0.75,-0.01,1.08,-0.9,1,0,0,0,0,0,802
R.Hoskins,Milwaukee Brewers,Washington Nationals,0,5,1,1,1,0,0,5,0.306,0.436,0.742,-0.009,0.97,-0.01,1.4,-1.0,3,-9,10,0,0,2,802
S.Frelick,Milwaukee Brewers,Washington Nationals,0,4,3,2,0,0,1,5,0.344,0.344,0.688,0.083,0.9,0.07,1.3,1.2,5,2,0,0,0,2,802
J.Ortiz,Milwaukee Brewers,Washington Nationals,0,3,1,0,0,2,0,5,0.349,0.399,0.748,-0.028,1.01,-0.02,1.46,-0.2,1,0,0,0,0,0,802
G.Mitchell,Milwaukee Brewers,Washington Nationals,0,2,0,1,2,0,0,2,0.368,0.433,0.801,0.1,0.93,0.09,1.34,1.2,3,-5,6,0,0,2,802
B.Perkins,Milwaukee Brewers,Washington Nationals,0,2,0,2,2,0,0,2,0.337,0.372,0.708,0.274,2.35,0.24,3.41,2.6,4,2,0,0,0,2,802
C.Abrams,Washington Nationals,Milwaukee Brewers,1,5,1,1,2,0,0,5,0.328,0.459,0.788,0.097,0.87,0.0,0.07,0.9,4,-15,0,0,16,4,802
J.Yepez,Washington Nationals,Milwaukee Brewers,1,4,0,2,0,1,0,5,0.4,0.551,0.951,0.084,0.59,0.0,0.04,0.7,2,-10,12,0,0,3,802
J.Wood,Washington Nationals,Milwaukee Brewers,1,4,0,1,0,0,2,4,0.33,0.353,0.683,-0.062,1.13,-0.0,0.08,-0.6,1,1,0,0,0,1,802
H.Ramirez,Washington Nationals,Milwaukee Brewers,1,4,0,0,0,0,1,4,0.289,0.338,0.627,-0.141,1.25,-0.01,0.09,-1.2,0,0,0,0,0,0,802
L.Garcia,Washington Nationals,Milwaukee Brewers,1,4,1,3,0,0,0,4,0.316,0.436,0.752,0.123,1.06,0.01,0.08,1.1,4,3,0,0,0,0,802
K.Ruiz,Washington Nationals,Milwaukee Brewers,1,4,0,1,0,0,0,4,0.248,0.333,0.581,0.02,1.4,0.0,0.1,-0.2,1,1,0,0,0,1,802
T.Blankenhorn,Washington Nationals,Milwaukee Brewers,1,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.138,1.78,-0.01,0.13,-1.0,0,0,0,0,0,0,802
A.Call,Washington Nationals,Milwaukee Brewers,1,1,0,0,0,0,0,1,0.529,0.56,1.089,-0.009,0.36,0.0,0.03,-0.3,0,0,0,0,0,0,802
I.Vargas,Washington Nationals,Milwaukee Brewers,1,4,0,1,1,0,1,4,0.321,0.353,0.675,0.046,1.42,0.0,0.1,0.1,2,1,0,0,0,1,802
J.Young,Washington Nationals,Milwaukee Brewers,1,4,1,1,0,0,1,4,0.316,0.315,0.631,-0.093,1.25,-0.0,0.09,-0.8,2,1,0,0,0,1,802
G.Springer,Toronto Blue Jays,New York Yankees,0,4,0,1,0,0,2,4,0.312,0.381,0.693,-0.069,0.7,-0.0,0.06,-1.1,1,1,0,0,0,1,802
S.Berroa,Toronto Blue Jays,New York Yankees,0,1,0,0,0,0,0,1,0.273,0.211,0.483,-0.007,0.26,0.0,0.02,-0.2,0,0,0,0,0,0,802
J.Loperfido,Toronto Blue Jays,New York Yankees,0,5,2,2,0,0,3,5,0.299,0.371,0.67,0.07,0.56,0.0,0.04,0.4,4,0,0,2,0,4,802
V.Guerrero,Toronto Blue Jays,New York Yankees,0,3,1,2,1,1,0,5,0.387,0.527,0.914,0.171,0.75,0.01,0.06,2.0,4,-25,27,0,0,0,802
S.Horwitz,Toronto Blue Jays,New York Yankees,0,5,2,2,2,0,2,5,0.368,0.414,0.782,0.094,0.81,0.0,0.06,0.6,6,2,0,0,0,2,802
D.Varsho,Toronto Blue Jays,New York Yankees,0,5,1,1,0,0,2,5,0.279,0.398,0.677,-0.038,0.5,-0.0,0.04,-1.0,2,1,0,0,0,1,802
E.Clement,Toronto Blue Jays,New York Yankees,0,4,0,2,3,1,0,5,0.291,0.419,0.71,0.202,0.71,0.01,0.05,2.3,5,-14,16,0,0,3,802
D.Schneider,Toronto Blue Jays,New York Yankees,0,5,1,1,0,0,1,5,0.307,0.379,0.686,-0.039,0.46,-0.0,0.04,-0.9,2,-17,18,0,0,2,802
L.Jimenez,Toronto Blue Jays,New York Yankees,0,2,0,0,0,1,0,4,0.304,0.267,0.571,-0.009,0.63,0.0,0.05,0.0,0,0,0,0,0,0,802
B.Serven,Toronto Blue Jays,New York Yankees,0,4,1,2,2,0,0,4,0.222,0.125,0.347,0.09,0.9,0.0,0.07,1.5,5,2,0,0,0,2,802
A.Verdugo,New York Yankees,Toronto Blue Jays,1,5,0,0,0,0,3,5,0.294,0.373,0.668,-0.122,1.17,-0.09,1.51,-1.2,0,0,0,0,0,0,802
J.Soto,New York Yankees,Toronto Blue Jays,1,4,2,1,0,1,1,5,0.436,0.592,1.028,-0.025,0.89,-0.02,1.15,-0.2,3,-22,23,0,0,2,802
A.Judge,New York Yankees,Toronto Blue Jays,1,4,1,2,2,1,2,5,0.449,0.695,1.143,0.165,0.79,0.13,1.02,1.8,5,-38,0,0,40,5,802
A.Wells,New York Yankees,Toronto Blue Jays,1,4,0,2,0,0,0,4,0.336,0.411,0.748,0.102,1.05,0.08,1.35,0.9,2,2,0,0,0,2,802
G.Stanton,New York Yankees,Toronto Blue Jays,1,4,0,1,0,0,0,4,0.302,0.484,0.785,-0.111,1.25,-0.09,1.61,-1.0,1,-10,11,0,0,2,802
J.Chisholm,New York Yankees,Toronto Blue Jays,1,4,0,0,0,0,2,4,0.324,0.43,0.754,-0.124,1.18,-0.1,1.52,-1.2,0,0,0,0,0,0,802
G.Torres,New York Yankees,Toronto Blue Jays,1,1,0,1,0,0,0,1,0.308,0.359,0.667,0.028,0.71,0.02,0.91,0.3,1,1,0,0,0,1,802
O.Cabrera,New York Yankees,Toronto Blue Jays,1,3,0,0,0,0,0,3,0.285,0.346,0.631,-0.059,0.77,-0.04,0.99,-0.6,0,0,0,0,0,0,802
B.Rice,New York Yankees,Toronto Blue Jays,1,2,1,0,0,2,0,4,0.304,0.44,0.744,0.007,0.8,0.01,1.03,0.2,1,0,0,0,0,0,802
A.Volpe,New York Yankees,Toronto Blue Jays,1,4,1,3,2,0,1,4,0.308,0.401,0.709,0.106,0.9,0.08,1.16,1.7,6,-28,21,0,10,7,802
T.Fitzgerald,San Francisco Giants,Cincinnati Reds,0,5,1,3,2,0,1,5,0.371,0.633,1.004,0.194,0.58,0.07,0.33,2.1,6,-14,7,0,10,7,802
M.Canha,San Francisco Giants,Cincinnati Reds,0,3,0,2,0,1,1,4,0.341,0.353,0.694,0.048,0.73,0.02,0.41,0.8,2,2,0,0,0,2,802
H.Ramos,San Francisco Giants,Cincinnati Reds,0,4,0,1,0,0,2,4,0.347,0.497,0.844,-0.052,0.92,-0.02,0.51,-0.8,1,1,0,0,0,1,802
M.Chapman,San Francisco Giants,Cincinnati Reds,0,4,0,1,0,0,2,4,0.333,0.421,0.754,-0.052,0.94,-0.02,0.52,-0.9,1,1,0,0,0,1,802
P.Bailey,San Francisco Giants,Cincinnati Reds,0,4,0,0,0,0,1,4,0.332,0.39,0.722,-0.107,1.03,-0.04,0.58,-1.5,0,0,0,0,0,0,802
J.Encarnacion,San Francisco Giants,Cincinnati Reds,0,4,0,0,0,0,2,4,0.0,0.0,0.0,-0.066,0.62,-0.02,0.35,-0.9,0,0,0,0,0,0,802
M.Conforto,San Francisco Giants,Cincinnati Reds,0,4,0,0,0,0,2,4,0.295,0.401,0.695,-0.052,0.51,-0.02,0.29,-0.7,0,0,0,0,0,0,802
C.Schmitt,San Francisco Giants,Cincinnati Reds,0,4,1,1,1,0,1,4,0.255,0.519,0.774,0.08,0.36,0.03,0.2,0.5,3,-3,0,0,4,4,802
M.Luciano,San Francisco Giants,Cincinnati Reds,0,4,1,1,0,0,2,4,0.405,0.5,0.905,-0.017,0.37,-0.01,0.21,-0.4,2,1,0,0,0,1,802
J.India,Cincinnati Reds,San Francisco Giants,1,4,0,0,0,0,3,4,0.362,0.395,0.757,-0.073,0.71,-0.02,0.28,-0.7,0,0,0,0,0,0,802
E.De,Cincinnati Reds,San Francisco Giants,1,4,0,0,0,0,2,4,0.346,0.481,0.828,-0.066,0.64,-0.02,0.25,-0.6,0,0,0,0,0,0,802
S.Steer,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,2,3,0.319,0.422,0.741,-0.06,0.77,-0.01,0.31,-0.5,0,0,0,0,0,0,802
T.France,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,1,3,0.308,0.345,0.654,-0.057,0.73,-0.01,0.29,-0.5,0,0,0,0,0,0,802
T.Stephenson,Cincinnati Reds,San Francisco Giants,1,2,0,0,0,1,0,3,0.32,0.418,0.737,0.024,0.78,0.01,0.31,0.1,0,0,0,0,0,0,802
J.Candelario,Cincinnati Reds,San Francisco Giants,1,2,0,0,0,1,1,3,0.284,0.432,0.716,-0.122,1.2,-0.03,0.47,-0.9,0,0,0,0,0,0,802
T.Friedl,Cincinnati Reds,San Francisco Giants,1,2,0,0,0,1,1,3,0.319,0.359,0.677,-0.024,0.7,-0.01,0.27,-0.3,0,0,0,0,0,0,802
S.Fairchild,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,0,3,0.293,0.36,0.653,-0.068,0.83,-0.02,0.32,-0.6,0,0,0,0,0,0,802
S.Espinal,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,1,3,0.28,0.367,0.647,-0.08,1.03,-0.02,0.41,-0.7,0,0,0,0,0,0,802
C.Cowser,Baltimore Orioles,Cleveland Guardians,0,5,0,1,1,0,3,5,0.33,0.46,0.79,-0.087,1.02,-0.07,1.36,-0.1,2,1,0,0,0,1,802
A.Santander,Baltimore Orioles,Cleveland Guardians,0,3,0,0,1,0,2,4,0.311,0.534,0.846,-0.071,0.77,-0.06,1.03,-0.4,1,0,0,0,0,0,802
G.Henderson,Baltimore Orioles,Cleveland Guardians,0,4,0,0,0,0,1,4,0.373,0.556,0.929,-0.063,0.61,-0.05,0.81,-0.7,0,0,0,0,0,0,802
R.O'Hearn,Baltimore Orioles,Cleveland Guardians,0,2,1,0,0,2,1,4,0.345,0.449,0.794,0.025,0.62,0.02,0.82,0.1,1,0,0,0,0,0,802
A.Rutschman,Baltimore Orioles,Cleveland Guardians,0,4,0,1,0,0,2,4,0.328,0.418,0.746,0.053,0.77,0.04,1.03,0.5,1,1,0,0,0,1,802
R.Mountcastle,Baltimore Orioles,Cleveland Guardians,0,4,0,0,1,0,1,4,0.308,0.437,0.745,-0.059,0.77,-0.05,1.02,-0.9,1,0,0,0,0,0,802
C.Mullins,Baltimore Orioles,Cleveland Guardians,0,3,1,0,0,1,0,4,0.278,0.391,0.669,-0.052,0.58,-0.04,0.78,-0.4,1,0,0,0,0,0,802
C.Mayo,Baltimore Orioles,Cleveland Guardians,0,2,1,0,0,2,2,4,0.5,0.0,0.5,0.006,0.4,0.01,0.53,0.3,1,0,0,0,0,0,802
J.Holliday,Baltimore Orioles,Cleveland Guardians,0,3,1,2,1,1,1,4,0.188,0.182,0.369,0.01,0.79,0.01,1.05,1.2,4,2,0,0,0,2,802
S.Kwan,Cleveland Guardians,Baltimore Orioles,1,4,1,1,1,1,0,5,0.385,0.484,0.869,-0.032,0.73,-0.02,0.64,0.2,3,1,0,0,0,1,802
L.Thomas,Cleveland Guardians,Baltimore Orioles,1,4,0,0,0,1,1,5,0.332,0.407,0.739,-0.067,0.55,-0.03,0.48,-1.3,0,0,0,0,0,0,802
J.Ramirez,Cleveland Guardians,Baltimore Orioles,1,3,1,0,1,1,1,5,0.329,0.538,0.867,-0.012,0.51,-0.01,0.44,-0.1,2,0,0,0,0,0,802
J.Naylor,Cleveland Guardians,Baltimore Orioles,1,4,1,3,2,0,0,4,0.33,0.484,0.814,0.229,0.75,0.12,0.66,2.2,6,-15,18,0,0,4,802
D.Fry,Cleveland Guardians,Baltimore Orioles,1,3,1,1,0,1,0,4,0.389,0.455,0.843,0.032,0.76,0.02,0.67,0.4,2,1,0,0,0,1,802
A.Gimenez,Cleveland Guardians,Baltimore Orioles,1,4,1,1,0,0,0,4,0.298,0.332,0.629,-0.079,0.91,-0.04,0.8,-1.2,2,1,0,0,0,1,802
A.Martinez,Cleveland Guardians,Baltimore Orioles,1,3,1,1,0,1,1,4,0.312,0.361,0.673,0.068,0.83,0.04,0.73,1.0,2,1,0,0,0,1,802
B.Rocchio,Cleveland Guardians,Baltimore Orioles,1,3,1,2,1,1,1,4,0.304,0.308,0.612,0.114,0.68,0.06,0.59,2.4,4,2,0,0,0,2,802
A.Hedges,Cleveland Guardians,Baltimore Orioles,1,3,1,1,2,0,0,4,0.208,0.227,0.436,0.01,1.0,0.01,0.88,0.4,4,1,0,0,0,1,802
X.Edwards,Miami Marlins,Atlanta Braves,0,4,1,2,0,0,1,4,0.455,0.48,0.935,0.085,0.97,0.0,0.0,0.7,3,2,0,0,0,2,802
J.Burger,Miami Marlins,Atlanta Braves,0,4,1,1,1,0,3,4,0.287,0.425,0.712,0.0,0.86,0.0,0.0,0.0,3,-15,0,0,16,4,802
J.Sanchez,Miami Marlins,Atlanta Braves,0,3,0,1,0,0,0,3,0.289,0.404,0.693,-0.022,0.61,0.0,0.0,-0.2,1,1,0,0,0,1,802
D.Hensley,Miami Marlins,Atlanta Braves,0,1,0,0,0,0,0,1,0.25,0.0,0.25,-0.031,1.28,0.0,0.0,-0.3,0,0,0,0,0,0,802
J.Bride,Miami Marlins,Atlanta Braves,0,4,1,1,2,0,3,4,0.315,0.429,0.743,0.088,1.07,0.0,0.0,0.8,4,-1,0,0,2,4,802
K.Stowers,Miami Marlins,Atlanta Braves,0,4,0,1,0,0,2,4,0.265,0.404,0.67,-0.058,0.72,0.0,0.0,-0.5,1,1,0,0,0,1,802
O.Lopez,Miami Marlins,Atlanta Braves,0,4,0,1,0,0,1,4,0.256,0.307,0.562,0.054,1.1,0.0,0.0,-0.1,1,1,0,0,0,1,802
N.Gordon,Miami Marlins,Atlanta Braves,0,4,0,0,0,0,2,4,0.256,0.368,0.625,-0.105,1.05,0.0,0.0,-1.0,0,0,0,0,0,0,802
E.Rivera,Miami Marlins,Atlanta Braves,0,3,0,1,0,1,1,4,0.294,0.273,0.568,0.012,0.7,0.0,0.0,-0.1,1,1,0,0,0,1,802
A.Sanchez,Miami Marlins,Atlanta Braves,0,3,0,0,0,0,1,3,0.234,0.163,0.397,-0.036,0.45,0.0,0.0,-0.5,0,0,0,0,0,0,802
V.Brujan,Miami Marlins,Atlanta Braves,0,1,0,0,0,0,1,1,0.315,0.33,0.645,-0.117,3.86,0.0,0.0,-0.6,0,0,0,0,0,0,802
J.Soler,Atlanta Braves,Miami Marlins,1,4,0,1,1,0,1,4,0.328,0.41,0.738,0.125,1.77,0.1,2.44,-0.1,2,1,0,0,0,1,802
A.Riley,Atlanta Braves,Miami Marlins,1,4,1,1,1,0,1,4,0.323,0.455,0.777,0.135,1.48,0.11,2.04,0.6,3,-22,23,0,0,2,802
M.Ozuna,Atlanta Braves,Miami Marlins,1,3,0,0,1,0,2,4,0.375,0.579,0.954,0.032,1.23,0.03,1.69,-0.5,1,0,0,0,0,0,802
M.Olson,Atlanta Braves,Miami Marlins,1,2,0,0,0,2,1,4,0.306,0.415,0.721,-0.016,1.02,-0.01,1.41,0.2,0,0,0,0,0,0,802
O.Arcia,Atlanta Braves,Miami Marlins,1,3,1,2,2,1,0,4,0.269,0.372,0.64,0.147,1.28,0.12,1.77,1.5,5,-9,0,0,11,5,802
E.Rosario,Atlanta Braves,Miami Marlins,1,2,0,0,0,0,1,2,0.219,0.325,0.544,-0.043,0.83,-0.04,1.16,-0.4,0,0,0,0,0,0,802
A.Duvall,Atlanta Braves,Miami Marlins,1,2,0,0,0,0,2,2,0.247,0.33,0.576,-0.077,1.55,-0.06,2.14,-0.8,0,0,0,0,0,0,802
S.Murphy,Atlanta Braves,Miami Marlins,1,3,0,0,0,0,1,3,0.293,0.37,0.664,-0.099,1.21,-0.08,1.67,-0.7,0,0,0,0,0,0,802
J.Kelenic,Atlanta Braves,Miami Marlins,1,2,1,0,0,1,1,3,0.291,0.406,0.696,0.067,1.22,0.06,1.69,0.1,1,0,0,0,0,0,802
W.Merrifield,Atlanta Braves,Miami Marlins,1,1,1,1,0,1,0,3,0.286,0.307,0.592,0.1,1.89,0.08,2.61,0.8,2,-1,0,2,0,3,802
J.Duran,Boston Red Sox,Texas Rangers,0,5,1,2,0,0,0,5,0.352,0.508,0.86,0.012,0.42,0.01,0.46,0.5,3,-11,0,13,0,4,802
