Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
N.Hoerner,Chicago Cubs,Baltimore Orioles,0,5,2,1,1,0,0,6,0.33,0.335,0.665,-0.033,0.51,-0.01,0.17,-0.1,4,1,0,0,0,1,709
M.Busch,Chicago Cubs,Baltimore Orioles,0,6,2,4,1,0,1,6,0.365,0.473,0.838,0.126,0.45,0.03,0.15,2.0,7,-8,0,0,12,7,709
C.Bellinger,Chicago Cubs,Baltimore Orioles,0,5,1,1,0,1,1,6,0.326,0.408,0.734,0.026,0.45,0.01,0.15,-0.7,2,1,0,0,0,1,709
S.Suzuki,Chicago Cubs,Baltimore Orioles,0,5,1,2,2,0,2,5,0.33,0.461,0.791,0.024,0.6,0.01,0.2,1.2,5,-10,12,0,0,3,709
I.Happ,Chicago Cubs,Baltimore Orioles,0,4,2,2,3,1,1,5,0.358,0.455,0.813,0.227,0.68,0.05,0.23,2.3,7,-12,0,0,14,5,709
C.Morel,Chicago Cubs,Baltimore Orioles,0,4,0,1,0,1,2,5,0.305,0.367,0.672,0.093,0.61,0.02,0.21,0.8,1,1,0,0,0,1,709
D.Swanson,Chicago Cubs,Baltimore Orioles,0,5,0,0,1,0,3,5,0.276,0.335,0.611,-0.018,0.78,-0.0,0.26,-1.1,1,0,0,0,0,0,709
M.Mastrobuoni,Chicago Cubs,Baltimore Orioles,0,3,1,2,0,2,0,5,0.262,0.207,0.468,0.043,0.49,0.01,0.17,1.2,3,2,0,0,0,2,709
T.Nido,Chicago Cubs,Baltimore Orioles,0,4,0,1,1,0,1,5,0.233,0.319,0.552,-0.036,0.85,-0.01,0.29,-0.9,2,1,0,0,0,1,709
G.Henderson,Baltimore Orioles,Chicago Cubs,1,4,1,1,0,0,1,4,0.383,0.6,0.983,0.01,0.52,0.01,0.5,-0.1,2,1,0,0,0,1,709
A.Rutschman,Baltimore Orioles,Chicago Cubs,1,4,0,2,0,0,1,4,0.346,0.46,0.806,0.114,0.68,0.07,0.65,0.9,2,2,0,0,0,2,709
