,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
148,148,O.Arcia,Atlanta Braves,Colorado Rockies,1,3,0,1,0,1,0,4,0.278,0.364,0.641,-0.025,0.35,-0.02,0.42,-0.2,1,1,0,0,0,1,904
149,149,G.Urshela,Atlanta Braves,Colorado Rockies,1,3,0,0,0,1,0,4,0.291,0.34,0.632,-0.034,0.42,-0.03,0.52,-0.5,0,0,0,0,0,0,904
150,150,L.Williams,Atlanta Braves,Colorado Rockies,1,2,0,0,0,2,1,4,0.273,0.241,0.514,0.038,0.58,0.03,0.71,0.3,0,0,0,0,0,0,904
151,151,I.Kiner-Falefa,Pittsburgh Pirates,Chicago Cubs,0,3,0,0,0,0,0,3,0.314,0.386,0.7,-0.032,0.45,0.0,0.0,-0.1,0,0,0,0,0,0,904
152,152,A.Williams,Pittsburgh Pirates,Chicago Cubs,0,1,0,0,0,0,0,1,0.235,0.282,0.517,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0,904
153,153,B.Reynolds,Pittsburgh Pirates,Chicago Cubs,0,3,0,0,0,0,1,3,0.347,0.458,0.805,0.016,0.31,0.0,0.0,-0.1,0,0,0,0,0,0,904
154,154,B.McKinney,Pittsburgh Pirates,Chicago Cubs,0,1,0,0,0,0,0,1,0.308,0.261,0.569,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,904
155,155,N.Gonzales,Pittsburgh Pirates,Chicago Cubs,0,4,0,0,0,0,0,4,0.295,0.387,0.682,-0.055,0.35,0.0,0.0,-0.7,0,0,0,0,0,0,904
156,156,O.Cruz,Pittsburgh Pirates,Chicago Cubs,0,4,0,0,0,0,2,4,0.322,0.458,0.78,-0.03,0.29,0.0,0.0,-0.9,0,0,0,0,0,0,904
157,157,C.Joe,Pittsburgh Pirates,Chicago Cubs,0,2,0,0,0,1,0,3,0.32,0.379,0.699,0.025,0.25,0.0,0.0,-0.1,0,0,0,0,0,0,904
158,158,B.De,Pittsburgh Pirates,Chicago Cubs,0,3,0,0,0,0,0,3,0.275,0.388,0.663,-0.036,0.49,0.0,0.0,-0.7,0,0,0,0,0,0,904
159,159,J.Triolo,Pittsburgh Pirates,Chicago Cubs,0,2,0,0,0,1,2,3,0.295,0.303,0.598,0.019,0.32,0.0,0.0,-0.1,0,0,0,0,0,0,904
160,160,M.A.,Pittsburgh Pirates,Chicago Cubs,0,3,0,0,0,0,1,3,0.248,0.273,0.521,-0.048,0.61,0.0,0.0,-0.8,0,0,0,0,0,0,904
161,161,H.Davis,Pittsburgh Pirates,Chicago Cubs,0,3,0,0,0,0,1,3,0.242,0.212,0.453,-0.018,0.24,0.0,0.0,-0.6,0,0,0,0,0,0,904
162,162,I.Happ,Chicago Cubs,Pittsburgh Pirates,1,4,1,2,2,0,0,4,0.346,0.465,0.811,0.105,0.49,0.01,0.1,1.0,5,2,0,0,0,2,904
163,163,P.Wisdom,Chicago Cubs,Pittsburgh Pirates,1,1,0,0,0,0,0,1,0.264,0.423,0.687,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0,904
164,164,M.Busch,Chicago Cubs,Pittsburgh Pirates,1,4,1,1,0,1,0,5,0.337,0.427,0.765,0.042,0.38,0.01,0.08,0.4,2,1,0,0,0,1,904
165,165,S.Suzuki,Chicago Cubs,Pittsburgh Pirates,1,4,1,2,0,1,1,5,0.353,0.485,0.838,0.117,0.43,0.01,0.09,1.9,3,2,0,0,0,2,904
166,166,C.Bellinger,Chicago Cubs,Pittsburgh Pirates,1,4,2,2,2,0,1,4,0.325,0.424,0.749,-0.108,0.39,-0.01,0.08,0.5,6,-13,0,0,15,5,904
167,167,M.Tauchman,Chicago Cubs,Pittsburgh Pirates,1,1,0,0,0,0,0,1,0.35,0.363,0.713,0.0,0.0,0.0,0.0,-0.6,0,0,0,0,0,0,904
168,168,I.Paredes,Chicago Cubs,Pittsburgh Pirates,1,2,1,0,0,1,1,4,0.342,0.4,0.742,-0.042,0.42,-0.01,0.09,-0.3,1,0,0,0,0,0,904
169,169,L.Vazquez,Chicago Cubs,Pittsburgh Pirates,1,1,0,0,0,0,0,1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,904
170,170,N.Hoerner,Chicago Cubs,Pittsburgh Pirates,1,4,2,3,0,0,1,4,0.329,0.354,0.683,0.021,0.3,0.0,0.06,0.8,5,-27,30,0,0,4,904
171,171,M.Mastrobuoni,Chicago Cubs,Pittsburgh Pirates,1,1,0,1,1,0,0,1,0.263,0.242,0.504,0.0,0.0,0.0,0.0,1.1,2,1,0,0,0,1,904
172,172,D.Swanson,Chicago Cubs,Pittsburgh Pirates,1,5,2,3,3,0,1,5,0.312,0.391,0.702,0.115,0.35,0.01,0.07,2.8,8,-33,22,0,14,7,904
173,173,P.Crow-Armstrong,Chicago Cubs,Pittsburgh Pirates,1,4,2,3,3,0,1,4,0.29,0.401,0.69,0.128,0.43,0.02,0.09,3.0,8,-17,12,0,8,7,904
174,174,M.Amaya,Chicago Cubs,Pittsburgh Pirates,1,4,0,0,0,0,0,4,0.287,0.357,0.644,-0.037,0.25,-0.01,0.05,-2.0,0,0,0,0,0,0,904
175,175,S.Kwan,Cleveland Guardians,Kansas City Royals,0,4,0,0,0,0,2,4,0.357,0.425,0.782,-0.082,0.78,-0.07,1.05,-0.9,0,0,0,0,0,0,904
176,176,A.Gimenez,Cleveland Guardians,Kansas City Royals,0,3,1,1,0,1,1,4,0.303,0.337,0.641,0.014,0.62,0.01,0.83,0.1,2,-19,20,0,0,2,904
177,177,J.Ramirez,Cleveland Guardians,Kansas City Royals,0,4,0,1,1,0,0,4,0.329,0.523,0.853,0.012,0.8,0.01,1.07,-0.1,2,1,0,0,0,1,904
178,178,D.Fry,Cleveland Guardians,Kansas City Royals,0,4,0,1,0,0,1,4,0.36,0.443,0.802,-0.009,0.73,-0.01,0.98,-0.2,1,1,0,0,0,1,904
179,179,W.Brennan,Cleveland Guardians,Kansas City Royals,0,3,0,2,0,0,0,3,0.3,0.387,0.687,-0.014,1.01,-0.01,1.35,-0.1,2,-9,11,0,0,3,904
180,180,K.Manzardo,Cleveland Guardians,Kansas City Royals,0,3,0,0,0,0,1,3,0.267,0.411,0.678,-0.098,0.94,-0.08,1.26,-1.0,0,0,0,0,0,0,904
181,181,L.Thomas,Cleveland Guardians,Kansas City Royals,0,3,0,1,0,0,1,3,0.318,0.377,0.695,-0.029,1.0,-0.02,1.34,-0.3,1,1,0,0,0,1,904
182,182,D.Schneemann,Cleveland Guardians,Kansas City Royals,0,2,0,0,0,0,1,2,0.314,0.395,0.709,-0.067,1.23,-0.05,1.66,-0.7,0,0,0,0,0,0,904
183,183,T.Freeman,Cleveland Guardians,Kansas City Royals,0,1,0,1,0,0,0,1,0.306,0.322,0.628,0.026,0.55,0.02,0.74,0.3,1,1,0,0,0,1,904
184,184,B.Naylor,Cleveland Guardians,Kansas City Royals,0,2,0,0,0,0,0,2,0.272,0.364,0.636,-0.035,0.67,-0.03,0.9,-0.3,0,0,0,0,0,0,904
185,185,J.Noel,Cleveland Guardians,Kansas City Royals,0,1,0,0,0,0,1,1,0.325,0.58,0.904,-0.029,1.16,-0.02,1.56,-0.3,0,0,0,0,0,0,904
186,186,T.Pham,Kansas City Royals,Cleveland Guardians,1,4,1,2,3,0,2,4,0.32,0.385,0.705,0.292,1.04,0.24,1.42,2.6,6,-6,0,0,8,5,904
187,187,B.Witt,Kansas City Royals,Cleveland Guardians,1,4,0,1,0,0,0,4,0.393,0.611,1.004,-0.046,0.58,-0.04,0.78,-0.2,1,-39,40,0,0,0,904
188,188,S.Perez,Kansas City Royals,Cleveland Guardians,1,4,0,1,0,0,3,4,0.334,0.473,0.807,-0.02,0.58,-0.02,0.79,-0.7,1,-26,27,0,0,2,904
189,189,M.Melendez,Kansas City Royals,Cleveland Guardians,1,3,0,0,0,0,1,3,0.273,0.417,0.69,-0.069,0.82,-0.06,1.11,-0.7,0,0,0,0,0,0,904
190,190,Y.Gurriel,Kansas City Royals,Cleveland Guardians,1,1,0,0,0,0,1,1,0.429,0.5,0.929,-0.011,0.38,-0.01,0.52,-0.4,0,0,0,0,0,0,904
191,191,P.DeJong,Kansas City Royals,Cleveland Guardians,1,4,1,2,0,0,1,4,0.284,0.447,0.732,0.027,0.58,0.02,0.79,0.0,3,2,0,0,0,2,904
192,192,R.Grossman,Kansas City Royals,Cleveland Guardians,1,3,1,1,0,1,0,4,0.336,0.324,0.661,0.087,0.77,0.07,1.04,0.5,2,1,0,0,0,1,904
193,193,M.Massey,Kansas City Royals,Cleveland Guardians,1,3,1,1,1,0,0,3,0.285,0.444,0.729,0.079,1.34,0.07,1.82,0.5,3,1,0,0,0,1,904
194,194,M.Garcia,Kansas City Royals,Cleveland Guardians,1,1,0,1,0,0,0,1,0.285,0.345,0.631,0.003,0.05,0.0,0.07,0.2,1,-24,25,0,0,2,904
195,195,F.Fermin,Kansas City Royals,Cleveland Guardians,1,4,0,1,0,0,1,4,0.34,0.397,0.737,-0.045,0.84,-0.04,1.15,-0.8,1,1,0,0,0,1,904
196,196,K.Isbel,Kansas City Royals,Cleveland Guardians,1,3,0,0,0,0,2,3,0.275,0.364,0.639,-0.108,1.43,-0.09,1.94,-1.1,0,0,0,0,0,0,904
197,197,M.Winn,St Louis Cardinals,Milwaukee Brewers,0,5,1,0,0,0,2,5,0.324,0.415,0.739,-0.115,0.86,-0.01,0.13,-1.1,1,0,0,0,0,0,904
198,198,A.Burleson,St Louis Cardinals,Milwaukee Brewers,0,5,0,0,0,0,0,5,0.315,0.444,0.76,-0.161,1.22,-0.01,0.18,-1.1,0,0,0,0,0,0,904
199,199,P.Goldschmidt,St Louis Cardinals,Milwaukee Brewers,0,5,1,1,0,0,2,5,0.304,0.417,0.721,-0.121,1.08,-0.01,0.16,-0.8,2,1,0,0,0,1,904
200,200,N.Arenado,St Louis Cardinals,Milwaukee Brewers,0,4,1,1,0,1,2,5,0.317,0.395,0.713,0.026,1.36,0.0,0.2,0.2,2,-20,21,0,0,2,904
201,201,B.Donovan,St Louis Cardinals,Milwaukee Brewers,0,3,0,1,0,0,2,4,0.333,0.399,0.732,-0.014,0.92,-0.0,0.13,-0.1,1,1,0,0,0,1,904
202,202,L.Baker,St Louis Cardinals,Milwaukee Brewers,0,1,0,1,1,0,0,1,0.393,0.579,0.972,0.3,4.88,0.03,0.71,1.0,2,1,0,0,0,1,904
203,203,I.Herrera,St Louis Cardinals,Milwaukee Brewers,0,3,0,0,1,2,2,5,0.347,0.374,0.721,-0.004,1.41,0.0,0.21,0.2,1,0,0,0,0,0,904
204,204,L.Nootbaar,St Louis Cardinals,Milwaukee Brewers,0,2,0,1,1,2,1,4,0.334,0.401,0.735,0.114,1.06,0.01,0.15,1.5,2,1,0,0,0,1,904
205,205,J.Fermin,St Louis Cardinals,Milwaukee Brewers,0,4,0,0,0,0,1,4,0.258,0.204,0.462,-0.164,1.63,-0.01,0.23,-1.7,0,0,0,0,0,0,904
206,206,M.Siani,St Louis Cardinals,Milwaukee Brewers,0,4,0,0,0,0,1,4,0.291,0.314,0.605,-0.106,1.03,-0.01,0.15,-1.0,0,0,0,0,0,0,904
207,207,B.Turang,Milwaukee Brewers,St. Louis Cardinals,1,5,0,3,0,0,1,5,0.32,0.363,0.683,0.035,2.03,0.03,2.44,0.4,3,-19,22,0,0,5,904
208,208,J.Chourio,Milwaukee Brewers,St. Louis Cardinals,1,4,0,1,0,1,2,5,0.332,0.471,0.803,0.02,2.18,0.01,2.63,-0.1,1,-23,24,0,0,0,904
209,209,J.Bauers,Milwaukee Brewers,St. Louis Cardinals,1,3,0,0,0,0,1,3,0.302,0.372,0.674,-0.118,1.31,-0.08,1.58,-0.9,0,0,0,0,0,0,904
210,210,W.Contreras,Milwaukee Brewers,St. Louis Cardinals,1,1,0,0,0,0,1,1,0.358,0.462,0.82,-0.145,3.34,-0.1,4.02,-0.6,0,0,0,0,0,0,904
211,211,R.Hoskins,Milwaukee Brewers,St. Louis Cardinals,1,1,0,0,0,0,1,1,0.294,0.412,0.706,-0.176,6.72,-0.13,8.1,-0.5,0,0,0,0,0,0,904
212,212,W.Adames,Milwaukee Brewers,St. Louis Cardinals,1,3,0,0,0,1,0,4,0.336,0.471,0.807,-0.1,2.32,-0.07,2.8,-0.7,0,0,0,0,0,0,904
213,213,G.Mitchell,Milwaukee Brewers,St. Louis Cardinals,1,4,1,1,0,0,1,4,0.352,0.437,0.788,-0.032,1.87,-0.02,2.26,-0.2,2,-1,0,2,0,3,904
214,214,B.Perkins,Milwaukee Brewers,St. Louis Cardinals,1,3,0,0,0,1,2,4,0.332,0.357,0.689,-0.089,1.45,-0.07,1.75,-0.4,0,0,0,0,0,0,904
215,215,J.Ortiz,Milwaukee Brewers,St. Louis Cardinals,1,4,0,0,1,0,1,4,0.338,0.397,0.735,-0.123,1.77,-0.09,2.13,-0.6,1,0,0,0,0,0,904
216,216,S.Frelick,Milwaukee Brewers,St. Louis Cardinals,1,4,0,0,0,0,0,4,0.33,0.34,0.67,-0.121,1.2,-0.09,1.44,-0.7,0,0,0,0,0,0,904
217,217,E.Haase,Milwaukee Brewers,St. Louis Cardinals,1,4,1,1,1,0,2,4,0.333,0.542,0.875,0.103,2.19,0.07,2.65,0.3,3,-3,0,0,4,4,904
218,218,G.Torres,New York Yankees,Texas Rangers,0,3,2,1,0,2,0,5,0.324,0.364,0.688,0.003,0.31,0.0,0.4,0.2,3,1,0,0,0,1,904
219,219,J.Soto,New York Yankees,Texas Rangers,0,3,1,3,2,1,0,4,0.423,0.592,1.015,0.127,0.54,0.1,0.69,2.8,6,-63,28,0,38,7,904
220,220,T.Grisham,New York Yankees,Texas Rangers,0,1,1,1,4,0,0,1,0.294,0.38,0.673,0.001,0.01,0.0,0.01,3.3,6,-7,0,0,8,4,904
221,221,A.Judge,New York Yankees,Texas Rangers,0,3,0,0,0,1,1,4,0.455,0.702,1.157,-0.007,0.86,-0.01,1.11,-0.5,0,0,0,0,0,0,904
222,222,D.Ellis,New York Yankees,Texas Rangers,0,1,0,1,0,0,0,1,0.2,0.2,0.4,0.003,0.12,0.0,0.15,0.2,1,1,0,0,0,1,904
223,223,J.Chisholm,New York Yankees,Texas Rangers,0,5,0,1,0,0,0,5,0.333,0.455,0.788,-0.127,0.98,-0.1,1.27,-1.3,1,1,0,0,0,0,904
224,224,G.Stanton,New York Yankees,Texas Rangers,0,5,0,0,0,0,3,5,0.298,0.492,0.79,-0.08,0.61,-0.06,0.79,-1.4,0,0,0,0,0,0,904
225,225,A.Rizzo,New York Yankees,Texas Rangers,0,4,0,0,0,0,1,4,0.286,0.343,0.629,-0.043,0.43,-0.03,0.56,-0.6,0,0,0,0,0,0,904
226,226,A.Volpe,New York Yankees,Texas Rangers,0,4,0,0,0,0,1,4,0.303,0.384,0.687,-0.027,0.26,-0.02,0.34,-0.6,0,0,0,0,0,0,904
227,227,A.Verdugo,New York Yankees,Texas Rangers,0,3,0,1,0,0,0,3,0.293,0.359,0.652,-0.03,0.51,-0.02,0.66,-0.2,1,1,0,0,0,1,904
228,228,O.Cabrera,New York Yankees,Texas Rangers,0,0,1,0,0,1,0,1,0.293,0.365,0.658,0.0,0.0,0.0,0.0,0.2,1,0,0,0,0,0,904
229,229,J.Trevino,New York Yankees,Texas Rangers,0,3,1,0,0,1,1,4,0.299,0.381,0.68,-0.029,0.29,-0.02,0.37,-0.5,1,0,0,0,0,0,904
230,230,J.Smith,Texas Rangers,New York Yankees,1,5,1,2,1,0,1,5,0.354,0.413,0.767,0.049,0.71,0.0,0.03,0.5,4,-24,26,0,0,3,904
231,231,W.Langford,Texas Rangers,New York Yankees,1,4,3,3,2,1,1,5,0.318,0.388,0.706,0.03,0.53,0.0,0.02,1.6,8,-17,20,0,0,4,904
232,232,N.Lowe,Texas Rangers,New York Yankees,1,5,1,3,1,0,1,5,0.349,0.375,0.724,0.082,0.64,0.0,0.03,2.1,5,3,0,0,0,3,904
233,233,A.Garcia,Texas Rangers,New York Yankees,1,4,0,1,3,1,0,5,0.283,0.394,0.677,0.039,0.69,0.0,0.03,1.6,4,-23,24,0,0,2,904
234,234,J.Jung,Texas Rangers,New York Yankees,1,4,0,0,0,1,2,5,0.292,0.442,0.734,-0.005,0.31,0.0,0.01,-1.1,0,0,0,0,0,0,904
235,235,J.Heim,Texas Rangers,New York Yankees,1,5,0,0,0,0,0,5,0.268,0.339,0.607,-0.054,0.43,-0.0,0.02,-1.2,0,0,0,0,0,0,904
236,236,L.Taveras,Texas Rangers,New York Yankees,1,3,2,1,0,1,0,4,0.285,0.347,0.632,0.035,0.33,0.0,0.01,0.9,3,-16,17,0,0,2,904
237,237,E.Duran,Texas Rangers,New York Yankees,1,4,2,3,2,0,1,4,0.293,0.321,0.614,0.097,0.42,0.0,0.02,2.2,7,-5,8,0,0,5,904
238,238,T.Jankowski,Texas Rangers,New York Yankees,1,4,1,1,0,0,2,4,0.266,0.239,0.505,0.02,0.64,0.0,0.02,-0.2,2,1,0,0,0,1,904
239,239,S.Ohtani,Los Angeles Dodgers,Los Angeles Angels,0,4,0,0,0,0,1,4,0.375,0.613,0.988,-0.032,0.31,-0.02,0.29,-0.7,0,0,0,0,0,0,904
240,240,M.Betts,Los Angeles Dodgers,Los Angeles Angels,0,2,0,1,0,1,1,3,0.395,0.5,0.895,0.002,0.34,0.0,0.32,0.3,1,1,0,0,0,1,904
241,241,E.Hernandez,Los Angeles Dodgers,Los Angeles Angels,0,1,0,1,0,0,0,1,0.274,0.349,0.623,0.004,0.09,0.0,0.09,0.3,1,1,0,0,0,1,904
242,242,F.Freeman,Los Angeles Dodgers,Los Angeles Angels,0,3,0,0,0,0,1,3,0.382,0.495,0.877,-0.043,0.38,-0.02,0.36,-1.1,0,0,0,0,0,0,904
243,243,K.Kiermaier,Los Angeles Dodgers,Los Angeles Angels,0,1,0,0,0,0,1,1,0.235,0.313,0.548,-0.004,0.16,-0.0,0.15,-0.3,0,0,0,0,0,0,904
244,244,T.Hernandez,Los Angeles Dodgers,Los Angeles Angels,0,3,0,0,0,0,1,3,0.33,0.488,0.818,-0.019,0.25,-0.01,0.24,-0.6,0,0,0,0,0,0,904
245,245,C.Taylor,Los Angeles Dodgers,Los Angeles Angels,0,1,0,0,0,0,0,1,0.284,0.269,0.554,-0.002,0.07,-0.0,0.07,-0.2,0,0,0,0,0,0,904
246,246,G.Lux,Los Angeles Dodgers,Los Angeles Angels,0,4,1,2,0,0,0,4,0.318,0.399,0.717,0.01,0.18,0.01,0.17,0.0,3,2,0,0,0,2,904
247,247,T.Edman,Los Angeles Dodgers,Los Angeles Angels,0,3,0,1,0,1,1,4,0.288,0.321,0.61,-0.013,0.27,-0.01,0.25,0.4,1,1,0,0,0,1,904
248,248,M.Muncy,Los Angeles Dodgers,Los Angeles Angels,0,2,0,0,0,2,2,4,0.336,0.48,0.817,-0.015,0.2,-0.01,0.19,-0.2,0,0,0,0,0,0,904
249,249,M.Rojas,Los Angeles Dodgers,Los Angeles Angels,0,1,0,0,0,1,0,2,0.327,0.411,0.739,0.01,0.29,0.01,0.28,0.2,0,0,0,0,0,0,904
250,250,A.Pages,Los Angeles Dodgers,Los Angeles Angels,0,2,0,1,1,0,0,2,0.303,0.386,0.689,0.007,0.1,0.0,0.1,0.1,2,1,0,0,0,1,904
251,251,A.Barnes,Los Angeles Dodgers,Los Angeles Angels,0,3,0,0,0,0,0,3,0.329,0.307,0.636,-0.047,0.39,-0.03,0.37,-1.6,0,0,0,0,0,0,904
252,252,T.Ward,Los Angeles Angels,Los Angeles Dodgers,1,4,2,3,2,1,1,5,0.315,0.429,0.744,0.043,0.19,0.0,0.0,2.7,7,-18,0,0,21,6,904
253,253,Z.Neto,Los Angeles Angels,Los Angeles Dodgers,1,3,1,1,1,1,1,5,0.322,0.445,0.767,0.053,0.28,0.0,0.0,1.6,3,1,0,0,0,1,904
254,254,N.Schanuel,Los Angeles Angels,Los Angeles Dodgers,1,4,1,1,0,1,2,5,0.34,0.362,0.701,0.067,0.39,0.0,0.0,0.3,2,1,0,0,0,1,904
255,255,A.Rendon,Los Angeles Angels,Los Angeles Dodgers,1,4,1,1,2,0,0,4,0.313,0.275,0.588,0.08,0.59,0.0,0.0,-0.5,4,1,0,0,0,1,904
256,256,M.Moniak,Los Angeles Angels,Los Angeles Dodgers,1,3,2,1,3,1,1,4,0.274,0.402,0.676,0.109,0.35,0.0,0.0,1.9,6,-12,0,0,13,4,904
257,257,L.O'Hoppe,Los Angeles Angels,Los Angeles Dodgers,1,4,1,1,0,0,1,4,0.299,0.408,0.707,-0.008,0.09,0.0,0.0,0.0,2,1,0,0,0,1,904
258,258,B.Drury,Los Angeles Angels,Los Angeles Dodgers,1,4,0,1,0,0,1,4,0.245,0.219,0.464,-0.007,0.07,0.0,0.0,-0.2,1,1,0,0,0,1,904
259,259,J.Adell,Los Angeles Angels,Los Angeles Dodgers,1,4,1,1,1,0,2,4,0.281,0.406,0.687,-0.006,0.06,0.0,0.0,0.2,3,1,0,0,0,1,904
260,260,N.Kavadas,Los Angeles Angels,Los Angeles Dodgers,1,4,1,1,1,0,1,4,0.156,0.238,0.394,0.026,0.08,0.0,0.0,-0.0,3,-1,0,0,2,4,904
261,261,J.Crawford,Seattle Mariners,Oakland Athletics,0,6,1,1,0,0,1,6,0.298,0.327,0.625,-0.038,0.39,-0.01,0.18,-0.3,2,1,0,0,0,0,904
262,262,J.Rodriguez,Seattle Mariners,Oakland Athletics,0,6,1,1,1,0,0,6,0.316,0.37,0.686,-0.028,0.29,-0.01,0.13,-0.2,3,1,0,0,0,1,904
263,263,C.Raleigh,Seattle Mariners,Oakland Athletics,0,5,2,1,0,1,1,6,0.3,0.419,0.719,-0.024,0.17,-0.01,0.08,0.2,3,1,0,0,0,1,904
264,264,R.Arozarena,Seattle Mariners,Oakland Athletics,0,4,3,2,2,0,2,5,0.333,0.39,0.723,0.023,0.42,0.01,0.19,2.1,7,-25,27,0,0,3,904
265,265,J.Turner,Seattle Mariners,Oakland Athletics,0,4,2,1,0,1,0,5,0.347,0.367,0.713,-0.058,0.51,-0.02,0.23,0.3,3,1,0,0,0,1,904
266,266,V.Robles,Seattle Mariners,Oakland Athletics,0,4,3,3,3,1,0,5,0.349,0.41,0.759,0.062,0.38,0.02,0.17,3.3,9,-10,13,0,0,5,904
267,267,M.Garver,Seattle Mariners,Oakland Athletics,0,5,1,2,4,0,1,5,0.287,0.324,0.612,0.299,0.72,0.08,0.33,1.8,7,-15,17,0,0,3,904
268,268,L.Urias,Seattle Mariners,Oakland Athletics,0,4,2,3,4,1,0,5,0.283,0.384,0.667,0.11,0.43,0.03,0.2,3.7,9,-7,6,0,4,8,904
269,269,D.Moore,Seattle Mariners,Oakland Athletics,0,4,1,2,2,0,1,5,0.318,0.378,0.696,0.046,0.38,0.01,0.17,1.0,5,-20,22,0,0,3,904
270,270,L.Butler,Oakland Athletics,Seattle Mariners,1,3,1,1,0,0,1,3,0.319,0.528,0.847,0.032,0.68,0.0,0.0,0.3,2,-20,21,0,0,2,904
271,271,T.Nevin,Oakland Athletics,Seattle Mariners,1,1,0,0,0,0,1,1,0.29,0.321,0.611,-0.001,0.02,0.0,0.0,-0.3,0,0,0,0,0,0,904
272,272,B.Rooker,Oakland Athletics,Seattle Mariners,1,3,1,2,1,0,1,3,0.372,0.576,0.947,0.056,0.77,0.0,0.0,0.6,4,2,0,0,0,2,904
273,273,K.McCann,Oakland Athletics,Seattle Mariners,1,1,0,0,0,0,1,1,0.336,0.387,0.722,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,904
274,274,J.Bleday,Oakland Athletics,Seattle Mariners,1,3,0,1,1,0,2,3,0.328,0.462,0.79,0.037,0.87,0.0,0.0,0.7,2,-37,38,0,0,2,904
275,275,D.Cameron,Oakland Athletics,Seattle Mariners,1,1,0,0,0,0,0,1,0.255,0.333,0.588,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0,904
276,276,S.Langeliers,Oakland Athletics,Seattle Mariners,1,4,0,0,0,0,2,4,0.284,0.448,0.731,-0.069,0.67,0.0,0.0,-0.8,0,0,0,0,0,0,904
277,277,S.Brown,Oakland Athletics,Seattle Mariners,1,4,0,1,0,0,2,4,0.303,0.405,0.709,-0.023,0.7,0.0,0.0,-0.4,1,1,0,0,0,1,904
278,278,Z.Gelof,Oakland Athletics,Seattle Mariners,1,2,1,1,0,1,0,3,0.269,0.369,0.638,0.078,0.68,0.0,0.0,1.3,2,-15,16,0,0,2,904
279,279,N.Allen,Oakland Athletics,Seattle Mariners,1,1,0,0,0,0,0,1,0.225,0.24,0.465,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0,904
280,280,T.Gray,Oakland Athletics,Seattle Mariners,1,4,0,1,0,0,2,4,0.167,0.125,0.292,-0.062,0.57,0.0,0.0,0.3,1,0,1,0,0,2,904
281,281,M.Schuemann,Oakland Athletics,Seattle Mariners,1,3,0,0,1,0,1,3,0.32,0.317,0.637,-0.092,0.92,0.0,0.0,-1.3,1,0,0,0,0,0,904
282,282,J.Wilson,Oakland Athletics,Seattle Mariners,1,3,0,0,0,0,1,3,0.231,0.217,0.448,-0.065,0.78,0.0,0.0,-1.0,0,0,0,0,0,0,904
283,283,P.Meadows,Detroit Tigers,San Diego Padres,0,5,0,0,0,0,2,5,0.289,0.399,0.687,-0.15,1.12,-0.04,0.55,-1.2,0,0,0,0,0,0,904
284,284,R.Greene,Detroit Tigers,San Diego Padres,0,3,0,0,0,2,1,5,0.35,0.478,0.828,0.001,0.86,0.0,0.43,0.0,0,0,0,0,0,0,904
285,285,M.Vierling,Detroit Tigers,San Diego Padres,0,5,2,2,1,0,0,5,0.307,0.445,0.752,0.047,1.1,0.01,0.54,0.6,5,-14,0,0,16,5,904
286,286,K.Carpenter,Detroit Tigers,San Diego Padres,0,5,0,1,0,0,3,5,0.349,0.582,0.931,-0.176,1.57,-0.05,0.77,-1.0,1,-11,12,0,0,2,904
287,287,C.Keith,Detroit Tigers,San Diego Padres,0,5,0,2,1,0,2,5,0.309,0.384,0.693,-0.058,1.44,-0.02,0.71,0.2,3,2,0,0,0,2,904
288,288,S.Torkelson,Detroit Tigers,San Diego Padres,0,3,1,0,0,2,2,5,0.285,0.38,0.665,0.018,1.72,0.01,0.85,0.3,1,0,0,0,0,0,904
289,289,J.Jung,Detroit Tigers,San Diego Padres,0,1,1,1,0,1,0,2,0.311,0.245,0.557,0.07,0.92,0.02,0.46,1.0,2,1,0,0,0,1,904
290,290,A.Ibanez,Detroit Tigers,San Diego Padres,0,2,0,0,0,0,1,2,0.303,0.389,0.693,-0.069,1.37,-0.02,0.68,-0.4,0,0,0,0,0,0,904
291,291,J.Malloy,Detroit Tigers,San Diego Padres,0,1,0,0,0,0,0,1,0.301,0.39,0.691,-0.15,5.59,-0.04,2.76,-0.5,0,0,0,0,0,0,904
292,292,T.Sweeney,Detroit Tigers,San Diego Padres,0,3,1,1,2,1,1,4,0.234,0.378,0.612,0.068,1.06,0.02,0.52,1.3,4,-1,0,0,2,4,904
293,293,D.Dingler,Detroit Tigers,San Diego Padres,0,3,0,0,1,0,0,3,0.159,0.262,0.421,-0.046,1.13,-0.01,0.56,-0.6,1,0,0,0,0,0,904
294,294,Z.McKinstry,Detroit Tigers,San Diego Padres,0,1,0,0,0,0,0,1,0.283,0.354,0.637,-0.059,2.33,-0.02,1.15,-0.2,0,0,0,0,0,0,904
