Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB
Xander Bogaerts,San Diego Padres,San Francisco Giants,1,4,1,2,1,0,1,4,0.5,0.462,0.962,0.085,1.38,0.05,1.35,0.7,4,2,0,0,0,2
Fernando Tatis Jr.,San Diego Padres,San Francisco Giants,1,4,0,1,0,0,0,4,0.429,0.333,0.762,-0.114,1.09,-0.07,1.07,-1.0,1,1,0,0,0,0
Jake Cronenworth,San Diego Padres,San Francisco Giants,1,4,0,1,2,0,1,4,0.429,0.667,1.095,0.081,0.88,0.05,0.86,1.1,3,0,1,0,0,2
Manny Machado,San Diego Padres,San Francisco Giants,1,3,1,0,0,1,0,4,0.357,0.4,0.757,-0.036,1.0,-0.02,0.97,-0.7,1,0,0,0,0,0
Ha-Seong Kim,San Diego Padres,San Francisco Giants,1,3,1,1,0,1,1,4,0.286,0.1,0.386,0.125,1.27,0.07,1.24,0.7,2,1,0,0,0,1
Jurickson Profar,San Diego Padres,San Francisco Giants,1,2,0,1,1,0,0,2,0.444,0.286,0.73,0.068,1.4,0.04,1.36,0.5,2,1,0,0,0,1
José Azocar,San Diego Padres,San Francisco Giants,1,2,0,0,0,0,1,2,0.25,0.25,0.5,-0.057,0.97,-0.03,0.95,-0.8,0,0,0,0,0,0
Luis Campusano,San Diego Padres,San Francisco Giants,1,4,1,2,0,0,0,4,0.357,0.5,0.857,0.273,1.67,0.16,1.64,1.4,3,2,0,0,0,2
Tyler Wade,San Diego Padres,San Francisco Giants,1,3,1,1,1,0,1,3,0.556,0.5,1.056,0.194,2.07,0.11,2.02,0.9,3,1,0,0,0,1
Eguy Rosario,San Diego Padres,San Francisco Giants,1,1,0,0,0,0,1,1,0.0,0.0,0.0,-0.002,0.06,-0.0,0.06,-0.1,0,0,0,0,0,0
Jackson Merrill,San Diego Padres,San Francisco Giants,1,2,1,0,0,1,1,3,0.273,0.3,0.573,-0.07,1.17,-0.04,1.14,-0.6,1,0,0,0,0,0
George Springer,Toronto Blue Jays,Tampa Bay Rays,0,4,2,1,1,1,0,5,0.4,1.0,1.4,0.088,0.61,0.05,0.59,0.5,4,0,0,0,1,4
Vladimir Guerrero Jr.,Toronto Blue Jays,Tampa Bay Rays,0,5,1,1,1,0,1,5,0.2,0.8,1.0,0.08,0.51,0.05,0.5,-0.2,3,0,0,0,1,0
Bo Bichette,Toronto Blue Jays,Tampa Bay Rays,0,4,1,2,2,1,1,5,0.6,0.75,1.35,0.015,0.39,0.01,0.38,1.9,5,1,1,0,0,3
Justin Turner,Toronto Blue Jays,Tampa Bay Rays,0,4,1,0,0,0,1,5,0.2,0.0,0.2,-0.026,0.45,-0.01,0.43,-1.0,1,0,0,0,0,0
Daulton Varsho,Toronto Blue Jays,Tampa Bay Rays,0,3,1,0,0,1,1,4,0.25,0.0,0.25,-0.03,0.8,-0.02,0.78,-0.4,1,0,0,0,0,0
Alejandro Kirk,Toronto Blue Jays,Tampa Bay Rays,0,3,0,1,2,1,1,4,0.5,0.333,0.833,0.09,0.85,0.05,0.82,1.8,3,1,0,0,0,1
Kevin Kiermaier,Toronto Blue Jays,Tampa Bay Rays,0,3,0,1,1,1,1,4,0.5,0.333,0.833,-0.005,0.54,-0.0,0.52,1.3,2,1,0,0,0,1
Isiah Kiner-Falefa,Toronto Blue Jays,Tampa Bay Rays,0,4,0,0,0,0,0,4,0.0,0.0,0.0,-0.063,0.62,-0.04,0.6,-2.0,0,0,0,0,0,0
Cavan Biggio,Toronto Blue Jays,Tampa Bay Rays,0,2,2,1,1,2,1,4,0.75,2.0,2.75,0.175,0.39,0.1,0.38,1.7,4,0,0,0,1,4
Yandy Díaz,Tampa Bay Rays,Toronto Blue Jays,1,4,1,3,2,0,0,4,0.75,1.75,2.5,0.174,0.61,0.1,0.61,2.0,6,1,1,0,1,7
Brandon Lowe,Tampa Bay Rays,Toronto Blue Jays,1,3,0,1,0,1,1,4,0.5,0.333,0.833,-0.018,0.63,-0.01,0.63,-0.0,1,1,0,0,0,1
Randy Arozarena,Tampa Bay Rays,Toronto Blue Jays,1,4,0,0,0,0,2,4,0.0,0.0,0.0,-0.1,0.98,-0.06,0.97,-1.3,0,0,0,0,0,0
Harold Ramírez,Tampa Bay Rays,Toronto Blue Jays,1,4,0,0,0,0,1,4,0.0,0.0,0.0,-0.06,0.77,-0.03,0.76,-0.9,0,0,0,0,0,0
Isaac Paredes,Tampa Bay Rays,Toronto Blue Jays,1,4,0,0,0,0,1,4,0.0,0.0,0.0,-0.082,0.73,-0.05,0.72,-1.2,0,0,0,0,0,0
Richie Palacios,Tampa Bay Rays,Toronto Blue Jays,1,2,0,0,0,1,1,3,0.333,0.0,0.333,-0.033,0.66,-0.02,0.65,-0.0,0,0,0,0,0,0
Amed Rosario,Tampa Bay Rays,Toronto Blue Jays,1,1,0,1,0,0,0,1,1.0,2.0,3.0,0.002,0.04,0.0,0.04,0.4,1,0,1,0,0,2
Jose Siri,Tampa Bay Rays,Toronto Blue Jays,1,4,0,1,0,0,2,4,0.25,0.25,0.5,-0.015,0.51,-0.01,0.5,-0.6,1,1,0,0,0,1
José Caballero,Tampa Bay Rays,Toronto Blue Jays,1,4,0,1,0,0,2,4,0.25,0.25,0.5,-0.052,0.61,-0.03,0.61,-1.1,1,1,0,0,0,1
René Pinto,Tampa Bay Rays,Toronto Blue Jays,1,3,1,1,0,0,1,3,0.333,0.667,1.0,0.006,0.49,0.0,0.48,0.2,2,0,1,0,0,2
Ian Happ,Chicago Cubs,Texas Rangers,0,4,0,0,0,1,1,5,0.2,0.0,0.2,-0.071,1.51,-0.04,1.37,-0.5,0,0,0,0,0,0
Seiya Suzuki,Chicago Cubs,Texas Rangers,0,5,1,1,0,0,0,5,0.2,0.4,0.6,-0.11,1.54,-0.06,1.39,-0.7,2,0,1,0,0,2
Cody Bellinger,Chicago Cubs,Texas Rangers,0,4,0,1,1,1,1,5,0.4,0.5,0.9,0.137,2.05,0.07,1.86,0.8,2,0,1,0,0,2
Christopher Morel,Chicago Cubs,Texas Rangers,0,5,1,2,0,0,1,5,0.4,0.8,1.2,-0.197,2.49,-0.11,2.26,-0.3,3,1,0,1,0,4
Dansby Swanson,Chicago Cubs,Texas Rangers,0,3,0,0,1,0,1,4,0.0,0.0,0.0,-0.124,1.33,-0.07,1.21,-0.8,1,0,0,0,0,0
Michael Busch,Chicago Cubs,Texas Rangers,0,2,1,1,0,2,1,4,0.75,0.5,1.25,0.416,1.76,0.23,1.59,1.3,2,1,0,0,0,1
Nico Hoerner,Chicago Cubs,Texas Rangers,0,2,0,0,0,1,1,4,0.5,0.0,0.5,-0.016,1.59,-0.01,1.45,-0.4,0,0,0,0,0,0
Nick Madrigal,Chicago Cubs,Texas Rangers,0,3,0,1,0,0,0,3,0.333,0.667,1.0,-0.033,1.31,-0.02,1.19,-0.4,1,0,1,0,0,2
Miles Mastrobuoni,Chicago Cubs,Texas Rangers,0,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.034,1.22,-0.02,1.1,-0.4,0,0,0,0,0,0
Yan Gomes,Chicago Cubs,Texas Rangers,0,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.153,1.8,-0.08,1.63,-1.0,0,0,0,0,0,0
Garrett Cooper,Chicago Cubs,Texas Rangers,0,1,0,0,0,0,1,1,0.0,0.0,0.0,-0.106,3.94,-0.06,3.57,-0.5,0,0,0,0,0,0
Marcus Semien,Texas Rangers,Chicago Cubs,1,4,0,0,0,1,2,5,0.2,0.0,0.2,-0.185,1.35,-0.1,1.24,-0.9,0,0,0,0,0,0
Corey Seager,Texas Rangers,Chicago Cubs,1,5,0,1,0,0,1,5,0.2,0.2,0.4,-0.025,1.67,-0.01,1.54,-0.7,1,1,0,0,0,1
Josh Jung,Texas Rangers,Chicago Cubs,1,3,2,1,0,2,0,5,0.6,0.667,1.267,0.001,2.02,0.0,1.85,0.3,3,0,1,0,0,2
Adolis García,Texas Rangers,Chicago Cubs,1,4,1,2,1,1,1,5,0.6,1.25,1.85,0.159,2.24,0.09,2.05,1.3,4,1,0,0,1,5
Wyatt Langford,Texas Rangers,Chicago Cubs,1,3,0,1,1,1,1,5,0.4,0.333,0.733,-0.144,2.54,-0.08,2.33,-0.7,2,1,0,0,0,1
Jonah Heim,Texas Rangers,Chicago Cubs,1,5,0,1,1,0,2,5,0.2,0.2,0.4,0.159,2.66,0.09,2.44,-0.2,2,1,0,0,0,1
Ezequiel Duran,Texas Rangers,Chicago Cubs,1,3,0,1,0,0,2,3,0.333,0.667,1.0,0.032,0.97,0.02,0.88,0.3,1,0,1,0,0,2
Travis Jankowski,Texas Rangers,Chicago Cubs,1,1,1,1,1,0,0,1,1.0,4.0,5.0,0.433,3.54,0.24,3.25,1.0,3,0,0,0,1,4
Evan Carter,Texas Rangers,Chicago Cubs,1,3,0,0,0,1,0,4,0.25,0.0,0.25,-0.072,1.6,-0.04,1.47,-0.7,0,0,0,0,0,0
Leody Taveras,Texas Rangers,Chicago Cubs,1,3,0,0,0,0,1,4,0.0,0.0,0.0,-0.15,1.67,-0.08,1.53,-0.9,0,0,0,0,0,0
Steven Kwan,Cleveland Guardians,Oakland Athletics,0,5,1,1,0,0,1,5,0.2,0.2,0.4,-0.059,0.51,-0.03,0.48,-0.8,2,1,0,0,0,1
José Ramírez,Cleveland Guardians,Oakland Athletics,0,5,1,1,1,0,0,5,0.2,0.6,0.8,-0.068,0.4,-0.04,0.38,0.4,3,0,0,1,0,3
Ramón Laureano,Cleveland Guardians,Oakland Athletics,0,4,0,0,0,1,2,5,0.2,0.0,0.2,-0.035,0.28,-0.02,0.27,-0.2,0,0,0,0,0,0
Josh Naylor,Cleveland Guardians,Oakland Athletics,0,3,1,1,0,1,1,5,0.6,0.667,1.267,0.018,0.31,0.01,0.29,-0.2,2,0,1,0,0,2
David Fry,Cleveland Guardians,Oakland Athletics,0,4,2,3,1,0,0,5,0.6,1.0,1.6,0.093,0.4,0.05,0.38,0.7,6,2,1,0,0,4
Tyler Freeman,Cleveland Guardians,Oakland Athletics,0,4,1,2,1,0,0,5,0.6,0.75,1.35,0.133,0.68,0.08,0.65,1.3,4,1,1,0,0,3
Andrés Giménez,Cleveland Guardians,Oakland Athletics,0,3,1,1,1,0,0,4,0.5,0.333,0.833,0.054,0.95,0.03,0.91,1.1,3,1,0,0,0,1
Austin Hedges,Cleveland Guardians,Oakland Athletics,0,4,1,1,1,0,2,4,0.25,0.25,0.5,0.054,0.78,0.03,0.74,0.1,3,1,0,0,0,1
Brayan Rocchio,Cleveland Guardians,Oakland Athletics,0,3,0,1,2,1,1,4,0.5,0.667,1.167,0.09,0.42,0.05,0.4,1.3,3,0,1,0,0,2
Ryan Noda,Oakland Athletics,Cleveland Guardians,1,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.047,0.63,-0.03,0.63,-0.6,0,0,0,0,0,0
Darell Hernaiz,Oakland Athletics,Cleveland Guardians,1,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.001,0.03,0.0,0.03,-0.1,0,0,0,0,0,0
Zack Gelof,Oakland Athletics,Cleveland Guardians,1,4,0,0,0,0,2,4,0.0,0.0,0.0,-0.032,0.32,-0.02,0.31,-0.6,0,0,0,0,0,0
JJ Bleday,Oakland Athletics,Cleveland Guardians,1,4,0,2,0,0,1,4,0.5,0.75,1.25,0.033,0.21,0.02,0.21,0.6,2,1,1,0,0,3
Brent Rooker,Oakland Athletics,Cleveland Guardians,1,4,0,0,0,0,3,4,0.0,0.0,0.0,-0.044,0.43,-0.03,0.42,-1.0,0,0,0,0,0,0
Seth Brown,Oakland Athletics,Cleveland Guardians,1,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.049,0.56,-0.03,0.55,-0.9,0,0,0,0,0,0
J.D. Davis,Oakland Athletics,Cleveland Guardians,1,3,0,1,0,0,1,3,0.333,0.333,0.667,0.017,0.38,0.01,0.38,-0.1,1,1,0,0,0,0
Shea Langeliers,Oakland Athletics,Cleveland Guardians,1,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.038,0.53,-0.02,0.52,-0.5,0,0,0,0,0,0
Lawrence Butler,Oakland Athletics,Cleveland Guardians,1,1,0,0,0,1,1,2,0.5,0.0,0.5,-0.021,0.52,-0.01,0.51,-0.1,0,0,0,0,0,0
Esteury Ruiz,Oakland Athletics,Cleveland Guardians,1,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.004,0.15,-0.0,0.15,-0.2,0,0,0,0,0,0
Nick Allen,Oakland Athletics,Cleveland Guardians,1,3,0,1,0,0,1,3,0.333,0.333,0.667,-0.035,0.46,-0.02,0.46,-0.6,1,1,0,0,0,1
Charlie Blackmon,Colorado Rockies,Arizona Diamondbacks,0,2,0,0,0,1,0,3,0.333,0.0,0.333,-0.041,0.54,-0.02,0.54,-0.1,0,0,0,0,0,0
Jake Cave,Colorado Rockies,Arizona Diamondbacks,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0
Kris Bryant,Colorado Rockies,Arizona Diamondbacks,0,2,0,0,0,0,0,3,0.333,0.0,0.333,-0.002,0.37,-0.0,0.37,-0.3,0,0,0,0,0,0
Michael Toglia,Colorado Rockies,Arizona Diamondbacks,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0
Nolan Jones,Colorado Rockies,Arizona Diamondbacks,0,4,0,0,0,0,2,4,0.0,0.0,0.0,-0.038,0.34,-0.02,0.34,-0.8,0,0,0,0,0,0
Brendan Rodgers,Colorado Rockies,Arizona Diamondbacks,0,4,1,1,0,0,0,4,0.25,0.5,0.75,0.059,0.24,0.03,0.24,0.0,2,0,1,0,0,2
Ryan McMahon,Colorado Rockies,Arizona Diamondbacks,0,2,0,2,1,2,0,4,1.0,1.5,2.5,0.099,0.34,0.06,0.34,1.9,3,1,1,0,0,3
Elias Díaz,Colorado Rockies,Arizona Diamondbacks,0,3,0,1,0,0,1,3,0.333,0.333,0.667,-0.044,0.47,-0.03,0.46,-0.4,1,1,0,0,0,1
Jacob Stallings,Colorado Rockies,Arizona Diamondbacks,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0,0,0,0,0,0
Ezequiel Tovar,Colorado Rockies,Arizona Diamondbacks,0,4,0,0,0,0,1,4,0.0,0.0,0.0,-0.035,0.35,-0.02,0.34,-1.2,0,0,0,0,0,0
Elehuris Montero,Colorado Rockies,Arizona Diamondbacks,0,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.04,0.48,-0.02,0.47,-1.1,0,0,0,0,0,0
Brenton Doyle,Colorado Rockies,Arizona Diamondbacks,0,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.027,0.35,-0.02,0.35,-0.7,0,0,0,0,0,0
Ketel Marte,Arizona Diamondbacks,Colorado Rockies,1,5,3,3,1,0,0,5,0.6,0.6,1.2,0.086,0.45,0.05,0.44,1.0,7,3,0,0,0,3
Corbin Carroll,Arizona Diamondbacks,Colorado Rockies,1,3,2,0,0,2,0,5,0.4,0.0,0.4,0.044,0.6,0.03,0.59,0.9,2,0,0,0,0,0
Lourdes Gurriel Jr.,Arizona Diamondbacks,Colorado Rockies,1,5,3,3,5,0,2,5,0.6,1.2,1.8,0.213,0.58,0.12,0.56,3.5,11,2,0,0,1,0
Christian Walker,Arizona Diamondbacks,Colorado Rockies,1,4,2,2,2,1,2,5,0.6,0.75,1.35,0.059,0.33,0.03,0.32,2.1,6,1,1,0,0,3
Gabriel Moreno,Arizona Diamondbacks,Colorado Rockies,1,5,2,2,3,0,1,5,0.4,0.6,1.0,0.012,0.14,0.01,0.14,2.2,7,1,1,0,0,3
Eugenio Suárez,Arizona Diamondbacks,Colorado Rockies,1,4,1,2,2,0,1,5,0.4,0.5,0.9,0.041,0.21,0.02,0.21,0.5,5,2,0,0,0,2
Blaze Alexander,Arizona Diamondbacks,Colorado Rockies,1,5,0,2,1,0,2,5,0.4,0.4,0.8,-0.032,0.3,-0.02,0.29,0.3,3,2,0,0,0,0
Alek Thomas,Arizona Diamondbacks,Colorado Rockies,1,5,1,2,1,0,1,5,0.4,0.6,1.0,-0.032,0.26,-0.02,0.26,0.7,4,1,1,0,0,3
Geraldo Perdomo,Arizona Diamondbacks,Colorado Rockies,1,4,2,2,1,0,0,4,0.5,0.5,1.0,0.038,0.24,0.02,0.24,0.5,5,2,0,0,0,2
Jarren Duran,Boston Red Sox,Seattle Mariners,0,5,1,1,0,0,1,5,0.2,0.2,0.4,-0.045,0.67,-0.03,0.62,-0.7,2,1,0,0,0,1
Rafael Devers,Boston Red Sox,Seattle Mariners,0,5,1,2,2,0,1,5,0.4,1.2,1.6,0.275,0.7,0.15,0.65,2.1,5,0,1,0,1,6
Trevor Story,Boston Red Sox,Seattle Mariners,0,4,0,1,0,1,1,5,0.4,0.25,0.65,-0.011,0.6,-0.01,0.56,0.1,1,1,0,0,0,1
Triston Casas,Boston Red Sox,Seattle Mariners,0,5,0,1,1,0,1,5,0.2,0.2,0.4,-0.002,1.0,-0.0,0.93,-0.6,2,1,0,0,0,1
Tyler O'Neill,Boston Red Sox,Seattle Mariners,0,3,2,1,1,1,0,4,0.5,1.333,1.833,0.097,1.05,0.05,0.98,0.6,4,0,0,0,1,4
Masataka Yoshida,Boston Red Sox,Seattle Mariners,0,4,0,1,0,0,0,4,0.25,0.5,0.75,0.002,0.83,0.0,0.78,0.1,1,0,1,0,0,2
Ceddanne Rafaela,Boston Red Sox,Seattle Mariners,0,4,1,1,1,0,1,4,0.25,0.75,1.0,0.041,0.85,0.02,0.79,0.5,3,0,0,1,0,3
Enmanuel Valdez,Boston Red Sox,Seattle Mariners,0,2,1,1,0,0,0,2,0.5,0.5,1.0,0.003,1.02,0.0,0.95,-0.3,2,1,0,0,0,1
Pablo Reyes,Boston Red Sox,Seattle Mariners,0,2,0,0,0,0,1,2,0.0,0.0,0.0,-0.053,0.68,-0.03,0.63,-0.7,0,0,0,0,0,0
Connor Wong,Boston Red Sox,Seattle Mariners,0,4,0,2,1,0,1,4,0.5,0.5,1.0,0.027,0.98,0.01,0.91,0.7,3,2,0,0,0,2
J.P. Crawford,Seattle Mariners,Boston Red Sox,1,4,0,0,0,0,1,4,0.0,0.0,0.0,-0.103,1.04,-0.06,0.99,-0.8,0,0,0,0,0,0
Julio Rodríguez,Seattle Mariners,Boston Red Sox,1,4,0,1,0,0,1,4,0.25,0.5,0.75,-0.044,0.96,-0.03,0.92,-0.1,1,0,1,0,0,2
Jorge Polanco,Seattle Mariners,Boston Red Sox,1,3,0,1,0,0,1,4,0.5,0.333,0.833,0.035,1.08,0.02,1.03,0.5,1,1,0,0,0,1
Mitch Garver,Seattle Mariners,Boston Red Sox,1,4,0,1,0,0,0,4,0.25,0.5,0.75,-0.134,1.2,-0.08,1.14,-1.5,1,0,1,0,0,2
Cal Raleigh,Seattle Mariners,Boston Red Sox,1,4,1,1,0,0,1,4,0.25,0.25,0.5,-0.054,1.09,-0.03,1.04,-0.3,2,1,0,0,0,1
Mitch Haniger,Seattle Mariners,Boston Red Sox,1,3,2,2,2,1,0,4,0.75,1.667,2.417,0.296,1.29,0.17,1.23,2.3,6,1,0,0,1,5
Dominic Canzone,Seattle Mariners,Boston Red Sox,1,2,0,0,0,0,1,2,0.0,0.0,0.0,-0.043,0.89,-0.03,0.84,-0.4,0,0,0,0,0,0
Dylan Moore,Seattle Mariners,Boston Red Sox,1,2,1,1,2,0,1,2,0.5,2.0,2.5,0.111,2.69,0.06,2.55,1.3,4,0,0,0,1,4
Ty France,Seattle Mariners,Boston Red Sox,1,4,0,0,0,0,1,4,0.0,0.0,0.0,-0.162,1.63,-0.09,1.55,-1.0,0,0,0,0,0,0
Josh Rojas,Seattle Mariners,Boston Red Sox,1,2,0,1,0,0,0,2,0.5,0.5,1.0,0.009,0.95,0.01,0.91,0.0,1,1,0,0,0,1
Luis Urías,Seattle Mariners,Boston Red Sox,1,1,0,0,0,0,1,1,0.0,0.0,0.0,-0.035,1.4,-0.02,1.33,-0.2,0,0,0,0,0,0
Luke Raley,Seattle Mariners,Boston Red Sox,1,1,0,0,0,0,1,1,0.0,0.0,0.0,-0.044,1.53,-0.03,1.45,-0.2,0,0,0,0,0,0
