Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
J.Duran,Boston Red Sox,St. Louis Cardinals,0,5,0,1,1,0,3,5,0.341,0.443,0.784,0.021,0.51,0.01,0.33,0.1,2,-6,0,7,0,3,519
R.Refsnyder,Boston Red Sox,St. Louis Cardinals,0,5,0,1,0,0,3,5,0.437,0.517,0.953,-0.016,0.37,-0.01,0.23,-0.6,1,1,0,0,0,1,519
T.O'Neill,Boston Red Sox,St. Louis Cardinals,0,3,3,2,1,2,0,5,0.376,0.556,0.932,0.146,0.37,0.06,0.24,1.7,6,-9,0,0,11,5,519
R.Devers,Boston Red Sox,St. Louis Cardinals,0,3,2,1,2,1,1,4,0.384,0.555,0.938,0.005,0.69,0.0,0.45,1.9,5,-8,0,0,9,4,519
D.Hamilton,Boston Red Sox,St. Louis Cardinals,0,1,1,1,1,0,0,1,0.311,0.446,0.758,0.002,0.01,0.0,0.01,1.0,3,-1,0,0,2,4,519
C.Wong,Boston Red Sox,St. Louis Cardinals,0,4,3,2,0,1,1,5,0.385,0.531,0.916,0.055,0.73,0.02,0.47,1.2,5,2,0,0,0,2,519
G.Cooper,Boston Red Sox,St. Louis Cardinals,0,2,1,2,1,0,0,2,0.318,0.377,0.694,0.112,0.91,0.04,0.58,1.4,4,-3,5,0,0,3,519
W.Abreu,Boston Red Sox,St. Louis Cardinals,0,3,0,2,1,0,0,3,0.354,0.468,0.822,0.033,0.31,0.01,0.2,1.6,3,-9,11,0,0,3,519
R.Gonzalez,Boston Red Sox,St. Louis Cardinals,0,2,0,1,1,0,0,2,0.4,0.391,0.791,0.083,1.02,0.03,0.66,1.0,2,0,1,0,0,2,519
D.Smith,Boston Red Sox,St. Louis Cardinals,0,3,0,1,3,0,0,3,0.231,0.245,0.476,0.025,0.2,0.01,0.13,0.9,4,1,0,0,0,1,519
V.Grissom,Boston Red Sox,St. Louis Cardinals,0,5,0,0,0,0,0,5,0.151,0.154,0.305,-0.066,0.4,-0.03,0.25,-2.4,0,0,0,0,0,0,519
C.Rafaela,Boston Red Sox,St. Louis Cardinals,0,4,1,0,0,0,2,4,0.223,0.346,0.569,-0.074,0.53,-0.03,0.34,-1.6,1,0,0,0,0,0,519
M.Carpenter,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,0,0,1,3,0.303,0.267,0.57,-0.045,0.58,-0.02,0.36,-0.6,0,0,0,0,0,0,519
I.Herrera,St Louis Cardinals,St. Louis Cardinals,0,1,0,0,0,0,1,1,0.336,0.385,0.722,-0.008,0.37,-0.0,0.23,-0.4,0,0,0,0,0,0,519
L.Nootbaar,St Louis Cardinals,St. Louis Cardinals,0,4,1,1,1,0,1,4,0.331,0.403,0.734,0.043,0.37,0.02,0.23,0.3,3,-4,0,0,5,4,519
P.Goldschmidt,St Louis Cardinals,St. Louis Cardinals,0,4,1,1,0,0,1,4,0.295,0.306,0.602,-0.028,0.31,-0.01,0.19,-0.1,2,-3,4,0,0,2,519
N.Arenado,St Louis Cardinals,St. Louis Cardinals,0,3,1,1,0,0,0,3,0.332,0.379,0.711,-0.026,0.47,-0.01,0.29,0.7,2,1,0,0,0,1,519
N.Gorman,St Louis Cardinals,St. Louis Cardinals,0,1,0,0,0,0,1,1,0.291,0.393,0.684,-0.001,0.02,0.0,0.01,-0.2,0,0,0,0,0,0,519
A.Burleson,St Louis Cardinals,St. Louis Cardinals,0,4,0,1,0,0,2,4,0.32,0.467,0.787,-0.02,0.31,-0.01,0.19,0.1,1,1,0,0,0,1,519
B.Donovan,St Louis Cardinals,St. Louis Cardinals,0,4,0,1,1,0,2,4,0.313,0.375,0.688,-0.002,0.27,-0.0,0.17,0.6,2,1,0,0,0,1,519
B.Crawford,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,0,0,1,3,0.176,0.097,0.273,-0.046,0.63,-0.02,0.39,-1.2,0,0,0,0,0,0,519
P.Pages,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,0,0,3,3,0.267,0.182,0.448,-0.036,0.43,-0.01,0.27,-1.0,0,0,0,0,0,0,519
M.Siani,St Louis Cardinals,St. Louis Cardinals,0,2,0,0,0,0,2,2,0.289,0.263,0.552,-0.014,0.26,-0.01,0.16,-0.3,0,0,0,0,0,0,519
D.Carlson,St Louis Cardinals,St. Louis Cardinals,0,1,0,1,0,0,0,1,0.231,0.13,0.361,0.008,0.2,0.0,0.12,0.4,1,1,0,0,0,1,519
J.Rojas,Seattle Mariners,Baltimore Orioles,0,4,0,0,0,0,3,4,0.372,0.439,0.811,-0.189,1.22,-0.13,1.36,-1.7,0,0,0,0,0,0,519
J.Rodriguez,Seattle Mariners,Baltimore Orioles,0,4,0,2,1,0,1,4,0.322,0.333,0.655,0.035,0.64,0.02,0.71,0.7,3,2,0,0,0,2,519
C.Raleigh,Seattle Mariners,Baltimore Orioles,0,4,0,1,0,0,1,4,0.302,0.462,0.765,-0.044,0.61,-0.03,0.69,-0.4,1,1,0,0,0,1,519
L.Raley,Seattle Mariners,Baltimore Orioles,0,4,1,3,0,0,0,4,0.327,0.444,0.771,0.03,0.96,0.02,1.07,0.5,4,-1,4,0,0,5,519
M.Haniger,Seattle Mariners,Baltimore Orioles,0,4,0,1,0,0,1,4,0.283,0.369,0.653,-0.05,1.03,-0.03,1.16,-0.3,1,-5,6,0,0,2,519
D.Canzone,Seattle Mariners,Baltimore Orioles,0,3,0,0,0,0,2,3,0.289,0.488,0.777,-0.101,1.05,-0.07,1.18,-1.3,0,0,0,0,0,0,519
T.France,Seattle Mariners,Baltimore Orioles,0,1,0,0,0,0,0,1,0.285,0.359,0.644,-0.013,0.5,-0.01,0.56,-0.1,0,0,0,0,0,0,519
