Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Garcia,Kansas City Royals,Detroit Tigers,0,4,1,2,2,1,0,5,0.272,0.379,0.651,0.064,1.05,0.05,1.27,1.8,5,2,0,0,0,2,426
B.Witt,Kansas City Royals,Detroit Tigers,0,4,1,1,3,0,2,5,0.35,0.565,0.915,-0.086,1.22,-0.06,1.47,1.0,5,-3,0,4,0,0,426
V.Pasquantino,Kansas City Royals,Detroit Tigers,0,4,0,0,1,0,1,5,0.346,0.43,0.776,-0.091,0.7,-0.07,0.85,-0.8,1,0,0,0,0,0,426
S.Perez,Kansas City Royals,Detroit Tigers,0,5,1,1,0,0,0,5,0.4,0.604,1.004,-0.041,0.65,-0.03,0.79,-0.4,2,1,0,0,0,1,426
M.Melendez,Kansas City Royals,Detroit Tigers,0,2,0,0,0,1,1,3,0.278,0.407,0.685,-0.02,0.61,-0.01,0.75,-0.2,0,0,0,0,0,0,426
H.Renfroe,Kansas City Royals,Detroit Tigers,0,1,1,1,0,0,0,1,0.219,0.294,0.513,0.036,1.02,0.03,1.24,0.6,2,1,0,0,0,1,426
M.Massey,Kansas City Royals,Detroit Tigers,0,3,0,0,0,0,1,3,0.158,0.211,0.368,-0.05,0.6,-0.04,0.73,-0.5,0,0,0,0,0,0,426
G.Hampson,Kansas City Royals,Detroit Tigers,0,1,0,0,0,0,1,1,0.226,0.233,0.459,-0.036,1.13,-0.03,1.37,-0.6,0,0,0,0,0,0,426
N.Velazquez,Kansas City Royals,Detroit Tigers,0,3,1,0,0,1,1,4,0.306,0.364,0.67,-0.036,1.08,-0.03,1.3,-0.1,1,0,0,0,0,0,426
A.Frazier,Kansas City Royals,Detroit Tigers,0,3,2,1,1,0,2,4,0.343,0.241,0.584,0.047,0.97,0.03,1.18,0.9,4,1,0,0,0,1,426
K.Isbel,Kansas City Royals,Detroit Tigers,0,2,1,1,1,1,1,4,0.263,0.361,0.624,0.066,0.78,0.05,0.94,1.4,3,1,0,0,0,1,426
R.Greene,Detroit Tigers,Kansas City Royals,1,4,0,0,0,0,2,4,0.378,0.467,0.845,-0.045,1.12,-0.03,1.29,-0.5,0,0,0,0,0,0,426
M.Canha,Detroit Tigers,Kansas City Royals,1,4,0,2,0,0,1,4,0.398,0.518,0.916,0.052,1.17,0.04,1.34,0.2,2,2,0,0,0,2,426
S.Torkelson,Detroit Tigers,Kansas City Royals,1,4,0,1,0,0,2,4,0.297,0.303,0.6,-0.135,2.15,-0.09,2.48,-0.4,1,1,0,0,0,1,426
K.Carpenter,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,2,3,0.321,0.506,0.828,-0.119,1.65,-0.08,1.89,-0.9,0,0,0,0,0,0,426
B.Kennedy,Detroit Tigers,Kansas City Royals,1,1,0,0,0,0,0,1,0.364,0.625,0.989,-0.001,0.02,0.0,0.02,-0.2,0,0,0,0,0,0,426
M.Vierling,Detroit Tigers,Kansas City Royals,1,4,0,1,0,0,1,4,0.292,0.386,0.677,-0.047,0.96,-0.03,1.1,-0.7,1,1,0,0,0,1,426
C.Keith,Detroit Tigers,Kansas City Royals,1,3,0,1,0,1,0,4,0.236,0.183,0.419,-0.004,0.9,-0.0,1.03,-0.0,1,1,0,0,0,1,426
J.Baez,Detroit Tigers,Kansas City Royals,1,3,0,0,0,1,0,4,0.233,0.278,0.511,-0.075,1.42,-0.05,1.63,-0.5,0,0,0,0,0,0,426
J.Rogers,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,1,3,0.208,0.188,0.395,-0.122,1.63,-0.08,1.87,-0.7,0,0,0,0,0,0,426
P.Meadows,Detroit Tigers,Kansas City Royals,1,2,0,0,0,0,1,2,0.194,0.206,0.401,-0.103,1.5,-0.07,1.72,-0.8,0,0,0,0,0,0,426
W.Perez,Detroit Tigers,Kansas City Royals,1,1,0,0,0,0,0,1,0.333,0.444,0.778,-0.047,1.88,-0.03,2.16,-0.2,0,0,0,0,0,0,426
E.Ruiz,Oakland Athletics,Baltimore Orioles,0,3,0,0,0,0,1,3,0.355,0.615,0.97,-0.076,0.97,-0.03,0.67,-0.7,0,0,0,0,0,0,426
R.Noda,Oakland Athletics,Baltimore Orioles,0,2,0,0,0,0,0,2,0.274,0.236,0.51,-0.225,4.51,-0.09,3.13,-1.0,0,0,0,0,0,0,426
T.Nevin,Oakland Athletics,Baltimore Orioles,0,5,0,1,0,0,1,5,0.343,0.361,0.704,-0.011,1.69,-0.0,1.17,-0.2,1,1,0,0,0,1,426
S.Langeliers,Oakland Athletics,Baltimore Orioles,0,5,2,1,1,0,0,5,0.225,0.407,0.632,-0.205,2.07,-0.08,1.43,-0.3,4,-5,0,0,6,4,426
B.Rooker,Oakland Athletics,Baltimore Orioles,0,4,1,2,1,1,1,5,0.29,0.527,0.818,0.479,1.83,0.2,1.27,1.3,4,-1,3,0,0,4,426
J.Bleday,Oakland Athletics,Baltimore Orioles,0,2,0,0,0,3,1,5,0.286,0.341,0.626,-0.171,1.9,-0.07,1.32,-1.3,0,0,0,0,0,0,426
A.Toro,Oakland Athletics,Baltimore Orioles,0,4,0,1,1,0,2,4,0.267,0.35,0.617,0.286,2.3,0.12,1.59,0.7,2,-2,3,0,0,2,426
D.Hernaiz,Oakland Athletics,Baltimore Orioles,0,3,0,0,0,1,2,4,0.231,0.147,0.378,-0.071,1.95,-0.03,1.35,-0.4,0,0,0,0,0,0,426
L.Butler,Oakland Athletics,Baltimore Orioles,0,3,0,1,0,1,1,4,0.313,0.348,0.66,0.037,1.88,0.01,1.3,0.3,1,-3,4,0,0,2,426
M.Schuemann,Oakland Athletics,Baltimore Orioles,0,2,0,1,0,0,0,2,0.235,0.333,0.569,0.008,0.48,0.0,0.34,0.0,1,1,0,0,0,1,426
S.Brown,Oakland Athletics,Baltimore Orioles,0,2,0,0,0,0,2,2,0.247,0.276,0.523,-0.246,4.13,-0.1,2.87,-1.1,0,0,0,0,0,0,426
G.Henderson,Baltimore Orioles,Oakland Athletics,1,5,1,0,0,0,2,5,0.357,0.618,0.974,-0.247,1.87,-0.18,2.25,-1.3,1,0,0,0,0,0,426
A.Rutschman,Baltimore Orioles,Oakland Athletics,1,3,0,1,0,1,0,4,0.373,0.416,0.789,0.011,0.61,0.01,0.73,0.2,1,1,0,0,0,1,426
R.O'Hearn,Baltimore Orioles,Oakland Athletics,1,4,0,2,1,0,0,4,0.368,0.574,0.941,0.106,0.99,0.08,1.19,0.7,3,2,0,0,0,2,426
A.Santander,Baltimore Orioles,Oakland Athletics,1,4,0,1,0,0,0,4,0.295,0.447,0.742,-0.053,0.99,-0.04,1.19,-0.5,1,-6,7,0,0,2,426
R.Mountcastle,Baltimore Orioles,Oakland Athletics,1,4,0,0,0,0,1,4,0.368,0.458,0.826,-0.142,1.37,-0.1,1.64,-1.1,0,0,0,0,0,0,426
C.Mullins,Baltimore Orioles,Oakland Athletics,1,4,1,1,1,0,0,4,0.286,0.476,0.761,0.041,1.11,0.03,1.33,0.4,3,-5,0,0,6,4,426
J.Westburg,Baltimore Orioles,Oakland Athletics,1,4,0,0,0,0,0,4,0.354,0.545,0.9,-0.08,0.79,-0.06,0.95,-0.6,0,0,0,0,0,0,426
C.Cowser,Baltimore Orioles,Oakland Athletics,1,4,0,1,0,0,3,4,0.397,0.703,1.1,-0.142,1.6,-0.1,1.92,-0.3,1,1,0,0,0,1,426
R.Urias,Baltimore Orioles,Oakland Athletics,1,3,0,0,0,0,1,3,0.2,0.205,0.405,-0.072,1.0,-0.05,1.21,-0.7,0,0,0,0,0,0,426
H.Kjerstad,Baltimore Orioles,Oakland Athletics,1,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.118,4.89,-0.08,5.87,-0.3,0,0,0,0,0,0,426
M.Betts,Los Angeles Dodgers,Toronto Blue Jays,0,3,1,2,1,1,0,4,0.485,0.645,1.13,0.047,0.66,0.03,0.74,1.5,4,-7,9,0,0,3,426
M.Rojas,Los Angeles Dodgers,Toronto Blue Jays,0,1,1,0,0,1,0,2,0.325,0.459,0.784,0.0,0.01,0.0,0.01,-0.1,1,0,0,0,0,0,426
S.Ohtani,Los Angeles Dodgers,Toronto Blue Jays,0,4,2,1,1,1,0,5,0.419,0.681,1.1,0.12,0.41,0.08,0.46,0.4,4,-6,0,0,7,4,426
A.Barnes,Los Angeles Dodgers,Toronto Blue Jays,0,1,0,1,0,0,0,1,0.391,0.263,0.654,0.0,0.0,0.0,0.0,0.6,1,1,0,0,0,1,426
F.Freeman,Los Angeles Dodgers,Toronto Blue Jays,0,3,1,1,1,1,0,4,0.424,0.412,0.836,0.065,0.7,0.04,0.79,0.2,3,1,0,0,0,1,426
E.Hernandez,Los Angeles Dodgers,Toronto Blue Jays,0,2,0,0,0,0,0,2,0.246,0.278,0.523,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,426
W.Smith,Los Angeles Dodgers,Toronto Blue Jays,0,5,3,4,3,0,0,6,0.413,0.527,0.94,0.1,0.31,0.07,0.35,3.2,10,-6,8,0,2,8,426
M.Muncy,Los Angeles Dodgers,Toronto Blue Jays,0,6,2,3,3,0,1,6,0.361,0.494,0.855,0.047,0.28,0.03,0.31,2.1,8,-2,0,0,5,6,426
T.Hernandez,Los Angeles Dodgers,Toronto Blue Jays,0,3,1,2,0,0,1,3,0.336,0.486,0.822,0.03,0.24,0.02,0.27,0.4,3,2,0,0,0,2,426
