Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
B.Lee,Minnesota Twins,Chicago White Sox,0,5,1,1,1,0,2,5,0.371,0.576,0.947,0.027,0.87,0.02,0.98,0.1,3,-1,0,0,2,4,710
C.Correa,Minnesota Twins,Chicago White Sox,0,3,1,1,1,1,0,4,0.379,0.526,0.905,0.191,0.99,0.13,1.12,1.2,3,-12,0,0,13,4,710
M.Kepler,Minnesota Twins,Chicago White Sox,0,4,0,0,0,0,0,4,0.308,0.397,0.704,0.006,0.8,0.0,0.9,0.3,0,0,0,0,0,0,710
J.Miranda,Minnesota Twins,Chicago White Sox,0,4,0,0,0,0,0,4,0.366,0.522,0.888,-0.103,0.79,-0.07,0.9,-1.1,0,0,0,0,0,0,710
B.Buxton,Minnesota Twins,Chicago White Sox,0,4,1,1,0,0,0,4,0.331,0.496,0.827,-0.003,1.31,-0.0,1.49,-0.4,2,-18,19,0,0,2,710
M.Wallner,Minnesota Twins,Chicago White Sox,0,2,0,1,0,1,0,4,0.383,0.528,0.911,-0.011,1.27,-0.01,1.44,0.2,1,1,0,0,0,1,710
R.Jeffers,Minnesota Twins,Chicago White Sox,0,4,0,1,1,0,1,4,0.324,0.474,0.798,0.038,1.81,0.03,2.06,-0.4,2,1,0,0,0,1,710
C.Santana,Minnesota Twins,Chicago White Sox,0,3,0,0,0,1,0,4,0.321,0.416,0.737,-0.033,0.98,-0.02,1.11,-0.3,0,0,0,0,0,0,710
K.Farmer,Minnesota Twins,Chicago White Sox,0,2,0,0,0,0,0,2,0.291,0.265,0.557,-0.049,0.97,-0.03,1.1,-0.4,0,0,0,0,0,0,710
W.Castro,Minnesota Twins,Chicago White Sox,0,2,0,0,0,0,1,2,0.354,0.43,0.784,-0.057,1.25,-0.04,1.42,-0.6,0,0,0,0,0,0,710
T.Pham,Chicago White Sox,Minnesota Twins,1,4,0,0,0,0,0,4,0.332,0.355,0.687,-0.085,1.09,0.0,0.0,-0.4,0,0,0,0,0,0,710
A.Vaughn,Chicago White Sox,Minnesota Twins,1,3,0,0,0,1,2,4,0.297,0.395,0.692,0.026,0.91,0.0,0.0,-0.3,0,0,0,0,0,0,710
L.Robert,Chicago White Sox,Minnesota Twins,1,4,0,0,0,0,1,4,0.295,0.493,0.789,-0.08,1.4,0.0,0.0,-0.6,0,0,0,0,0,0,710
