Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
Y.Diaz,Tampa Bay Rays,New York Yankees,0,5,0,2,0,0,1,5,0.278,0.311,0.589,-0.054,1.07,-0.03,1.07,-0.6,2,2,0,0,0,2,420
R.Arozarena,Tampa Bay Rays,New York Yankees,0,5,0,0,0,0,3,5,0.233,0.253,0.486,-0.118,1.02,-0.07,1.03,-1.1,0,0,0,0,0,0,420
H.Ramirez,Tampa Bay Rays,New York Yankees,0,4,0,1,0,0,1,4,0.265,0.309,0.574,-0.039,1.32,-0.02,1.33,-0.1,1,1,0,0,0,1,420
I.Paredes,Tampa Bay Rays,New York Yankees,0,4,0,0,0,0,2,4,0.353,0.486,0.839,-0.149,1.52,-0.09,1.53,-1.0,0,0,0,0,0,0,420
A.Rosario,Tampa Bay Rays,New York Yankees,0,4,0,2,0,0,1,4,0.352,0.514,0.866,0.035,1.61,0.02,1.62,-0.0,2,2,0,0,0,2,420
C.Mead,Tampa Bay Rays,New York Yankees,0,4,0,1,0,0,1,4,0.293,0.226,0.52,-0.086,1.88,-0.05,1.89,-0.1,1,1,0,0,0,1,420
J.Caballero,Tampa Bay Rays,New York Yankees,0,3,1,1,1,0,2,4,0.324,0.424,0.748,0.231,2.1,0.14,2.11,0.8,3,-3,4,0,0,2,420
J.Siri,Tampa Bay Rays,New York Yankees,0,4,0,0,0,0,2,4,0.288,0.29,0.577,-0.205,1.47,-0.12,1.47,-1.5,0,0,0,0,0,0,420
R.Pinto,Tampa Bay Rays,New York Yankees,0,2,0,1,0,0,1,2,0.275,0.444,0.719,-0.065,1.55,-0.04,1.56,-0.5,1,1,0,0,0,1,420
A.Shenton,Tampa Bay Rays,New York Yankees,0,1,0,0,0,0,0,1,0.222,0.294,0.516,-0.048,1.86,-0.03,1.87,-0.2,0,0,0,0,0,0,420
B.Rortvedt,Tampa Bay Rays,New York Yankees,0,1,0,1,1,0,0,1,0.472,0.433,0.906,0.092,3.8,0.06,3.82,0.6,2,1,0,0,0,1,420
A.Volpe,New York Yankees,Tampa Bay Rays,1,4,0,0,0,0,1,4,0.388,0.44,0.828,-0.117,1.1,-0.08,1.33,-0.8,0,0,0,0,0,0,420
J.Soto,New York Yankees,Tampa Bay Rays,1,4,0,2,0,0,0,4,0.469,0.608,1.077,-0.011,1.01,-0.01,1.23,0.1,2,-3,5,0,0,3,420
A.Judge,New York Yankees,Tampa Bay Rays,1,4,0,0,0,0,4,4,0.323,0.359,0.682,-0.155,1.48,-0.11,1.79,-1.0,0,0,0,0,0,0,420
A.Rizzo,New York Yankees,Tampa Bay Rays,1,4,0,1,0,0,0,4,0.308,0.293,0.6,-0.07,1.12,-0.05,1.36,-0.2,1,1,0,0,0,1,420
A.Verdugo,New York Yankees,Tampa Bay Rays,1,4,0,1,0,0,0,4,0.329,0.397,0.727,-0.102,1.66,-0.07,2.01,-0.5,1,1,0,0,0,1,420
T.Grisham,New York Yankees,Tampa Bay Rays,1,2,0,0,0,0,0,2,0.143,0.0,0.143,-0.054,1.04,-0.04,1.27,-0.5,0,0,0,0,0,0,420
G.Stanton,New York Yankees,Tampa Bay Rays,1,1,0,0,0,0,0,1,0.279,0.516,0.795,-0.091,2.01,-0.07,2.43,-0.5,0,0,0,0,0,0,420
G.Torres,New York Yankees,Tampa Bay Rays,1,1,0,0,0,0,0,1,0.3,0.221,0.521,-0.075,2.79,-0.06,3.38,-0.6,0,0,0,0,0,0,420
O.Cabrera,New York Yankees,Tampa Bay Rays,1,4,0,0,0,0,1,4,0.328,0.5,0.828,-0.135,1.28,-0.1,1.55,-1.0,0,0,0,0,0,0,420
J.Jones,New York Yankees,Tampa Bay Rays,1,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.062,0.81,-0.04,0.98,-0.4,0,0,0,0,0,0,420
A.Wells,New York Yankees,Tampa Bay Rays,1,2,0,0,0,1,1,3,0.256,0.091,0.347,-0.035,1.12,-0.03,1.36,-0.4,0,0,0,0,0,0,420
R.Greene,Detroit Tigers,Minnesota Twins,0,2,2,0,0,2,0,4,0.386,0.443,0.829,0.05,1.24,0.03,1.28,0.3,2,0,0,0,0,0,420
W.Perez,Detroit Tigers,Minnesota Twins,0,4,0,1,1,0,2,4,0.333,0.55,0.883,-0.045,1.04,-0.03,1.07,0.4,2,-1,0,2,0,3,420
S.Torkelson,Detroit Tigers,Minnesota Twins,0,4,0,0,0,0,0,4,0.323,0.317,0.64,-0.106,0.99,-0.07,1.02,-0.9,0,0,0,0,0,0,420
K.Carpenter,Detroit Tigers,Minnesota Twins,0,4,0,1,1,0,1,4,0.364,0.597,0.96,0.007,1.17,0.01,1.2,0.1,2,1,0,0,0,1,420
M.Vierling,Detroit Tigers,Minnesota Twins,0,4,1,2,0,0,0,4,0.296,0.377,0.674,-0.015,1.03,-0.01,1.06,0.1,3,2,0,0,0,2,420
C.Keith,Detroit Tigers,Minnesota Twins,0,2,0,0,0,0,1,2,0.247,0.197,0.444,-0.048,0.96,-0.03,0.99,-0.4,0,0,0,0,0,0,420
B.Kennedy,Detroit Tigers,Minnesota Twins,0,0,0,0,0,1,0,1,1.0,,,0.045,1.24,0.03,1.27,0.4,0,0,0,0,0,0,420
Z.McKinstry,Detroit Tigers,Minnesota Twins,0,1,0,0,0,0,1,1,0.275,0.2,0.475,-0.075,2.89,-0.05,2.96,-0.2,0,0,0,0,0,0,420
J.Baez,Detroit Tigers,Minnesota Twins,0,4,0,1,1,0,2,4,0.197,0.274,0.471,0.056,1.62,0.03,1.66,0.8,2,-2,3,0,0,2,420
P.Meadows,Detroit Tigers,Minnesota Twins,0,4,0,0,0,0,1,4,0.236,0.196,0.432,-0.186,1.39,-0.11,1.43,-1.3,0,0,0,0,0,0,420
J.Rogers,Detroit Tigers,Minnesota Twins,0,2,0,0,0,0,1,2,0.158,0.171,0.329,-0.023,0.44,-0.01,0.45,-0.3,0,0,0,0,0,0,420
M.Canha,Detroit Tigers,Minnesota Twins,0,1,0,0,0,0,1,1,0.37,0.415,0.786,-0.093,3.1,-0.06,3.18,-0.6,0,0,0,0,0,0,420
E.Julien,Minnesota Twins,Detroit Tigers,1,3,0,1,0,1,1,4,0.282,0.403,0.685,0.008,0.75,0.0,0.52,0.0,1,1,0,0,0,1,420
R.Jeffers,Minnesota Twins,Detroit Tigers,1,1,1,0,1,2,0,4,0.338,0.482,0.821,0.016,1.02,0.01,0.7,0.4,2,0,0,0,0,0,420
A.Kirilloff,Minnesota Twins,Detroit Tigers,1,3,0,0,0,0,1,3,0.328,0.517,0.845,0.041,0.9,0.02,0.62,0.9,0,0,0,0,0,0,420
C.Santana,Minnesota Twins,Detroit Tigers,1,1,0,0,0,0,0,1,0.206,0.14,0.347,-0.02,0.85,-0.01,0.59,-0.5,0,0,0,0,0,0,420
T.Larnach,Minnesota Twins,Detroit Tigers,1,2,0,1,1,0,1,3,0.308,0.583,0.891,0.013,0.73,0.01,0.5,0.2,2,1,0,0,0,1,420
M.Margot,Minnesota Twins,Detroit Tigers,1,1,0,0,0,0,0,1,0.283,0.25,0.533,-0.021,0.8,-0.01,0.55,-0.4,0,0,0,0,0,0,420
B.Buxton,Minnesota Twins,Detroit Tigers,1,4,1,2,0,0,0,4,0.246,0.338,0.585,0.106,0.78,0.04,0.54,1.0,3,-4,6,0,0,3,420
J.Miranda,Minnesota Twins,Detroit Tigers,1,3,0,0,0,0,0,3,0.29,0.379,0.67,-0.117,0.9,-0.05,0.62,-1.8,0,0,0,0,0,0,420
K.Farmer,Minnesota Twins,Detroit Tigers,1,0,0,0,0,0,0,1,0.262,0.118,0.38,0.014,0.42,0.01,0.29,0.3,0,0,0,0,0,0,420
W.Castro,Minnesota Twins,Detroit Tigers,1,2,0,1,1,0,1,4,0.266,0.222,0.488,0.074,0.84,0.03,0.58,1.0,2,1,0,0,0,1,420
J.Camargo,Minnesota Twins,Detroit Tigers,1,4,0,0,0,0,2,4,0.2,0.0,0.2,-0.097,0.68,-0.04,0.47,-1.5,0,0,0,0,0,0,420
A.Martin,Minnesota Twins,Detroit Tigers,1,4,2,2,0,0,0,4,0.325,0.378,0.703,0.05,0.75,0.02,0.52,0.4,4,-2,4,0,0,3,420
S.Frelick,Milwaukee Brewers,St. Louis Cardinals,0,6,1,2,0,0,1,6,0.383,0.333,0.716,0.068,0.82,0.05,1.01,0.7,3,2,0,0,0,2,420
W.Contreras,Milwaukee Brewers,St. Louis Cardinals,0,6,2,3,1,0,1,6,0.444,0.59,1.034,0.035,1.0,0.03,1.24,0.2,6,3,0,0,0,3,420
W.Adames,Milwaukee Brewers,St. Louis Cardinals,0,6,1,2,1,0,1,6,0.384,0.487,0.871,0.03,0.65,0.02,0.81,1.2,4,-3,5,0,0,3,420
R.Hoskins,Milwaukee Brewers,St. Louis Cardinals,0,5,1,2,3,0,1,5,0.32,0.462,0.782,0.171,0.64,0.13,0.79,1.9,6,-2,0,0,4,5,420
O.Dunn,Milwaukee Brewers,St. Louis Cardinals,0,5,0,1,0,0,1,5,0.269,0.347,0.616,-0.021,0.34,-0.01,0.43,-0.8,1,1,0,0,0,1,420
G.Sanchez,Milwaukee Brewers,St. Louis Cardinals,0,5,0,2,0,0,1,5,0.176,0.273,0.449,0.037,0.49,0.03,0.6,-0.1,2,1,1,0,0,3,420
B.Perkins,Milwaukee Brewers,St. Louis Cardinals,0,4,2,2,0,0,0,5,0.42,0.556,0.976,0.067,0.63,0.05,0.78,0.9,4,-1,3,0,0,3,420
B.Turang,Milwaukee Brewers,St. Louis Cardinals,0,5,2,2,2,0,0,5,0.377,0.5,0.877,0.084,0.85,0.06,1.05,1.5,6,-5,5,0,2,6,420
J.Chourio,Milwaukee Brewers,St. Louis Cardinals,0,3,3,2,2,2,1,5,0.293,0.426,0.72,0.112,0.63,0.08,0.78,1.9,7,-2,0,0,4,5,420
B.Donovan,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,1,0,2,5,0.326,0.368,0.695,-0.118,1.1,-0.06,0.95,-1.6,1,0,0,0,0,0,420
P.Goldschmidt,St Louis Cardinals,St. Louis Cardinals,0,4,0,1,1,1,2,5,0.279,0.213,0.492,-0.002,0.58,-0.0,0.5,0.1,2,1,0,0,0,1,420
W.Contreras,St Louis Cardinals,St. Louis Cardinals,0,3,1,1,1,1,0,5,0.441,0.527,0.968,0.067,0.53,0.03,0.46,1.4,3,1,0,0,0,1,420
N.Arenado,St Louis Cardinals,St. Louis Cardinals,0,2,0,1,2,2,0,5,0.33,0.405,0.734,0.092,0.55,0.05,0.47,1.6,3,-5,6,0,0,2,420
I.Herrera,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,1,3,5,0.314,0.455,0.768,-0.053,0.74,-0.03,0.64,-1.3,0,0,0,0,0,0,420
M.Winn,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,0,4,0.385,0.429,0.813,-0.083,0.79,-0.04,0.69,-1.1,0,0,0,0,0,0,420
L.Nootbaar,St Louis Cardinals,St. Louis Cardinals,0,3,1,1,0,1,0,4,0.424,0.44,0.864,0.044,0.52,0.02,0.45,0.3,2,-1,2,0,0,2,420
