,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
36,M.Vientos,New York Mets,Washington Nationals,1,4,0,0,0,0,0,4,.328,.522,.849,-0.256,2.08,-0.22,2.94,-1.5,0,0,0,0,0,0,916
37,T.Taylor,New York Mets,Washington Nationals,1,3,1,1,0,1,0,4,.292,.403,.695,0.120,1.86,0.10,2.63,0.5,2,-18,19,0,0,2,916
38,F.Alvarez,New York Mets,Washington Nationals,1,4,0,0,0,0,2,4,.297,.372,.669,-0.058,2.06,-0.05,2.92,-0.8,0,0,0,0,0,0,916
39,E.Alvarez,New York Mets,Washington Nationals,1,2,0,0,0,0,0,2,.000,.000,.000,-0.028,0.55,-0.02,0.78,-0.2,0,0,0,0,0,0,916
40,S.Marte,New York Mets,Washington Nationals,1,2,0,1,1,0,0,2,.321,.400,.721,0.003,4.74,0.00,6.70,0.1,2,1,0,0,0,1,916
41,S.Ohtani,Los Angeles Dodgers,Atlanta Braves,0,4,1,0,2,1,2,5,.373,.609,.982,0.039,0.74,0.04,1.13,0.8,3,0,0,0,0,0,916
42,M.Betts,Los Angeles Dodgers,Atlanta Braves,0,3,0,0,1,0,2,4,.385,.500,.885,-0.046,0.61,-0.04,0.94,-0.8,1,0,0,0,0,0,916
43,C.Taylor,Los Angeles Dodgers,Atlanta Braves,0,0,0,0,0,1,0,1,.281,.263,.544,0.000,0.00,0,0.00,0.1,0,0,0,0,0,0,916
44,T.Hernandez,Los Angeles Dodgers,Atlanta Braves,0,4,1,1,1,0,2,4,.333,.491,.824,-0.029,0.49,-0.03,0.76,0.4,3,1,0,0,0,1,916
45,A.Pages,Los Angeles Dodgers,Atlanta Braves,0,1,0,0,0,0,0,1,.302,.389,.691,0.000,0.00,0,0.00,-0.2,0,0,0,0,0,0,916
46,F.Freeman,Los Angeles Dodgers,Atlanta Braves,0,3,1,1,3,1,1,4,.379,.481,.860,0.027,0.51,0.03,0.78,2.7,5,-21,0,0,22,4,916
47,W.Smith,Los Angeles Dodgers,Atlanta Braves,0,4,0,0,0,0,0,4,.324,.429,.752,-0.095,0.55,-0.09,0.83,-1.1,0,0,0,0,0,0,916
48,T.Edman,Los Angeles Dodgers,Atlanta Braves,0,4,1,1,0,0,0,4,.330,.521,.851,0.044,0.43,0.04,0.67,0.0,2,-3,4,0,0,2,916
49,M.Rojas,Los Angeles Dodgers,Atlanta Braves,0,1,3,1,1,2,0,3,.342,.421,.763,0.243,1.08,0.22,1.65,2.4,5,1,0,0,0,1,916
50,K.Kiermaier,Los Angeles Dodgers,Atlanta Braves,0,1,0,0,0,0,1,1,.228,.303,.531,0.000,0.00,0,0.00,-0.2,0,0,0,0,0,0,916
51,M.Muncy,Los Angeles Dodgers,Atlanta Braves,0,2,1,0,0,1,0,4,.339,.500,.839,0.034,0.80,0.03,1.23,0.7,1,0,0,0,0,0,916
52,E.Hernandez,Los Angeles Dodgers,Atlanta Braves,0,2,0,0,0,0,1,2,.269,.343,.612,-0.080,1.42,-0.07,2.17,-0.9,0,0,0,0,0,0,916
53,G.Lux,Los Angeles Dodgers,Atlanta Braves,0,1,1,0,0,1,0,2,.310,.384,.693,0.022,0.39,0.02,0.59,0.4,1,0,0,0,0,0,916
54,M.Harris,Atlanta Braves,Los Angeles Dodgers,1,2,0,1,0,1,0,3,.286,.376,.662,0.103,0.95,0.08,1.29,1.0,1,1,0,0,0,1,916
55,E.White,Atlanta Braves,Los Angeles Dodgers,1,1,0,0,0,0,0,1,.313,.467,.779,-0.001,0.02,-0.00,0.03,-0.2,0,0,0,0,0,0,916
56,J.Soler,Atlanta Braves,Los Angeles Dodgers,1,3,0,1,0,0,1,3,.335,.429,.764,-0.066,1.19,-0.05,1.61,-0.7,1,-30,31,0,0,2,916
57,A.Duvall,Atlanta Braves,Los Angeles Dodgers,1,1,0,0,0,0,0,1,.247,.326,.573,0.000,0.01,0,0.01,-0.2,0,0,0,0,0,0,916
58,M.Ozuna,Atlanta Braves,Los Angeles Dodgers,1,4,0,0,0,0,0,4,.378,.550,.928,-0.126,0.97,-0.10,1.31,-1.3,0,0,0,0,0,0,916
59,M.Olson,Atlanta Braves,Los Angeles Dodgers,1,2,0,0,0,2,0,4,.321,.443,.763,-0.045,0.85,-0.04,1.16,0.0,0,0,0,0,0,0,916
60,R.Laureano,Atlanta Braves,Los Angeles Dodgers,1,4,0,1,0,0,1,4,.307,.415,.723,0.061,0.83,0.05,1.13,0.1,1,0,0,1,0,3,916
61,S.Murphy,Atlanta Braves,Los Angeles Dodgers,1,3,0,1,0,1,1,4,.289,.363,.652,0.004,0.60,0.00,0.82,0.2,1,-4,5,0,0,2,916
62,O.Arcia,Atlanta Braves,Los Angeles Dodgers,1,4,0,0,0,0,0,4,.273,.358,.630,-0.093,0.78,-0.08,1.06,-1.5,0,0,0,0,0,0,916
63,G.Urshela,Atlanta Braves,Los Angeles Dodgers,1,3,0,0,0,0,1,3,.278,.329,.607,-0.111,1.08,-0.09,1.46,-1.3,0,0,0,0,0,0,916
64,W.Merrifield,Atlanta Braves,Los Angeles Dodgers,1,2,0,0,0,0,0,2,.314,.320,.635,-0.065,1.22,-0.05,1.65,-0.6,0,0,0,0,0,0,916
65,C.Biggio,Atlanta Braves,Los Angeles Dodgers,1,1,0,0,0,0,1,1,.311,.299,.610,-0.001,0.02,-0.00,0.03,-0.2,0,0,0,0,0,0,916
66,J.Wilson,Oakland Athletics,Chicago Cubs,0,4,1,2,0,1,0,5,.297,.345,.642,0.099,0.35,0,0.00,1.3,3,0,0,2,0,4,916
67,B.Rooker,Oakland Athletics,Chicago Cubs,0,5,1,2,2,0,1,5,.371,.585,.956,0.017,0.43,0,0.00,0.5,5,-36,0,0,38,5,916
68,J.Bleday,Oakland Athletics,Chicago Cubs,0,3,0,0,0,1,2,4,.329,.453,.782,-0.004,0.58,0,0.00,-0.5,0,0,0,0,0,0,916
69,K.McCann,Oakland Athletics,Chicago Cubs,0,1,0,0,0,0,1,1,.324,.386,.711,-0.002,0.09,0,0.00,-0.8,0,0,0,0,0,0,916
70,S.Langeliers,Oakland Athletics,Chicago Cubs,0,4,0,0,0,0,1,4,.278,.435,.713,-0.081,0.62,0,0.00,-1.3,0,0,0,0,0,0,916
71,N.Allen,Oakland Athletics,Chicago Cubs,0,1,0,0,0,0,0,1,.228,.264,.493,0.000,0.01,0,0.00,-0.6,0,0,0,0,0,0,916
72,Z.Gelof,Oakland Athletics,Chicago Cubs,0,4,0,1,0,0,2,4,.278,.378,.656,-0.057,0.55,0,0.00,-0.6,1,1,0,0,0,1,916
73,D.Cameron,Oakland Athletics,Chicago Cubs,0,4,0,1,0,0,3,4,.260,.325,.585,-0.031,0.37,0,0.00,-0.5,1,1,0,0,0,1,916
74,T.Soderstrom,Oakland Athletics,Chicago Cubs,0,4,0,2,0,0,1,4,.299,.389,.688,0.018,0.28,0,0.00,0.0,2,2,0,0,0,2,916
75,T.Nevin,Oakland Athletics,Chicago Cubs,0,3,0,0,0,1,1,4,.286,.323,.609,-0.031,0.40,0,0.00,-0.8,0,0,0,0,0,0,916
76,M.Schuemann,Oakland Athletics,Chicago Cubs,0,3,0,1,0,1,1,4,.313,.313,.625,-0.024,0.27,0,0.00,0.8,1,1,0,0,0,1,916
77,I.Happ,Chicago Cubs,Oakland Athletics,1,5,1,1,1,0,0,5,.344,.448,.792,-0.005,0.46,0,0.01,-0.8,3,1,0,0,0,1,916
78,D.Swanson,Chicago Cubs,Oakland Athletics,1,5,1,2,4,0,1,5,.309,.383,.692,0.089,0.39,0.00,0.01,2.4,7,-13,0,0,15,5,916
79,S.Suzuki,Chicago Cubs,Oakland Athletics,1,5,1,3,0,0,0,5,.356,.479,.836,0.011,0.16,0,0.00,0.1,4,3,0,0,0,3,916
80,C.Bellinger,Chicago Cubs,Oakland Athletics,1,5,1,2,0,0,1,5,.331,.437,.768,0.024,0.23,0,0.01,0.1,3,0,0,2,0,4,916
81,I.Paredes,Chicago Cubs,Oakland Athletics,1,4,0,3,2,0,0,4,.350,.403,.753,0.102,0.52,0.00,0.01,1.1,5,3,0,0,0,3,916
82,M.Busch,Chicago Cubs,Oakland Athletics,1,4,0,0,0,0,2,4,.337,.450,.787,-0.053,0.48,-0.00,0.01,-1.3,0,0,0,0,0,0,916
83,N.Hoerner,Chicago Cubs,Oakland Athletics,1,3,2,2,0,1,0,4,.329,.355,.684,0.038,0.27,0.00,0.01,0.7,4,2,0,0,0,2,916
84,P.Crow-Armstrong,Chicago Cubs,Oakland Athletics,1,4,2,2,0,0,1,4,.292,.408,.700,0.073,0.44,0.00,0.01,0.5,4,-11,13,0,0,3,916
85,M.Amaya,Chicago Cubs,Oakland Athletics,1,4,1,3,2,0,0,4,.289,.354,.643,0.124,0.54,0.00,0.01,2.2,6,1,0,2,0,5,916
86,P.Meadows,Detroit Tigers,Kansas City Royals,0,5,1,2,0,0,2,5,.307,.441,.747,-0.090,1.34,-0.04,1.14,-0.5,3,2,0,0,0,2,916
87,K.Carpenter,Detroit Tigers,Kansas City Royals,0,3,0,1,0,0,0,3,.343,.577,.921,-0.040,1.01,-0.02,0.86,-0.5,1,1,0,0,0,1,916
88,W.Perez,Detroit Tigers,Kansas City Royals,0,2,1,1,2,0,1,2,.295,.383,.677,0.245,1.80,0.12,1.53,1.5,4,-13,14,0,0,2,916
89,M.Vierling,Detroit Tigers,Kansas City Royals,0,5,1,3,1,0,1,5,.308,.433,.741,0.129,1.17,0.07,0.99,1.3,5,3,0,0,0,3,916
90,R.Greene,Detroit Tigers,Kansas City Royals,0,3,0,0,0,2,1,5,.354,.490,.845,-0.022,1.13,-0.01,0.96,-0.2,0,0,0,0,0,0,916
91,C.Keith,Detroit Tigers,Kansas City Royals,0,5,1,1,2,0,1,5,.313,.385,.697,-0.006,1.51,-0.00,1.28,0.1,4,-12,0,0,13,4,916
92,S.Torkelson,Detroit Tigers,Kansas City Royals,0,5,0,2,0,0,2,5,.288,.373,.661,-0.017,0.81,-0.01,0.68,-0.2,2,2,0,0,0,2,916
93,Z.McKinstry,Detroit Tigers,Kansas City Royals,0,5,1,2,0,0,0,5,.285,.354,.639,0.015,0.94,0.01,0.80,0.4,3,-17,14,5,0,5,916
94,T.Sweeney,Detroit Tigers,Kansas City Royals,0,1,0,0,1,0,1,2,.266,.411,.677,-0.010,0.66,-0.01,0.56,0.1,1,0,0,0,0,0,916
95,A.Ibanez,Detroit Tigers,Kansas City Royals,0,2,1,1,0,0,1,2,.303,.377,.681,0.015,1.29,0.01,1.10,0.0,2,1,0,0,0,1,916
96,J.Jung,Detroit Tigers,Kansas City Royals,0,1,0,0,0,0,1,1,.341,.261,.602,-0.028,0.99,-0.01,0.84,-0.3,0,0,0,0,0,0,916
97,J.Rogers,Detroit Tigers,Kansas City Royals,0,3,1,1,0,1,0,4,.252,.358,.610,0.100,1.21,0.05,1.03,0.7,2,1,0,0,0,1,916
98,T.Pham,Kansas City Royals,Detroit Tigers,1,5,0,1,0,0,3,5,.317,.385,.702,-0.043,1.67,-0.03,1.67,-0.9,1,1,0,0,0,1,916
99,B.Witt,Kansas City Royals,Detroit Tigers,1,4,1,2,5,0,0,4,.384,.600,.984,0.133,1.86,0.08,1.86,2.5,8,-30,0,0,32,0,916
100,S.Perez,Kansas City Royals,Detroit Tigers,1,4,0,1,0,0,0,4,.336,.472,.807,-0.130,1.33,-0.08,1.32,-0.6,1,1,0,0,0,1,916
101,M.Massey,Kansas City Royals,Detroit Tigers,1,4,0,1,0,0,1,4,.291,.452,.742,0.033,1.15,0.02,1.15,-0.7,1,1,0,0,0,1,916
102,H.Renfroe,Kansas City Royals,Detroit Tigers,1,3,0,0,0,1,1,4,.307,.394,.701,0.071,1.65,0.04,1.64,-0.0,0,0,0,0,0,0,916
103,M.Melendez,Kansas City Royals,Detroit Tigers,1,4,1,1,0,0,2,4,.270,.408,.678,-0.141,1.61,-0.08,1.61,-0.2,2,-2,0,3,0,3,916
104,A.Frazier,Kansas City Royals,Detroit Tigers,1,0,1,0,0,1,0,1,.284,.300,.584,0.040,0.99,0.02,0.99,0.4,1,0,0,0,0,0,916
105,M.Garcia,Kansas City Royals,Detroit Tigers,1,3,0,1,1,0,0,3,.285,.345,.631,-0.241,1.75,-0.14,1.75,-0.7,2,1,0,0,0,1,916
106,Y.Gurriel,Kansas City Royals,Detroit Tigers,1,3,1,2,0,0,1,3,.400,.450,.850,0.127,1.29,0.08,1.29,0.7,3,2,0,0,0,2,916
107,R.Grossman,Kansas City Royals,Detroit Tigers,1,1,0,0,0,0,0,1,.333,.311,.644,-0.089,3.49,-0.05,3.48,-0.2,0,0,0,0,0,0,916
108,K.Isbel,Kansas City Royals,Detroit Tigers,1,4,2,2,0,0,1,4,.290,.383,.673,0.032,2.15,0.02,2.15,1.2,4,-6,0,8,0,4,916
109,K.Schwarber,Philadelphia Phillies,Milwaukee Brewers,0,4,0,2,1,0,2,4,.370,.489,.859,0.044,1.18,0.02,0.91,0.8,3,2,0,0,0,2,916
110,T.Turner,Philadelphia Phillies,Milwaukee Brewers,0,4,0,2,0,0,1,4,.342,.466,.807,-0.038,1.34,-0.02,1.03,-0.6,2,2,0,0,0,2,916
111,B.Harper,Philadelphia Phillies,Milwaukee Brewers,0,4,0,2,0,0,0,4,.377,.533,.910,-0.036,1.22,-0.02,0.94,-0.3,2,2,0,0,0,2,916
112,N.Castellanos,Philadelphia Phillies,Milwaukee Brewers,0,4,0,1,0,0,2,4,.301,.407,.709,-0.162,1.43,-0.07,1.10,-1.2,1,1,0,0,0,1,916
113,A.Bohm,Philadelphia Phillies,Milwaukee Brewers,0,4,0,0,0,0,0,4,.340,.456,.796,-0.120,1.07,-0.06,0.83,-1.3,0,0,0,0,0,0,916
114,B.Stott,Philadelphia Phillies,Milwaukee Brewers,0,4,1,1,0,0,2,4,.314,.359,.673,-0.022,0.63,-0.01,0.48,-0.3,2,1,0,0,0,1,916
115,J.Realmuto,Philadelphia Phillies,Milwaukee Brewers,0,3,0,1,0,0,0,4,.323,.425,.748,0.053,0.58,0.02,0.45,0.5,1,-16,17,0,0,0,916
116,B.Marsh,Philadelphia Phillies,Milwaukee Brewers,0,4,1,2,1,0,1,4,.333,.436,.769,-0.002,0.86,-0.00,0.67,0.3,4,-30,16,0,16,6,916
117,C.Stevenson,Philadelphia Phillies,Milwaukee Brewers,0,1,0,0,0,1,0,2,.409,.474,.883,0.028,0.73,0.01,0.56,0.3,0,0,0,0,0,0,916
118,K.Clemens,Philadelphia Phillies,Milwaukee Brewers,0,2,0,0,0,0,0,2,.255,.451,.706,-0.039,0.84,-0.02,0.66,-0.8,0,0,0,0,0,0,916
119,J.Chourio,Milwaukee Brewers,Philadelphia Phillies,1,4,1,0,0,1,2,5,.329,.474,.803,-0.021,0.51,-0.02,0.82,-0.9,1,0,0,0,0,0,916
120,B.Perkins,Milwaukee Brewers,Philadelphia Phillies,1,4,2,2,0,0,1,4,.322,.343,.664,0.037,0.59,0.04,0.94,1.1,4,2,0,0,0,2,916
121,W.Contreras,Milwaukee Brewers,Philadelphia Phillies,1,2,0,1,2,2,1,4,.364,.472,.836,0.187,0.81,0.18,1.29,2.1,3,-36,37,0,0,2,916
122,W.Adames,Milwaukee Brewers,Philadelphia Phillies,1,4,0,0,0,0,2,4,.331,.471,.802,-0.067,0.58,-0.06,0.93,-1.3,0,0,0,0,0,0,916
123,G.Sanchez,Milwaukee Brewers,Philadelphia Phillies,1,2,0,0,1,1,0,4,.313,.399,.712,-0.022,0.66,-0.02,1.07,-0.3,1,0,0,0,0,0,916
124,R.Hoskins,Milwaukee Brewers,Philadelphia Phillies,1,3,1,1,0,1,1,4,.296,.407,.703,0.026,0.57,0.03,0.92,-0.0,2,1,0,0,0,1,916
125,S.Frelick,Milwaukee Brewers,Philadelphia Phillies,1,4,1,1,0,0,0,4,.325,.334,.659,0.020,0.73,0.02,1.17,0.3,2,-18,19,0,0,2,916
126,J.Ortiz,Milwaukee Brewers,Philadelphia Phillies,1,3,1,1,2,0,0,4,.338,.401,.740,0.062,0.56,0.06,0.89,0.7,4,-4,0,5,0,3,916
127,B.Turang,Milwaukee Brewers,Philadelphia Phillies,1,4,0,2,1,0,0,4,.323,.361,.684,-0.016,0.45,-0.01,0.72,0.3,3,2,0,0,0,2,916
128,I.Kiner-Falefa,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,2,0,0,0,4,.315,.383,.698,-0.002,0.94,0,0.00,0.2,2,-12,14,0,0,3,916
129,B.Reynolds,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,0,0,0,1,4,.346,.454,.799,-0.110,1.07,0,0.00,-1.0,0,0,0,0,0,0,916
130,J.Bart,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,0,0,0,2,4,.341,.480,.821,-0.073,0.81,0,0.00,-0.8,0,0,0,0,0,0,916
131,C.Joe,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,0,0,0,1,4,.313,.367,.680,-0.100,0.95,0,0.00,-0.9,0,0,0,0,0,0,916
132,B.De,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,1,0,0,2,4,.273,.381,.655,0.041,0.69,0,0.00,-0.0,1,1,0,0,0,1,916
133,Y.Grandal,Pittsburgh Pirates,St. Louis Cardinals,0,2,0,0,0,1,2,3,.295,.373,.668,-0.011,1.44,0,0.00,-0.2,0,0,0,0,0,0,916
134,N.Yorke,Pittsburgh Pirates,St. Louis Cardinals,0,3,0,0,0,0,1,3,.000,.000,.000,-0.086,2.14,0,0.00,-0.6,0,0,0,0,0,0,916
135,J.Triolo,Pittsburgh Pirates,St. Louis Cardinals,0,3,0,1,0,0,2,3,.305,.317,.622,-0.126,1.84,0,0.00,-0.7,1,1,0,0,0,1,916
136,B.Cook,Pittsburgh Pirates,St. Louis Cardinals,0,2,0,0,0,0,0,2,.150,.200,.350,-0.051,0.94,0,0.00,-0.4,0,0,0,0,0,0,916
137,R.Tellez,Pittsburgh Pirates,St. Louis Cardinals,0,1,0,0,0,0,1,1,.302,.397,.700,-0.038,1.46,0,0.00,-0.2,0,0,0,0,0,0,916
138,M.Winn,St Louis Cardinals,St. Louis Cardinals,0,4,0,1,0,0,0,4,.317,.408,.725,-0.060,0.91,0,0.00,-1.0,1,1,0,0,0,1,916
139,A.Burleson,St Louis Cardinals,St. Louis Cardinals,0,3,1,1,0,1,0,4,.313,.431,.744,0.033,1.04,0,0.00,-0.1,2,1,0,0,0,1,916
140,P.Goldschmidt,St Louis Cardinals,St. Louis Cardinals,0,3,1,0,0,1,2,4,.302,.411,.714,-0.078,0.97,0,0.00,-0.5,1,0,0,0,0,0,916
141,N.Arenado,St Louis Cardinals,St. Louis Cardinals,0,4,1,2,1,0,0,4,.319,.393,.713,0.063,1.14,0,0.00,0.8,4,2,0,0,0,2,916
142,B.Donovan,St Louis Cardinals,St. Louis Cardinals,0,3,1,1,1,1,0,4,.336,.401,.737,0.017,0.66,0,0.00,1.5,3,-30,31,0,0,2,916
143,L.Nootbaar,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,1,0,1,4,.336,.403,.739,0.043,0.61,0,0.00,0.6,1,0,0,0,0,0,916
144,J.Walker,St Louis Cardinals,St. Louis Cardinals,0,2,0,1,0,1,1,3,.252,.331,.582,0.015,0.86,0,0.00,0.5,1,1,0,0,0,1,916
145,T.Saggese,St Louis Cardinals,St. Louis Cardinals,0,1,0,0,0,0,0,1,.167,.292,.458,-0.005,1.17,0,0.00,-0.7,0,0,0,0,0,0,916
146,P.Pages,St Louis Cardinals,St. Louis Cardinals,0,4,0,1,1,0,1,4,.282,.381,.663,-0.026,0.79,0,0.00,0.1,2,1,0,0,0,1,916
147,M.Siani,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,0,0,3,3,.282,.297,.578,-0.058,0.65,0,0.00,-1.1,0,0,0,0,0,0,916
148,C.Carroll,Arizona Diamondbacks,Colorado Rockies,0,3,1,1,0,1,0,4,.319,.426,.745,0.043,0.84,0.03,0.97,0.8,2,-13,0,14,0,3,916
149,K.Marte,Arizona Diamondbacks,Colorado Rockies,0,4,1,1,2,0,3,4,.366,.553,.919,0.014,1.04,0.01,1.21,0.3,4,-31,0,0,32,4,916
150,J.Pederson,Arizona Diamondbacks,Colorado Rockies,0,4,0,1,0,0,2,4,.399,.525,.923,0.021,1.19,0.01,1.38,-0.4,1,1,0,0,0,1,916
151,C.Walker,Arizona Diamondbacks,Colorado Rockies,0,4,0,1,0,0,0,4,.345,.483,.827,-0.191,1.29,-0.13,1.50,-0.7,1,1,0,0,0,1,916
152,P.Smith,Arizona Diamondbacks,Colorado Rockies,0,2,0,1,0,2,0,4,.361,.552,.913,0.103,0.97,0.07,1.12,1.0,1,1,0,0,0,1,916
153,J.McCarthy,Arizona Diamondbacks,Colorado Rockies,0,4,0,1,0,0,0,4,.354,.412,.766,-0.124,1.50,-0.09,1.75,-1.2,1,1,0,0,0,1,916
154,E.Suarez,Arizona Diamondbacks,Colorado Rockies,0,3,0,0,0,0,0,3,.321,.477,.798,-0.140,1.00,-0.10,1.16,-1.6,0,0,0,0,0,0,916
155,G.Moreno,Arizona Diamondbacks,Colorado Rockies,0,3,0,2,0,0,0,3,.346,.387,.733,0.000,1.00,0,1.16,0.1,2,2,0,0,0,2,916
