Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
S.Kwan,Cleveland Guardians,Atlanta Braves,0,5,0,1,1,0,0,5,0.371,0.458,0.829,-0.245,1.78,-0.17,2.06,-1.4,2,1,0,0,0,1,428
A.Gimenez,Cleveland Guardians,Atlanta Braves,0,4,0,2,1,1,0,5,0.345,0.343,0.688,-0.023,1.67,-0.02,1.94,0.5,3,2,0,0,0,2,428
J.Ramirez,Cleveland Guardians,Atlanta Braves,0,3,0,1,0,1,0,5,0.289,0.452,0.741,-0.027,1.41,-0.02,1.64,0.1,1,1,0,0,0,1,428
J.Naylor,Cleveland Guardians,Atlanta Braves,0,4,0,0,0,0,1,4,0.36,0.535,0.895,-0.14,1.2,-0.1,1.4,-1.7,0,0,0,0,0,0,428
D.Fry,Cleveland Guardians,Atlanta Braves,0,4,0,2,0,0,1,4,0.441,0.432,0.872,-0.046,1.27,-0.03,1.48,-0.4,2,2,0,0,0,2,428
W.Brennan,Cleveland Guardians,Atlanta Braves,0,3,0,0,0,0,0,3,0.282,0.408,0.691,-0.122,1.05,-0.08,1.22,-1.3,0,0,0,0,0,0,428
R.Laureano,Cleveland Guardians,Atlanta Braves,0,1,0,0,0,0,0,1,0.302,0.216,0.517,-0.033,0.71,-0.02,0.82,-0.6,0,0,0,0,0,0,428
T.Freeman,Cleveland Guardians,Atlanta Braves,0,4,0,1,0,0,1,4,0.308,0.38,0.687,-0.105,1.04,-0.07,1.21,-0.7,1,1,0,0,0,1,428
B.Naylor,Cleveland Guardians,Atlanta Braves,0,3,1,1,0,1,1,4,0.316,0.308,0.623,0.062,1.08,0.04,1.25,0.3,2,1,0,0,0,1,428
B.Rocchio,Cleveland Guardians,Atlanta Braves,0,3,2,2,0,1,1,4,0.292,0.304,0.596,0.174,1.53,0.12,1.78,2.0,4,2,0,0,0,2,428
R.Acuna,Atlanta Braves,Cleveland Guardians,1,5,2,1,0,0,3,5,0.382,0.333,0.715,-0.006,1.77,-0.0,2.04,-0.1,3,1,0,0,0,0,428
O.Albies,Atlanta Braves,Cleveland Guardians,1,4,1,2,1,0,2,5,0.393,0.513,0.906,0.093,1.52,0.06,1.74,0.6,4,-6,8,0,0,3,428
A.Riley,Atlanta Braves,Cleveland Guardians,1,4,0,2,1,1,1,5,0.311,0.383,0.694,0.28,2.22,0.19,2.54,1.0,3,2,0,0,0,2,428
M.Olson,Atlanta Braves,Cleveland Guardians,1,4,0,1,1,0,2,4,0.319,0.404,0.723,0.024,2.31,0.02,2.65,-0.5,2,1,0,0,0,1,428
