,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
52,D.Fletcher,Chicago White Sox,Boston Red Sox,0,4,1,1,1,0,1,4,.261,.277,.538,0.205,2.27,0,0.00,0.6,3,-7,8,0,0,2,908
53,M.Vargas,Chicago White Sox,Boston Red Sox,0,2,0,0,0,1,1,3,.268,.289,.557,-0.004,1.29,0,0.00,-0.0,0,0,0,0,0,0,908
54,G.Sheets,Chicago White Sox,Boston Red Sox,0,0,1,0,0,1,0,1,.315,.362,.677,0.001,1.14,0,0.00,0.2,1,0,0,0,0,0,908
55,J.Amaya,Chicago White Sox,Boston Red Sox,0,4,1,1,1,0,1,4,.296,.308,.604,-0.109,1.51,0,0.00,-0.2,3,1,0,0,0,1,908
56,J.Duran,Boston Red Sox,Chicago White Sox,1,4,0,1,0,0,0,4,.349,.517,.866,-0.051,1.06,-0.02,0.60,-0.1,1,1,0,0,0,1,908
57,R.Devers,Boston Red Sox,Chicago White Sox,1,4,0,0,0,0,0,4,.356,.541,.897,-0.110,1.11,-0.04,0.63,-0.9,0,0,0,0,0,0,908
58,W.Abreu,Boston Red Sox,Chicago White Sox,1,4,1,2,1,0,1,4,.332,.499,.830,0.118,0.77,0.04,0.44,0.1,4,-44,31,0,15,6,908
59,T.O'Neill,Boston Red Sox,Chicago White Sox,1,4,0,0,0,0,1,4,.346,.525,.871,-0.054,0.53,-0.02,0.30,-0.6,0,0,0,0,0,0,908
60,M.Yoshida,Boston Red Sox,Chicago White Sox,1,3,0,1,0,1,1,4,.357,.419,.776,-0.022,0.76,-0.01,0.43,0.2,1,-16,17,0,0,2,908
61,C.Wong,Boston Red Sox,Chicago White Sox,1,4,1,3,1,0,1,4,.338,.436,.774,0.230,0.75,0.08,0.43,1.7,5,-28,18,0,13,7,908
62,T.Casas,Boston Red Sox,Chicago White Sox,1,3,0,0,0,0,2,3,.341,.431,.772,-0.070,1.36,-0.02,0.77,-0.6,0,0,0,0,0,0,908
63,T.Story,Boston Red Sox,Chicago White Sox,1,3,0,1,0,0,1,3,.293,.316,.608,-0.144,1.39,-0.05,0.80,-1.2,1,1,0,0,0,1,908
64,E.Valdez,Boston Red Sox,Chicago White Sox,1,3,0,0,0,0,2,3,.281,.388,.669,-0.133,1.67,-0.05,0.95,-1.2,0,0,0,0,0,0,908
65,C.Abrams,Washington Nationals,Pittsburgh Pirates,0,4,1,1,1,0,0,4,.307,.422,.728,0.039,0.74,0,0.00,0.3,3,-18,0,0,19,4,908
66,J.Wood,Washington Nationals,Pittsburgh Pirates,0,4,1,1,0,0,1,4,.367,.413,.780,-0.055,0.64,0,0.00,-0.3,2,1,0,0,0,1,908
67,A.Chaparro,Washington Nationals,Pittsburgh Pirates,0,4,0,1,1,0,2,4,.312,.500,.812,-0.020,0.51,0,0.00,0.7,2,-8,9,0,0,2,908
68,L.Garcia,Washington Nationals,Pittsburgh Pirates,0,4,0,0,0,0,2,4,.324,.445,.769,-0.045,0.44,0,0.00,-0.8,0,0,0,0,0,0,908
69,K.Ruiz,Washington Nationals,Pittsburgh Pirates,0,4,1,1,0,0,1,4,.262,.370,.632,0.009,0.62,0,0.00,-0.2,2,-17,18,0,0,2,908
70,J.Tena,Washington Nationals,Pittsburgh Pirates,0,4,0,1,0,0,0,4,.330,.380,.710,0.040,0.55,0,0.00,0.0,1,1,0,0,0,1,908
71,D.Crews,Washington Nationals,Pittsburgh Pirates,0,3,0,0,0,0,1,3,.302,.478,.780,-0.071,0.75,0,0.00,-0.9,0,0,0,0,0,0,908
72,J.Gallo,Washington Nationals,Pittsburgh Pirates,0,2,0,0,0,0,2,2,.288,.313,.601,-0.076,1.18,0,0.00,-0.9,0,0,0,0,0,0,908
73,J.Yepez,Washington Nationals,Pittsburgh Pirates,0,1,0,0,0,0,1,1,.337,.446,.783,-0.007,0.28,0,0.00,-0.2,0,0,0,0,0,0,908
74,J.Young,Washington Nationals,Pittsburgh Pirates,0,3,0,1,1,0,0,3,.317,.340,.657,0.066,0.71,0,0.00,0.7,2,1,0,0,0,1,908
75,I.Kiner-Falefa,Pittsburgh Pirates,Washington Nationals,1,5,1,1,0,0,1,5,.314,.384,.698,0.036,0.54,0,0.00,-0.2,2,1,0,0,0,1,908
76,B.Reynolds,Pittsburgh Pirates,Washington Nationals,1,4,0,0,1,0,0,4,.343,.449,.792,0.007,0.64,0,0.00,0.3,1,0,0,0,0,0,908
77,J.Bart,Pittsburgh Pirates,Washington Nationals,1,4,1,1,2,0,0,4,.346,.502,.849,0.126,0.64,0,0.00,0.7,4,-12,0,0,13,4,908
78,A.McCutchen,Pittsburgh Pirates,Washington Nationals,1,4,1,2,1,0,1,4,.333,.421,.755,0.055,0.36,0,0.00,0.9,4,-17,0,0,19,5,908
79,N.Gonzales,Pittsburgh Pirates,Washington Nationals,1,4,1,2,0,0,1,4,.301,.387,.688,-0.006,0.41,0,0.00,-0.5,3,2,0,0,0,2,908
80,B.De,Pittsburgh Pirates,Washington Nationals,1,4,1,2,0,0,1,4,.275,.387,.663,0.050,0.41,0,0.00,0.6,3,-22,24,0,0,3,908
81,B.Cook,Pittsburgh Pirates,Washington Nationals,1,4,0,2,2,0,1,4,.500,.750,1.250,0.116,0.67,0,0.00,1.4,4,1,1,0,0,3,908
82,M.A.,Pittsburgh Pirates,Washington Nationals,1,4,1,1,1,0,1,4,.249,.285,.534,-0.015,0.45,0,0.00,-0.1,3,-4,0,0,5,0,908
83,A.Williams,Pittsburgh Pirates,Washington Nationals,1,4,1,1,0,0,0,4,.250,.310,.560,0.010,0.29,0,0.00,-0.2,2,-3,4,0,0,2,908
84,K.Schwarber,Philadelphia Phillies,Miami Marlins,0,3,0,1,0,1,1,4,.371,.485,.856,-0.021,0.24,-0.01,0.21,0.2,1,1,0,0,0,1,908
85,T.Turner,Philadelphia Phillies,Miami Marlins,0,2,0,0,0,0,0,2,.343,.460,.803,-0.022,0.42,-0.01,0.35,-1.0,0,0,0,0,0,0,908
86,B.Kennedy,Philadelphia Phillies,Miami Marlins,0,1,0,0,0,1,1,2,.333,.455,.788,0.000,0.01,0,0.01,0.4,0,0,0,0,0,0,908
87,B.Harper,Philadelphia Phillies,Miami Marlins,0,4,0,2,1,0,0,4,.373,.521,.894,-0.010,0.11,-0.01,0.10,1.2,3,-34,36,0,0,3,908
88,N.Castellanos,Philadelphia Phillies,Miami Marlins,0,3,0,0,0,0,1,3,.301,.412,.712,-0.026,0.33,-0.01,0.28,-0.9,0,0,0,0,0,0,908
89,C.Stevenson,Philadelphia Phillies,Miami Marlins,0,1,0,0,0,0,0,1,.333,.308,.641,-0.001,0.02,0,0.02,-0.6,0,0,0,0,0,0,908
90,B.Stott,Philadelphia Phillies,Miami Marlins,0,4,0,1,0,0,0,4,.322,.372,.694,-0.017,0.18,-0.01,0.15,-0.7,1,1,0,0,0,1,908
91,K.Clemens,Philadelphia Phillies,Miami Marlins,0,4,0,0,0,0,1,4,.275,.494,.769,-0.012,0.11,-0.01,0.10,-1.2,0,0,0,0,0,0,908
92,W.Wilson,Philadelphia Phillies,Miami Marlins,0,3,0,0,0,0,2,3,.348,.547,.895,-0.021,0.30,-0.01,0.25,-0.1,0,0,0,0,0,0,908
93,B.Marsh,Philadelphia Phillies,Miami Marlins,0,3,0,1,0,0,2,3,.333,.423,.757,-0.012,0.22,-0.01,0.18,0.3,1,1,0,0,0,1,908
94,A.Garcia,Philadelphia Phillies,Miami Marlins,0,3,0,0,0,0,2,3,.000,.000,.000,-0.014,0.18,-0.01,0.15,-1.4,0,0,0,0,0,0,908
95,X.Edwards,Miami Marlins,Philadelphia Phillies,1,2,1,0,1,1,0,4,.399,.401,.800,0.073,0.66,0,0.00,0.2,2,0,0,0,0,0,908
96,C.Norby,Miami Marlins,Philadelphia Phillies,1,4,2,2,4,0,0,4,.318,.590,.909,0.126,0.37,0,0.00,2.8,8,-6,0,0,8,8,908
97,J.Burger,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,1,4,.300,.455,.755,-0.029,0.28,0,0.00,-0.7,0,0,0,0,0,0,908
98,J.Sanchez,Miami Marlins,Philadelphia Phillies,1,2,1,1,0,2,1,4,.306,.423,.729,0.031,0.20,0,0.00,0.7,2,1,0,0,0,1,908
99,J.Bride,Miami Marlins,Philadelphia Phillies,1,3,1,1,0,1,0,4,.358,.413,.770,0.057,0.37,0,0.00,0.1,2,1,0,0,0,1,908
100,O.Lopez,Miami Marlins,Philadelphia Phillies,1,4,1,1,1,0,2,4,.293,.348,.642,0.003,0.57,0,0.00,0.0,3,1,0,0,0,1,908
101,G.Conine,Miami Marlins,Philadelphia Phillies,1,4,1,3,1,0,0,4,.341,.474,.815,0.012,0.46,0,0.00,1.6,5,3,0,0,0,3,908
102,J.Sanoja,Miami Marlins,Philadelphia Phillies,1,4,2,2,1,0,0,4,.400,.600,1.000,0.058,0.27,0,0.00,0.2,5,1,1,0,0,3,908
103,N.Fortes,Miami Marlins,Philadelphia Phillies,1,3,1,1,2,0,0,3,.264,.323,.587,0.015,0.37,0,0.00,1.4,4,-13,14,0,0,2,908
104,J.Pereda,Miami Marlins,Philadelphia Phillies,1,1,0,0,0,0,0,1,.211,.167,.377,0.000,0.00,0,0.00,-0.6,0,0,0,0,0,0,908
105,J.India,Cincinnati Reds,New York Mets,0,3,0,0,0,0,2,3,.348,.390,.738,-0.083,1.05,0,0.00,-0.7,0,0,0,0,0,0,908
106,T.Stephenson,Cincinnati Reds,New York Mets,0,1,0,0,0,0,1,1,.342,.465,.806,-0.034,1.38,0,0.00,-0.2,0,0,0,0,0,0,908
107,E.De,Cincinnati Reds,New York Mets,0,3,0,1,0,1,1,4,.343,.477,.820,-0.032,1.06,0,0.00,-0.3,1,1,0,0,0,1,908
108,S.Steer,Cincinnati Reds,New York Mets,0,3,1,0,0,0,0,4,.325,.409,.735,0.001,1.33,0,0.00,-0.2,1,0,0,0,0,0,908
109,T.France,Cincinnati Reds,New York Mets,0,4,1,2,0,0,0,4,.324,.384,.708,0.152,1.66,0,0.00,0.7,3,2,0,0,0,2,908
110,J.Fraley,Cincinnati Reds,New York Mets,0,4,1,1,0,0,0,4,.325,.380,.706,0.054,2.16,0,0.00,0.2,2,-15,16,0,0,2,908
111,S.Espinal,Cincinnati Reds,New York Mets,0,4,0,2,2,0,2,4,.314,.397,.711,0.124,2.12,0,0.00,0.7,4,-10,12,0,0,3,908
112,N.Marte,Cincinnati Reds,New York Mets,0,4,0,1,1,0,3,4,.232,.304,.535,0.066,1.42,0,0.00,-0.2,2,1,0,0,0,1,908
113,W.Benson,Cincinnati Reds,New York Mets,0,2,0,0,0,1,2,3,.280,.391,.671,-0.065,1.36,0,0.00,-0.3,0,0,0,0,0,0,908
114,R.Hinds,Cincinnati Reds,New York Mets,0,1,0,0,0,0,0,1,.340,.767,1.108,-0.012,0.43,0,0.00,-0.3,0,0,0,0,0,0,908
115,L.Maile,Cincinnati Reds,New York Mets,0,2,0,0,0,0,1,2,.262,.236,.498,-0.054,1.33,0,0.00,-0.4,0,0,0,0,0,0,908
116,T.Friedl,Cincinnati Reds,New York Mets,0,1,0,0,0,0,0,1,.300,.385,.685,-0.046,1.84,0,0.00,-0.2,0,0,0,0,0,0,908
117,F.Lindor,New York Mets,Cincinnati Reds,1,4,0,0,0,0,1,4,.339,.492,.832,-0.118,1.23,-0.10,1.72,-1.0,0,0,0,0,0,0,908
118,B.Nimmo,New York Mets,Cincinnati Reds,1,4,0,0,0,0,0,4,.340,.398,.737,-0.107,1.00,-0.09,1.40,-0.8,0,0,0,0,0,0,908
119,M.Vientos,New York Mets,Cincinnati Reds,1,3,0,0,0,1,2,4,.340,.553,.893,-0.046,1.15,-0.04,1.61,-0.2,0,0,0,0,0,0,908
120,P.Alonso,New York Mets,Cincinnati Reds,1,1,1,0,0,2,1,4,.325,.467,.792,0.104,1.25,0.09,1.76,1.1,1,0,0,0,0,0,908
121,J.Winker,New York Mets,Cincinnati Reds,1,4,0,0,0,0,1,4,.363,.422,.784,-0.164,1.62,-0.14,2.27,-1.3,0,0,0,0,0,0,908
122,J.Iglesias,New York Mets,Cincinnati Reds,1,4,0,1,0,0,2,4,.362,.438,.800,-0.084,1.63,-0.07,2.28,-0.6,1,1,0,0,0,1,908
123,S.Marte,New York Mets,Cincinnati Reds,1,4,0,1,1,0,0,4,.316,.397,.713,0.072,1.64,0.06,2.29,0.2,2,1,0,0,0,1,908
124,L.Torrens,New York Mets,Cincinnati Reds,1,3,0,0,0,0,1,3,.313,.419,.732,-0.108,1.33,-0.09,1.86,-1.0,0,0,0,0,0,0,908
125,D.Stewart,New York Mets,Cincinnati Reds,1,1,0,0,0,0,1,1,.325,.297,.621,-0.014,0.54,-0.01,0.76,-0.1,0,0,0,0,0,0,908
126,H.Bader,New York Mets,Cincinnati Reds,1,3,0,2,0,0,0,3,.291,.386,.677,0.037,1.16,0.03,1.62,0.4,2,2,0,0,0,2,908
127,E.Julien,Minnesota Twins,Kansas City Royals,0,4,0,0,0,0,2,4,.315,.359,.673,-0.219,1.87,-0.17,2.43,-1.8,0,0,0,0,0,0,908
128,J.Miranda,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,0,4,.337,.466,.803,-0.107,1.21,-0.08,1.57,-0.6,1,1,0,0,0,1,908
129,T.Larnach,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,2,4,.321,.442,.763,-0.119,1.22,-0.09,1.58,-1.0,1,-15,16,0,0,2,908
130,M.Wallner,Minnesota Twins,Kansas City Royals,0,2,0,0,0,1,1,3,.377,.549,.926,-0.033,0.94,-0.03,1.21,-0.2,0,0,0,0,0,0,908
131,R.Lewis,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,2,3,.308,.518,.826,-0.069,0.89,-0.05,1.15,-0.7,0,0,0,0,0,0,908
132,W.Castro,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,0,3,.329,.389,.718,-0.092,1.19,-0.07,1.55,-0.7,0,0,0,0,0,0,908
133,R.Jeffers,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,1,3,.310,.455,.765,-0.063,0.83,-0.05,1.08,-0.5,0,0,0,0,0,0,908
134,B.Lee,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,1,3,.281,.331,.612,-0.040,0.50,-0.03,0.65,-0.3,0,0,0,0,0,0,908
135,C.Vazquez,Minnesota Twins,Kansas City Royals,0,3,0,3,0,0,0,3,.255,.342,.598,0.169,1.25,0.13,1.61,1.2,3,3,0,0,0,3,908
136,T.Pham,Kansas City Royals,Minnesota Twins,1,2,0,0,0,2,0,4,.323,.385,.708,0.016,0.81,0.01,1.17,0.3,0,0,0,0,0,0,908
137,B.Witt,Kansas City Royals,Minnesota Twins,1,4,0,1,0,0,1,4,.389,.603,.992,-0.095,1.09,-0.08,1.57,-0.7,1,-40,41,0,0,0,908
138,S.Perez,Kansas City Royals,Minnesota Twins,1,4,0,1,1,0,2,4,.330,.465,.795,0.031,1.29,0.03,1.85,0.0,2,1,0,0,0,1,908
139,P.DeJong,Kansas City Royals,Minnesota Twins,1,2,0,0,0,0,0,2,.281,.442,.723,-0.042,0.79,-0.04,1.12,-0.4,0,0,0,0,0,0,908
140,M.Massey,Kansas City Royals,Minnesota Twins,1,2,0,0,0,0,0,2,.288,.453,.741,-0.059,1.06,-0.05,1.52,-1.2,0,0,0,0,0,0,908
141,H.Renfroe,Kansas City Royals,Minnesota Twins,1,4,0,1,0,0,0,4,.313,.398,.711,-0.045,0.55,-0.04,0.78,-0.4,1,1,0,0,0,1,908
142,M.Melendez,Kansas City Royals,Minnesota Twins,1,3,1,1,0,1,0,4,.274,.416,.690,0.066,0.67,0.06,0.96,0.2,2,-21,22,0,0,2,908
143,F.Fermin,Kansas City Royals,Minnesota Twins,1,3,1,1,0,0,1,3,.339,.396,.735,0.025,1.13,0.02,1.62,0.1,2,1,0,0,0,1,908
144,M.Garcia,Kansas City Royals,Minnesota Twins,1,3,0,1,0,0,1,3,.285,.345,.630,0.040,1.29,0.03,1.84,0.3,1,1,0,0,0,1,908
145,G.Hampson,Kansas City Royals,Minnesota Twins,1,1,0,0,1,0,0,2,.273,.310,.582,-0.001,1.64,-0.00,2.35,-0.2,1,0,0,0,0,0,908
146,K.Isbel,Kansas City Royals,Minnesota Twins,1,1,0,0,0,0,0,1,.275,.361,.636,-0.008,0.32,-0.01,0.46,-0.2,0,0,0,0,0,0,908
147,C.Blackmon,Colorado Rockies,Milwaukee Brewers,0,5,0,3,0,0,0,5,.322,.393,.715,-0.003,1.11,0,0.00,-0.0,3,-18,21,0,0,4,908
148,E.Tovar,Colorado Rockies,Milwaukee Brewers,0,4,0,1,0,0,0,5,.293,.465,.758,0.064,0.86,0,0.00,0.1,1,-41,42,0,0,2,908
149,R.McMahon,Colorado Rockies,Milwaukee Brewers,0,5,0,0,0,0,1,5,.334,.403,.737,-0.225,1.09,0,0.00,-2.3,0,0,0,0,0,0,908
150,M.Toglia,Colorado Rockies,Milwaukee Brewers,0,5,1,2,0,0,1,5,.311,.478,.788,-0.072,0.81,0,0.00,-0.7,3,2,0,0,0,2,908
151,B.Rodgers,Colorado Rockies,Milwaukee Brewers,0,5,1,3,0,0,0,5,.316,.417,.733,0.085,0.69,0,0.00,0.5,4,-22,25,0,0,4,908
152,S.Hilliard,Colorado Rockies,Milwaukee Brewers,0,4,1,1,3,0,2,4,.306,.520,.826,0.270,1.23,0,0.00,2.0,5,-6,0,0,7,4,908
153,J.Cave,Colorado Rockies,Milwaukee Brewers,0,4,0,0,0,0,2,4,.296,.402,.698,-0.096,0.65,0,0.00,-1.0,0,0,0,0,0,0,908
154,H.Goodman,Colorado Rockies,Milwaukee Brewers,0,3,1,1,1,1,0,4,.223,.378,.601,0.110,0.83,0,0.00,0.7,3,-8,0,0,9,4,908
155,J.Beck,Colorado Rockies,Milwaukee Brewers,0,3,0,1,0,1,0,4,.260,.283,.543,-0.003,0.89,0,0.00,-0.0,1,1,0,0,0,1,908
156,J.Chourio,Milwaukee Brewers,Colorado Rockies,1,4,0,0,0,0,1,4,.328,.463,.790,-0.072,0.67,-0.05,0.71,-0.8,0,0,0,0,0,0,908
