Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
T.Pham,Chicago White Sox,Cleveland Guardians,0,5,1,2,0,0,1,5,0.344,0.374,0.718,-0.031,0.5,0.0,0.0,0.0,3,2,0,0,0,2,703
A.Benintendi,Chicago White Sox,Cleveland Guardians,0,5,0,1,2,0,1,5,0.241,0.297,0.538,0.11,0.55,0.0,0.0,1.0,3,-6,7,0,0,2,703
L.Robert,Chicago White Sox,Cleveland Guardians,0,4,2,2,0,1,1,5,0.297,0.52,0.817,0.019,0.29,0.0,0.0,0.1,4,-5,7,0,0,0,703
G.Sheets,Chicago White Sox,Cleveland Guardians,0,2,0,0,0,1,0,3,0.33,0.394,0.723,-0.01,0.62,0.0,0.0,-0.2,0,0,0,0,0,0,703
E.Jimenez,Chicago White Sox,Cleveland Guardians,0,0,0,0,0,2,0,2,0.302,0.374,0.676,0.003,0.14,0.0,0.0,0.4,0,0,0,0,0,0,703
A.Vaughn,Chicago White Sox,Cleveland Guardians,0,5,0,1,1,0,1,5,0.296,0.399,0.696,0.059,0.68,0.0,0.0,-0.3,2,1,0,0,0,1,703
L.Sosa,Chicago White Sox,Cleveland Guardians,0,5,1,3,1,0,1,5,0.281,0.367,0.648,0.043,0.54,0.0,0.0,0.9,5,-5,8,0,0,4,703
N.Lopez,Chicago White Sox,Cleveland Guardians,0,4,1,1,1,1,0,5,0.299,0.284,0.583,0.092,0.57,0.0,0.0,0.4,3,-6,7,0,0,2,703
D.Mendick,Chicago White Sox,Cleveland Guardians,0,4,1,0,0,1,2,5,0.233,0.295,0.528,-0.051,0.45,0.0,0.0,-0.6,1,0,0,0,0,0,703
M.Maldonado,Chicago White Sox,Cleveland Guardians,0,5,2,2,3,0,1,5,0.144,0.16,0.304,0.111,0.39,0.0,0.0,2.1,7,0,0,0,2,5,703
S.Kwan,Cleveland Guardians,Chicago White Sox,1,4,0,1,0,0,1,4,0.417,0.521,0.938,-0.033,0.94,-0.02,0.84,-0.4,1,1,0,0,0,1,703
D.Schneemann,Cleveland Guardians,Chicago White Sox,1,3,1,1,0,0,1,3,0.355,0.516,0.871,0.027,1.04,0.01,0.93,0.1,2,-2,3,0,0,2,703
G.Arias,Cleveland Guardians,Chicago White Sox,1,1,0,0,0,0,0,1,0.26,0.367,0.627,-0.004,0.15,-0.0,0.14,-0.2,0,0,0,0,0,0,703
J.Ramirez,Cleveland Guardians,Chicago White Sox,1,3,0,0,0,1,0,4,0.328,0.545,0.872,0.011,0.79,0.01,0.71,-0.1,0,0,0,0,0,0,703
J.Naylor,Cleveland Guardians,Chicago White Sox,1,3,0,0,0,1,0,4,0.319,0.493,0.813,-0.039,1.08,-0.02,0.97,-0.5,0,0,0,0,0,0,703
D.Fry,Cleveland Guardians,Chicago White Sox,1,2,0,0,1,0,1,3,0.408,0.506,0.914,-0.042,1.5,-0.02,1.35,-0.5,1,0,0,0,0,0,703
J.Tena,Cleveland Guardians,Chicago White Sox,1,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.002,0.07,-0.0,0.06,-0.2,0,0,0,0,0,0,703
A.Gimenez,Cleveland Guardians,Chicago White Sox,1,4,0,0,0,0,0,4,0.304,0.34,0.644,-0.058,0.55,-0.03,0.49,-0.7,0,0,0,0,0,0,703
J.Noel,Cleveland Guardians,Chicago White Sox,1,4,0,1,0,0,1,4,0.278,0.647,0.925,-0.045,0.46,-0.02,0.42,-0.5,1,1,0,0,0,1,703
B.Naylor,Cleveland Guardians,Chicago White Sox,1,3,0,0,0,1,1,4,0.272,0.33,0.602,-0.005,0.3,-0.0,0.27,-0.4,0,0,0,0,0,0,703
B.Rocchio,Cleveland Guardians,Chicago White Sox,1,3,1,2,1,0,0,3,0.313,0.315,0.628,0.035,0.44,0.02,0.39,1.1,4,-1,0,0,3,5,703
J.Duran,Boston Red Sox,Miami Marlins,0,6,0,1,0,0,2,6,0.348,0.492,0.839,-0.104,0.77,-0.06,0.71,-1.3,1,1,0,0,0,1,703
R.Refsnyder,Boston Red Sox,Miami Marlins,0,3,1,0,0,2,0,5,0.409,0.473,0.882,-0.013,0.89,-0.01,0.82,-0.1,1,0,0,0,0,0,703
T.O'Neill,Boston Red Sox,Miami Marlins,0,4,2,2,0,1,0,5,0.357,0.528,0.885,0.024,1.05,0.01,0.97,0.5,4,2,0,0,0,2,703
R.Devers,Boston Red Sox,Miami Marlins,0,4,2,2,2,1,1,5,0.372,0.575,0.947,0.192,1.21,0.11,1.11,2.9,6,-2,0,4,0,4,703
C.Wong,Boston Red Sox,Miami Marlins,0,5,0,2,0,0,0,5,0.382,0.463,0.845,0.032,1.22,0.02,1.12,0.1,2,2,0,0,0,2,703
R.Gonzalez,Boston Red Sox,Miami Marlins,0,3,0,1,0,1,1,4,0.359,0.357,0.717,-0.055,1.28,-0.03,1.18,-0.7,1,1,0,0,0,1,703
D.Hamilton,Boston Red Sox,Miami Marlins,0,1,0,0,0,0,1,1,0.316,0.424,0.741,-0.012,0.26,-0.01,0.24,-0.6,0,0,0,0,0,0,703
M.Yoshida,Boston Red Sox,Miami Marlins,0,4,1,2,2,1,1,5,0.338,0.353,0.69,0.148,1.72,0.08,1.58,1.3,5,2,0,0,0,2,703
D.Smith,Boston Red Sox,Miami Marlins,0,4,1,0,0,1,3,5,0.303,0.318,0.621,-0.206,1.47,-0.11,1.35,-2.1,1,0,0,0,0,0,703
C.Rafaela,Boston Red Sox,Miami Marlins,0,5,0,2,3,0,2,5,0.274,0.408,0.681,0.022,0.9,0.01,0.83,2.2,5,-15,14,3,0,5,703
J.Chisholm,Miami Marlins,Boston Red Sox,1,4,1,1,0,0,1,4,0.323,0.419,0.741,-0.095,1.46,0.0,0.0,-0.5,2,1,0,0,0,0,703
B.De,Miami Marlins,Boston Red Sox,1,3,0,1,0,1,1,4,0.288,0.42,0.709,0.034,1.2,0.0,0.0,0.7,1,1,0,0,0,1,703
J.Bell,Miami Marlins,Boston Red Sox,1,4,0,0,0,0,0,4,0.297,0.363,0.66,-0.159,1.49,0.0,0.01,-1.3,0,0,0,0,0,0,703
J.Sanchez,Miami Marlins,Boston Red Sox,1,4,0,3,1,0,0,4,0.291,0.38,0.671,0.109,1.19,0.0,0.0,1.1,4,3,0,0,0,3,703
J.Burger,Miami Marlins,Boston Red Sox,1,4,0,1,0,0,2,4,0.259,0.359,0.617,-0.031,1.46,0.0,0.01,-0.2,1,1,0,0,0,1,703
X.Edwards,Miami Marlins,Boston Red Sox,1,4,1,1,0,0,2,4,0.316,0.353,0.669,-0.156,1.44,0.0,0.01,-0.5,2,-1,2,0,0,2,703
V.Brujan,Miami Marlins,Boston Red Sox,1,4,0,0,0,0,1,4,0.291,0.325,0.615,-0.104,1.17,0.0,0.0,-1.3,0,0,0,0,0,0,703
E.Rivera,Miami Marlins,Boston Red Sox,1,3,0,1,1,0,0,4,0.303,0.263,0.566,-0.061,0.92,0.0,0.0,-0.4,2,1,0,0,0,1,703
N.Fortes,Miami Marlins,Boston Red Sox,1,4,0,1,0,0,2,4,0.199,0.238,0.436,-0.01,0.78,0.0,0.0,-0.3,1,1,0,0,0,1,703
