Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Winn,St Louis Cardinals,Miami Marlins,0,6,2,2,2,0,3,6,0.339,0.429,0.767,0.306,2.48,0.17,2.25,1.0,6,-2,0,0,4,5,617
J.Fermin,St Louis Cardinals,Miami Marlins,0,3,0,1,0,0,0,3,0.27,0.242,0.513,-0.02,0.6,-0.01,0.54,-0.2,1,1,0,0,0,1,617
N.Gorman,St Louis Cardinals,Miami Marlins,0,3,0,0,0,0,1,3,0.283,0.437,0.72,-0.155,2.12,-0.08,1.91,-0.8,0,0,0,0,0,0,617
P.Goldschmidt,St Louis Cardinals,Miami Marlins,0,5,1,2,0,1,1,6,0.301,0.35,0.652,0.04,1.5,0.02,1.35,0.4,3,2,0,0,0,2,617
N.Arenado,St Louis Cardinals,Miami Marlins,0,6,0,0,0,0,1,6,0.31,0.372,0.682,-0.347,2.3,-0.19,2.07,-2.2,0,0,0,0,0,0,617
I.Herrera,St Louis Cardinals,Miami Marlins,0,4,1,2,2,0,2,4,0.339,0.381,0.72,0.335,1.7,0.18,1.54,1.7,5,1,0,1,0,4,617
A.Burleson,St Louis Cardinals,Miami Marlins,0,1,1,0,0,0,0,1,0.303,0.431,0.734,-0.132,4.81,-0.07,4.35,-0.4,1,0,0,0,0,0,617
B.Donovan,St Louis Cardinals,Miami Marlins,0,5,0,2,1,0,0,5,0.321,0.372,0.693,0.178,1.52,0.1,1.37,1.4,3,2,0,0,0,2,617
D.Carlson,St Louis Cardinals,Miami Marlins,0,3,0,0,1,1,1,5,0.265,0.205,0.471,-0.099,1.81,-0.05,1.63,-1.0,1,0,0,0,0,0,617
P.Pages,St Louis Cardinals,Miami Marlins,0,5,1,0,0,0,2,5,0.216,0.279,0.495,-0.179,1.04,-0.1,0.94,-1.6,1,0,0,0,0,0,617
M.Siani,St Louis Cardinals,Miami Marlins,0,3,1,1,1,1,0,5,0.257,0.283,0.539,0.087,1.94,0.05,1.75,0.6,3,-1,0,0,2,4,617
J.Chisholm,Miami Marlins,St. Louis Cardinals,1,2,1,2,1,3,0,5,0.336,0.449,0.785,0.221,2.38,0.0,0.03,1.5,4,-2,0,4,0,0,617
B.De,Miami Marlins,St. Louis Cardinals,1,5,1,1,3,0,1,5,0.295,0.416,0.711,0.15,2.19,0.0,0.03,0.7,5,-11,0,0,12,4,617
J.Bell,Miami Marlins,St. Louis Cardinals,1,4,0,1,0,0,1,4,0.307,0.369,0.676,-0.039,0.87,0.0,0.01,-0.3,1,1,0,0,0,1,617
E.Rivera,Miami Marlins,St. Louis Cardinals,1,0,0,0,0,0,0,1,0.292,0.252,0.544,-0.034,4.33,0.0,0.06,-0.2,0,0,0,0,0,0,617
J.Sanchez,Miami Marlins,St. Louis Cardinals,1,5,0,1,1,0,1,5,0.278,0.338,0.617,0.082,2.21,0.0,0.03,-0.2,2,-8,9,0,0,2,617
J.Burger,Miami Marlins,St. Louis Cardinals,1,5,1,0,0,0,1,5,0.263,0.357,0.62,-0.188,1.49,-0.0,0.02,-1.0,1,0,0,0,0,0,617
N.Gordon,Miami Marlins,St. Louis Cardinals,1,5,0,1,1,0,1,5,0.253,0.37,0.623,0.239,1.76,0.0,0.02,0.5,2,0,0,1,0,3,617
T.Anderson,Miami Marlins,St. Louis Cardinals,1,5,1,2,0,0,1,5,0.249,0.237,0.486,-0.507,1.72,-0.0,0.02,-0.9,3,2,0,0,0,2,617
O.Lopez,Miami Marlins,St. Louis Cardinals,1,3,1,0,0,1,0,5,0.305,0.387,0.691,-0.109,1.66,-0.0,0.02,-1.0,1,0,0,0,0,0,617
N.Fortes,Miami Marlins,St. Louis Cardinals,1,3,0,0,0,0,0,3,0.191,0.222,0.414,-0.102,1.36,-0.0,0.02,-0.7,0,0,0,0,0,0,617
V.Brujan,Miami Marlins,St. Louis Cardinals,1,1,0,0,0,0,0,1,0.309,0.349,0.659,-0.2,4.65,-0.0,0.06,-0.6,0,0,0,0,0,0,617
L.Arraez,San Diego Padres,Philadelphia Phillies,0,3,0,0,0,0,0,3,0.357,0.385,0.742,-0.055,0.72,-0.03,0.63,-0.6,0,0,0,0,0,0,617
L.Campusano,San Diego Padres,Philadelphia Phillies,0,1,0,0,0,0,1,1,0.286,0.364,0.65,0.0,0.01,0.0,0.01,-0.1,0,0,0,0,0,0,617
F.Tatis,San Diego Padres,Philadelphia Phillies,0,3,0,1,0,0,1,3,0.348,0.458,0.806,0.011,0.49,0.01,0.43,-0.0,1,1,0,0,0,0,617
J.Azocar,San Diego Padres,Philadelphia Phillies,0,1,0,0,0,0,0,1,0.267,0.243,0.51,-0.001,0.03,0.0,0.03,-0.2,0,0,0,0,0,0,617
J.Profar,San Diego Padres,Philadelphia Phillies,0,3,1,1,0,0,0,3,0.421,0.488,0.909,-0.064,0.63,-0.03,0.55,-0.2,2,1,0,0,0,1,617
D.Peralta,San Diego Padres,Philadelphia Phillies,0,1,0,1,0,0,0,1,0.333,0.3,0.633,0.001,0.01,0.0,0.01,0.3,1,1,0,0,0,1,617
M.Machado,San Diego Padres,Philadelphia Phillies,0,4,1,2,0,0,1,4,0.306,0.366,0.672,0.091,0.52,0.05,0.46,0.1,3,2,0,0,0,2,617
D.Solano,San Diego Padres,Philadelphia Phillies,0,3,0,1,1,0,0,3,0.359,0.429,0.788,-0.092,1.02,-0.05,0.89,0.2,2,-3,4,0,0,2,617
J.Cronenworth,San Diego Padres,Philadelphia Phillies,0,3,0,0,1,0,0,3,0.322,0.436,0.759,-0.016,0.63,-0.01,0.55,-0.3,1,0,0,0,0,0,617
H.Kim,San Diego Padres,Philadelphia Phillies,0,2,0,1,0,1,0,3,0.334,0.388,0.722,0.026,0.74,0.01,0.65,-0.0,1,1,0,0,0,1,617
J.Merrill,San Diego Padres,Philadelphia Phillies,0,3,0,0,0,0,2,3,0.314,0.407,0.72,-0.067,0.89,-0.03,0.78,-0.8,0,0,0,0,0,0,617
K.Higashioka,San Diego Padres,Philadelphia Phillies,0,3,0,0,0,0,1,3,0.189,0.403,0.592,-0.043,0.59,-0.02,0.52,-0.7,0,0,0,0,0,0,617
K.Schwarber,Philadelphia Phillies,San Diego Padres,1,3,2,2,4,2,0,5,0.373,0.457,0.83,0.178,0.66,0.08,0.5,3.1,8,-14,0,0,16,8,617
