Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
B.Turang,Milwaukee Brewers,Philadelphia Phillies,0,4,0,1,0,0,0,4,0.364,0.408,0.773,-0.187,1.39,-0.15,1.82,-1.8,1,1,0,0,0,1,603
W.Contreras,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,1,4,0.382,0.481,0.864,-0.174,1.24,-0.14,1.62,-1.7,0,0,0,0,0,0,603
C.Yelich,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,2,4,0.397,0.531,0.929,-0.084,0.82,-0.07,1.07,-0.7,0,0,0,0,0,0,603
W.Adames,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,2,4,0.333,0.443,0.776,-0.089,0.88,-0.07,1.16,-0.8,0,0,0,0,0,0,603
S.Frelick,Milwaukee Brewers,Philadelphia Phillies,0,3,0,0,0,0,1,3,0.335,0.333,0.668,-0.043,0.56,-0.03,0.74,-0.4,0,0,0,0,0,0,603
G.Sanchez,Milwaukee Brewers,Philadelphia Phillies,0,1,0,0,0,0,0,1,0.302,0.452,0.754,-0.012,0.44,-0.01,0.58,-0.1,0,0,0,0,0,0,603
R.Hoskins,Milwaukee Brewers,Philadelphia Phillies,0,2,1,1,1,1,0,3,0.345,0.486,0.831,0.095,0.59,0.07,0.78,1.4,3,-9,0,0,10,4,603
J.Bauers,Milwaukee Brewers,Philadelphia Phillies,0,2,0,1,0,1,1,3,0.305,0.404,0.71,0.024,1.03,0.02,1.35,0.1,1,1,0,0,0,1,603
J.Ortiz,Milwaukee Brewers,Philadelphia Phillies,0,2,0,0,0,1,0,3,0.39,0.497,0.886,0.003,1.33,0.0,1.75,0.1,0,0,0,0,0,0,603
B.Perkins,Milwaukee Brewers,Philadelphia Phillies,0,3,0,2,0,0,1,3,0.325,0.365,0.689,0.024,1.57,0.02,2.06,0.3,2,2,0,0,0,2,603
K.Schwarber,Philadelphia Phillies,Milwaukee Brewers,1,4,0,0,0,0,0,4,0.357,0.401,0.758,-0.068,0.66,-0.04,0.6,-1.1,0,0,0,0,0,0,603
J.Realmuto,Philadelphia Phillies,Milwaukee Brewers,1,4,0,0,0,0,1,4,0.308,0.426,0.733,-0.043,0.42,-0.02,0.39,-0.7,0,0,0,0,0,0,603
B.Harper,Philadelphia Phillies,Milwaukee Brewers,1,3,0,1,0,1,0,4,0.376,0.522,0.897,0.005,0.28,0.0,0.25,0.2,1,1,0,0,0,1,603
A.Bohm,Philadelphia Phillies,Milwaukee Brewers,1,4,0,0,0,0,0,4,0.353,0.474,0.827,-0.057,0.57,-0.03,0.52,-1.0,0,0,0,0,0,0,603
B.Stott,Philadelphia Phillies,Milwaukee Brewers,1,3,0,1,0,0,0,3,0.339,0.372,0.711,0.004,0.49,0.0,0.45,-0.1,1,1,0,0,0,1,603
N.Castellanos,Philadelphia Phillies,Milwaukee Brewers,1,3,1,0,0,0,0,3,0.271,0.338,0.609,-0.049,0.66,-0.03,0.61,-0.6,1,0,0,0,0,0,603
D.Dahl,Philadelphia Phillies,Milwaukee Brewers,1,3,2,2,1,0,0,3,0.667,1.667,2.333,0.097,0.56,0.05,0.51,1.0,5,1,0,0,1,5,603
E.Sosa,Philadelphia Phillies,Milwaukee Brewers,1,3,0,1,1,0,0,3,0.371,0.568,0.94,0.085,0.82,0.05,0.76,0.6,2,1,0,0,0,1,603
J.Rojas,Philadelphia Phillies,Milwaukee Brewers,1,3,0,2,1,0,0,3,0.273,0.301,0.574,0.083,0.57,0.05,0.53,0.8,3,2,0,0,0,2,603
F.Lindor,New York Mets,Washington Nationals,0,3,0,1,1,1,0,5,0.299,0.394,0.693,0.154,0.86,0.03,0.27,1.2,2,1,0,0,0,1,603
P.Alonso,New York Mets,Washington Nationals,0,5,0,0,0,0,2,5,0.307,0.463,0.771,-0.146,1.17,-0.03,0.37,-1.8,0,0,0,0,0,0,603
B.Nimmo,New York Mets,Washington Nationals,0,5,0,2,0,0,0,5,0.345,0.385,0.73,0.016,0.79,0.0,0.25,0.2,2,-8,10,0,0,3,603
J.Martinez,New York Mets,Washington Nationals,0,4,2,1,0,1,1,5,0.331,0.476,0.807,-0.037,1.18,-0.01,0.37,-0.7,3,1,0,0,0,0,603
S.Marte,New York Mets,Washington Nationals,0,5,2,3,0,0,0,5,0.323,0.406,0.729,0.236,0.96,0.04,0.3,2.1,5,3,0,0,0,3,603
M.Vientos,New York Mets,Washington Nationals,0,3,2,2,1,2,0,5,0.409,0.661,1.07,0.167,1.08,0.03,0.34,1.5,5,-3,0,0,5,5,603
H.Bader,New York Mets,Washington Nationals,0,3,0,0,2,0,0,5,0.315,0.349,0.664,-0.043,1.39,-0.01,0.44,-1.0,2,0,0,0,0,0,603
J.Iglesias,New York Mets,Washington Nationals,0,5,2,3,1,0,0,5,0.455,0.455,0.909,0.193,1.0,0.04,0.31,1.3,6,3,0,0,0,3,603
L.Torrens,New York Mets,Washington Nationals,0,4,0,1,2,0,3,4,0.286,0.333,0.619,0.121,1.27,0.02,0.4,1.0,3,0,1,0,0,2,603
L.Thomas,Washington Nationals,New York Mets,1,5,0,2,0,0,0,5,0.28,0.319,0.6,-0.064,1.12,-0.03,0.75,-0.5,2,2,0,0,0,2,603
E.Rosario,Washington Nationals,New York Mets,1,4,1,2,0,1,1,5,0.243,0.362,0.605,0.072,1.06,0.03,0.71,0.7,3,2,0,0,0,2,603
L.Garcia,Washington Nationals,New York Mets,1,4,1,0,0,1,1,5,0.309,0.406,0.714,-0.164,1.5,-0.07,1.01,-1.6,1,0,0,0,0,0,603
K.Ruiz,Washington Nationals,New York Mets,1,4,1,1,0,0,2,5,0.245,0.296,0.541,0.045,1.11,0.02,0.75,0.2,2,1,0,0,0,1,603
N.Senzel,Washington Nationals,New York Mets,1,4,2,1,0,1,0,5,0.354,0.423,0.777,0.052,1.56,0.02,1.04,0.7,3,1,0,0,0,1,603
J.Winker,Washington Nationals,New York Mets,1,4,0,3,3,1,0,5,0.352,0.387,0.74,0.318,1.71,0.13,1.15,2.8,6,3,0,0,0,3,603
I.Vargas,Washington Nationals,New York Mets,1,5,1,1,1,0,0,5,0.361,0.376,0.737,-0.033,2.76,-0.01,1.86,-0.6,3,1,0,0,0,1,603
J.Gallo,Washington Nationals,New York Mets,1,3,1,1,2,1,1,4,0.285,0.336,0.621,0.251,1.16,0.1,0.78,1.7,4,-4,0,0,5,4,603
J.Meneses,Washington Nationals,New York Mets,1,0,0,0,1,0,0,1,0.299,0.307,0.606,-0.128,7.36,-0.05,4.94,-0.1,1,0,0,0,0,0,603
D.Millas,Washington Nationals,New York Mets,1,4,0,0,0,1,1,5,0.182,0.1,0.282,-0.192,2.1,-0.08,1.41,-0.6,0,0,0,0,0,0,603
G.Henderson,Baltimore Orioles,Toronto Blue Jays,0,5,0,1,0,0,0,5,0.365,0.587,0.952,-0.056,0.46,-0.04,0.51,-0.4,1,-6,7,0,0,2,603
A.Rutschman,Baltimore Orioles,Toronto Blue Jays,0,5,0,1,0,0,0,5,0.339,0.467,0.806,-0.036,0.33,-0.02,0.36,-0.7,1,1,0,0,0,1,603
R.Mountcastle,Baltimore Orioles,Toronto Blue Jays,0,5,0,0,0,0,1,5,0.323,0.486,0.808,-0.02,0.25,-0.01,0.27,-0.6,0,0,0,0,0,0,603
R.O'Hearn,Baltimore Orioles,Toronto Blue Jays,0,3,1,1,0,1,0,4,0.335,0.447,0.783,0.011,0.49,0.01,0.53,0.4,2,1,0,0,0,1,603
A.Santander,Baltimore Orioles,Toronto Blue Jays,0,4,2,2,2,0,1,4,0.301,0.45,0.751,0.181,0.69,0.12,0.76,1.3,6,-9,0,0,11,5,603
J.Westburg,Baltimore Orioles,Toronto Blue Jays,0,4,0,1,0,0,1,4,0.348,0.51,0.858,0.008,0.67,0.01,0.73,-0.1,1,1,0,0,0,1,603
C.Cowser,Baltimore Orioles,Toronto Blue Jays,0,4,1,1,1,0,0,4,0.326,0.436,0.763,0.107,0.54,0.07,0.59,0.5,3,-11,12,0,0,2,603
A.Hays,Baltimore Orioles,Toronto Blue Jays,0,4,2,2,3,0,1,4,0.256,0.325,0.581,0.14,0.6,0.09,0.66,2.0,7,0,0,0,2,8,603
C.Norby,Baltimore Orioles,Toronto Blue Jays,0,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.037,0.47,-0.02,0.51,-0.7,0,0,0,0,0,0,603
R.Urias,Baltimore Orioles,Toronto Blue Jays,0,1,1,1,1,0,0,1,0.289,0.394,0.684,0.009,0.06,0.01,0.07,1.0,3,-2,0,0,3,4,603
D.Schneider,Toronto Blue Jays,Baltimore Orioles,1,4,0,1,0,0,0,4,0.347,0.46,0.807,-0.058,0.79,-0.02,0.47,-0.7,1,1,0,0,0,1,603
D.Jansen,Toronto Blue Jays,Baltimore Orioles,1,4,0,0,0,0,1,4,0.363,0.514,0.877,-0.064,0.61,-0.02,0.37,-0.7,0,0,0,0,0,0,603
V.Guerrero,Toronto Blue Jays,Baltimore Orioles,1,4,1,2,1,0,0,4,0.389,0.419,0.808,0.098,0.61,0.03,0.37,1.1,4,-4,0,0,6,0,603
D.Vogelbach,Toronto Blue Jays,Baltimore Orioles,1,4,0,0,0,0,1,4,0.294,0.344,0.638,-0.139,0.97,-0.05,0.59,-1.3,0,0,0,0,0,0,603
B.Bichette,Toronto Blue Jays,Baltimore Orioles,1,4,0,1,0,0,0,4,0.284,0.345,0.629,-0.03,0.46,-0.01,0.28,0.2,1,-9,10,0,0,2,603
G.Springer,Toronto Blue Jays,Baltimore Orioles,1,4,1,2,0,0,1,4,0.303,0.307,0.609,0.046,0.46,0.02,0.28,0.2,3,2,0,0,0,2,603
D.Varsho,Toronto Blue Jays,Baltimore Orioles,1,3,0,1,1,0,0,3,0.301,0.462,0.764,0.071,0.96,0.03,0.58,0.6,2,-2,0,3,0,3,603
E.Clement,Toronto Blue Jays,Baltimore Orioles,1,1,0,0,0,0,0,1,0.255,0.353,0.608,-0.006,0.23,-0.0,0.14,-0.3,0,0,0,0,0,0,603
I.Kiner-Falefa,Toronto Blue Jays,Baltimore Orioles,1,4,0,1,0,0,0,4,0.314,0.395,0.709,-0.022,0.85,-0.01,0.51,-0.2,1,1,0,0,0,1,603
K.Kiermaier,Toronto Blue Jays,Baltimore Orioles,1,3,0,0,0,0,2,3,0.259,0.308,0.567,-0.091,1.13,-0.03,0.68,-1.0,0,0,0,0,0,0,603
W.Perez,Detroit Tigers,Texas Rangers,0,4,0,0,0,0,1,4,0.325,0.437,0.761,-0.069,0.69,-0.03,0.47,-0.6,0,0,0,0,0,0,603
R.Greene,Detroit Tigers,Texas Rangers,0,4,0,1,0,0,2,4,0.349,0.452,0.801,-0.022,0.74,-0.01,0.51,-0.4,1,-11,12,0,0,2,603
M.Canha,Detroit Tigers,Texas Rangers,0,4,0,0,0,0,1,4,0.353,0.389,0.742,-0.092,0.88,-0.04,0.6,-0.7,0,0,0,0,0,0,603
G.Urshela,Detroit Tigers,Texas Rangers,0,4,0,1,0,0,1,4,0.303,0.372,0.674,-0.056,0.84,-0.02,0.57,-0.4,1,1,0,0,0,1,603
C.Keith,Detroit Tigers,Texas Rangers,0,3,0,0,0,0,0,3,0.279,0.291,0.57,-0.072,0.94,-0.03,0.64,-0.5,0,0,0,0,0,0,603
J.Malloy,Detroit Tigers,Texas Rangers,0,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.06,0.79,-0.03,0.54,-0.4,0,0,0,0,0,0,603
A.Baddoo,Detroit Tigers,Texas Rangers,0,3,0,0,0,0,1,3,0.211,0.471,0.681,-0.093,1.24,-0.04,0.85,-0.6,0,0,0,0,0,0,603
J.Baez,Detroit Tigers,Texas Rangers,0,3,0,0,0,0,2,3,0.215,0.256,0.471,-0.066,0.89,-0.03,0.61,-0.4,0,0,0,0,0,0,603
J.Rogers,Detroit Tigers,Texas Rangers,0,3,2,2,2,0,0,3,0.293,0.381,0.673,0.384,0.92,0.16,0.63,1.8,6,-2,0,0,4,8,603
M.Semien,Texas Rangers,Detroit Tigers,1,3,1,2,1,1,1,4,0.322,0.445,0.768,0.119,0.82,0.06,0.65,1.2,4,-8,0,0,10,5,603
C.Seager,Texas Rangers,Detroit Tigers,1,4,0,2,0,0,1,4,0.361,0.479,0.84,0.061,0.99,0.03,0.78,0.5,2,2,0,0,0,2,603
R.Grossman,Texas Rangers,Detroit Tigers,1,3,0,0,0,0,1,3,0.328,0.248,0.575,-0.201,1.64,-0.1,1.29,-1.7,0,0,0,0,0,0,603
N.Lowe,Texas Rangers,Detroit Tigers,1,1,0,0,0,0,0,1,0.357,0.338,0.695,-0.062,2.46,-0.03,1.93,-0.2,0,0,0,0,0,0,603
A.Garcia,Texas Rangers,Detroit Tigers,1,4,0,1,0,0,1,4,0.285,0.458,0.743,-0.029,1.14,-0.01,0.9,-0.1,1,1,0,0,0,1,603
J.Heim,Texas Rangers,Detroit Tigers,1,3,0,0,0,1,1,4,0.288,0.346,0.633,0.006,1.22,0.0,0.95,0.1,0,0,0,0,0,0,603
W.Langford,Texas Rangers,Detroit Tigers,1,4,0,2,0,0,1,4,0.289,0.302,0.592,-0.104,1.75,-0.05,1.37,-0.3,2,0,0,2,0,4,603
J.Smith,Texas Rangers,Detroit Tigers,1,4,0,0,0,0,2,4,0.37,0.416,0.786,-0.196,2.03,-0.09,1.59,-1.2,0,0,0,0,0,0,603
E.Duran,Texas Rangers,Detroit Tigers,1,4,0,1,0,0,0,4,0.323,0.33,0.653,-0.019,1.54,-0.01,1.21,-0.7,1,-3,4,0,0,2,603
