Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
F.Lindor,New York Mets,Pittsburgh Pirates,0,3,0,0,0,0,1,4,0.315,0.444,0.759,-0.045,1.11,-0.02,0.91,-0.5,0,0,0,0,0,0,708
B.Nimmo,New York Mets,Pittsburgh Pirates,0,4,1,2,2,0,1,4,0.369,0.454,0.823,0.166,1.06,0.08,0.87,1.1,5,-12,0,0,14,5,708
F.Alvarez,New York Mets,Pittsburgh Pirates,0,4,0,2,0,0,1,4,0.366,0.496,0.862,0.005,0.65,0.0,0.53,0.1,2,2,0,0,0,2,708
P.Alonso,New York Mets,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0.321,0.459,0.78,-0.079,0.96,-0.04,0.79,-1.0,0,0,0,0,0,0,708
M.Vientos,New York Mets,Pittsburgh Pirates,0,4,0,2,0,0,1,4,0.345,0.55,0.895,-0.036,0.77,-0.02,0.63,0.2,2,2,0,0,0,2,708
L.Torrens,New York Mets,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0.327,0.543,0.87,-0.095,0.71,-0.05,0.58,-1.4,0,0,0,0,0,0,708
J.Iglesias,New York Mets,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0.352,0.448,0.8,-0.052,0.52,-0.03,0.42,-0.8,0,0,0,0,0,0,708
J.McNeil,New York Mets,Pittsburgh Pirates,0,4,0,1,0,0,1,4,0.271,0.307,0.578,0.013,0.33,0.01,0.27,-0.2,1,1,0,0,0,1,708
H.Bader,New York Mets,Pittsburgh Pirates,0,3,1,1,0,0,0,3,0.314,0.407,0.722,0.026,0.94,0.01,0.77,-0.1,2,1,0,0,0,1,708
A.McCutchen,Pittsburgh Pirates,New York Mets,1,3,1,0,0,1,1,4,0.328,0.386,0.714,-0.006,0.75,-0.0,0.41,-0.3,1,0,0,0,0,0,708
B.Reynolds,Pittsburgh Pirates,New York Mets,1,3,1,0,0,1,1,4,0.343,0.479,0.823,-0.038,0.77,-0.01,0.43,-0.6,1,0,0,0,0,0,708
O.Cruz,Pittsburgh Pirates,New York Mets,1,3,2,2,2,0,0,3,0.303,0.444,0.747,0.241,1.03,0.08,0.57,1.9,6,-12,0,0,14,5,708
K.Hayes,Pittsburgh Pirates,New York Mets,1,1,1,1,0,0,0,1,0.292,0.302,0.594,0.001,0.02,0.0,0.01,0.4,2,1,0,0,0,1,708
