Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
J.Crawford,Seattle Mariners,Tampa Bay Rays,0,3,0,2,2,1,0,4,0.315,0.371,0.686,0.158,0.76,0.1,0.76,2.0,4,-9,11,0,0,0,626
J.Rojas,Seattle Mariners,Tampa Bay Rays,0,4,1,0,0,0,3,4,0.318,0.377,0.695,-0.105,1.04,-0.06,1.05,-1.1,1,0,0,0,0,0,626
J.Rodriguez,Seattle Mariners,Tampa Bay Rays,0,3,1,0,0,1,1,4,0.303,0.335,0.639,-0.009,0.75,-0.01,0.76,-0.3,1,0,0,0,0,0,626
C.Raleigh,Seattle Mariners,Tampa Bay Rays,0,2,1,1,3,2,0,4,0.289,0.4,0.689,0.464,1.15,0.28,1.17,3.2,5,-13,0,0,14,4,626
T.France,Seattle Mariners,Tampa Bay Rays,0,4,0,0,0,0,1,4,0.326,0.381,0.707,-0.06,0.63,-0.04,0.64,-0.8,0,0,0,0,0,0,626
M.Garver,Seattle Mariners,Tampa Bay Rays,0,4,1,1,0,0,1,4,0.296,0.364,0.66,-0.042,0.8,-0.03,0.81,-0.3,2,1,0,0,0,1,626
D.Canzone,Seattle Mariners,Tampa Bay Rays,0,3,1,1,0,0,2,3,0.301,0.437,0.738,-0.013,0.88,-0.01,0.89,0.2,2,1,0,0,0,1,626
V.Robles,Seattle Mariners,Tampa Bay Rays,0,1,0,0,0,0,0,1,0.327,0.256,0.583,-0.001,0.05,-0.0,0.05,-0.2,0,0,0,0,0,0,626
D.Moore,Seattle Mariners,Tampa Bay Rays,0,3,0,0,0,0,3,4,0.316,0.413,0.728,-0.038,0.66,-0.02,0.67,-0.6,0,0,0,0,0,0,626
R.Bliss,Seattle Mariners,Tampa Bay Rays,0,4,0,0,0,0,2,4,0.322,0.396,0.718,-0.105,0.8,-0.06,0.81,-1.3,0,0,0,0,0,0,626
Y.Diaz,Tampa Bay Rays,Seattle Mariners,1,4,0,2,1,0,0,4,0.332,0.392,0.724,0.093,0.99,0.03,0.6,0.8,3,2,0,0,0,0,626
J.Lowe,Tampa Bay Rays,Seattle Mariners,1,3,1,0,0,1,1,4,0.303,0.439,0.742,-0.044,0.96,-0.02,0.58,-0.2,1,0,0,0,0,0,626
R.Arozarena,Tampa Bay Rays,Seattle Mariners,1,3,0,0,0,1,0,4,0.303,0.344,0.647,-0.024,0.85,-0.01,0.52,-0.1,0,0,0,0,0,0,626
I.Paredes,Tampa Bay Rays,Seattle Mariners,1,3,0,0,0,0,2,4,0.359,0.455,0.815,0.025,1.11,0.01,0.67,0.1,0,0,0,0,0,0,626
R.Palacios,Tampa Bay Rays,Seattle Mariners,1,4,0,0,1,0,1,4,0.338,0.338,0.676,-0.117,1.39,-0.04,0.84,-0.7,1,0,0,0,0,0,626
A.Rosario,Tampa Bay Rays,Seattle Mariners,1,4,0,0,0,0,0,4,0.32,0.408,0.728,-0.136,0.97,-0.05,0.59,-1.5,0,0,0,0,0,0,626
J.Siri,Tampa Bay Rays,Seattle Mariners,1,3,0,0,0,0,3,3,0.293,0.392,0.684,-0.045,0.6,-0.02,0.36,-0.5,0,0,0,0,0,0,626
J.Caballero,Tampa Bay Rays,Seattle Mariners,1,3,1,3,0,0,0,3,0.306,0.352,0.658,0.086,0.75,0.03,0.46,0.9,4,-8,11,0,0,4,626
A.Jackson,Tampa Bay Rays,Seattle Mariners,1,3,0,0,0,0,1,3,0.153,0.154,0.307,-0.091,1.06,-0.03,0.64,-1.0,0,0,0,0,0,0,626
A.McCutchen,Pittsburgh Pirates,Cincinnati Reds,0,5,1,1,2,0,0,5,0.338,0.405,0.743,0.081,0.65,0.03,0.47,0.3,4,-10,0,0,11,4,626
B.Reynolds,Pittsburgh Pirates,Cincinnati Reds,0,5,0,1,0,0,2,5,0.345,0.471,0.816,-0.008,0.38,-0.0,0.28,-0.6,1,1,0,0,0,1,626
O.Cruz,Pittsburgh Pirates,Cincinnati Reds,0,4,0,0,0,0,1,4,0.29,0.423,0.713,-0.073,0.51,-0.03,0.36,-1.0,0,0,0,0,0,0,626
R.Tellez,Pittsburgh Pirates,Cincinnati Reds,0,4,1,2,1,0,1,4,0.293,0.324,0.617,0.152,0.58,0.07,0.42,1.2,4,-1,0,0,3,5,626
N.Gonzales,Pittsburgh Pirates,Cincinnati Reds,0,4,1,1,0,0,1,4,0.311,0.438,0.749,-0.044,0.73,-0.02,0.53,-0.5,2,1,0,0,0,1,626
K.Hayes,Pittsburgh Pirates,Cincinnati Reds,0,4,1,0,0,0,1,4,0.287,0.297,0.584,-0.064,0.66,-0.03,0.48,-1.0,1,0,0,0,0,0,626
C.Joe,Pittsburgh Pirates,Cincinnati Reds,0,3,1,2,0,1,0,4,0.325,0.402,0.727,0.076,0.47,0.03,0.34,1.0,3,-13,15,0,0,3,626
J.Suwinski,Pittsburgh Pirates,Cincinnati Reds,0,4,0,1,1,0,1,4,0.258,0.3,0.558,0.041,0.97,0.02,0.7,-0.2,2,1,0,0,0,1,626
J.Delay,Pittsburgh Pirates,Cincinnati Reds,0,3,1,2,2,1,0,4,0.333,0.4,0.733,0.107,0.88,0.05,0.64,2.2,5,-1,3,0,0,4,626
J.India,Cincinnati Reds,Pittsburgh Pirates,1,4,0,2,1,0,1,4,0.376,0.388,0.764,0.14,0.71,0.04,0.37,1.0,3,-11,13,0,0,3,626
E.De,Cincinnati Reds,Pittsburgh Pirates,1,4,0,0,0,0,2,4,0.342,0.461,0.803,-0.123,0.81,-0.04,0.42,-1.5,0,0,0,0,0,0,626
S.Steer,Cincinnati Reds,Pittsburgh Pirates,1,4,0,0,0,0,2,4,0.327,0.404,0.731,-0.048,0.46,-0.01,0.24,-0.6,0,0,0,0,0,0,626
T.Stephenson,Cincinnati Reds,Pittsburgh Pirates,1,3,0,0,0,1,1,4,0.317,0.397,0.714,-0.027,0.57,-0.01,0.3,-0.1,0,0,0,0,0,0,626
N.Martini,Cincinnati Reds,Pittsburgh Pirates,1,3,0,1,0,0,1,3,0.254,0.341,0.595,-0.02,0.7,-0.01,0.37,-0.4,1,1,0,0,0,1,626
S.Espinal,Cincinnati Reds,Pittsburgh Pirates,1,3,0,0,0,0,0,3,0.253,0.297,0.55,-0.055,0.7,-0.02,0.37,-0.6,0,0,0,0,0,0,626
S.Fairchild,Cincinnati Reds,Pittsburgh Pirates,1,3,1,1,0,0,1,3,0.297,0.331,0.628,0.019,0.86,0.01,0.45,-0.1,2,1,0,0,0,1,626
L.Soto,Cincinnati Reds,Pittsburgh Pirates,1,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.068,0.94,-0.02,0.49,-0.8,0,0,0,0,0,0,626
L.Jordan,Cincinnati Reds,Pittsburgh Pirates,1,3,0,0,0,0,1,3,0.125,0.286,0.411,-0.05,0.67,-0.02,0.35,-0.6,0,0,0,0,0,0,626
K.Schwarber,Philadelphia Phillies,Detroit Tigers,0,4,1,1,0,1,3,5,0.375,0.449,0.824,-0.008,0.7,-0.0,0.51,-0.5,2,1,0,0,0,1,626
T.Turner,Philadelphia Phillies,Detroit Tigers,0,5,0,2,0,0,3,5,0.38,0.445,0.825,-0.012,0.81,-0.01,0.59,0.1,2,2,0,0,0,2,626
B.Harper,Philadelphia Phillies,Detroit Tigers,0,4,0,1,0,1,2,5,0.402,0.585,0.987,0.028,0.75,0.01,0.54,0.8,1,1,0,0,0,1,626
A.Bohm,Philadelphia Phillies,Detroit Tigers,0,5,0,0,0,0,0,5,0.356,0.492,0.848,-0.1,0.71,-0.04,0.51,-1.8,0,0,0,0,0,0,626
N.Castellanos,Philadelphia Phillies,Detroit Tigers,0,4,1,1,1,1,0,5,0.28,0.382,0.662,0.01,0.72,0.0,0.52,-0.5,3,1,0,0,0,1,626
B.Stott,Philadelphia Phillies,Detroit Tigers,0,3,3,1,0,1,0,4,0.337,0.363,0.7,0.017,0.77,0.01,0.56,-0.0,4,-10,11,0,0,2,626
