Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
J.Smith,Texas Rangers,New York Yankees,0,5,0,2,1,0,2,6,0.36,0.427,0.787,-0.02,1.04,-0.0,0.19,-0.2,3,2,0,0,0,2,810
C.Seager,Texas Rangers,New York Yankees,0,5,1,2,3,0,0,5,0.353,0.497,0.85,0.081,0.87,0.01,0.16,1.3,6,-23,0,0,25,5,810
M.Semien,Texas Rangers,New York Yankees,0,5,0,1,0,0,1,5,0.317,0.405,0.722,-0.011,0.46,-0.0,0.08,-0.4,1,1,0,0,0,1,810
J.Jung,Texas Rangers,New York Yankees,0,5,0,1,0,0,3,5,0.328,0.545,0.873,-0.09,0.71,-0.01,0.13,-0.8,1,1,0,0,0,1,810
W.Langford,Texas Rangers,New York Yankees,0,5,1,2,0,0,0,5,0.312,0.37,0.682,0.047,0.74,0.01,0.13,0.0,3,2,0,0,0,2,810
N.Lowe,Texas Rangers,New York Yankees,0,4,2,2,0,1,1,5,0.359,0.388,0.747,0.081,0.83,0.01,0.15,1.0,4,2,0,0,0,2,810
A.Garcia,Texas Rangers,New York Yankees,0,4,2,3,1,1,1,5,0.281,0.39,0.671,0.18,1.11,0.02,0.2,1.2,6,3,0,0,0,3,810
L.Taveras,Texas Rangers,New York Yankees,0,5,2,2,2,0,2,5,0.288,0.359,0.647,-0.001,1.41,0.0,0.25,1.3,6,-11,13,0,0,3,810
C.Kelly,Texas Rangers,New York Yankees,0,4,1,1,2,1,2,5,0.323,0.385,0.708,0.047,1.43,0.01,0.25,1.0,4,1,0,0,0,1,810
A.Verdugo,New York Yankees,Texas Rangers,1,4,0,2,0,0,0,4,0.299,0.374,0.672,0.016,0.52,0.01,0.64,-0.1,2,2,0,0,0,0,810
J.Soto,New York Yankees,Texas Rangers,1,4,0,0,0,0,1,4,0.429,0.577,1.006,0.012,0.7,0.01,0.85,0.1,0,0,0,0,0,0,810
A.Judge,New York Yankees,Texas Rangers,1,3,1,0,0,1,1,4,0.458,0.689,1.147,-0.129,0.65,-0.09,0.79,-1.4,1,0,0,0,0,0,810
G.Stanton,New York Yankees,Texas Rangers,1,4,1,2,2,0,0,4,0.298,0.486,0.784,-0.028,0.55,-0.02,0.67,1.9,5,-30,13,0,19,6,810
J.Chisholm,New York Yankees,Texas Rangers,1,4,2,2,1,0,2,4,0.326,0.445,0.771,0.01,0.67,0.01,0.81,0.9,5,-18,0,0,20,0,810
G.Torres,New York Yankees,Texas Rangers,1,4,0,2,1,0,0,4,0.308,0.355,0.663,0.089,0.59,0.07,0.71,0.5,3,2,0,0,0,2,810
A.Volpe,New York Yankees,Texas Rangers,1,4,0,0,0,0,2,4,0.299,0.393,0.692,-0.06,0.57,-0.04,0.7,-1.0,0,0,0,0,0,0,810
C.Narvaez,New York Yankees,Texas Rangers,1,3,0,0,0,0,3,3,0.333,0.231,0.564,-0.051,0.65,-0.04,0.79,-0.6,0,0,0,0,0,0,810
A.Wells,New York Yankees,Texas Rangers,1,1,0,0,0,0,1,1,0.346,0.416,0.761,-0.002,0.08,-0.0,0.1,-0.2,0,0,0,0,0,0,810
D.LeMahieu,New York Yankees,Texas Rangers,1,4,0,0,0,0,1,4,0.267,0.258,0.525,-0.043,0.43,-0.03,0.52,-0.6,0,0,0,0,0,0,810
J.Smith,Texas Rangers,New York Yankees,0,4,0,0,0,0,2,4,0.36,0.427,0.788,-0.091,0.89,-0.01,0.2,-1.1,0,0,0,0,0,0,810
C.Seager,Texas Rangers,New York Yankees,0,4,0,0,0,0,3,4,0.352,0.491,0.843,-0.042,0.42,-0.01,0.1,-0.7,0,0,0,0,0,0,810
M.Semien,Texas Rangers,New York Yankees,0,2,0,0,0,1,0,3,0.318,0.407,0.725,0.0,0.35,0.0,0.08,-0.1,0,0,0,0,0,0,810
E.Duran,Texas Rangers,New York Yankees,0,1,0,0,0,0,1,1,0.285,0.308,0.593,-0.002,0.06,0.0,0.01,-0.2,0,0,0,0,0,0,810
J.Jung,Texas Rangers,New York Yankees,0,4,0,2,0,0,1,4,0.34,0.58,0.92,-0.002,0.51,0.0,0.12,0.1,2,2,0,0,0,2,810
W.Langford,Texas Rangers,New York Yankees,0,2,0,0,0,1,1,3,0.311,0.369,0.68,-0.026,0.92,-0.0,0.2,-0.4,0,0,0,0,0,0,810
L.Taveras,Texas Rangers,New York Yankees,0,1,0,0,0,0,0,1,0.287,0.355,0.642,-0.002,0.07,0.0,0.02,-0.3,0,0,0,0,0,0,810
N.Lowe,Texas Rangers,New York Yankees,0,3,0,0,0,1,1,4,0.356,0.387,0.743,0.004,0.57,0.0,0.13,-0.3,0,0,0,0,0,0,810
A.Garcia,Texas Rangers,New York Yankees,0,3,0,2,0,0,0,3,0.275,0.387,0.662,-0.004,0.8,-0.0,0.18,0.1,2,-16,18,0,0,3,810
T.Jankowski,Texas Rangers,New York Yankees,0,1,0,0,0,0,0,1,0.252,0.241,0.493,0.0,0.01,0.0,0.0,-0.2,0,0,0,0,0,0,810
R.Grossman,Texas Rangers,New York Yankees,0,3,0,1,0,1,0,4,0.34,0.329,0.669,-0.004,0.8,-0.0,0.17,-0.1,1,1,0,0,0,1,810
J.Heim,Texas Rangers,New York Yankees,0,3,0,0,0,1,0,4,0.277,0.342,0.618,-0.063,1.0,-0.01,0.22,-1.3,0,0,0,0,0,0,810
A.Verdugo,New York Yankees,Texas Rangers,1,4,1,1,0,1,1,5,0.297,0.372,0.669,-0.019,0.46,-0.01,0.57,0.3,2,1,0,0,0,1,810
J.Soto,New York Yankees,Texas Rangers,1,3,2,1,1,2,1,5,0.433,0.582,1.015,0.035,0.44,0.03,0.55,0.0,4,1,0,0,0,1,810
A.Judge,New York Yankees,Texas Rangers,1,4,2,3,1,1,1,5,0.459,0.694,1.154,0.144,0.67,0.11,0.84,2.6,6,-23,26,0,0,4,810
A.Wells,New York Yankees,Texas Rangers,1,5,0,2,4,0,1,5,0.347,0.417,0.764,0.106,0.82,0.08,1.02,1.2,6,-10,12,0,0,3,810
G.Torres,New York Yankees,Texas Rangers,1,5,0,1,1,0,0,5,0.306,0.353,0.659,0.079,0.49,0.06,0.61,-0.6,2,1,0,0,0,1,810
J.Chisholm,New York Yankees,Texas Rangers,1,4,1,2,1,1,2,5,0.325,0.438,0.763,-0.007,0.45,-0.01,0.56,1.2,4,-17,0,0,19,0,810
A.Volpe,New York Yankees,Texas Rangers,1,5,0,0,0,0,2,5,0.301,0.397,0.698,-0.063,0.34,-0.05,0.43,-1.7,0,0,0,0,0,0,810
B.Rice,New York Yankees,Texas Rangers,1,4,1,1,0,0,1,4,0.3,0.413,0.713,-0.041,0.41,-0.03,0.51,-0.5,2,1,0,0,0,1,810
T.Grisham,New York Yankees,Texas Rangers,1,0,1,0,0,1,0,2,0.302,0.382,0.683,0.027,0.39,0.02,0.48,0.5,1,0,0,0,0,0,810
O.Cabrera,New York Yankees,Texas Rangers,1,2,0,1,0,0,0,2,0.293,0.378,0.67,0.008,0.06,0.01,0.07,0.9,1,-8,9,0,0,2,810
L.Butler,Oakland Athletics,Toronto Blue Jays,0,4,0,1,0,0,1,4,0.302,0.462,0.765,-0.103,1.13,0.0,0.0,-0.8,1,1,0,0,0,1,810
M.Andujar,Oakland Athletics,Toronto Blue Jays,0,4,0,0,0,0,0,4,0.317,0.388,0.705,-0.132,0.95,0.0,0.0,-1.2,0,0,0,0,0,0,810
J.Bleday,Oakland Athletics,Toronto Blue Jays,0,4,0,0,0,0,1,4,0.317,0.431,0.749,-0.073,0.73,0.0,0.0,-0.6,0,0,0,0,0,0,810
B.Rooker,Oakland Athletics,Toronto Blue Jays,0,4,1,2,1,0,1,4,0.366,0.585,0.951,0.185,0.75,0.0,0.0,1.0,4,-27,0,0,29,5,810
S.Langeliers,Oakland Athletics,Toronto Blue Jays,0,4,0,4,0,0,0,4,0.278,0.445,0.723,0.104,0.75,0.0,0.0,1.1,4,4,0,0,0,4,810
Z.Gelof,Oakland Athletics,Toronto Blue Jays,0,4,0,1,0,0,2,4,0.261,0.357,0.618,-0.086,1.19,0.0,0.0,-0.6,1,1,0,0,0,1,810
D.Hernaiz,Oakland Athletics,Toronto Blue Jays,0,3,0,0,0,0,1,3,0.239,0.217,0.456,-0.1,1.41,0.0,0.0,-0.9,0,0,0,0,0,0,810
A.Toro,Oakland Athletics,Toronto Blue Jays,0,1,0,0,0,0,0,1,0.294,0.36,0.654,-0.06,1.3,0.0,0.0,-0.9,0,0,0,0,0,0,810
T.Nevin,Oakland Athletics,Toronto Blue Jays,0,3,0,0,0,0,1,3,0.3,0.343,0.642,-0.083,1.1,0.0,0.0,-0.7,0,0,0,0,0,0,810
M.Schuemann,Oakland Athletics,Toronto Blue Jays,0,1,0,0,0,1,1,3,0.339,0.347,0.685,0.045,0.68,0.0,0.0,0.4,0,0,0,0,0,0,810
G.Springer,Toronto Blue Jays,Oakland Athletics,1,4,0,0,0,0,1,4,0.302,0.371,0.672,-0.23,1.88,-0.01,0.1,-1.4,0,0,0,0,0,0,810
D.Varsho,Toronto Blue Jays,Oakland Athletics,1,3,0,0,0,1,0,4,0.288,0.393,0.681,0.041,1.2,0.0,0.07,-0.2,0,0,0,0,0,0,810
V.Guerrero,Toronto Blue Jays,Oakland Athletics,1,4,0,1,0,0,1,4,0.394,0.548,0.942,-0.143,1.71,-0.01,0.09,-0.5,1,1,0,0,0,0,810
S.Horwitz,Toronto Blue Jays,Oakland Athletics,1,3,0,0,0,0,1,4,0.367,0.417,0.783,-0.06,1.73,-0.0,0.1,-0.2,0,0,0,0,0,0,810
E.Clement,Toronto Blue Jays,Oakland Athletics,1,3,0,1,0,0,1,3,0.296,0.409,0.705,-0.136,1.52,-0.01,0.08,-0.5,1,1,0,0,0,1,810
J.Loperfido,Toronto Blue Jays,Oakland Athletics,1,2,0,0,0,0,2,2,0.267,0.319,0.586,-0.064,1.35,-0.0,0.07,-0.6,0,0,0,0,0,0,810
D.Schneider,Toronto Blue Jays,Oakland Athletics,1,1,0,0,0,0,1,1,0.297,0.365,0.662,-0.024,0.93,-0.0,0.05,-0.1,0,0,0,0,0,0,810
L.Jimenez,Toronto Blue Jays,Oakland Athletics,1,2,0,0,0,0,0,3,0.322,0.321,0.643,-0.059,1.52,-0.0,0.09,-0.3,0,0,0,0,0,0,810
A.Barger,Toronto Blue Jays,Oakland Athletics,1,3,0,0,0,0,1,3,0.216,0.312,0.528,-0.106,1.41,-0.0,0.08,-0.7,0,0,0,0,0,0,810
B.Serven,Toronto Blue Jays,Oakland Athletics,1,1,0,0,0,1,1,2,0.25,0.143,0.393,0.009,1.05,0.0,0.06,0.2,0,0,0,0,0,0,810
A.Kirk,Toronto Blue Jays,Oakland Athletics,1,1,0,0,0,0,0,1,0.314,0.34,0.654,-0.031,1.23,-0.0,0.07,-0.1,0,0,0,0,0,0,810
A.Baddoo,Detroit Tigers,San Francisco Giants,0,4,0,1,0,0,1,4,0.219,0.297,0.516,-0.044,1.15,-0.0,0.08,-0.3,1,1,0,0,0,1,810
C.Keith,Detroit Tigers,San Francisco Giants,0,4,0,0,0,0,0,4,0.304,0.384,0.688,-0.079,1.04,-0.0,0.07,-0.7,0,0,0,0,0,0,810
J.Malloy,Detroit Tigers,San Francisco Giants,0,4,0,1,0,0,3,4,0.301,0.404,0.704,-0.038,0.72,-0.0,0.05,-0.3,1,-4,5,0,0,2,810
G.Urshela,Detroit Tigers,San Francisco Giants,0,3,0,0,0,1,1,4,0.282,0.323,0.605,-0.082,1.31,-0.0,0.09,-0.7,0,0,0,0,0,0,810
B.Madris,Detroit Tigers,San Francisco Giants,0,3,0,0,0,1,0,4,0.339,0.412,0.751,-0.056,1.26,-0.0,0.09,-0.6,0,0,0,0,0,0,810
