,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
19,C.Keith,Detroit Tigers,Baltimore Orioles,1,3,0,1,1,1,1,4,.314,.381,.694,0.072,0.53,0.03,0.36,0.8,2,1,0,0,0,1,915
20,S.Torkelson,Detroit Tigers,Baltimore Orioles,1,3,0,1,0,0,0,3,.287,.373,.659,0.070,0.65,0.03,0.45,0.5,1,-19,20,0,0,2,915
21,T.Sweeney,Detroit Tigers,Baltimore Orioles,1,3,0,1,0,0,1,3,.273,.417,.689,-0.080,0.70,-0.03,0.49,-0.5,1,1,0,0,0,1,915
22,D.Dingler,Detroit Tigers,Baltimore Orioles,1,3,0,0,0,0,2,3,.153,.257,.410,-0.083,0.99,-0.03,0.68,-1.2,0,0,0,0,0,0,915
23,P.Meadows,Detroit Tigers,Baltimore Orioles,1,3,0,0,0,0,1,3,.305,.441,.746,-0.042,0.56,-0.02,0.39,-0.7,0,0,0,0,0,0,915
24,J.India,Cincinnati Reds,Minnesota Twins,0,3,0,0,0,0,2,4,.353,.391,.744,-0.053,1.32,0,0.00,-0.6,0,0,0,0,0,0,915
25,B.Dunn,Cincinnati Reds,Minnesota Twins,0,1,0,1,0,0,0,1,.174,.143,.317,0.000,0.00,0,0.00,0.1,1,1,0,0,0,1,915
26,E.De,Cincinnati Reds,Minnesota Twins,0,4,0,1,0,1,2,5,.342,.469,.811,-0.086,1.05,0,0.00,-1.0,1,1,0,0,0,1,915
27,T.Stephenson,Cincinnati Reds,Minnesota Twins,0,3,1,2,0,1,1,4,.336,.449,.785,0.067,1.01,0,0.00,0.7,3,2,0,0,0,2,915
28,S.Steer,Cincinnati Reds,Minnesota Twins,0,3,1,1,1,0,0,4,.326,.414,.739,0.129,1.33,0,0.00,1.1,3,-3,0,4,0,3,915
29,T.Friedl,Cincinnati Reds,Minnesota Twins,0,4,0,1,0,0,2,4,.309,.406,.715,-0.060,1.18,0,0.00,-0.7,1,1,0,0,0,1,915
30,T.France,Cincinnati Reds,Minnesota Twins,0,3,0,0,1,0,0,4,.315,.376,.691,-0.088,1.05,0,0.00,-1.2,1,0,0,0,0,0,915
31,S.Espinal,Cincinnati Reds,Minnesota Twins,0,4,0,1,0,0,0,4,.306,.378,.684,0.019,0.82,0,0.00,-0.0,1,1,0,0,0,1,915
32,J.Fraley,Cincinnati Reds,Minnesota Twins,0,2,0,0,0,1,1,3,.330,.391,.721,-0.032,0.87,0,0.00,-0.3,0,0,0,0,0,0,915
33,W.Benson,Cincinnati Reds,Minnesota Twins,0,1,0,0,0,0,1,1,.280,.390,.671,-0.001,0.03,0,0.00,-0.2,0,0,0,0,0,0,915
34,N.Marte,Cincinnati Reds,Minnesota Twins,0,3,0,0,0,1,2,4,.243,.303,.546,-0.042,0.92,0,0.00,-0.4,0,0,0,0,0,0,915
35,M.Wallner,Minnesota Twins,Cincinnati Reds,1,5,0,0,0,0,2,5,.361,.536,.896,-0.078,0.58,-0.06,0.73,-0.9,0,0,0,0,0,0,915
36,R.Lewis,Minnesota Twins,Cincinnati Reds,1,4,1,2,0,1,0,5,.309,.508,.817,0.037,0.71,0.03,0.89,0.4,3,2,0,0,0,2,915
37,C.Santana,Minnesota Twins,Cincinnati Reds,1,4,3,3,2,0,0,4,.331,.436,.766,0.252,1.16,0.19,1.45,3.0,8,-44,25,0,22,7,915
38,T.Larnach,Minnesota Twins,Cincinnati Reds,1,3,2,1,0,1,0,4,.332,.443,.776,-0.167,1.33,-0.13,1.68,-1.3,3,-16,17,0,0,2,915
39,W.Castro,Minnesota Twins,Cincinnati Reds,1,3,1,1,1,0,2,4,.334,.388,.722,0.000,1.49,0,1.88,0.3,3,1,0,0,0,1,915
40,R.Jeffers,Minnesota Twins,Cincinnati Reds,1,4,2,2,1,0,1,4,.308,.449,.756,0.160,1.23,0.12,1.55,1.1,5,-20,22,0,0,3,915
41,B.Lee,Minnesota Twins,Cincinnati Reds,1,4,0,2,5,0,1,4,.271,.333,.604,0.222,1.27,0.17,1.60,3.9,7,1,0,1,0,4,915
42,K.Farmer,Minnesota Twins,Cincinnati Reds,1,4,0,1,0,0,1,4,.299,.374,.673,-0.002,0.62,-0.00,0.78,-0.6,1,1,0,0,0,1,915
43,M.Margot,Minnesota Twins,Cincinnati Reds,1,4,0,0,0,0,0,4,.296,.343,.638,-0.072,0.73,-0.05,0.93,-0.9,0,0,0,0,0,0,915
44,J.Duran,Boston Red Sox,New York Yankees,0,5,0,1,0,0,0,5,.344,.502,.846,-0.221,1.45,-0.05,0.60,-2.0,1,1,0,0,0,1,915
45,R.Gonzalez,Boston Red Sox,New York Yankees,0,4,0,0,0,0,1,4,.314,.406,.720,-0.082,0.83,-0.02,0.34,-0.8,0,0,0,0,0,0,915
46,R.Devers,Boston Red Sox,New York Yankees,0,3,1,1,0,1,0,4,.361,.529,.890,0.013,0.67,0.00,0.28,0.1,2,1,0,0,0,1,915
47,T.O'Neill,Boston Red Sox,New York Yankees,0,4,1,1,2,0,2,4,.347,.541,.888,0.021,1.14,0.01,0.47,0.9,4,-30,0,0,31,4,915
48,C.Wong,Boston Red Sox,New York Yankees,0,4,0,3,0,0,0,4,.340,.442,.782,0.109,0.71,0.03,0.29,0.9,3,-20,23,0,0,5,915
49,M.Yoshida,Boston Red Sox,New York Yankees,0,4,0,1,0,0,0,4,.358,.434,.792,-0.017,1.10,-0.00,0.45,-0.2,1,1,0,0,0,1,915
50,T.Story,Boston Red Sox,New York Yankees,0,3,0,0,0,0,3,4,.308,.350,.658,-0.114,1.47,-0.03,0.60,-0.9,0,0,0,0,0,0,915
51,D.Jansen,Boston Red Sox,New York Yankees,0,2,0,0,0,1,1,3,.310,.357,.667,-0.065,1.43,-0.02,0.59,-0.5,0,0,0,0,0,0,915
52,T.Casas,Boston Red Sox,New York Yankees,0,1,0,0,0,0,1,1,.330,.415,.745,-0.035,1.52,-0.01,0.63,-0.4,0,0,0,0,0,0,915
53,C.Rafaela,Boston Red Sox,New York Yankees,0,3,0,1,0,0,1,3,.277,.398,.675,0.012,1.22,0.00,0.50,-0.0,1,1,0,0,0,1,915
54,W.Abreu,Boston Red Sox,New York Yankees,0,0,0,0,0,1,0,1,.326,.482,.808,0.046,0.94,0.01,0.39,0.4,0,0,0,0,0,0,915
55,G.Torres,New York Yankees,Boston Red Sox,1,5,2,2,1,0,2,5,.327,.370,.697,0.081,0.49,0.07,0.68,0.9,5,-12,0,0,14,5,915
56,J.Soto,New York Yankees,Boston Red Sox,1,4,1,1,0,0,1,4,.414,.567,.981,-0.020,0.60,-0.02,0.85,-0.4,2,1,0,0,0,1,915
57,A.Judge,New York Yankees,Boston Red Sox,1,2,1,1,2,2,1,4,.455,.692,1.147,0.129,0.55,0.11,0.77,2.3,4,-52,0,0,53,4,915
58,J.Chisholm,New York Yankees,Boston Red Sox,1,4,1,1,0,0,1,4,.332,.440,.771,0.036,0.70,0.03,0.98,0.5,2,1,0,0,0,0,915
59,G.Stanton,New York Yankees,Boston Red Sox,1,2,0,1,2,1,0,4,.296,.474,.770,0.129,0.83,0.11,1.17,1.1,3,-17,18,0,0,2,915
60,J.Dominguez,New York Yankees,Boston Red Sox,1,3,0,1,0,1,1,4,.261,.150,.411,0.053,0.74,0.04,1.04,0.6,1,1,0,0,0,1,915
61,A.Volpe,New York Yankees,Boston Red Sox,1,4,0,0,0,0,3,4,.294,.369,.664,-0.084,0.64,-0.07,0.90,-1.8,0,0,0,0,0,0,915
62,O.Cabrera,New York Yankees,Boston Red Sox,1,4,0,2,0,0,1,4,.298,.370,.668,-0.072,0.57,-0.06,0.80,-0.5,2,2,0,0,0,2,915
63,J.Trevino,New York Yankees,Boston Red Sox,1,4,0,0,0,0,2,4,.289,.367,.656,-0.085,0.76,-0.07,1.06,-1.8,0,0,0,0,0,0,915
64,F.Lindor,New York Mets,Philadelphia Phillies,0,1,0,1,0,0,0,1,.342,.494,.836,0.036,0.87,0.03,1.34,0.4,1,1,0,0,0,1,915
65,L.Acuna,New York Mets,Philadelphia Phillies,0,3,0,0,0,0,1,3,.286,.286,.571,-0.078,1.06,-0.07,1.64,-0.7,0,0,0,0,0,0,915
66,M.Vientos,New York Mets,Philadelphia Phillies,0,4,0,0,0,0,4,4,.331,.527,.858,-0.114,1.17,-0.10,1.81,-1.1,0,0,0,0,0,0,915
67,P.Alonso,New York Mets,Philadelphia Phillies,0,4,0,2,0,0,1,4,.328,.465,.793,0.000,0.98,0,1.51,0.0,2,2,0,0,0,2,915
68,B.Nimmo,New York Mets,Philadelphia Phillies,0,4,0,1,0,0,1,4,.335,.393,.728,-0.038,1.41,-0.03,2.18,-0.6,1,1,0,0,0,1,915
69,J.Martinez,New York Mets,Philadelphia Phillies,0,4,0,0,0,0,1,4,.326,.423,.749,-0.180,1.78,-0.17,2.74,-1.2,0,0,0,0,0,0,915
70,J.Iglesias,New York Mets,Philadelphia Phillies,0,4,0,1,0,0,0,4,.370,.435,.805,-0.141,1.52,-0.13,2.35,-0.9,1,1,0,0,0,1,915
71,L.Torrens,New York Mets,Philadelphia Phillies,0,2,0,0,0,1,0,3,.314,.411,.725,-0.020,0.92,-0.02,1.42,-0.1,0,0,0,0,0,0,915
72,J.Winker,New York Mets,Philadelphia Phillies,0,1,0,0,0,0,1,1,.364,.417,.781,-0.034,1.32,-0.03,2.04,-0.1,0,0,0,0,0,0,915
73,T.Taylor,New York Mets,Philadelphia Phillies,0,3,1,1,1,0,1,3,.289,.400,.689,0.184,1.48,0.17,2.28,0.5,3,-6,0,0,7,4,915
74,H.Bader,New York Mets,Philadelphia Phillies,0,3,0,1,0,0,0,3,.288,.389,.677,-0.002,0.90,-0.00,1.39,0.1,1,1,0,0,0,1,915
75,K.Schwarber,Philadelphia Phillies,New York Mets,1,4,0,0,0,0,2,4,.370,.488,.858,-0.205,1.44,-0.09,1.03,-1.1,0,0,0,0,0,0,915
76,T.Turner,Philadelphia Phillies,New York Mets,1,4,0,1,0,0,1,4,.340,.465,.806,-0.100,1.45,-0.04,1.03,-0.5,1,-22,23,0,0,2,915
77,B.Harper,Philadelphia Phillies,New York Mets,1,3,0,0,0,1,1,4,.376,.534,.909,-0.091,1.33,-0.04,0.95,-0.4,0,0,0,0,0,0,915
78,N.Castellanos,Philadelphia Phillies,New York Mets,1,4,1,1,0,0,2,4,.302,.409,.710,0.002,1.72,0.00,1.22,-0.4,2,1,0,0,0,1,915
79,A.Bohm,Philadelphia Phillies,New York Mets,1,4,0,1,0,0,1,4,.342,.460,.802,-0.092,1.32,-0.04,0.94,-0.3,1,1,0,0,0,1,915
80,J.Realmuto,Philadelphia Phillies,New York Mets,1,4,0,1,1,0,0,4,.321,.423,.744,0.312,1.76,0.13,1.25,0.3,2,1,0,0,0,0,915
81,W.Wilson,Philadelphia Phillies,New York Mets,1,3,1,1,0,0,1,3,.346,.514,.859,0.117,1.52,0.05,1.08,0.1,2,-4,5,0,0,2,915
82,B.Kennedy,Philadelphia Phillies,New York Mets,1,3,0,1,1,0,0,3,.320,.400,.720,0.223,1.60,0.10,1.14,0.7,2,0,1,0,0,2,915
83,J.Rojas,Philadelphia Phillies,New York Mets,1,2,0,0,0,0,0,3,.279,.318,.597,-0.052,1.37,-0.02,0.97,-0.6,0,0,0,0,0,0,915
84,T.Pham,Kansas City Royals,Pittsburgh Pirates,0,5,0,1,0,0,2,5,.319,.387,.706,-0.122,1.76,-0.10,2.37,-0.9,1,-2,0,3,0,3,915
85,B.Witt,Kansas City Royals,Pittsburgh Pirates,0,4,0,0,1,1,1,5,.384,.595,.979,-0.168,2.13,-0.14,2.87,-1.2,1,0,0,0,0,0,915
86,S.Perez,Kansas City Royals,Pittsburgh Pirates,0,5,0,1,0,0,1,5,.336,.473,.809,-0.201,1.78,-0.16,2.39,-1.2,1,1,0,0,0,1,915
87,M.Massey,Kansas City Royals,Pittsburgh Pirates,0,3,1,2,0,1,0,4,.291,.455,.746,0.156,1.12,0.13,1.51,1.1,3,-13,15,0,0,3,915
88,R.Grossman,Kansas City Royals,Pittsburgh Pirates,0,1,0,0,0,0,0,1,.335,.313,.647,-0.037,1.43,-0.03,1.93,-0.1,0,0,0,0,0,0,915
89,P.DeJong,Kansas City Royals,Pittsburgh Pirates,0,4,0,1,0,0,0,4,.279,.436,.716,-0.083,1.59,-0.07,2.15,-0.4,1,1,0,0,0,1,915
90,A.Frazier,Kansas City Royals,Pittsburgh Pirates,0,3,0,0,0,1,1,4,.282,.300,.582,-0.038,1.70,-0.03,2.29,0.0,0,0,0,0,0,0,915
91,Y.Gurriel,Kansas City Royals,Pittsburgh Pirates,0,2,2,1,1,1,0,4,.364,.412,.775,-0.025,1.67,-0.02,2.25,-0.1,4,-1,2,0,0,2,915
92,M.Garcia,Kansas City Royals,Pittsburgh Pirates,0,4,0,2,1,0,2,4,.285,.346,.631,0.103,1.72,0.08,2.31,0.9,3,-25,27,0,0,3,915
93,G.Hampson,Kansas City Royals,Pittsburgh Pirates,0,1,0,0,0,1,1,2,.272,.305,.577,-0.027,1.58,-0.02,2.13,-0.2,0,0,0,0,0,0,915
94,K.Isbel,Kansas City Royals,Pittsburgh Pirates,0,1,0,0,0,0,0,2,.288,.376,.664,0.049,2.21,0.04,2.98,0.5,0,0,0,0,0,0,915
95,I.Kiner-Falefa,Pittsburgh Pirates,Kansas City Royals,1,5,2,3,1,0,1,5,.313,.379,.693,0.142,0.88,0,0.00,1.1,6,3,0,0,0,3,915
96,B.Reynolds,Pittsburgh Pirates,Kansas City Royals,1,4,0,1,1,0,1,4,.348,.457,.805,0.048,1.00,0,0.00,0.5,2,-28,29,0,0,2,915
97,O.Cruz,Pittsburgh Pirates,Kansas City Royals,1,2,1,1,0,1,0,3,.326,.459,.785,0.045,1.11,0,0.00,0.3,2,1,0,0,0,1,915
98,M.A.,Pittsburgh Pirates,Kansas City Royals,1,1,0,0,0,0,0,1,.248,.284,.532,-0.020,0.76,0,0.00,-0.2,0,0,0,0,0,0,915
99,A.McCutchen,Pittsburgh Pirates,Kansas City Royals,1,3,0,0,0,1,3,4,.337,.426,.763,-0.095,1.34,0,0.00,-0.9,0,0,0,0,0,0,915
100,J.Bart,Pittsburgh Pirates,Kansas City Royals,1,3,0,1,0,1,2,4,.347,.488,.835,0.058,1.30,0,0.00,0.4,1,1,0,0,0,1,915
101,R.Tellez,Pittsburgh Pirates,Kansas City Royals,1,1,0,0,1,2,0,3,.303,.398,.701,0.117,2.00,0,0.00,1.1,1,0,0,0,0,0,915
102,C.Joe,Pittsburgh Pirates,Kansas City Royals,1,1,0,0,0,0,0,1,.316,.371,.687,-0.021,0.74,0,0.00,-0.2,0,0,0,0,0,0,915
103,N.Gonzales,Pittsburgh Pirates,Kansas City Royals,1,3,0,0,1,1,0,4,.305,.377,.682,-0.030,1.59,0,0.00,-0.5,1,0,0,0,0,0,915
104,J.Triolo,Pittsburgh Pirates,Kansas City Royals,1,4,0,0,0,0,1,4,.304,.317,.622,-0.123,1.12,0,0.00,-1.3,0,0,0,0,0,0,915
105,B.Cook,Pittsburgh Pirates,Kansas City Royals,1,4,1,1,0,0,2,4,.167,.222,.389,-0.012,0.88,0,0.00,-0.3,2,1,0,0,0,1,915
106,X.Edwards,Miami Marlins,Washington Nationals,0,3,0,0,0,1,2,4,.395,.398,.793,-0.064,1.23,0,0.00,-0.2,0,0,0,0,0,0,915
107,C.Norby,Miami Marlins,Washington Nationals,0,4,0,1,0,0,0,4,.281,.500,.781,-0.069,1.29,0,0.00,-0.5,1,1,0,0,0,1,915
108,J.Burger,Miami Marlins,Washington Nationals,0,3,0,1,1,0,2,4,.297,.443,.740,-0.008,1.30,0,0.00,-0.1,2,1,0,0,0,1,915
109,J.Sanchez,Miami Marlins,Washington Nationals,0,3,0,0,0,1,1,4,.302,.413,.715,-0.118,1.28,0,0.00,-0.9,0,0,0,0,0,0,915
110,J.Bride,Miami Marlins,Washington Nationals,0,4,2,2,1,0,1,4,.352,.419,.771,0.155,1.14,0,0.00,1.1,5,-5,0,0,7,5,915
111,O.Lopez,Miami Marlins,Washington Nationals,0,4,0,1,0,0,2,4,.300,.359,.659,0.053,1.97,0,0.00,0.1,1,1,0,0,0,1,915
112,J.Sanoja,Miami Marlins,Washington Nationals,0,2,0,0,0,0,0,2,.304,.318,.623,-0.040,0.74,0,0.00,-0.4,0,0,0,0,0,0,915
113,K.Stowers,Miami Marlins,Washington Nationals,0,1,0,1,0,0,0,1,.258,.321,.580,0.068,1.43,0,0.00,0.3,1,1,0,0,0,1,915
114,D.Hensley,Miami Marlins,Washington Nationals,0,1,0,0,1,0,0,1,.293,.288,.582,-0.120,3.95,0,0.00,-0.1,1,0,0,0,0,0,915
115,C.Pache,Miami Marlins,Washington Nationals,0,2,0,0,0,0,0,2,.274,.280,.553,-0.043,0.84,0,0.00,-0.3,0,0,0,0,0,0,915
116,G.Conine,Miami Marlins,Washington Nationals,0,1,0,0,0,0,0,1,.315,.388,.703,-0.055,2.32,0,0.00,-0.3,0,0,0,0,0,0,915
117,N.Fortes,Miami Marlins,Washington Nationals,0,1,0,0,0,0,0,1,.259,.310,.570,-0.110,3.93,0,0.00,-0.3,0,0,0,0,0,0,915
118,J.Pereda,Miami Marlins,Washington Nationals,0,3,1,0,0,0,1,3,.269,.240,.509,-0.017,1.40,0,0.00,0.1,1,0,0,0,0,0,915
119,D.Crews,Washington Nationals,Miami Marlins,1,4,0,1,0,0,0,4,.286,.400,.686,-0.112,0.76,0,0.00,-1.2,1,1,0,0,0,1,915
120,J.Wood,Washington Nationals,Miami Marlins,1,3,2,2,2,1,0,4,.364,.429,.793,0.199,0.78,0,0.00,2.2,6,-5,0,0,7,8,915
121,A.Chaparro,Washington Nationals,Miami Marlins,1,4,1,1,0,0,1,4,.292,.452,.744,0.009,0.64,0,0.00,-0.3,2,-10,11,0,0,2,915
122,L.Garcia,Washington Nationals,Miami Marlins,1,3,1,1,1,1,0,4,.320,.443,.763,0.077,0.88,0,0.00,0.6,3,1,0,0,0,0,915
123,J.Tena,Washington Nationals,Miami Marlins,1,4,0,1,0,0,1,4,.339,.426,.765,0.041,0.75,0,0.00,-0.0,1,1,0,0,0,1,915
124,K.Ruiz,Washington Nationals,Miami Marlins,1,3,0,1,1,1,0,4,.266,.375,.640,0.067,0.86,0,0.00,0.5,2,1,0,0,0,1,915
125,J.Gallo,Washington Nationals,Miami Marlins,1,3,0,0,0,0,1,3,.276,.309,.586,-0.064,0.89,0,0.00,-0.8,0,0,0,0,0,0,915
126,J.Young,Washington Nationals,Miami Marlins,1,3,0,1,0,0,0,3,.318,.336,.654,-0.085,1.30,0,0.00,-0.9,1,1,0,0,0,1,915
127,N.Nunez,Washington Nationals,Miami Marlins,1,2,0,0,0,1,1,3,.386,.297,.684,0.000,0.71,0,0.00,0.1,0,0,0,0,0,0,915
128,B.Donovan,St Louis Cardinals,Toronto Blue Jays,0,3,0,0,0,1,2,4,.335,.400,.735,-0.029,1.35,0,0.01,-0.5,0,0,0,0,0,0,915
129,A.Burleson,St Louis Cardinals,Toronto Blue Jays,0,3,0,0,0,0,0,3,.312,.431,.743,-0.089,1.13,0,0.01,-0.7,0,0,0,0,0,0,915
130,P.Goldschmidt,St Louis Cardinals,Toronto Blue Jays,0,1,0,0,0,0,0,1,.303,.414,.716,-0.149,2.84,0,0.01,-0.8,0,0,0,0,0,0,915
131,N.Arenado,St Louis Cardinals,Toronto Blue Jays,0,4,0,1,0,0,1,4,.318,.393,.711,-0.021,0.87,0,0.01,-0.2,1,1,0,0,0,1,915
132,L.Baker,St Louis Cardinals,Toronto Blue Jays,0,4,0,1,0,0,0,4,.316,.414,.730,-0.011,1.63,0,0.01,-0.5,1,1,0,0,0,1,915
133,L.Nootbaar,St Louis Cardinals,Toronto Blue Jays,0,4,1,2,1,0,1,4,.340,.406,.746,0.107,1.88,0,0.01,0.8,4,-8,0,0,10,5,915
134,I.Herrera,St Louis Cardinals,Toronto Blue Jays,0,3,1,1,0,1,0,4,.349,.382,.731,-0.013,1.95,0,0.01,0.2,2,1,0,0,0,1,915
135,T.Saggese,St Louis Cardinals,Toronto Blue Jays,0,4,0,1,0,0,1,4,.174,.304,.478,-0.063,2.00,0,0.01,-0.7,1,1,0,0,0,1,915
136,J.Walker,St Louis Cardinals,Toronto Blue Jays,0,4,0,1,1,0,0,4,.242,.328,.570,-0.051,2.52,0,0.01,0.2,2,-5,6,0,0,2,915
137,M.Siani,St Louis Cardinals,Toronto Blue Jays,0,2,0,0,0,1,0,3,.285,.300,.585,-0.031,1.21,0,0.01,-0.2,0,0,0,0,0,0,915
138,N.Lukes,Toronto Blue Jays,St. Louis Cardinals,1,4,0,2,1,0,0,4,.404,.524,.928,0.268,1.23,0,0.00,1.1,3,-1,3,0,0,4,915
139,E.Clement,Toronto Blue Jays,St. Louis Cardinals,1,4,0,0,0,0,1,4,.282,.413,.695,-0.084,0.82,0,0.00,-1.0,0,0,0,0,0,0,915
140,V.Guerrero,Toronto Blue Jays,St. Louis Cardinals,1,2,0,0,0,2,0,4,.395,.543,.938,-0.012,0.76,0,0.00,0.0,0,0,0,0,0,0,915
141,S.Horwitz,Toronto Blue Jays,St. Louis Cardinals,1,3,1,0,0,0,1,4,.364,.463,.828,-0.038,1.23,0,0.00,-0.8,1,0,0,0,0,0,915
142,D.Schneider,Toronto Blue Jays,St. Louis Cardinals,1,3,1,2,2,0,1,3,.290,.357,.647,0.195,1.41,0,0.00,1.2,5,-10,0,0,12,5,915
143,A.Barger,Toronto Blue Jays,St. Louis Cardinals,1,3,0,0,0,0,1,3,.247,.389,.636,-0.060,0.80,0,0.00,-0.5,0,0,0,0,0,0,915
144,L.Jimenez,Toronto Blue Jays,St. Louis Cardinals,1,3,0,1,0,0,1,3,.339,.380,.719,0.004,0.80,0,0.00,0.1,1,1,0,0,0,1,915
145,L.De,Toronto Blue Jays,St. Louis Cardinals,1,3,0,0,0,0,1,3,.250,.227,.477,-0.138,1.28,0,0.00,-1.1,0,0,0,0,0,0,915
146,B.Serven,Toronto Blue Jays,St. Louis Cardinals,1,2,0,0,0,0,2,2,.243,.222,.465,-0.032,0.65,0,0.00,-0.3,0,0,0,0,0,0,915
147,G.Springer,Toronto Blue Jays,St. Louis Cardinals,1,1,1,1,0,0,0,1,.305,.375,.680,0.046,1.38,0,0.00,0.3,2,1,0,0,0,1,915
148,Y.Diaz,Tampa Bay Rays,Cleveland Guardians,0,4,0,1,0,0,1,4,.340,.417,.757,-0.019,1.02,-0.00,0.07,-0.2,1,1,0,0,0,1,915
149,B.Lowe,Tampa Bay Rays,Cleveland Guardians,0,4,0,2,0,0,1,4,.319,.476,.796,0.077,1.00,0.00,0.07,0.6,2,2,0,0,0,2,915
150,J.Caminero,Tampa Bay Rays,Cleveland Guardians,0,4,0,0,0,0,1,4,.316,.388,.704,-0.157,1.52,-0.01,0.10,-1.2,0,0,0,0,0,0,915
151,J.Aranda,Tampa Bay Rays,Cleveland Guardians,0,4,0,1,0,0,0,4,.296,.398,.694,-0.092,1.44,-0.00,0.10,-0.6,1,1,0,0,0,1,915
152,D.Carlson,Tampa Bay Rays,Cleveland Guardians,0,3,0,0,0,0,1,3,.278,.269,.548,-0.127,1.60,-0.01,0.11,-1.1,0,0,0,0,0,0,915
153,C.Morel,Tampa Bay Rays,Cleveland Guardians,0,1,0,0,0,0,1,1,.293,.357,.650,-0.012,0.44,-0.00,0.03,-0.1,0,0,0,0,0,0,915
154,J.Lowe,Tampa Bay Rays,Cleveland Guardians,0,3,0,0,0,0,1,3,.299,.390,.689,-0.071,0.93,-0.00,0.07,-0.6,0,0,0,0,0,0,915
155,J.Caballero,Tampa Bay Rays,Cleveland Guardians,0,2,0,0,0,1,1,3,.288,.357,.645,-0.019,1.01,-0.00,0.07,-0.0,0,0,0,0,0,0,915
156,B.Rortvedt,Tampa Bay Rays,Cleveland Guardians,0,3,0,0,0,0,1,3,.318,.309,.627,-0.065,0.89,-0.00,0.06,-0.6,0,0,0,0,0,0,915
