Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
A.Rosario,Tampa Bay Rays,New York Yankees,0,5,0,1,0,0,0,5,0.329,0.413,0.743,0.031,0.56,0.01,0.23,-0.3,1,1,0,0,0,1,720
I.Paredes,Tampa Bay Rays,New York Yankees,0,4,2,1,1,1,0,5,0.36,0.46,0.82,-0.089,0.62,-0.02,0.26,-0.1,4,-15,0,0,16,4,720
C.Mead,Tampa Bay Rays,New York Yankees,0,5,1,3,1,0,1,5,0.286,0.304,0.59,0.118,0.44,0.03,0.18,0.8,5,0,3,0,0,4,720
R.Arozarena,Tampa Bay Rays,New York Yankees,0,5,2,4,3,0,0,5,0.314,0.391,0.705,0.025,0.43,0.01,0.18,3.5,9,-28,18,0,14,11,720
J.DeLuca,Tampa Bay Rays,New York Yankees,0,5,0,0,1,0,1,5,0.244,0.28,0.524,-0.067,0.52,-0.02,0.22,-1.0,1,0,0,0,0,0,720
J.Siri,Tampa Bay Rays,New York Yankees,0,5,0,1,0,0,1,5,0.276,0.389,0.665,0.0,0.33,0.0,0.14,-0.5,1,1,0,0,0,1,720
J.Caballero,Tampa Bay Rays,New York Yankees,0,3,1,0,0,1,1,4,0.305,0.361,0.666,-0.036,0.56,-0.01,0.23,-0.2,1,0,0,0,0,0,720
T.Walls,Tampa Bay Rays,New York Yankees,0,2,1,0,0,2,0,4,0.284,0.192,0.477,0.002,0.36,0.0,0.15,0.1,1,0,0,0,0,0,720
A.Jackson,Tampa Bay Rays,New York Yankees,0,3,2,1,3,1,1,4,0.156,0.205,0.361,0.283,0.71,0.07,0.29,2.4,6,-1,0,0,2,4,720
B.Rice,New York Yankees,Tampa Bay Rays,1,4,0,1,0,0,1,4,0.307,0.471,0.778,0.035,0.47,0.03,0.58,-0.1,1,-3,4,0,0,2,720
J.Soto,New York Yankees,Tampa Bay Rays,1,4,1,1,0,0,0,4,0.431,0.571,1.003,-0.028,0.45,-0.02,0.56,0.5,2,-3,0,4,0,3,720
A.Judge,New York Yankees,Tampa Bay Rays,1,2,0,0,0,1,1,3,0.434,0.673,1.107,-0.026,0.73,-0.02,0.92,-0.4,0,0,0,0,0,0,720
J.Jones,New York Yankees,Tampa Bay Rays,1,1,0,0,1,0,0,1,0.326,0.41,0.736,-0.001,0.02,-0.0,0.03,-0.2,1,0,0,0,0,0,720
A.Wells,New York Yankees,Tampa Bay Rays,1,3,0,0,0,0,2,3,0.315,0.371,0.686,-0.102,0.9,-0.08,1.13,-1.3,0,0,0,0,0,0,720
C.Narvaez,New York Yankees,Tampa Bay Rays,1,1,0,1,0,0,0,1,1.0,1.0,2.0,0.0,0.01,0.0,0.01,0.3,1,1,0,0,0,1,720
G.Torres,New York Yankees,Tampa Bay Rays,1,3,0,1,0,1,1,4,0.308,0.346,0.654,0.03,0.31,0.02,0.39,0.6,1,1,0,0,0,1,720
A.Verdugo,New York Yankees,Tampa Bay Rays,1,3,0,0,0,0,0,3,0.287,0.371,0.658,-0.087,0.64,-0.07,0.8,-1.2,0,0,0,0,0,0,720
O.Cabrera,New York Yankees,Tampa Bay Rays,1,1,0,0,0,0,0,1,0.286,0.34,0.626,-0.001,0.05,-0.0,0.06,-0.9,0,0,0,0,0,0,720
A.Volpe,New York Yankees,Tampa Bay Rays,1,3,0,1,0,0,0,3,0.302,0.372,0.674,0.009,0.22,0.01,0.28,0.4,1,-18,19,0,0,2,720
