Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
E.Julien,Minnesota Twins,Toronto Blue Jays,0,4,1,2,0,1,2,5,0.336,0.43,0.765,0.034,0.41,0.03,0.49,0.6,3,2,0,0,0,2,511
T.Larnach,Minnesota Twins,Toronto Blue Jays,0,5,0,2,1,0,2,5,0.394,0.533,0.927,-0.037,1.0,-0.03,1.19,-0.2,3,2,0,0,0,2,511
R.Jeffers,Minnesota Twins,Toronto Blue Jays,0,5,1,1,1,0,3,5,0.371,0.617,0.988,-0.04,0.76,-0.03,0.91,-0.1,3,-8,0,0,9,4,511
M.Kepler,Minnesota Twins,Toronto Blue Jays,0,5,1,2,0,0,1,5,0.386,0.544,0.931,0.011,0.51,0.01,0.61,-0.4,3,-6,8,0,0,3,511
C.Correa,Minnesota Twins,Toronto Blue Jays,0,4,2,2,1,1,0,5,0.385,0.442,0.826,0.053,1.03,0.04,1.23,1.2,5,-4,6,0,0,3,511
A.Kirilloff,Minnesota Twins,Toronto Blue Jays,0,4,0,1,1,0,1,4,0.276,0.39,0.666,0.112,0.95,0.08,1.13,1.1,2,1,0,0,0,1,511
W.Castro,Minnesota Twins,Toronto Blue Jays,0,4,1,1,0,0,1,4,0.329,0.459,0.787,-0.005,0.68,-0.0,0.81,0.0,2,-9,10,0,0,2,511
C.Santana,Minnesota Twins,Toronto Blue Jays,0,4,2,2,3,0,0,4,0.282,0.383,0.665,0.083,0.77,0.06,0.92,2.0,7,-9,5,0,6,6,511
J.Miranda,Minnesota Twins,Toronto Blue Jays,0,4,0,0,0,0,2,4,0.322,0.439,0.761,-0.057,0.49,-0.04,0.58,-0.9,0,0,0,0,0,0,511
D.Schneider,Toronto Blue Jays,Minnesota Twins,1,4,3,3,2,0,1,5,0.388,0.517,0.906,0.132,1.28,0.05,0.87,1.6,8,-9,8,0,4,7,511
D.Varsho,Toronto Blue Jays,Minnesota Twins,1,3,1,1,1,2,0,5,0.321,0.444,0.765,0.049,1.2,0.02,0.82,1.1,3,-7,8,0,0,2,511
V.Guerrero,Toronto Blue Jays,Minnesota Twins,1,5,1,4,3,0,0,5,0.36,0.391,0.751,0.346,1.63,0.14,1.11,2.4,8,4,0,0,0,0,511
J.Turner,Toronto Blue Jays,Minnesota Twins,1,5,0,0,0,0,0,5,0.321,0.411,0.733,-0.207,1.25,-0.08,0.85,-2.2,0,0,0,0,0,0,511
D.Jansen,Toronto Blue Jays,Minnesota Twins,1,5,2,3,2,0,0,5,0.393,0.667,1.06,0.166,0.7,0.07,0.47,2.1,7,-1,0,0,4,6,511
B.Bichette,Toronto Blue Jays,Minnesota Twins,1,5,1,1,1,0,1,5,0.252,0.293,0.545,-0.019,0.85,-0.01,0.58,0.1,3,-1,0,0,2,4,511
I.Kiner-Falefa,Toronto Blue Jays,Minnesota Twins,1,5,1,2,0,0,0,5,0.331,0.385,0.716,0.071,0.95,0.03,0.64,0.2,3,2,0,0,0,2,511
C.Biggio,Toronto Blue Jays,Minnesota Twins,1,2,1,1,0,1,1,3,0.333,0.289,0.622,0.034,0.69,0.01,0.46,0.1,2,1,0,0,0,1,511
G.Springer,Toronto Blue Jays,Minnesota Twins,1,0,0,0,0,1,0,1,0.28,0.298,0.578,0.031,3.27,0.01,2.22,0.4,0,0,0,0,0,0,511
E.Clement,Toronto Blue Jays,Minnesota Twins,1,4,0,1,1,0,0,4,0.296,0.433,0.729,0.05,1.75,0.02,1.19,0.2,2,1,0,0,0,1,511
K.Marte,Arizona Diamondbacks,Baltimore Orioles,0,4,1,1,2,0,0,5,0.346,0.55,0.896,0.093,1.67,0.04,1.24,1.2,4,-8,0,0,9,4,511
C.Carroll,Arizona Diamondbacks,Baltimore Orioles,0,4,0,0,1,0,1,5,0.284,0.255,0.539,-0.151,1.89,-0.07,1.4,-0.9,1,0,0,0,0,0,511
L.Gurriel,Arizona Diamondbacks,Baltimore Orioles,0,5,0,2,1,0,0,5,0.282,0.394,0.676,0.147,1.57,0.07,1.17,1.2,3,-6,8,0,0,0,511
C.Walker,Arizona Diamondbacks,Baltimore Orioles,0,4,0,0,0,0,1,5,0.387,0.455,0.842,-0.092,2.05,-0.04,1.52,-1.0,0,0,0,0,0,0,511
R.Grichuk,Arizona Diamondbacks,Baltimore Orioles,0,3,0,1,0,0,0,3,0.311,0.4,0.711,-0.021,1.04,-0.01,0.77,-0.1,1,1,0,0,0,1,511
J.Pederson,Arizona Diamondbacks,Baltimore Orioles,0,1,0,0,0,0,0,1,0.417,0.529,0.945,-0.058,2.31,-0.03,1.71,-0.2,0,0,0,0,0,0,511
J.McCarthy,Arizona Diamondbacks,Baltimore Orioles,0,1,0,0,0,0,1,1,0.371,0.372,0.743,-0.171,6.33,-0.08,4.69,-0.7,0,0,0,0,0,0,511
E.Suarez,Arizona Diamondbacks,Baltimore Orioles,0,4,0,0,0,1,1,5,0.294,0.34,0.635,-0.22,2.16,-0.1,1.6,-1.4,0,0,0,0,0,0,511
G.Moreno,Arizona Diamondbacks,Baltimore Orioles,0,4,0,0,0,0,0,4,0.33,0.323,0.654,-0.102,1.43,-0.05,1.06,-0.8,0,0,0,0,0,0,511
B.Alexander,Arizona Diamondbacks,Baltimore Orioles,0,4,1,1,0,0,1,4,0.352,0.438,0.789,-0.112,1.56,-0.05,1.16,-0.5,2,1,0,0,0,1,511
K.Newman,Arizona Diamondbacks,Baltimore Orioles,0,4,2,2,0,0,1,4,0.219,0.352,0.571,0.02,1.68,0.01,1.24,0.5,4,-2,3,1,0,5,511
G.Henderson,Baltimore Orioles,Arizona Diamondbacks,1,4,1,2,1,1,0,5,0.355,0.583,0.937,0.145,1.83,0.1,2.1,1.3,4,-10,0,0,12,5,511
A.Rutschman,Baltimore Orioles,Arizona Diamondbacks,1,5,0,0,0,0,1,5,0.341,0.439,0.781,-0.311,1.93,-0.21,2.21,-2.0,0,0,0,0,0,0,511
R.O'Hearn,Baltimore Orioles,Arizona Diamondbacks,1,4,0,1,1,1,0,5,0.388,0.529,0.917,0.016,1.61,0.01,1.85,0.7,2,1,0,0,0,1,511
R.Mountcastle,Baltimore Orioles,Arizona Diamondbacks,1,5,1,3,0,0,1,5,0.331,0.511,0.842,-0.009,1.52,-0.01,1.74,0.5,4,-9,11,1,0,7,511
A.Santander,Baltimore Orioles,Arizona Diamondbacks,1,4,1,1,1,1,1,5,0.301,0.449,0.751,0.294,2.23,0.2,2.56,0.3,3,-6,0,0,7,4,511
C.Cowser,Baltimore Orioles,Arizona Diamondbacks,1,5,1,1,0,0,1,5,0.336,0.529,0.866,-0.392,2.13,-0.27,2.44,-1.9,2,1,0,0,0,1,511
J.Westburg,Baltimore Orioles,Arizona Diamondbacks,1,5,0,4,2,0,0,5,0.345,0.522,0.867,0.52,1.98,0.36,2.27,3.1,6,-4,8,0,0,5,511
H.Kjerstad,Baltimore Orioles,Arizona Diamondbacks,1,3,0,0,0,0,1,3,0.294,0.143,0.437,-0.155,1.19,-0.11,1.36,-1.4,0,0,0,0,0,0,511
C.Mullins,Baltimore Orioles,Arizona Diamondbacks,1,1,0,0,0,0,1,1,0.244,0.367,0.611,-0.076,3.2,-0.05,3.67,-0.4,0,0,0,0,0,0,511
J.Mateo,Baltimore Orioles,Arizona Diamondbacks,1,4,1,1,0,0,0,4,0.3,0.438,0.738,-0.199,2.12,-0.14,2.43,-1.1,2,1,0,0,0,1,511
M.Tauchman,Chicago Cubs,Pittsburgh Pirates,0,4,1,2,2,1,1,6,0.413,0.441,0.854,0.0,2.36,0.0,2.98,0.7,5,-7,9,0,0,3,511
S.Suzuki,Chicago Cubs,Pittsburgh Pirates,0,5,1,2,1,1,2,6,0.378,0.516,0.894,0.076,2.0,0.06,2.52,1.0,4,2,0,0,0,2,511
C.Bellinger,Chicago Cubs,Pittsburgh Pirates,0,4,0,0,1,2,1,6,0.345,0.515,0.86,-0.136,2.2,-0.1,2.78,-0.5,1,0,0,0,0,0,511
C.Morel,Chicago Cubs,Pittsburgh Pirates,0,3,0,1,0,0,1,3,0.304,0.426,0.73,-0.061,0.83,-0.05,1.04,-0.8,1,1,0,0,0,1,511
N.Madrigal,Chicago Cubs,Pittsburgh Pirates,0,2,0,0,0,0,1,2,0.25,0.264,0.514,-0.15,2.65,-0.11,3.34,-1.4,0,0,0,0,0,0,511
I.Happ,Chicago Cubs,Pittsburgh Pirates,0,4,1,0,0,0,1,5,0.344,0.304,0.648,-0.096,1.07,-0.07,1.35,-0.6,1,0,0,0,0,0,511
N.Hoerner,Chicago Cubs,Pittsburgh Pirates,0,3,2,1,2,1,1,5,0.351,0.397,0.748,0.08,0.95,0.06,1.2,1.9,5,-1,0,0,2,4,511
M.Busch,Chicago Cubs,Pittsburgh Pirates,0,2,1,0,1,3,2,5,0.315,0.477,0.793,0.095,1.07,0.07,1.35,1.2,2,0,0,0,0,0,511
M.Mastrobuoni,Chicago Cubs,Pittsburgh Pirates,0,4,2,3,1,1,0,5,0.25,0.222,0.472,0.213,1.66,0.16,2.1,2.2,6,2,1,0,0,4,511
Y.Gomes,Chicago Cubs,Pittsburgh Pirates,0,4,1,1,1,1,3,5,0.217,0.322,0.539,0.118,2.23,0.09,2.81,0.4,3,1,0,0,0,1,511
A.McCutchen,Pittsburgh Pirates,Chicago Cubs,1,4,2,2,1,1,1,5,0.298,0.327,0.625,0.168,0.68,0.07,0.49,1.4,5,-2,0,0,4,5,511
B.Reynolds,Pittsburgh Pirates,Chicago Cubs,1,4,0,1,0,1,2,5,0.343,0.39,0.732,-0.041,0.87,-0.02,0.63,-0.1,1,-8,9,0,0,2,511
C.Joe,Pittsburgh Pirates,Chicago Cubs,1,5,1,1,3,0,1,5,0.357,0.466,0.822,0.169,1.05,0.07,0.76,1.1,5,-3,0,0,4,4,511
O.Cruz,Pittsburgh Pirates,Chicago Cubs,1,4,2,2,1,0,0,4,0.316,0.437,0.752,0.076,0.66,0.03,0.48,0.9,5,-10,6,0,6,6,511
