Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Betts,Los Angeles Dodgers,New York Mets,0,5,0,2,0,0,0,5,0.43,0.536,0.966,-0.028,0.58,-0.02,0.74,-0.6,2,2,0,0,0,2,528
W.Smith,Los Angeles Dodgers,New York Mets,0,4,1,1,1,0,0,4,0.354,0.475,0.83,0.046,0.69,0.03,0.87,0.2,3,-6,0,0,7,4,528
F.Freeman,Los Angeles Dodgers,New York Mets,0,3,0,2,0,1,0,4,0.4,0.469,0.869,0.053,0.53,0.04,0.67,0.7,2,-14,16,0,0,3,528
T.Hernandez,Los Angeles Dodgers,New York Mets,0,4,0,0,0,0,2,4,0.331,0.491,0.821,-0.098,0.89,-0.07,1.13,-1.4,0,0,0,0,0,0,528
E.Hernandez,Los Angeles Dodgers,New York Mets,0,4,0,0,0,0,2,4,0.256,0.281,0.537,-0.072,0.67,-0.05,0.84,-1.1,0,0,0,0,0,0,528
A.Pages,Los Angeles Dodgers,New York Mets,0,4,1,2,0,0,1,4,0.263,0.387,0.65,0.048,0.51,0.04,0.64,0.5,3,-5,7,0,0,3,528
M.Vargas,Los Angeles Dodgers,New York Mets,0,3,1,1,1,0,1,3,0.2,0.6,0.8,0.035,0.88,0.03,1.11,0.3,3,0,0,0,1,4,528
J.Heyward,Los Angeles Dodgers,New York Mets,0,1,0,0,0,0,0,1,0.238,0.263,0.501,-0.004,0.15,-0.0,0.19,-0.1,0,0,0,0,0,0,528
M.Rojas,Los Angeles Dodgers,New York Mets,0,4,0,1,1,0,0,4,0.305,0.421,0.726,0.07,0.61,0.05,0.77,0.5,2,-6,7,0,0,2,528
A.Barnes,Los Angeles Dodgers,New York Mets,0,4,0,1,0,0,0,4,0.294,0.205,0.499,-0.051,0.53,-0.04,0.67,-0.6,1,1,0,0,0,1,528
F.Lindor,New York Mets,Los Angeles Dodgers,1,4,0,1,0,0,1,4,0.277,0.374,0.651,-0.049,0.71,-0.01,0.33,-0.5,1,1,0,0,0,1,528
P.Alonso,New York Mets,Los Angeles Dodgers,1,4,0,0,0,0,2,4,0.305,0.453,0.758,-0.078,0.73,-0.02,0.33,-0.8,0,0,0,0,0,0,528
B.Nimmo,New York Mets,Los Angeles Dodgers,1,4,0,1,0,0,2,4,0.357,0.382,0.739,-0.004,0.79,-0.0,0.35,-0.1,1,1,0,0,0,1,528
D.Stewart,New York Mets,Los Angeles Dodgers,1,4,0,0,0,0,2,4,0.356,0.366,0.722,-0.095,0.98,-0.03,0.45,-0.9,0,0,0,0,0,0,528
S.Marte,New York Mets,Los Angeles Dodgers,1,3,0,0,0,0,0,3,0.302,0.388,0.69,-0.065,0.87,-0.02,0.4,-0.6,0,0,0,0,0,0,528
M.Vientos,New York Mets,Los Angeles Dodgers,1,3,0,1,0,0,1,3,0.41,0.714,1.125,-0.043,0.84,-0.01,0.38,-0.3,1,1,0,0,0,1,528
J.McNeil,New York Mets,Los Angeles Dodgers,1,3,0,0,0,0,0,3,0.303,0.33,0.633,-0.074,0.94,-0.02,0.43,-0.6,0,0,0,0,0,0,528
H.Bader,New York Mets,Los Angeles Dodgers,1,2,0,0,0,1,0,3,0.333,0.356,0.689,-0.009,0.75,-0.0,0.34,-0.1,0,0,0,0,0,0,528
O.Narvaez,New York Mets,Los Angeles Dodgers,1,2,0,0,0,0,1,2,0.197,0.19,0.387,-0.046,0.91,-0.01,0.41,-0.4,0,0,0,0,0,0,528
