Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB
Jose Altuve,Houston Astros,New York Yankees,1,4,2,2,1,1,0,5,0.368,0.611,0.98,0.079,1.91,0.04,1.48,1.2,5,-1,2,0,1,6
Yordan Alvarez,Houston Astros,New York Yankees,1,5,0,0,0,0,1,5,0.211,0.118,0.328,-0.276,2.46,-0.13,1.9,-1.4,0,0,0,0,0,0
Kyle Tucker,Houston Astros,New York Yankees,1,4,1,2,1,1,1,5,0.368,0.353,0.721,-0.005,2.68,-0.0,2.08,0.9,4,1,1,0,0,3
Alex Bregman,Houston Astros,New York Yankees,1,4,0,0,0,0,0,4,0.294,0.267,0.561,-0.213,2.08,-0.1,1.61,-1.4,0,0,0,0,0,0
Yainer Diaz,Houston Astros,New York Yankees,1,4,0,2,1,0,0,4,0.5,0.429,0.929,0.074,1.64,0.03,1.27,0.4,3,2,0,0,0,2
Jon Singleton,Houston Astros,New York Yankees,1,3,0,1,0,0,2,3,0.25,0.25,0.5,-0.035,1.28,-0.02,0.99,-0.3,1,1,0,0,0,1
José Abreu,Houston Astros,New York Yankees,1,1,0,0,0,0,1,1,0.154,0.0,0.154,-0.035,1.4,-0.02,1.09,-0.2,0,0,0,0,0,0
Chas McCormick,Houston Astros,New York Yankees,1,4,0,1,0,0,1,4,0.25,0.182,0.432,-0.035,1.33,-0.02,1.03,-0.2,1,1,0,0,0,1
Jeremy Peña,Houston Astros,New York Yankees,1,4,0,3,0,0,0,4,0.438,0.467,0.904,0.021,2.19,0.01,1.7,-0.5,3,3,0,0,0,3
Jake Meyers,Houston Astros,New York Yankees,1,3,0,0,0,0,2,3,0.222,0.5,0.722,-0.09,1.13,-0.04,0.87,-0.6,0,0,0,0,0,0
Victor Caratini,Houston Astros,New York Yankees,1,1,0,1,0,0,0,1,0.5,0.5,1.0,0.184,5.4,0.09,4.19,0.6,1,1,0,0,0,1
Edouard Julien,Minnesota Twins,Kansas City Royals,0,4,0,0,0,0,0,4,0.273,0.3,0.573,-0.025,0.24,-0.02,0.25,-0.9,0,0,0,0,0,0
Alex Kirilloff,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,1,4,0.273,0.4,0.673,-0.016,0.17,-0.01,0.18,-0.0,1,0,1,0,0,2
Byron Buxton,Minnesota Twins,Kansas City Royals,0,2,0,0,0,0,1,2,0.417,0.5,0.917,-0.012,0.23,-0.01,0.24,-0.4,0,0,0,0,0,0
Manuel Margot,Minnesota Twins,Kansas City Royals,0,2,0,1,0,0,1,2,0.4,0.4,0.8,-0.001,0.02,-0.0,0.02,-0.2,1,1,0,0,0,1
Carlos Correa,Minnesota Twins,Kansas City Royals,0,2,0,0,0,0,1,2,0.333,0.364,0.697,-0.022,0.42,-0.01,0.44,-0.4,0,0,0,0,0,0
Kyle Farmer,Minnesota Twins,Kansas City Royals,0,2,0,0,0,0,0,2,0.286,0.0,0.286,-0.001,0.01,0.0,0.01,-0.6,0,0,0,0,0,0
Matt Wallner,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,3,4,0.375,0.333,0.708,-0.014,0.15,-0.01,0.15,0.1,1,0,1,0,0,2
Carlos Santana,Minnesota Twins,Kansas City Royals,0,3,0,1,0,0,1,4,0.385,0.364,0.748,0.018,0.1,0.01,0.1,0.2,1,0,1,0,0,2
Willi Castro,Minnesota Twins,Kansas City Royals,0,2,0,0,0,2,2,4,0.417,0.125,0.542,0.01,0.24,0.01,0.26,-0.5,0,0,0,0,0,0
Ryan Jeffers,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,2,4,0.154,0.0,0.154,-0.038,0.38,-0.02,0.39,-1.0,0,0,0,0,0,0
Austin Martin,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,0,3,0.0,0.0,0.0,-0.004,0.05,-0.0,0.06,-0.9,0,0,0,0,0,0
Maikel Garcia,Kansas City Royals,Minnesota Twins,1,4,1,1,1,0,0,4,0.167,0.667,0.833,0.018,0.31,0.01,0.27,0.3,3,-1,0,0,2,4
Nick Loftin,Kansas City Royals,Minnesota Twins,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0
Bobby Witt Jr.,Kansas City Royals,Minnesota Twins,1,5,3,3,1,0,2,5,0.615,1.273,1.888,0.053,0.18,0.03,0.16,1.5,7,1,0,1,1,0
Vinnie Pasquantino,Kansas City Royals,Minnesota Twins,1,4,1,1,0,1,2,5,0.231,0.091,0.322,0.023,0.28,0.01,0.24,-0.4,2,1,0,0,0,1
Salvador Perez,Kansas City Royals,Minnesota Twins,1,5,2,3,4,0,1,5,0.308,0.5,0.808,0.223,0.46,0.12,0.4,2.4,9,2,0,0,1,6
MJ Melendez,Kansas City Royals,Minnesota Twins,1,2,1,1,0,1,0,3,0.455,0.6,1.055,0.028,0.19,0.01,0.17,0.9,2,-1,2,0,0,2
Garrett Hampson,Kansas City Royals,Minnesota Twins,1,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,0,0,0,0,0
Nelson Velázquez,Kansas City Royals,Minnesota Twins,1,3,2,2,1,1,0,4,0.429,0.833,1.262,0.036,0.23,0.02,0.2,1.6,5,1,0,0,1,5
Adam Frazier,Kansas City Royals,Minnesota Twins,1,4,0,1,2,0,1,4,0.333,0.333,0.667,-0.013,0.35,-0.01,0.3,0.4,3,1,0,0,0,1
Freddy Fermin,Kansas City Royals,Minnesota Twins,1,4,0,0,0,0,0,4,0.0,0.0,0.0,-0.027,0.22,-0.01,0.19,-0.4,0,0,0,0,0,0
Kyle Isbel,Kansas City Royals,Minnesota Twins,1,3,1,2,1,0,1,3,0.333,0.778,1.111,0.056,0.18,0.03,0.16,1.3,4,0,1,0,1,6
Dairon Blanco,Kansas City Royals,Minnesota Twins,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0
Ian Happ,Chicago Cubs,Texas Rangers,0,5,1,4,2,1,0,6,0.5,0.5,1.0,0.586,2.33,0.28,1.84,3.6,7,3,1,0,0,5
Seiya Suzuki,Chicago Cubs,Texas Rangers,0,6,1,2,2,0,0,6,0.2,0.267,0.467,-0.027,1.73,-0.01,1.37,0.2,5,2,0,0,0,2
Cody Bellinger,Chicago Cubs,Texas Rangers,0,3,1,1,1,3,0,6,0.429,0.3,0.729,0.029,1.44,0.01,1.14,1.3,3,1,0,0,0,1
Christopher Morel,Chicago Cubs,Texas Rangers,0,5,1,1,3,0,0,5,0.357,0.714,1.071,-0.013,2.08,-0.01,1.64,0.7,5,0,0,0,1,4
Nick Madrigal,Chicago Cubs,Texas Rangers,0,1,0,0,0,0,0,1,0.25,0.5,0.75,-0.004,0.17,-0.0,0.13,-0.5,0,0,0,0,0,0
Dansby Swanson,Chicago Cubs,Texas Rangers,0,4,0,1,0,1,2,5,0.333,0.667,1.0,0.021,1.41,0.01,1.11,0.4,1,0,1,0,0,2
Michael Busch,Chicago Cubs,Texas Rangers,0,4,0,0,0,1,2,5,0.333,0.111,0.444,-0.054,1.26,-0.03,1.0,-0.7,0,0,0,0,0,0
Nico Hoerner,Chicago Cubs,Texas Rangers,0,4,1,1,0,0,0,5,0.308,0.1,0.408,0.068,1.38,0.03,1.09,0.2,2,1,0,0,0,1
Mike Tauchman,Chicago Cubs,Texas Rangers,0,2,2,0,0,3,1,5,0.6,0.0,0.6,0.114,1.9,0.05,1.5,0.3,2,0,0,0,0,0
Miguel Amaya,Chicago Cubs,Texas Rangers,0,4,1,2,0,0,1,4,0.6,0.5,1.1,-0.103,1.73,-0.05,1.36,-0.5,3,2,0,0,0,2
Miles Mastrobuoni,Chicago Cubs,Texas Rangers,0,1,1,0,0,0,0,1,0.0,0.0,0.0,-0.181,5.83,-0.09,4.61,-0.8,1,0,0,0,0,0
Marcus Semien,Texas Rangers,Chicago Cubs,1,5,1,2,3,0,0,5,0.4,0.385,0.785,0.203,1.89,0.12,1.85,2.2,6,1,1,0,0,3
Wyatt Langford,Texas Rangers,Chicago Cubs,1,4,0,1,2,1,2,5,0.4,0.5,0.9,0.063,1.65,0.04,1.61,0.8,3,0,0,1,0,3
Josh Jung,Texas Rangers,Chicago Cubs,1,5,0,1,0,0,2,5,0.4,0.769,1.169,-0.096,1.0,-0.06,0.98,-1.1,1,0,0,1,0,3
Adolis García,Texas Rangers,Chicago Cubs,1,5,0,0,0,0,3,5,0.267,0.692,0.959,-0.154,1.12,-0.09,1.09,-1.3,0,0,0,0,0,0
Ezequiel Duran,Texas Rangers,Chicago Cubs,1,4,0,2,0,0,1,4,0.429,0.571,1.0,0.021,1.18,0.01,1.15,0.2,2,2,0,0,0,2
Josh H. Smith,Texas Rangers,Chicago Cubs,1,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.002,0.07,-0.0,0.07,-0.1,0,0,0,0,0,0
Andrew Knizner,Texas Rangers,Chicago Cubs,1,4,1,0,0,0,2,4,0.0,0.0,0.0,-0.063,1.15,-0.04,1.12,-0.4,1,0,0,0,0,0
Jared Walsh,Texas Rangers,Chicago Cubs,1,4,1,1,0,0,1,4,0.444,0.889,1.333,-0.057,1.15,-0.03,1.12,-0.4,2,1,0,0,0,1
Evan Carter,Texas Rangers,Chicago Cubs,1,2,2,0,0,2,1,4,0.385,0.0,0.385,0.078,1.56,0.05,1.53,1.0,2,0,0,0,0,0
Leody Taveras,Texas Rangers,Chicago Cubs,1,3,0,1,0,1,1,4,0.364,0.333,0.697,-0.055,1.86,-0.03,1.81,-0.6,1,1,0,0,0,1
Steven Kwan,Cleveland Guardians,Oakland Athletics,0,5,0,1,0,0,1,5,0.381,0.55,0.931,-0.039,1.16,-0.03,1.21,-0.6,1,1,0,0,0,1
Andrés Giménez,Cleveland Guardians,Oakland Athletics,0,5,1,1,0,0,0,5,0.526,0.667,1.193,-0.156,1.4,-0.1,1.46,-0.8,2,1,0,0,0,1
José Ramírez,Cleveland Guardians,Oakland Athletics,0,4,1,0,0,0,0,4,0.2,0.45,0.65,0.084,0.62,0.05,0.65,0.7,1,0,0,0,0,0
Josh Naylor,Cleveland Guardians,Oakland Athletics,0,4,0,2,1,0,0,4,0.5,0.583,1.083,0.232,1.4,0.15,1.46,0.8,3,2,0,0,0,2
Will Brennan,Cleveland Guardians,Oakland Athletics,0,3,0,0,0,0,0,4,0.333,0.2,0.533,-0.025,1.14,-0.02,1.19,-0.4,0,0,0,0,0,0
Ramón Laureano,Cleveland Guardians,Oakland Athletics,0,4,0,2,0,0,2,4,0.364,0.4,0.764,-0.046,1.34,-0.03,1.4,-0.0,2,2,0,0,0,2
Bo Naylor,Cleveland Guardians,Oakland Athletics,0,3,0,0,0,1,1,4,0.25,0.0,0.25,-0.323,1.71,-0.2,1.79,-1.8,0,0,0,0,0,0
Estevan Florial,Cleveland Guardians,Oakland Athletics,0,3,1,1,0,1,1,4,0.375,0.5,0.875,0.352,2.19,0.22,2.29,2.2,2,0,0,1,0,3
Gabriel Arias,Cleveland Guardians,Oakland Athletics,0,4,0,0,1,0,0,4,0.222,0.222,0.444,-0.197,2.01,-0.12,2.1,-1.3,1,0,0,0,0,0
Esteury Ruiz,Oakland Athletics,Cleveland Guardians,1,4,2,2,0,0,1,4,0.375,0.857,1.232,0.111,0.7,0.06,0.58,1.0,4,1,0,1,0,4
JJ Bleday,Oakland Athletics,Cleveland Guardians,1,4,1,2,2,0,0,4,0.294,0.471,0.765,0.135,0.61,0.07,0.51,1.3,5,1,0,1,0,4
Zack Gelof,Oakland Athletics,Cleveland Guardians,1,4,0,0,0,0,2,4,0.235,0.2,0.435,-0.122,0.89,-0.06,0.73,-1.5,0,0,0,0,0,0
Seth Brown,Oakland Athletics,Cleveland Guardians,1,4,0,1,1,0,1,4,0.333,0.111,0.444,-0.022,0.78,-0.01,0.64,-0.3,2,1,0,0,0,1
J.D. Davis,Oakland Athletics,Cleveland Guardians,1,3,0,1,0,1,0,4,0.467,0.846,1.313,-0.003,0.53,-0.0,0.43,0.6,1,1,0,0,0,0
Ryan Noda,Oakland Athletics,Cleveland Guardians,1,3,0,0,0,1,0,4,0.286,0.167,0.452,0.041,0.95,0.02,0.78,-0.4,0,0,0,0,0,0
Shea Langeliers,Oakland Athletics,Cleveland Guardians,1,3,0,1,0,0,0,4,0.364,0.333,0.697,0.098,1.14,0.05,0.94,0.5,1,1,0,0,0,1
Lawrence Butler,Oakland Athletics,Cleveland Guardians,1,3,0,1,0,1,1,4,0.286,0.167,0.452,0.11,1.16,0.05,0.95,0.3,1,1,0,0,0,1
Nick Allen,Oakland Athletics,Cleveland Guardians,1,3,0,1,0,0,1,3,0.308,0.462,0.769,-0.031,0.53,-0.01,0.44,-0.4,1,-1,2,0,0,2
Abraham Toro,Oakland Athletics,Cleveland Guardians,1,0,0,0,1,1,0,1,0.2,0.0,0.2,0.065,2.62,0.03,2.15,1.0,1,0,0,0,0,0
Ezequiel Tovar,Colorado Rockies,Arizona Diamondbacks,0,3,0,1,0,0,0,4,0.267,0.429,0.695,0.034,1.27,0.02,1.23,0.3,1,1,0,0,0,1
Nolan Jones,Colorado Rockies,Arizona Diamondbacks,0,4,0,0,0,0,2,4,0.176,0.313,0.489,-0.159,1.52,-0.09,1.48,-1.6,0,0,0,0,0,0
Elehuris Montero,Colorado Rockies,Arizona Diamondbacks,0,4,0,1,0,0,1,4,0.357,0.182,0.539,-0.108,1.35,-0.06,1.31,-1.2,1,1,0,0,0,1
Ryan McMahon,Colorado Rockies,Arizona Diamondbacks,0,4,0,0,0,0,2,4,0.471,0.5,0.971,-0.076,0.75,-0.04,0.73,-1.0,0,0,0,0,0,0
Brendan Rodgers,Colorado Rockies,Arizona Diamondbacks,0,4,0,1,0,0,1,4,0.118,0.176,0.294,-0.037,0.49,-0.02,0.48,-0.3,1,1,0,0,0,1
Michael Toglia,Colorado Rockies,Arizona Diamondbacks,0,3,1,1,0,0,1,4,0.4,0.25,0.65,0.033,0.47,0.02,0.46,0.1,2,1,0,0,0,1
Brenton Doyle,Colorado Rockies,Arizona Diamondbacks,0,4,0,1,0,0,1,4,0.357,0.538,0.896,0.025,0.76,0.01,0.74,-0.1,1,1,0,0,0,1
Jake Cave,Colorado Rockies,Arizona Diamondbacks,0,3,0,1,0,0,1,3,0.25,0.25,0.5,-0.071,1.17,-0.04,1.14,-0.7,1,1,0,0,0,1
Jacob Stallings,Colorado Rockies,Arizona Diamondbacks,0,3,0,2,1,0,0,3,0.5,0.5,1.0,0.091,0.92,0.05,0.89,0.9,3,2,0,0,0,2
Corbin Carroll,Arizona Diamondbacks,Colorado Rockies,1,3,1,0,0,1,0,4,0.474,0.231,0.704,0.057,0.68,0.03,0.68,0.3,1,0,0,0,0,0
Ketel Marte,Arizona Diamondbacks,Colorado Rockies,1,4,1,0,0,0,2,4,0.421,0.353,0.774,0.019,0.59,0.01,0.58,0.0,1,0,0,0,0,0
Lourdes Gurriel Jr.,Arizona Diamondbacks,Colorado Rockies,1,4,1,2,2,0,0,4,0.526,1.118,1.644,0.108,0.65,0.06,0.64,1.4,5,0,2,0,0,0
Christian Walker,Arizona Diamondbacks,Colorado Rockies,1,3,1,1,2,0,1,4,0.421,0.75,1.171,0.115,0.41,0.07,0.41,1.0,4,-1,0,0,2,4
Joc Pederson,Arizona Diamondbacks,Colorado Rockies,1,3,0,1,0,0,0,3,0.778,0.857,1.635,-0.002,0.33,-0.0,0.33,-0.2,1,1,0,0,0,1
Eugenio Suárez,Arizona Diamondbacks,Colorado Rockies,1,3,0,0,0,0,1,3,0.438,0.643,1.08,0.024,0.37,0.01,0.37,0.3,0,0,0,0,0,0
Alek Thomas,Arizona Diamondbacks,Colorado Rockies,1,1,0,0,0,0,0,1,0.214,0.5,0.714,-0.064,1.0,-0.04,1.0,-1.2,0,0,0,0,0,0
Jake McCarthy,Arizona Diamondbacks,Colorado Rockies,1,2,0,0,0,0,1,2,0.0,0.0,0.0,-0.008,0.15,-0.01,0.15,-0.2,0,0,0,0,0,0
Tucker Barnhart,Arizona Diamondbacks,Colorado Rockies,1,2,1,1,0,1,0,3,0.667,0.5,1.167,0.05,0.53,0.03,0.53,0.7,2,1,0,0,0,1
Geraldo Perdomo,Arizona Diamondbacks,Colorado Rockies,1,3,0,0,0,0,1,3,0.333,0.357,0.69,-0.063,0.58,-0.04,0.58,-1.3,0,0,0,0,0,0
Jung Hoo Lee,San Francisco Giants,San Diego Padres,0,2,0,0,0,3,1,5,0.368,0.5,0.868,0.042,0.23,0.03,0.24,0.7,0,0,0,0,0,0
Jorge Soler,San Francisco Giants,San Diego Padres,0,3,1,0,0,1,1,4,0.278,0.2,0.478,-0.039,0.43,-0.03,0.46,-0.6,1,0,0,0,0,0
Nick Ahmed,San Francisco Giants,San Diego Padres,0,1,0,0,0,0,0,1,0.333,0.364,0.697,0.0,0.01,0.0,0.01,-0.2,0,0,0,0,0,0
LaMonte Wade Jr.,San Francisco Giants,San Diego Padres,0,4,1,2,0,1,2,5,0.4,0.429,0.829,-0.023,0.29,-0.01,0.31,0.9,3,1,1,0,0,0
Matt Chapman,San Francisco Giants,San Diego Padres,0,4,0,0,1,0,0,4,0.278,0.667,0.944,-0.031,0.29,-0.02,0.31,-1.0,1,0,0,0,0,0
Austin Slater,San Francisco Giants,San Diego Padres,0,1,0,0,0,0,0,1,0.333,0.0,0.333,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0
Luis Matos,San Francisco Giants,San Diego Padres,0,4,0,0,1,0,0,4,0.0,0.0,0.0,-0.019,0.19,-0.01,0.2,-0.7,1,0,0,0,0,0
Michael Conforto,San Francisco Giants,San Diego Padres,0,2,1,0,0,2,0,4,0.471,0.933,1.404,0.015,0.1,0.01,0.1,0.4,1,0,0,0,0,0
Thairo Estrada,San Francisco Giants,San Diego Padres,0,4,1,1,2,0,2,4,0.25,0.467,0.717,-0.017,0.19,-0.01,0.2,0.9,4,0,0,0,1,4
Patrick Bailey,San Francisco Giants,San Diego Padres,0,3,0,2,0,1,0,4,0.545,0.444,0.99,0.015,0.13,0.01,0.14,0.7,2,2,0,0,0,0
Tyler Fitzgerald,San Francisco Giants,San Diego Padres,0,3,0,0,0,0,3,4,0.25,0.0,0.25,-0.027,0.26,-0.02,0.28,-1.0,0,0,0,0,0,0
Xander Bogaerts,San Diego Padres,San Francisco Giants,1,3,2,2,0,1,0,4,0.385,0.333,0.718,0.091,0.52,0.05,0.5,1.9,4,2,0,0,0,2
Tyler Wade,San Diego Padres,San Francisco Giants,1,0,0,0,0,1,0,1,0.538,0.4,0.938,0.0,0.01,0.0,0.01,0.6,0,0,0,0,0,0
Fernando Tatis Jr.,San Diego Padres,San Francisco Giants,1,4,1,1,0,0,1,4,0.36,0.609,0.969,0.096,0.47,0.06,0.45,-0.0,2,0,1,0,0,0
José Azocar,San Diego Padres,San Francisco Giants,1,1,0,0,0,0,0,1,0.375,0.286,0.661,0.0,0.01,0.0,0.01,-0.4,0,0,0,0,0,0
Jake Cronenworth,San Diego Padres,San Francisco Giants,1,4,1,1,1,0,0,4,0.407,0.583,0.991,-0.014,0.34,-0.01,0.33,0.0,3,-2,3,0,0,2
Eguy Rosario,San Diego Padres,San Francisco Giants,1,1,0,0,0,0,0,1,0.222,0.667,0.889,0.0,0.01,0.0,0.01,-0.4,0,0,0,0,0,0
Manny Machado,San Diego Padres,San Francisco Giants,1,5,2,2,3,0,1,5,0.357,0.565,0.922,0.048,0.3,0.03,0.29,1.2,7,0,2,0,0,4
Ha-Seong Kim,San Diego Padres,San Francisco Giants,1,4,3,3,3,1,1,5,0.37,0.455,0.825,0.049,0.23,0.03,0.22,3.5,9,1,1,0,1,7
Jurickson Profar,San Diego Padres,San Francisco Giants,1,4,0,1,0,1,0,5,0.455,0.353,0.807,-0.019,0.27,-0.01,0.25,-0.3,1,1,0,0,0,1
Luis Campusano,San Diego Padres,San Francisco Giants,1,5,1,3,4,0,1,5,0.391,0.609,1.0,0.156,0.28,0.09,0.27,2.3,8,2,0,0,1,6
Graham Pauley,San Diego Padres,San Francisco Giants,1,5,1,1,0,0,3,5,0.25,0.625,0.875,-0.003,0.03,-0.0,0.03,-0.8,2,1,0,0,0,1
Jackson Merrill,San Diego Padres,San Francisco Giants,1,4,2,2,1,0,0,4,0.3,0.333,0.633,0.012,0.07,0.01,0.07,1.2,5,0,2,0,0,3
Jarren Duran,Boston Red Sox,Seattle Mariners,0,5,0,0,0,0,1,5,0.222,0.125,0.347,-0.077,0.59,-0.04,0.53,-1.6,0,0,0,0,0,0
Rafael Devers,Boston Red Sox,Seattle Mariners,0,5,0,1,0,0,1,5,0.3,0.7,1.0,-0.008,0.39,-0.0,0.34,-0.5,1,1,0,0,0,1
Trevor Story,Boston Red Sox,Seattle Mariners,0,4,0,2,0,0,2,4,0.222,0.176,0.399,-0.033,0.43,-0.02,0.38,-0.2,2,2,0,0,0,2
Triston Casas,Boston Red Sox,Seattle Mariners,0,3,1,0,0,1,2,4,0.176,0.067,0.243,0.003,0.64,0.0,0.57,-0.4,1,0,0,0,0,0
Masataka Yoshida,Boston Red Sox,Seattle Mariners,0,4,1,1,0,0,0,4,0.294,0.313,0.607,-0.052,0.81,-0.03,0.73,-0.4,2,1,0,0,0,1
Tyler O'Neill,Boston Red Sox,Seattle Mariners,0,3,2,2,1,1,0,4,0.538,1.0,1.538,0.211,0.7,0.11,0.63,2.1,5,0,0,0,2,5
Wilyer Abreu,Boston Red Sox,Seattle Mariners,0,3,0,1,0,1,1,4,0.25,0.143,0.393,-0.07,1.05,-0.04,0.94,-0.1,1,1,0,0,0,1
Enmanuel Valdez,Boston Red Sox,Seattle Mariners,0,4,1,1,3,0,1,4,0.167,0.417,0.583,0.247,1.02,0.13,0.91,1.3,5,0,0,0,1,4
Reese McGuire,Boston Red Sox,Seattle Mariners,0,4,0,2,1,0,0,4,0.5,0.571,1.071,0.027,0.54,0.01,0.48,0.4,3,2,0,0,0,2
J.P. Crawford,Seattle Mariners,Boston Red Sox,1,3,0,0,0,0,1,4,0.235,0.333,0.569,-0.007,0.71,-0.0,0.7,-0.2,0,0,0,0,0,0
Julio Rodríguez,Seattle Mariners,Boston Red Sox,1,4,0,0,0,0,1,4,0.235,0.25,0.485,-0.06,0.82,-0.04,0.81,-0.7,0,0,0,0,0,0
Jorge Polanco,Seattle Mariners,Boston Red Sox,1,4,0,0,0,0,1,4,0.188,0.071,0.259,-0.059,0.6,-0.03,0.59,-0.7,0,0,0,0,0,0
Mitch Haniger,Seattle Mariners,Boston Red Sox,1,4,1,1,0,0,2,4,0.333,0.571,0.905,0.009,0.8,0.01,0.79,-0.1,2,0,1,0,0,2
Ty France,Seattle Mariners,Boston Red Sox,1,4,0,2,0,0,1,4,0.267,0.267,0.533,0.078,0.81,0.05,0.81,0.7,2,2,0,0,0,2
Dominic Canzone,Seattle Mariners,Boston Red Sox,1,2,0,0,0,0,1,2,0.0,0.0,0.0,-0.085,1.27,-0.05,1.26,-0.8,0,0,0,0,0,0
Dylan Moore,Seattle Mariners,Boston Red Sox,1,2,0,0,0,0,1,2,0.167,0.667,0.833,-0.03,0.66,-0.02,0.66,-0.5,0,0,0,0,0,0
Luke Raley,Seattle Mariners,Boston Red Sox,1,3,0,0,0,0,1,3,0.182,0.182,0.364,-0.106,1.11,-0.06,1.1,-1.1,0,0,0,0,0,0
Josh Rojas,Seattle Mariners,Boston Red Sox,1,2,0,1,1,0,0,2,0.5,0.5,1.0,0.088,1.5,0.05,1.49,0.8,2,1,0,0,0,1
Luis Urías,Seattle Mariners,Boston Red Sox,1,0,0,0,0,1,0,1,0.167,0.0,0.167,0.016,0.46,0.01,0.46,0.2,0,0,0,0,0,0
Seby Zavala,Seattle Mariners,Boston Red Sox,1,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.097,1.22,-0.06,1.21,-1.1,0,0,0,0,0,0
Brendan Donovan,St Louis Cardinals,Los Angeles Dodgers,0,4,0,1,2,0,2,5,0.222,0.188,0.41,0.051,1.36,0.03,1.22,0.6,3,1,0,0,0,1
Paul Goldschmidt,St Louis Cardinals,Los Angeles Dodgers,0,4,0,1,2,0,2,5,0.412,0.5,0.912,0.04,1.61,0.02,1.44,1.3,3,1,0,0,0,1
Nolan Gorman,St Louis Cardinals,Los Angeles Dodgers,0,5,0,1,0,0,4,5,0.278,0.294,0.572,-0.117,1.21,-0.06,1.08,-1.4,1,1,0,0,0,1
Nolan Arenado,St Louis Cardinals,Los Angeles Dodgers,0,5,0,1,0,0,0,5,0.111,0.063,0.174,-0.117,1.2,-0.06,1.07,-0.9,1,1,0,0,0,1
Willson Contreras,St Louis Cardinals,Los Angeles Dodgers,0,3,1,0,0,1,2,4,0.25,0.1,0.35,-0.038,0.81,-0.02,0.73,-0.4,1,0,0,0,0,0
Alec Burleson,St Louis Cardinals,Los Angeles Dodgers,0,4,0,1,0,0,2,4,0.214,0.286,0.5,-0.051,0.76,-0.03,0.68,-0.7,1,1,0,0,0,1
Jordan Walker,St Louis Cardinals,Los Angeles Dodgers,0,3,1,0,0,1,0,4,0.182,0.1,0.282,-0.028,0.7,-0.01,0.63,-0.2,1,0,0,0,0,0
Victor Scott II,St Louis Cardinals,Los Angeles Dodgers,0,3,2,2,0,1,0,4,0.2,0.214,0.414,0.133,0.98,0.07,0.88,1.4,4,1,1,0,0,3
Masyn Winn,St Louis Cardinals,Los Angeles Dodgers,0,3,0,1,0,0,1,4,0.333,0.333,0.667,-0.019,1.26,-0.01,1.13,-0.6,1,1,0,0,0,1
Mookie Betts,Los Angeles Dodgers,St. Louis Cardinals,1,4,0,0,0,0,0,4,0.621,1.136,1.757,-0.159,1.26,-0.09,1.23,-1.3,0,0,0,0,0,0
Shohei Ohtani,Los Angeles Dodgers,St. Louis Cardinals,1,4,1,1,0,0,2,4,0.31,0.346,0.656,-0.013,0.76,-0.01,0.74,0.1,2,-1,2,0,0,2
Freddie Freeman,Los Angeles Dodgers,St. Louis Cardinals,1,3,0,0,0,0,0,4,0.464,0.429,0.893,-0.09,1.16,-0.05,1.13,-0.6,0,0,0,0,0,0
Teoscar Hernández,Los Angeles Dodgers,St. Louis Cardinals,1,4,2,2,2,0,1,4,0.308,0.708,1.016,0.14,0.97,0.08,0.95,1.3,6,-3,2,0,3,6
Chris Taylor,Los Angeles Dodgers,St. Louis Cardinals,1,1,1,1,0,3,0,4,0.5,0.2,0.7,0.206,1.64,0.12,1.6,1.2,2,1,0,0,0,1
Enrique Hernández,Los Angeles Dodgers,St. Louis Cardinals,1,2,0,1,0,0,0,2,0.222,0.143,0.365,-0.043,1.27,-0.03,1.25,-0.5,1,1,0,0,0,1
Max Muncy,Los Angeles Dodgers,St. Louis Cardinals,1,2,1,2,2,0,0,2,0.385,0.522,0.906,0.559,3.0,0.33,2.94,2.2,5,1,0,0,1,5
James Outman,Los Angeles Dodgers,St. Louis Cardinals,1,4,0,0,1,0,1,4,0.318,0.118,0.436,-0.108,1.75,-0.06,1.71,-0.8,1,0,0,0,0,0
Miguel Rojas,Los Angeles Dodgers,St. Louis Cardinals,1,2,0,0,0,0,0,2,0.333,0.833,1.167,-0.061,1.17,-0.04,1.14,-0.5,0,0,0,0,0,0
Gavin Lux,Los Angeles Dodgers,St. Louis Cardinals,1,2,0,0,0,0,1,2,0.2,0.2,0.4,-0.104,1.73,-0.06,1.69,-0.7,0,0,0,0,0,0
Austin Barnes,Los Angeles Dodgers,St. Louis Cardinals,1,2,0,1,0,1,1,3,0.667,0.5,1.167,0.025,1.08,0.01,1.06,0.3,1,1,0,0,0,1
