,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
53,V.Guerrero,Toronto Blue Jays,St. Louis Cardinals,1,3,2,1,1,1,0,4,.394,.545,.939,0.020,0.85,0,0.00,0.6,4,1,0,0,0,0,914
54,S.Horwitz,Toronto Blue Jays,St. Louis Cardinals,1,1,1,0,0,3,0,4,.366,.468,.834,0.091,1.14,0,0.00,1.1,1,0,0,0,0,0,914
55,E.Clement,Toronto Blue Jays,St. Louis Cardinals,1,4,1,0,0,0,0,4,.285,.417,.702,0.066,1.45,0,0.00,0.1,1,0,0,0,0,0,914
56,A.Kirk,Toronto Blue Jays,St. Louis Cardinals,1,4,0,1,2,0,1,4,.309,.348,.657,-0.005,0.95,0,0.00,0.7,3,1,0,0,0,1,914
57,A.Barger,Toronto Blue Jays,St. Louis Cardinals,1,4,0,2,1,0,0,4,.251,.395,.647,0.079,0.85,0,0.00,0.6,3,2,0,0,0,2,914
58,D.Schneider,Toronto Blue Jays,St. Louis Cardinals,1,4,1,3,2,0,0,4,.287,.346,.634,0.119,0.82,0,0.00,2.0,6,-8,0,0,11,6,914
59,J.Loperfido,Toronto Blue Jays,St. Louis Cardinals,1,1,0,1,0,0,0,1,.278,.376,.654,0.047,0.72,0,0.00,0.4,1,-11,12,0,0,2,914
60,L.De,Toronto Blue Jays,St. Louis Cardinals,1,3,0,0,0,0,1,3,.286,.263,.549,-0.077,0.63,0,0.00,-1.3,0,0,0,0,0,0,914
61,J.Iglesias,New York Mets,Philadelphia Phillies,0,5,1,2,0,0,0,5,.372,.439,.811,-0.073,0.98,-0.07,1.48,-1.0,3,2,0,0,0,2,914
62,M.Vientos,New York Mets,Philadelphia Phillies,0,5,1,2,0,0,2,5,.334,.533,.867,-0.052,1.10,-0.05,1.67,-0.2,3,-19,21,0,0,3,914
63,B.Nimmo,New York Mets,Philadelphia Phillies,0,5,1,1,0,0,1,5,.336,.394,.729,-0.032,0.93,-0.03,1.41,-0.3,2,1,0,0,0,1,914
64,P.Alonso,New York Mets,Philadelphia Phillies,0,3,1,0,0,1,0,4,.327,.465,.792,0.072,0.80,0.07,1.21,0.9,1,0,0,0,0,0,914
65,J.Martinez,New York Mets,Philadelphia Phillies,0,3,0,0,0,1,0,4,.329,.427,.756,-0.078,1.31,-0.07,1.98,-0.7,0,0,0,0,0,0,914
66,S.Marte,New York Mets,Philadelphia Phillies,0,2,0,2,3,1,0,4,.320,.399,.719,0.280,1.52,0.25,2.31,3.1,5,-1,0,3,0,4,914
67,F.Alvarez,New York Mets,Philadelphia Phillies,0,4,0,0,0,0,1,4,.301,.378,.678,-0.173,1.63,-0.16,2.46,-1.9,0,0,0,0,0,0,914
68,H.Bader,New York Mets,Philadelphia Phillies,0,3,0,0,0,0,0,3,.287,.390,.677,-0.049,0.62,-0.04,0.94,-0.8,0,0,0,0,0,0,914
69,J.Winker,New York Mets,Philadelphia Phillies,0,1,0,0,0,0,0,1,.365,.418,.783,-0.058,2.05,-0.05,3.10,-0.2,0,0,0,0,0,0,914
70,L.Acuna,New York Mets,Philadelphia Phillies,0,4,0,2,0,0,0,4,.500,.500,1.000,0.076,0.97,0.07,1.47,0.6,2,2,0,0,0,2,914
71,K.Schwarber,Philadelphia Phillies,New York Mets,1,3,0,0,0,1,1,4,.372,.492,.864,-0.053,0.83,-0.03,0.78,-0.5,0,0,0,0,0,0,914
72,T.Turner,Philadelphia Phillies,New York Mets,1,3,1,0,0,1,2,4,.341,.465,.806,-0.058,0.81,-0.03,0.75,-0.7,1,0,0,0,0,0,914
73,B.Harper,Philadelphia Phillies,New York Mets,1,4,2,2,3,0,2,4,.377,.537,.914,0.238,0.58,0.13,0.54,2.5,7,-26,0,0,28,8,914
74,N.Castellanos,Philadelphia Phillies,New York Mets,1,4,1,1,0,0,0,4,.302,.410,.712,-0.047,0.70,-0.03,0.65,-0.2,2,1,0,0,0,1,914
75,B.Stott,Philadelphia Phillies,New York Mets,1,4,1,1,0,0,0,4,.315,.360,.675,0.032,0.93,0.02,0.86,-0.2,2,1,0,0,0,1,914
76,J.Realmuto,Philadelphia Phillies,New York Mets,1,4,1,2,1,0,1,4,.322,.425,.747,0.159,1.27,0.09,1.18,1.4,4,-14,16,0,0,0,914
77,B.Marsh,Philadelphia Phillies,New York Mets,1,3,0,0,0,0,1,4,.332,.424,.756,-0.046,1.38,-0.03,1.28,-0.8,0,0,0,0,0,0,914
78,K.Clemens,Philadelphia Phillies,New York Mets,1,2,0,0,0,0,1,2,.260,.460,.720,-0.023,0.46,-0.01,0.42,-0.3,0,0,0,0,0,0,914
79,W.Wilson,Philadelphia Phillies,New York Mets,1,1,0,0,0,0,1,1,.346,.507,.853,-0.166,3.24,-0.09,3.01,-0.8,0,0,0,0,0,0,914
80,C.Stevenson,Philadelphia Phillies,New York Mets,1,3,0,2,2,0,0,3,.400,.500,.900,0.378,1.93,0.21,1.79,1.6,4,-1,3,0,0,3,914
81,X.Edwards,Miami Marlins,Washington Nationals,0,4,0,0,0,0,1,4,.398,.404,.801,-0.116,1.11,0,0.00,-0.9,0,0,0,0,0,0,914
82,C.Norby,Miami Marlins,Washington Nationals,0,4,0,1,0,0,3,4,.282,.508,.791,-0.048,0.82,0,0.00,-0.4,1,1,0,0,0,1,914
83,J.Burger,Miami Marlins,Washington Nationals,0,4,0,0,0,0,1,4,.298,.444,.741,-0.081,0.77,0,0.00,-0.6,0,0,0,0,0,0,914
84,J.Bride,Miami Marlins,Washington Nationals,0,4,1,2,0,0,1,4,.349,.401,.750,0.057,0.85,0,0.00,0.7,3,-6,8,0,0,3,914
85,J.Sanchez,Miami Marlins,Washington Nationals,0,4,0,0,0,0,1,4,.303,.416,.719,-0.132,1.23,0,0.00,-1.3,0,0,0,0,0,0,914
86,O.Lopez,Miami Marlins,Washington Nationals,0,3,0,2,1,1,1,4,.300,.360,.661,0.118,0.85,0,0.00,0.9,3,-18,20,0,0,3,914
87,J.Sanoja,Miami Marlins,Washington Nationals,0,3,0,1,0,0,0,3,.333,.350,.683,-0.062,1.43,0,0.00,-0.3,1,1,0,0,0,1,914
88,K.Stowers,Miami Marlins,Washington Nationals,0,3,0,0,0,0,2,3,.254,.317,.571,-0.027,1.47,0,0.00,-0.4,0,0,0,0,0,0,914
89,N.Fortes,Miami Marlins,Washington Nationals,0,2,0,0,0,0,0,2,.260,.312,.572,-0.089,1.67,0,0.00,-0.8,0,0,0,0,0,0,914
90,G.Conine,Miami Marlins,Washington Nationals,0,1,0,0,0,0,1,1,.321,.396,.717,-0.036,1.42,0,0.00,-0.2,0,0,0,0,0,0,914
91,D.Crews,Washington Nationals,Miami Marlins,1,4,0,0,0,0,3,4,.288,.409,.697,-0.084,0.81,0,0.00,-0.9,0,0,0,0,0,0,914
92,J.Wood,Washington Nationals,Miami Marlins,1,4,0,0,0,0,1,4,.359,.401,.760,-0.060,0.61,0,0.00,-0.6,0,0,0,0,0,0,914
93,J.Yepez,Washington Nationals,Miami Marlins,1,3,1,1,1,1,0,4,.343,.462,.805,0.016,0.43,0,0.00,0.9,3,-5,0,0,6,4,914
94,L.Garcia,Washington Nationals,Miami Marlins,1,4,0,1,0,0,2,4,.319,.444,.763,-0.016,0.54,0,0.00,-0.4,1,1,0,0,0,0,914
95,J.Tena,Washington Nationals,Miami Marlins,1,4,2,2,1,0,0,4,.342,.432,.774,0.146,1.03,0,0.00,1.0,5,-1,0,0,3,5,914
96,K.Ruiz,Washington Nationals,Miami Marlins,1,4,0,2,1,0,0,4,.264,.375,.639,0.106,0.71,0,0.00,1.1,3,-19,21,0,0,3,914
97,J.Gallo,Washington Nationals,Miami Marlins,1,3,1,1,1,0,2,3,.280,.314,.594,0.049,0.97,0,0.00,0.1,3,-6,0,0,7,4,914
98,J.Young,Washington Nationals,Miami Marlins,1,3,0,1,0,0,0,3,.318,.336,.654,-0.023,0.87,0,0.00,-0.4,1,1,0,0,0,1,914
99,N.Nunez,Washington Nationals,Miami Marlins,1,3,0,0,0,0,1,3,.390,.314,.705,-0.050,0.79,0,0.00,-0.6,0,0,0,0,0,0,914
100,J.DeLuca,Tampa Bay Rays,Cleveland Guardians,0,4,1,0,0,0,1,4,.274,.337,.611,-0.057,0.77,-0.00,0.08,-0.3,1,0,0,0,0,0,914
101,J.Caminero,Tampa Bay Rays,Cleveland Guardians,0,4,0,3,1,0,1,4,.326,.402,.727,0.171,0.84,0.01,0.09,2.0,4,-3,6,0,0,6,914
102,B.Lowe,Tampa Bay Rays,Cleveland Guardians,0,4,0,0,0,0,1,4,.317,.476,.794,-0.151,1.27,-0.01,0.13,-1.3,0,0,0,0,0,0,914
103,Y.Diaz,Tampa Bay Rays,Cleveland Guardians,0,4,0,1,0,0,1,4,.340,.418,.759,-0.080,1.27,-0.01,0.13,-0.6,1,1,0,0,0,1,914
104,J.Caballero,Tampa Bay Rays,Cleveland Guardians,0,3,0,0,0,0,1,3,.287,.359,.647,-0.091,1.19,-0.01,0.12,-0.9,0,0,0,0,0,0,914
105,J.Aranda,Tampa Bay Rays,Cleveland Guardians,0,1,0,0,0,0,0,1,.298,.405,.703,-0.004,0.16,0,0.02,-0.2,0,0,0,0,0,0,914
106,J.Lowe,Tampa Bay Rays,Cleveland Guardians,0,3,0,1,0,1,2,4,.301,.394,.695,0.068,0.95,0.00,0.10,0.4,1,1,0,0,0,1,914
107,J.Siri,Tampa Bay Rays,Cleveland Guardians,0,3,0,1,0,0,2,3,.260,.367,.628,-0.099,1.07,-0.01,0.11,-1.0,1,1,0,0,0,1,914
108,D.Carlson,Tampa Bay Rays,Cleveland Guardians,0,0,0,0,0,1,0,1,.282,.273,.555,0.001,0.03,0,0.00,0.1,0,0,0,0,0,0,914
109,T.Walls,Tampa Bay Rays,Cleveland Guardians,0,4,0,0,0,0,2,4,.283,.239,.521,-0.085,0.78,-0.01,0.08,-1.1,0,0,0,0,0,0,914
110,L.Driscoll,Tampa Bay Rays,Cleveland Guardians,0,3,0,0,0,0,1,3,.190,.350,.540,-0.076,0.94,-0.01,0.09,-0.7,0,0,0,0,0,0,914
111,A.Martinez,Cleveland Guardians,Tampa Bay Rays,1,3,1,0,0,1,1,4,.305,.363,.668,-0.005,0.57,-0.00,0.74,-0.2,1,0,0,0,0,0,914
112,L.Thomas,Cleveland Guardians,Tampa Bay Rays,1,4,2,2,1,0,0,4,.319,.405,.723,0.065,0.77,0.05,1.01,1.7,5,-36,26,0,12,6,914
113,J.Ramirez,Cleveland Guardians,Tampa Bay Rays,1,3,2,1,1,1,0,4,.329,.514,.843,-0.010,0.58,-0.01,0.77,1.1,4,-34,0,0,35,4,914
114,J.Naylor,Cleveland Guardians,Tampa Bay Rays,1,4,0,2,2,0,1,4,.322,.460,.782,0.042,0.59,0.03,0.77,1.6,4,2,0,0,0,2,914
115,D.Fry,Cleveland Guardians,Tampa Bay Rays,1,3,0,1,1,0,1,4,.356,.449,.805,-0.007,0.56,-0.01,0.73,-0.7,2,1,0,0,0,1,914
116,A.Gimenez,Cleveland Guardians,Tampa Bay Rays,1,4,1,1,0,0,1,4,.302,.338,.640,0.057,0.97,0.04,1.27,-0.5,2,1,0,0,0,1,914
117,J.Noel,Cleveland Guardians,Tampa Bay Rays,1,3,0,0,0,0,0,3,.305,.535,.840,-0.005,0.86,-0.00,1.13,-0.2,0,0,0,0,0,0,914
118,B.Rocchio,Cleveland Guardians,Tampa Bay Rays,1,3,0,1,1,0,0,3,.301,.323,.624,0.018,1.19,0.01,1.55,-0.2,2,-15,16,0,0,2,914
119,A.Hedges,Cleveland Guardians,Tampa Bay Rays,1,3,0,0,0,0,2,3,.209,.227,.435,-0.057,0.72,-0.04,0.94,-0.6,0,0,0,0,0,0,914
120,G.Henderson,Baltimore Orioles,Detroit Tigers,0,3,2,2,2,1,0,4,.368,.545,.913,0.184,0.90,0.14,1.15,2.4,6,-63,28,0,37,6,914
121,C.Mullins,Baltimore Orioles,Detroit Tigers,0,3,0,2,1,1,0,4,.306,.414,.720,0.184,0.88,0.14,1.12,1.6,3,2,0,0,0,2,914
122,A.Santander,Baltimore Orioles,Detroit Tigers,0,4,0,1,0,0,1,4,.312,.514,.825,-0.083,1.18,-0.06,1.50,-1.1,1,1,0,0,0,1,914
123,A.Rutschman,Baltimore Orioles,Detroit Tigers,0,3,0,0,0,1,1,4,.321,.393,.715,-0.159,1.04,-0.12,1.33,-1.5,0,0,0,0,0,0,914
124,C.Cowser,Baltimore Orioles,Detroit Tigers,0,4,0,0,0,0,1,4,.321,.431,.752,-0.091,0.87,-0.07,1.11,-1.3,0,0,0,0,0,0,914
125,R.O'Hearn,Baltimore Orioles,Detroit Tigers,0,4,0,1,0,0,1,4,.329,.410,.739,-0.011,0.53,-0.01,0.68,-0.3,1,1,0,0,0,1,914
126,E.Rivera,Baltimore Orioles,Detroit Tigers,0,2,1,0,0,1,0,4,.303,.306,.610,0.009,0.73,0.01,0.93,-0.0,1,0,0,0,0,0,914
127,L.Soto,Baltimore Orioles,Detroit Tigers,0,4,1,2,0,0,1,4,.333,.375,.708,0.033,0.95,0.03,1.22,0.4,3,1,1,0,0,3,914
128,J.McCann,Baltimore Orioles,Detroit Tigers,0,3,0,0,1,0,0,4,.260,.333,.594,-0.028,0.92,-0.02,1.18,-0.7,1,0,0,0,0,0,914
129,P.Meadows,Detroit Tigers,Baltimore Orioles,1,4,1,1,1,0,1,4,.309,.447,.756,-0.047,0.76,-0.03,0.68,0.4,3,-7,0,0,8,4,914
130,C.Keith,Detroit Tigers,Baltimore Orioles,1,4,1,3,0,0,0,4,.312,.381,.693,0.071,0.84,0.04,0.75,0.8,4,3,0,0,0,3,914
131,K.Carpenter,Detroit Tigers,Baltimore Orioles,1,4,0,0,0,0,0,4,.344,.581,.924,-0.142,1.28,-0.08,1.14,-1.4,0,0,0,0,0,0,914
132,R.Greene,Detroit Tigers,Baltimore Orioles,1,4,0,0,0,0,1,4,.353,.480,.833,-0.084,0.88,-0.04,0.78,-0.8,0,0,0,0,0,0,914
133,W.Perez,Detroit Tigers,Baltimore Orioles,1,4,0,0,0,0,2,4,.294,.380,.675,-0.041,0.78,-0.02,0.70,-0.5,0,0,0,0,0,0,914
134,S.Torkelson,Detroit Tigers,Baltimore Orioles,1,4,0,2,1,0,1,4,.286,.370,.656,0.047,0.90,0.03,0.80,1.2,3,2,0,0,0,2,914
135,J.Jung,Detroit Tigers,Baltimore Orioles,1,1,0,0,0,1,1,2,.350,.269,.619,0.028,0.86,0.01,0.77,0.3,0,0,0,0,0,0,914
136,A.Ibanez,Detroit Tigers,Baltimore Orioles,1,1,0,0,0,0,0,1,.302,.382,.684,-0.051,1.15,-0.03,1.03,-0.8,0,0,0,0,0,0,914
137,Z.McKinstry,Detroit Tigers,Baltimore Orioles,1,1,0,0,0,0,0,1,.283,.342,.625,-0.095,3.48,-0.05,3.10,-0.5,0,0,0,0,0,0,914
138,T.Sweeney,Detroit Tigers,Baltimore Orioles,1,2,0,0,0,0,2,2,.270,.420,.691,-0.081,1.69,-0.04,1.50,-0.6,0,0,0,0,0,0,914
139,M.Vierling,Detroit Tigers,Baltimore Orioles,1,1,0,1,0,0,0,1,.306,.434,.739,0.007,0.16,0.00,0.14,0.1,1,1,0,0,0,1,914
140,J.Rogers,Detroit Tigers,Baltimore Orioles,1,3,0,0,0,0,0,3,.249,.358,.607,-0.073,0.98,-0.04,0.87,-0.7,0,0,0,0,0,0,914
141,L.Butler,Oakland Athletics,Chicago White Sox,0,3,1,2,1,2,1,5,.327,.516,.843,0.205,1.25,0,0.00,2.1,4,2,0,0,0,2,914
142,B.Rooker,Oakland Athletics,Chicago White Sox,0,5,1,3,2,0,2,5,.372,.578,.949,0.264,1.84,0,0.00,1.8,6,3,0,0,0,3,914
143,J.Bleday,Oakland Athletics,Chicago White Sox,0,2,1,0,0,3,1,5,.327,.451,.778,0.073,1.77,0,0.00,0.6,1,0,0,0,0,0,914
144,S.Langeliers,Oakland Athletics,Chicago White Sox,0,5,0,0,1,0,2,5,.279,.430,.710,-0.035,2.27,0,0.00,-0.7,1,0,0,0,0,0,914
145,S.Brown,Oakland Athletics,Chicago White Sox,0,5,0,1,0,0,1,5,.297,.402,.698,0.108,1.87,0,0.00,0.0,1,1,0,0,0,1,914
146,Z.Gelof,Oakland Athletics,Chicago White Sox,0,4,0,3,1,1,0,5,.278,.381,.659,0.010,1.64,0,0.00,0.4,4,-16,19,0,0,4,914
147,T.Soderstrom,Oakland Athletics,Chicago White Sox,0,5,1,0,0,0,0,5,.298,.391,.689,-0.195,1.93,0,0.00,-1.4,1,0,0,0,0,0,914
148,M.Schuemann,Oakland Athletics,Chicago White Sox,0,5,1,2,0,0,1,5,.314,.316,.630,-0.138,1.72,0,0.00,-0.5,3,-11,13,0,0,3,914
149,J.Wilson,Oakland Athletics,Chicago White Sox,0,3,1,0,0,0,2,4,.271,.296,.567,-0.057,1.28,0,0.00,-0.6,1,0,0,0,0,0,914
150,N.Lopez,Chicago White Sox,Oakland Athletics,1,5,1,3,3,0,1,5,.314,.301,.615,0.221,0.97,0,0.00,2.6,7,3,0,0,0,3,914
151,L.Robert,Chicago White Sox,Oakland Athletics,1,5,1,3,0,0,0,5,.277,.388,.665,0.105,0.80,0,0.00,0.1,4,3,0,0,0,0,914
152,A.Benintendi,Chicago White Sox,Oakland Athletics,1,5,1,3,2,0,1,5,.287,.385,.672,0.486,1.50,0,0.00,1.5,6,-14,0,0,17,6,914
153,G.Sheets,Chicago White Sox,Oakland Athletics,1,3,1,2,2,0,0,4,.313,.367,.680,0.124,0.81,0,0.00,1.2,5,-7,0,0,9,5,914
154,B.Ramos,Chicago White Sox,Oakland Athletics,1,4,0,0,0,0,2,4,.221,.266,.486,-0.074,0.69,0,0.00,-1.0,0,0,0,0,0,0,914
155,Z.DeLoach,Chicago White Sox,Oakland Athletics,1,3,1,1,0,1,0,4,.250,.194,.444,-0.055,0.67,0,0.00,-0.2,2,1,0,0,0,1,914
156,L.Sosa,Chicago White Sox,Oakland Athletics,1,4,1,3,0,0,0,4,.263,.310,.574,0.020,0.55,0,0.00,0.8,4,3,0,0,0,3,914
