Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
S.Kwan,Cleveland Guardians,Baltimore Orioles,0,3,1,1,0,1,0,4,0.449,0.571,1.02,-0.003,0.84,-0.0,0.73,0.0,2,1,0,0,0,1,624
A.Gimenez,Cleveland Guardians,Baltimore Orioles,0,3,0,0,0,1,0,4,0.31,0.349,0.659,0.033,1.15,0.02,1.01,0.5,0,0,0,0,0,0,624
J.Ramirez,Cleveland Guardians,Baltimore Orioles,0,4,1,2,2,0,1,4,0.333,0.536,0.869,0.224,1.25,0.12,1.09,1.6,5,-18,0,0,20,5,624
J.Naylor,Cleveland Guardians,Baltimore Orioles,0,4,0,0,0,0,4,4,0.319,0.504,0.823,-0.099,0.96,-0.05,0.84,-1.1,0,0,0,0,0,0,624
D.Fry,Cleveland Guardians,Baltimore Orioles,0,4,0,1,0,0,2,4,0.425,0.525,0.95,-0.072,0.72,-0.04,0.63,-0.8,1,-9,10,0,0,2,624
W.Brennan,Cleveland Guardians,Baltimore Orioles,0,4,0,1,0,0,1,4,0.314,0.415,0.73,-0.099,1.14,-0.05,0.99,-1.0,1,1,0,0,0,1,624
D.Schneemann,Cleveland Guardians,Baltimore Orioles,0,4,0,1,0,0,1,4,0.396,0.556,0.952,0.028,0.79,0.01,0.69,0.0,1,-1,0,2,0,3,624
G.Arias,Cleveland Guardians,Baltimore Orioles,0,4,1,1,0,0,2,4,0.248,0.338,0.587,-0.11,0.96,-0.06,0.84,-0.9,2,-7,8,0,0,2,624
B.Naylor,Cleveland Guardians,Baltimore Orioles,0,4,0,1,1,0,1,4,0.26,0.305,0.565,0.056,0.88,0.03,0.76,0.5,2,-6,7,0,0,2,624
G.Henderson,Baltimore Orioles,Cleveland Guardians,1,4,1,1,0,0,2,4,0.377,0.596,0.973,-0.012,0.99,-0.01,1.02,0.1,2,-15,16,0,0,2,624
A.Rutschman,Baltimore Orioles,Cleveland Guardians,1,4,1,1,0,0,2,4,0.351,0.479,0.83,-0.083,1.44,-0.05,1.49,-0.5,2,-11,12,0,0,2,624
R.O'Hearn,Baltimore Orioles,Cleveland Guardians,1,4,0,1,1,0,0,4,0.341,0.462,0.803,0.089,1.39,0.06,1.43,1.0,2,1,0,0,0,1,624
A.Santander,Baltimore Orioles,Cleveland Guardians,1,2,0,0,1,1,1,4,0.304,0.5,0.804,0.01,1.33,0.01,1.38,-0.2,1,0,0,0,0,0,624
H.Kjerstad,Baltimore Orioles,Cleveland Guardians,1,4,0,2,0,0,0,4,0.333,0.278,0.611,-0.047,1.42,-0.03,1.47,0.1,2,1,1,0,0,3,624
J.Westburg,Baltimore Orioles,Cleveland Guardians,1,4,0,0,0,0,3,4,0.326,0.505,0.831,-0.215,2.09,-0.13,2.17,-1.3,0,0,0,0,0,0,624
C.Mullins,Baltimore Orioles,Cleveland Guardians,1,4,0,0,0,0,2,4,0.249,0.351,0.6,-0.129,1.32,-0.08,1.37,-0.7,0,0,0,0,0,0,624
R.Urias,Baltimore Orioles,Cleveland Guardians,1,3,0,0,0,0,0,3,0.277,0.377,0.654,-0.083,1.12,-0.05,1.16,-0.5,0,0,0,0,0,0,624
R.Mountcastle,Baltimore Orioles,Cleveland Guardians,1,1,0,0,0,0,1,1,0.32,0.47,0.79,-0.043,1.69,-0.03,1.75,-0.1,0,0,0,0,0,0,624
J.McCann,Baltimore Orioles,Cleveland Guardians,1,2,0,0,0,1,2,3,0.217,0.291,0.508,-0.03,0.78,-0.02,0.81,-0.1,0,0,0,0,0,0,624
K.Schwarber,Philadelphia Phillies,Detroit Tigers,0,5,2,0,0,1,2,6,0.373,0.453,0.826,0.025,0.42,0.01,0.31,-0.9,2,0,0,0,0,0,624
T.Turner,Philadelphia Phillies,Detroit Tigers,0,5,1,1,0,1,0,6,0.382,0.455,0.837,0.061,0.54,0.03,0.39,-0.4,2,-10,11,0,0,2,624
B.Harper,Philadelphia Phillies,Detroit Tigers,0,5,3,3,5,0,1,5,0.401,0.577,0.977,0.216,0.59,0.1,0.44,3.9,11,-34,18,0,19,8,624
A.Bohm,Philadelphia Phillies,Detroit Tigers,0,5,1,4,3,0,1,5,0.366,0.507,0.873,0.117,0.35,0.05,0.25,3.2,8,-33,28,0,9,8,624
N.Castellanos,Philadelphia Phillies,Detroit Tigers,0,4,0,1,0,0,3,5,0.281,0.389,0.67,-0.008,0.24,-0.0,0.18,-0.6,1,1,0,0,0,1,624
B.Stott,Philadelphia Phillies,Detroit Tigers,0,5,0,2,0,0,1,5,0.336,0.361,0.696,-0.033,0.33,-0.01,0.24,-0.9,2,2,0,0,0,2,624
B.Marsh,Philadelphia Phillies,Detroit Tigers,0,5,0,0,0,0,4,5,0.333,0.397,0.73,-0.05,0.36,-0.02,0.27,-1.8,0,0,0,0,0,0,624
D.Dahl,Philadelphia Phillies,Detroit Tigers,0,2,0,1,0,0,1,2,0.279,0.512,0.791,0.003,0.37,0.0,0.28,0.2,1,1,0,0,0,1,624
C.Pache,Philadelphia Phillies,Detroit Tigers,0,2,1,1,0,1,1,3,0.318,0.27,0.588,0.015,0.16,0.01,0.12,0.6,2,1,0,0,0,1,624
G.Stubbs,Philadelphia Phillies,Detroit Tigers,0,5,0,2,0,0,3,5,0.264,0.213,0.477,-0.013,0.33,-0.01,0.24,0.2,2,2,0,0,0,2,624
M.Vierling,Detroit Tigers,Philadelphia Phillies,1,4,0,0,0,0,0,4,0.289,0.44,0.728,-0.195,0.85,-0.04,0.31,-2.5,0,0,0,0,0,0,624
C.Keith,Detroit Tigers,Philadelphia Phillies,1,4,0,0,0,0,2,4,0.287,0.33,0.618,-0.039,0.39,-0.01,0.14,-0.7,0,0,0,0,0,0,624
R.Greene,Detroit Tigers,Philadelphia Phillies,1,4,0,1,0,0,2,4,0.355,0.493,0.848,-0.012,0.26,-0.0,0.1,-0.2,1,1,0,0,0,1,624
M.Canha,Detroit Tigers,Philadelphia Phillies,1,3,0,1,0,0,1,4,0.353,0.368,0.721,0.032,0.35,0.01,0.13,0.1,1,1,0,0,0,1,624
W.Perez,Detroit Tigers,Philadelphia Phillies,1,4,0,1,0,0,0,4,0.318,0.405,0.723,-0.052,0.52,-0.01,0.19,-0.6,1,-9,10,0,0,2,624
G.Urshela,Detroit Tigers,Philadelphia Phillies,1,4,0,0,0,0,0,4,0.298,0.329,0.628,-0.042,0.49,-0.01,0.18,-1.0,0,0,0,0,0,0,624
J.Malloy,Detroit Tigers,Philadelphia Phillies,1,3,0,0,0,0,2,3,0.263,0.313,0.576,-0.039,0.49,-0.01,0.18,-0.6,0,0,0,0,0,0,624
Z.McKinstry,Detroit Tigers,Philadelphia Phillies,1,3,1,2,0,0,0,3,0.261,0.311,0.573,0.046,0.36,0.01,0.13,0.5,3,-2,4,0,0,3,624
C.Kelly,Detroit Tigers,Philadelphia Phillies,1,3,0,2,1,0,1,3,0.331,0.38,0.711,0.134,0.73,0.03,0.26,1.6,3,2,0,0,0,2,624
J.Crawford,Seattle Mariners,Tampa Bay Rays,0,3,0,1,0,2,2,5,0.305,0.358,0.663,-0.001,0.84,0.0,0.86,0.3,1,1,0,0,0,0,624
