Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
L.Robert,Chicago White Sox,Cleveland Guardians,0,4,1,2,4,0,1,4,0.286,0.512,0.798,0.479,1.64,0.0,0.0,3.0,7,-8,0,0,10,0,702
A.Benintendi,Chicago White Sox,Cleveland Guardians,0,4,0,0,0,0,0,4,0.242,0.295,0.537,-0.12,1.15,0.0,0.0,-0.8,0,0,0,0,0,0,702
A.Vaughn,Chicago White Sox,Cleveland Guardians,0,4,1,1,1,0,3,4,0.298,0.403,0.701,0.007,1.09,0.0,0.0,0.4,3,-10,0,0,11,4,702
G.Sheets,Chicago White Sox,Cleveland Guardians,0,4,0,0,0,0,2,4,0.33,0.397,0.727,-0.079,0.8,0.0,0.0,-0.5,0,0,0,0,0,0,702
E.Jimenez,Chicago White Sox,Cleveland Guardians,0,4,0,1,0,0,1,4,0.294,0.374,0.668,-0.031,0.8,0.0,0.0,-0.4,1,1,0,0,0,1,702
P.DeJong,Chicago White Sox,Cleveland Guardians,0,3,1,1,0,1,1,4,0.283,0.448,0.731,-0.033,1.05,0.0,0.0,0.1,2,1,0,0,0,1,702
N.Lopez,Chicago White Sox,Cleveland Guardians,0,4,1,1,0,0,2,4,0.297,0.28,0.577,-0.061,1.36,0.0,0.0,-0.3,2,1,0,0,0,1,702
L.Sosa,Chicago White Sox,Cleveland Guardians,0,4,1,2,1,0,0,4,0.27,0.351,0.62,0.087,1.34,0.0,0.0,1.0,4,-5,7,0,0,4,702
K.Lee,Chicago White Sox,Cleveland Guardians,0,2,1,1,0,0,0,2,0.272,0.383,0.655,0.032,1.03,0.0,0.0,0.2,2,1,0,0,0,1,702
T.Pham,Chicago White Sox,Cleveland Guardians,0,1,0,0,0,0,1,1,0.343,0.374,0.716,-0.113,2.8,0.0,0.0,-0.8,0,0,0,0,0,0,702
M.Maldonado,Chicago White Sox,Cleveland Guardians,0,1,0,0,0,0,0,1,0.134,0.125,0.259,-0.032,1.28,0.0,0.0,-0.1,0,0,0,0,0,0,702
S.Kwan,Cleveland Guardians,Chicago White Sox,1,4,0,0,0,0,0,4,0.42,0.526,0.945,-0.105,1.08,-0.06,0.97,-1.0,0,0,0,0,0,0,702
D.Schneemann,Cleveland Guardians,Chicago White Sox,1,4,1,1,2,0,2,4,0.356,0.508,0.864,0.175,0.91,0.09,0.82,1.3,4,-2,0,0,3,4,702
J.Ramirez,Cleveland Guardians,Chicago White Sox,1,4,0,0,0,0,1,4,0.329,0.55,0.878,-0.098,0.98,-0.05,0.89,-0.6,0,0,0,0,0,0,702
J.Naylor,Cleveland Guardians,Chicago White Sox,1,4,1,1,0,0,0,4,0.32,0.498,0.819,-0.015,1.04,-0.01,0.93,-0.2,2,-14,15,0,0,2,702
D.Fry,Cleveland Guardians,Chicago White Sox,1,4,1,0,0,0,1,4,0.414,0.511,0.925,0.105,1.05,0.06,0.94,0.6,1,0,0,0,0,0,702
A.Gimenez,Cleveland Guardians,Chicago White Sox,1,4,1,2,0,0,0,4,0.307,0.344,0.652,0.192,1.48,0.1,1.33,0.4,3,-10,12,0,0,3,702
T.Freeman,Cleveland Guardians,Chicago White Sox,1,4,2,2,2,0,0,4,0.306,0.343,0.648,0.178,1.61,0.1,1.45,1.9,6,-5,0,0,7,5,702
A.Hedges,Cleveland Guardians,Chicago White Sox,1,2,1,0,0,1,2,3,0.194,0.239,0.433,0.002,0.77,0.0,0.7,-0.2,1,0,0,0,0,0,702
B.Naylor,Cleveland Guardians,Chicago White Sox,1,0,0,0,1,0,0,1,0.273,0.335,0.608,0.175,4.8,0.1,4.32,0.2,1,0,0,0,0,0,702
B.Rocchio,Cleveland Guardians,Chicago White Sox,1,3,0,1,1,0,0,3,0.309,0.296,0.605,0.029,1.51,0.02,1.36,0.4,2,1,0,0,0,1,702
J.Duran,Boston Red Sox,Miami Marlins,0,4,1,1,1,1,0,5,0.351,0.497,0.848,0.007,0.41,0.0,0.36,0.6,3,-9,0,0,10,4,702
