Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
L.Wade,San Francisco Giants,Cincinnati Reds,0,5,2,3,1,0,0,5,0.417,0.407,0.824,0.149,0.67,0.05,0.38,1.3,6,-1,0,0,4,0,804
T.Fitzgerald,San Francisco Giants,Cincinnati Reds,0,4,2,2,2,0,2,5,0.369,0.632,1.001,0.18,0.78,0.06,0.44,2.3,6,-9,0,0,11,5,804
P.Bailey,San Francisco Giants,Cincinnati Reds,0,4,1,0,0,1,2,5,0.326,0.379,0.705,-0.063,0.63,-0.02,0.35,-1.0,1,0,0,0,0,0,804
M.Chapman,San Francisco Giants,Cincinnati Reds,0,5,2,2,2,0,2,5,0.335,0.439,0.773,0.169,0.64,0.06,0.36,1.3,6,-15,0,0,17,5,804
M.Conforto,San Francisco Giants,Cincinnati Reds,0,5,1,3,2,0,0,5,0.305,0.424,0.729,0.106,0.6,0.04,0.34,2.0,6,-17,20,0,0,5,804
J.Encarnacion,San Francisco Giants,Cincinnati Reds,0,4,0,1,1,0,2,4,0.222,0.667,0.889,-0.077,0.86,-0.03,0.49,0.2,2,0,1,0,0,2,804
M.Yastrzemski,San Francisco Giants,Cincinnati Reds,0,4,0,1,0,0,1,4,0.317,0.426,0.743,-0.099,1.13,-0.03,0.64,-1.2,1,1,0,0,0,1,804
C.Casali,San Francisco Giants,Cincinnati Reds,0,3,0,0,0,1,1,4,0.319,0.23,0.549,-0.074,0.7,-0.03,0.4,-0.5,0,0,0,0,0,0,804
B.Wisely,San Francisco Giants,Cincinnati Reds,0,2,0,0,0,0,0,2,0.293,0.38,0.673,-0.032,0.62,-0.01,0.35,-0.3,0,0,0,0,0,0,804
C.Schmitt,San Francisco Giants,Cincinnati Reds,0,2,0,0,0,0,1,2,0.237,0.482,0.719,-0.026,0.51,-0.01,0.28,-0.8,0,0,0,0,0,0,804
J.India,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,1,3,4,0.365,0.402,0.767,-0.062,0.85,-0.01,0.3,-0.6,0,0,0,0,0,0,804
E.De,Cincinnati Reds,San Francisco Giants,1,3,0,0,0,0,0,4,0.343,0.473,0.816,0.085,0.98,0.02,0.35,0.1,0,0,0,0,0,0,804
S.Steer,Cincinnati Reds,San Francisco Giants,1,4,0,0,0,0,1,4,0.316,0.417,0.733,-0.07,0.99,-0.01,0.35,-0.8,0,0,0,0,0,0,804
T.France,Cincinnati Reds,San Francisco Giants,1,4,0,0,0,0,1,4,0.304,0.34,0.644,-0.157,1.12,-0.03,0.4,-1.3,0,0,0,0,0,0,804
S.Fairchild,Cincinnati Reds,San Francisco Giants,1,2,0,0,0,0,2,2,0.296,0.373,0.669,-0.037,0.72,-0.01,0.26,-0.3,0,0,0,0,0,0,804
T.Friedl,Cincinnati Reds,San Francisco Giants,1,2,0,1,0,0,0,2,0.314,0.352,0.667,-0.065,0.82,-0.01,0.3,-0.0,1,1,0,0,0,1,804
J.Candelario,Cincinnati Reds,San Francisco Giants,1,4,1,1,1,0,0,4,0.284,0.44,0.724,0.043,0.74,0.01,0.27,0.3,3,-17,0,0,18,4,804
S.Espinal,Cincinnati Reds,San Francisco Giants,1,4,1,2,1,0,1,4,0.283,0.383,0.666,0.17,1.08,0.04,0.39,1.3,4,-6,0,0,8,5,804
N.Marte,Cincinnati Reds,San Francisco Giants,1,2,0,0,0,0,2,2,0.22,0.267,0.488,-0.052,1.08,-0.01,0.39,-0.5,0,0,0,0,0,0,804
J.Wiemer,Cincinnati Reds,San Francisco Giants,1,0,0,0,0,1,0,1,0.214,0.154,0.368,0.028,0.95,0.01,0.34,0.1,0,0,0,0,0,0,804
L.Maile,Cincinnati Reds,San Francisco Giants,1,2,0,0,0,0,2,2,0.269,0.26,0.529,-0.097,1.25,-0.02,0.45,-0.8,0,0,0,0,0,0,804
T.Stephenson,Cincinnati Reds,San Francisco Giants,1,1,0,0,0,0,0,1,0.321,0.438,0.759,-0.053,1.83,-0.01,0.66,-0.2,0,0,0,0,0,0,804
X.Edwards,Miami Marlins,Atlanta Braves,0,5,1,2,1,0,1,5,0.458,0.473,0.931,-0.008,0.82,0.0,0.0,0.5,4,2,0,0,0,2,804
J.Burger,Miami Marlins,Atlanta Braves,0,3,0,0,1,1,3,5,0.287,0.43,0.717,-0.002,0.62,0.0,0.0,-0.6,1,0,0,0,0,0,804
J.Bride,Miami Marlins,Atlanta Braves,0,4,1,1,3,1,1,5,0.313,0.439,0.751,0.095,0.73,0.0,0.0,1.7,5,-2,0,0,3,4,804
J.Sanchez,Miami Marlins,Atlanta Braves,0,5,0,0,0,0,3,5,0.289,0.407,0.696,-0.075,0.56,0.0,0.0,-1.3,0,0,0,0,0,0,804
E.Rivera,Miami Marlins,Atlanta Braves,0,4,1,2,0,1,1,5,0.301,0.278,0.579,0.14,0.73,0.0,0.0,1.3,3,2,0,0,0,2,804
O.Lopez,Miami Marlins,Atlanta Braves,0,4,1,1,0,1,1,5,0.259,0.306,0.564,0.063,0.91,0.0,0.0,0.1,2,1,0,0,0,1,804
C.Pache,Miami Marlins,Atlanta Braves,0,4,1,1,1,0,1,4,0.296,0.273,0.569,0.042,1.04,0.0,0.0,-0.1,3,1,0,0,0,1,804
D.Hensley,Miami Marlins,Atlanta Braves,0,3,1,1,0,1,2,4,0.375,0.167,0.542,-0.092,0.72,0.0,0.0,-0.6,2,1,0,0,0,1,804
A.Sanchez,Miami Marlins,Atlanta Braves,0,3,1,1,1,1,0,4,0.255,0.174,0.429,0.106,0.69,0.0,0.0,1.1,3,1,0,0,0,1,804
J.Soler,Atlanta Braves,Miami Marlins,1,3,0,1,0,0,1,3,0.326,0.405,0.731,-0.003,0.62,-0.0,0.93,-0.2,1,1,0,0,0,1,804
R.Laureano,Atlanta Braves,Miami Marlins,1,1,0,0,0,0,0,1,0.264,0.325,0.59,-0.002,0.1,-0.0,0.15,-0.2,0,0,0,0,0,0,804
A.Riley,Atlanta Braves,Miami Marlins,1,4,0,3,0,0,1,4,0.326,0.457,0.783,-0.014,0.72,-0.01,1.08,0.3,3,-21,24,0,0,4,804
M.Ozuna,Atlanta Braves,Miami Marlins,1,4,0,1,0,0,1,4,0.373,0.58,0.953,-0.062,0.67,-0.06,1.0,-1.6,1,1,0,0,0,1,804
M.Olson,Atlanta Braves,Miami Marlins,1,3,0,0,0,0,2,3,0.306,0.413,0.719,-0.036,0.43,-0.03,0.65,-0.6,0,0,0,0,0,0,804
L.Williams,Atlanta Braves,Miami Marlins,1,1,0,0,0,0,0,1,0.2,0.077,0.277,-0.001,0.04,-0.0,0.06,-0.2,0,0,0,0,0,0,804
O.Arcia,Atlanta Braves,Miami Marlins,1,3,0,0,0,1,1,4,0.271,0.367,0.638,-0.019,0.36,-0.02,0.54,-0.2,0,0,0,0,0,0,804
E.Rosario,Atlanta Braves,Miami Marlins,1,4,0,0,0,0,1,4,0.217,0.32,0.536,-0.032,0.33,-0.03,0.49,-0.8,0,0,0,0,0,0,804
S.Murphy,Atlanta Braves,Miami Marlins,1,1,0,1,0,2,0,3,0.307,0.375,0.682,0.042,0.38,0.04,0.56,0.9,1,1,0,0,0,1,804
J.Kelenic,Atlanta Braves,Miami Marlins,1,3,0,0,0,0,1,3,0.288,0.4,0.688,-0.055,0.72,-0.05,1.08,-1.1,0,0,0,0,0,0,804
W.Merrifield,Atlanta Braves,Miami Marlins,1,3,0,0,0,0,2,3,0.28,0.3,0.58,-0.048,0.61,-0.04,0.91,-1.0,0,0,0,0,0,0,804
E.Clement,Toronto Blue Jays,New York Yankees,0,5,0,3,1,0,0,5,0.292,0.416,0.708,0.139,1.24,0.01,0.08,1.5,4,3,0,0,0,3,804
J.Loperfido,Toronto Blue Jays,New York Yankees,0,4,1,0,0,0,2,5,0.294,0.355,0.649,0.006,1.51,0.0,0.09,-0.5,1,0,0,0,0,0,804
V.Guerrero,Toronto Blue Jays,New York Yankees,0,5,0,1,0,0,0,5,0.388,0.537,0.925,-0.278,1.73,-0.01,0.1,-1.7,1,-28,29,0,0,0,804
S.Horwitz,Toronto Blue Jays,New York Yankees,0,3,0,0,0,1,1,4,0.368,0.405,0.773,-0.016,1.33,-0.0,0.08,-0.5,0,0,0,0,0,0,804
G.Springer,Toronto Blue Jays,New York Yankees,0,1,0,0,0,0,1,1,0.31,0.376,0.686,-0.092,3.42,-0.0,0.21,-0.4,0,0,0,0,0,0,804
D.Varsho,Toronto Blue Jays,New York Yankees,0,3,0,0,0,1,1,5,0.282,0.395,0.677,0.111,2.12,0.0,0.13,0.3,0,0,0,0,0,0,804
A.Kirk,Toronto Blue Jays,New York Yankees,0,4,1,1,1,0,1,5,0.302,0.323,0.625,-0.11,2.49,-0.0,0.15,-0.5,3,-9,10,0,0,2,804
A.Barger,Toronto Blue Jays,New York Yankees,0,4,1,1,1,0,2,4,0.235,0.333,0.569,-0.039,1.71,-0.0,0.1,0.2,3,-4,5,0,0,2,804
D.Schneider,Toronto Blue Jays,New York Yankees,0,4,0,1,0,0,1,4,0.304,0.375,0.679,-0.052,1.24,-0.0,0.07,0.0,1,1,0,0,0,1,804
L.De,Toronto Blue Jays,New York Yankees,0,3,0,0,0,1,0,4,0.2,0.0,0.2,-0.102,1.25,-0.0,0.08,-1.0,0,0,0,0,0,0,804
G.Torres,New York Yankees,Toronto Blue Jays,1,5,0,2,0,0,0,5,0.31,0.358,0.668,-0.017,1.17,-0.01,1.48,0.2,2,2,0,0,0,2,804
J.Soto,New York Yankees,Toronto Blue Jays,1,3,1,2,1,2,1,5,0.437,0.598,1.035,0.298,1.41,0.23,1.78,1.7,4,-50,24,0,28,6,804
