,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
49,J.Caminero,Tampa Bay Rays,San Diego Padres,1,4,2,1,3,1,0,5,.319,.460,.779,0.236,0.60,0.02,0.10,1.4,6,-2,0,0,3,4,831
50,J.Lowe,Tampa Bay Rays,San Diego Padres,1,4,2,2,1,1,0,5,.304,.424,.729,0.040,0.39,0.00,0.06,1.6,5,-16,16,2,0,5,831
51,J.Caballero,Tampa Bay Rays,San Diego Padres,1,5,0,2,4,0,1,5,.285,.364,.650,0.152,0.75,0.01,0.12,2.4,6,2,0,0,0,2,831
52,B.Rortvedt,Tampa Bay Rays,San Diego Padres,1,4,0,1,1,0,0,5,.333,.329,.663,-0.037,0.50,-0.00,0.08,0.4,2,1,0,0,0,1,831
53,J.DeLuca,Tampa Bay Rays,San Diego Padres,1,3,0,1,0,1,0,4,.266,.307,.572,0.041,0.35,0.00,0.06,-0.2,1,1,0,0,0,1,831
54,J.Aranda,Tampa Bay Rays,San Diego Padres,1,4,1,1,0,0,1,4,.276,.321,.597,-0.046,0.55,-0.01,0.09,-0.2,2,-2,3,0,0,2,831
55,J.Siri,Tampa Bay Rays,San Diego Padres,1,4,1,0,0,0,2,4,.263,.380,.643,-0.045,0.47,-0.01,0.07,-1.1,1,0,0,0,0,0,831
56,I.Kiner-Falefa,Pittsburgh Pirates,Cleveland Guardians,0,5,0,1,0,0,1,5,.314,.391,.704,-0.103,0.65,0,0.00,-0.7,1,1,0,0,0,1,831
57,B.Reynolds,Pittsburgh Pirates,Cleveland Guardians,0,3,1,0,0,2,2,5,.349,.460,.809,-0.045,0.67,0,0.00,-0.3,1,0,0,0,0,0,831
58,N.Gonzales,Pittsburgh Pirates,Cleveland Guardians,0,5,2,3,0,0,1,5,.298,.397,.695,0.098,0.69,0,0.00,0.4,5,-13,16,0,0,4,831
59,A.McCutchen,Pittsburgh Pirates,Cleveland Guardians,0,3,0,1,1,1,0,4,.339,.415,.753,0.060,1.28,0,0.00,0.4,2,1,0,0,0,1,831
60,O.Cruz,Pittsburgh Pirates,Cleveland Guardians,0,4,0,2,0,0,1,4,.332,.474,.806,-0.019,1.40,0,0.00,-0.1,2,2,0,0,0,2,831
61,C.Joe,Pittsburgh Pirates,Cleveland Guardians,0,3,0,0,0,0,2,3,.318,.382,.699,-0.081,0.95,0,0.00,-0.8,0,0,0,0,0,0,831
62,R.Tellez,Pittsburgh Pirates,Cleveland Guardians,0,1,0,1,2,0,0,1,.305,.415,.720,0.165,2.77,0,0.00,1.7,3,1,0,0,0,1,831
63,B.De,Pittsburgh Pirates,Cleveland Guardians,0,4,0,0,0,0,1,4,.281,.395,.676,-0.096,0.99,0,0.00,-1.3,0,0,0,0,0,0,831
64,J.Triolo,Pittsburgh Pirates,Cleveland Guardians,0,3,0,1,0,1,2,4,.295,.299,.594,0.066,1.00,0,0.00,0.5,1,1,0,0,0,1,831
65,H.Davis,Pittsburgh Pirates,Cleveland Guardians,0,4,0,0,0,0,1,4,.252,.221,.473,-0.128,1.31,0,0.00,-1.4,0,0,0,0,0,0,831
66,S.Kwan,Cleveland Guardians,Pittsburgh Pirates,1,3,0,0,0,1,1,4,.366,.440,.805,-0.065,0.88,-0.06,1.35,-0.5,0,0,0,0,0,0,831
67,A.Gimenez,Cleveland Guardians,Pittsburgh Pirates,1,4,0,0,0,0,1,4,.302,.330,.632,-0.115,1.17,-0.11,1.79,-1.0,0,0,0,0,0,0,831
68,J.Ramirez,Cleveland Guardians,Pittsburgh Pirates,1,4,0,0,0,0,2,4,.331,.527,.858,-0.064,0.62,-0.06,0.96,-0.5,0,0,0,0,0,0,831
69,J.Naylor,Cleveland Guardians,Pittsburgh Pirates,1,4,0,1,0,0,0,4,.321,.464,.786,0.091,0.89,0.08,1.37,0.2,1,-21,22,0,0,2,831
70,J.Noel,Cleveland Guardians,Pittsburgh Pirates,1,2,0,0,0,1,1,3,.333,.602,.935,-0.099,1.53,-0.09,2.36,-0.4,0,0,0,0,0,0,831
71,W.Brennan,Cleveland Guardians,Pittsburgh Pirates,1,2,0,0,0,0,0,2,.295,.380,.675,-0.043,1.09,-0.04,1.69,-0.4,0,0,0,0,0,0,831
72,D.Fry,Cleveland Guardians,Pittsburgh Pirates,1,0,0,0,0,1,0,1,.362,.447,.808,0.038,2.70,0.03,4.15,0.2,0,0,0,0,0,0,831
73,D.Schneemann,Cleveland Guardians,Pittsburgh Pirates,1,1,0,0,0,1,1,2,.321,.405,.726,-0.015,0.93,-0.01,1.42,-0.2,0,0,0,0,0,0,831
74,L.Thomas,Cleveland Guardians,Pittsburgh Pirates,1,1,0,0,0,0,0,1,.312,.362,.674,-0.188,4.14,-0.17,6.37,-0.9,0,0,0,0,0,0,831
75,B.Naylor,Cleveland Guardians,Pittsburgh Pirates,1,3,0,1,0,0,2,3,.268,.367,.635,-0.022,1.10,-0.02,1.69,-0.3,1,1,0,0,0,1,831
76,B.Rocchio,Cleveland Guardians,Pittsburgh Pirates,1,3,0,0,0,0,1,3,.292,.307,.598,-0.099,1.31,-0.09,2.01,-0.8,0,0,0,0,0,0,831
77,J.Duran,Boston Red Sox,Detroit Tigers,0,4,0,1,0,0,0,4,.354,.531,.885,-0.029,1.31,-0.02,1.19,0.0,1,1,0,0,0,1,831
78,R.Refsnyder,Boston Red Sox,Detroit Tigers,0,4,0,0,0,0,1,4,.355,.451,.806,-0.151,1.50,-0.08,1.36,-0.9,0,0,0,0,0,0,831
79,T.O'Neill,Boston Red Sox,Detroit Tigers,0,3,1,1,1,1,2,4,.342,.521,.862,0.078,1.07,0.04,0.97,0.7,3,-24,0,0,25,4,831
80,R.Devers,Boston Red Sox,Detroit Tigers,0,4,0,0,0,0,1,4,.363,.560,.923,-0.152,1.43,-0.08,1.30,-0.7,0,0,0,0,0,0,831
81,R.Gonzalez,Boston Red Sox,Detroit Tigers,0,3,0,1,0,0,1,3,.317,.429,.745,-0.065,0.86,-0.03,0.78,-0.5,1,1,0,0,0,1,831
82,C.Wong,Boston Red Sox,Detroit Tigers,0,3,0,1,0,0,0,3,.339,.431,.770,0.017,0.89,0.01,0.81,0.1,1,1,0,0,0,1,831
83,T.Casas,Boston Red Sox,Detroit Tigers,0,3,0,0,0,0,0,3,.342,.463,.805,-0.172,1.55,-0.09,1.41,-1.1,0,0,0,0,0,0,831
84,D.Jansen,Boston Red Sox,Detroit Tigers,0,3,0,0,0,0,1,3,.301,.360,.661,-0.080,1.06,-0.04,0.96,-0.5,0,0,0,0,0,0,831
85,C.Rafaela,Boston Red Sox,Detroit Tigers,0,3,0,0,0,0,2,3,.284,.401,.685,-0.082,1.07,-0.04,0.97,-0.5,0,0,0,0,0,0,831
86,P.Meadows,Detroit Tigers,Boston Red Sox,1,3,0,1,0,1,1,4,.302,.421,.723,-0.006,0.84,-0.00,0.25,0.0,1,1,0,0,0,1,831
87,R.Greene,Detroit Tigers,Boston Red Sox,1,4,0,1,0,0,1,4,.349,.475,.824,-0.054,0.84,-0.01,0.26,-0.7,1,1,0,0,0,1,831
88,M.Vierling,Detroit Tigers,Boston Red Sox,1,4,0,1,0,0,1,4,.306,.441,.747,-0.029,0.92,-0.01,0.28,-0.3,1,1,0,0,0,1,831
89,C.Keith,Detroit Tigers,Boston Red Sox,1,3,0,0,0,0,2,3,.309,.385,.694,-0.106,1.44,-0.02,0.44,-1.1,0,0,0,0,0,0,831
90,A.Ibanez,Detroit Tigers,Boston Red Sox,1,1,0,0,0,0,1,1,.308,.396,.704,-0.007,0.29,-0.00,0.09,-0.1,0,0,0,0,0,0,831
91,S.Torkelson,Detroit Tigers,Boston Red Sox,1,3,1,2,0,0,1,3,.287,.379,.666,0.021,1.02,0.00,0.31,0.2,3,2,0,0,0,2,831
92,Z.McKinstry,Detroit Tigers,Boston Red Sox,1,3,1,1,0,0,0,3,.284,.358,.642,0.044,1.15,0.01,0.35,0.3,2,-12,13,0,0,2,831
93,T.Sweeney,Detroit Tigers,Boston Red Sox,1,3,0,1,2,0,0,3,.216,.333,.550,0.073,1.15,0.01,0.35,0.6,3,-1,2,0,0,2,831
94,R.Kreidler,Detroit Tigers,Boston Red Sox,1,3,0,1,0,0,0,3,.200,.182,.382,-0.060,0.85,-0.01,0.26,-0.7,1,1,0,0,0,1,831
95,J.Rogers,Detroit Tigers,Boston Red Sox,1,3,0,0,0,0,0,3,.245,.374,.619,-0.011,0.82,-0.00,0.25,-0.1,0,0,0,0,0,0,831
96,L.Butler,Oakland Athletics,Texas Rangers,0,4,2,2,1,0,0,4,.313,.514,.827,0.132,0.97,0,0.00,1.1,5,-36,18,0,20,6,831
97,B.Rooker,Oakland Athletics,Texas Rangers,0,4,0,2,1,0,0,4,.367,.576,.944,0.154,1.43,0,0.00,1.1,3,-21,23,0,0,3,831
98,J.Bleday,Oakland Athletics,Texas Rangers,0,4,0,0,0,0,3,4,.328,.464,.792,-0.149,1.50,0,0.00,-1.0,0,0,0,0,0,0,831
99,S.Langeliers,Oakland Athletics,Texas Rangers,0,4,0,1,0,0,1,4,.288,.444,.732,-0.081,1.40,0,0.00,-0.7,1,1,0,0,0,1,831
100,T.Nevin,Oakland Athletics,Texas Rangers,0,3,0,0,0,0,1,3,.298,.330,.628,-0.095,1.22,0,0.00,-0.7,0,0,0,0,0,0,831
101,M.Schuemann,Oakland Athletics,Texas Rangers,0,0,0,0,0,1,0,1,.326,.326,.653,0.049,2.28,0,0.00,0.2,0,0,0,0,0,0,831
102,D.Cameron,Oakland Athletics,Texas Rangers,0,4,0,0,0,0,2,4,.260,.344,.604,-0.182,1.81,0,0.00,-0.9,0,0,0,0,0,0,831
103,Z.Gelof,Oakland Athletics,Texas Rangers,0,3,0,0,0,0,2,3,.266,.363,.630,-0.066,0.88,0,0.00,-0.5,0,0,0,0,0,0,831
104,A.Alvarez,Oakland Athletics,Texas Rangers,0,2,0,0,0,0,0,2,.303,.290,.593,-0.031,0.61,0,0.00,-0.3,0,0,0,0,0,0,831
105,S.Brown,Oakland Athletics,Texas Rangers,0,1,0,0,0,0,1,1,.297,.388,.685,-0.046,1.84,0,0.00,-0.2,0,0,0,0,0,0,831
106,J.Wilson,Oakland Athletics,Texas Rangers,0,3,0,0,0,0,0,3,.313,.231,.543,-0.080,1.08,0,0.00,-0.5,0,0,0,0,0,0,831
107,M.Semien,Texas Rangers,Oakland Athletics,1,4,0,1,0,0,0,4,.310,.390,.700,-0.089,1.03,-0.00,0.02,-0.6,1,1,0,0,0,1,831
108,C.Seager,Texas Rangers,Oakland Athletics,1,4,0,0,0,0,2,4,.351,.509,.860,-0.092,0.91,-0.00,0.01,-0.8,0,0,0,0,0,0,831
109,J.Smith,Texas Rangers,Oakland Athletics,1,4,0,1,0,0,2,4,.353,.412,.765,0.000,0.85,0,0.01,0.0,1,1,0,0,0,1,831
110,A.Garcia,Texas Rangers,Oakland Athletics,1,4,0,1,0,0,1,4,.281,.393,.674,-0.064,1.21,-0.00,0.02,-0.3,1,1,0,0,0,1,831
111,N.Lowe,Texas Rangers,Oakland Athletics,1,3,1,1,0,0,2,4,.349,.376,.725,0.028,1.50,0,0.03,-0.0,2,1,0,0,0,1,831
112,C.Kelly,Texas Rangers,Oakland Athletics,1,4,0,1,0,0,1,4,.331,.403,.734,0.025,1.70,0,0.03,-0.1,1,1,0,0,0,1,831
113,J.Heim,Texas Rangers,Oakland Athletics,1,4,1,1,2,0,0,4,.274,.348,.622,0.028,1.70,0,0.03,0.8,4,-11,0,0,12,4,831
114,T.Jankowski,Texas Rangers,Oakland Athletics,1,3,0,1,0,1,1,4,.267,.241,.508,0.098,1.43,0.00,0.02,0.5,1,1,0,0,0,1,831
115,L.Taveras,Texas Rangers,Oakland Athletics,1,4,0,2,1,0,1,4,.282,.345,.627,0.171,2.03,0.00,0.04,0.7,3,-14,16,0,0,3,831
116,F.Lindor,New York Mets,Chicago White Sox,0,4,1,1,0,1,1,5,.340,.488,.828,0.020,0.53,0.01,0.55,0.1,2,1,0,0,0,1,831
117,B.Nimmo,New York Mets,Chicago White Sox,0,3,0,1,0,2,1,5,.343,.405,.748,-0.019,0.63,-0.01,0.65,0.1,1,1,0,0,0,1,831
118,M.Vientos,New York Mets,Chicago White Sox,0,4,1,2,0,1,1,5,.336,.539,.875,-0.019,0.53,-0.01,0.55,0.1,3,2,0,0,0,2,831
119,P.Alonso,New York Mets,Chicago White Sox,0,5,2,2,2,0,2,5,.327,.473,.800,0.157,0.78,0.10,0.81,0.8,6,-28,0,0,30,5,831
120,J.Winker,New York Mets,Chicago White Sox,0,3,1,3,2,0,0,3,.372,.433,.805,0.211,0.88,0.13,0.91,2.7,6,-10,0,0,13,6,831
121,T.Taylor,New York Mets,Chicago White Sox,0,1,0,0,0,0,1,1,.288,.395,.682,-0.017,0.66,-0.01,0.69,-0.4,0,0,0,0,0,0,831
122,J.Martinez,New York Mets,Chicago White Sox,0,4,0,0,0,0,2,4,.334,.443,.777,-0.078,0.69,-0.05,0.72,-1.4,0,0,0,0,0,0,831
123,S.Marte,New York Mets,Chicago White Sox,0,4,0,1,1,0,1,4,.319,.403,.722,0.038,0.69,0.02,0.71,0.4,2,1,0,0,0,1,831
124,J.McNeil,New York Mets,Chicago White Sox,0,4,0,0,0,0,2,4,.304,.389,.693,-0.045,0.47,-0.03,0.48,-0.9,0,0,0,0,0,0,831
125,F.Alvarez,New York Mets,Chicago White Sox,0,4,0,0,0,0,1,4,.294,.369,.664,-0.039,0.38,-0.02,0.39,-0.9,0,0,0,0,0,0,831
126,C.Julks,Chicago White Sox,New York Mets,1,5,0,0,1,0,2,5,.293,.336,.628,-0.175,1.45,0,0.00,-1.0,1,0,0,0,0,0,831
127,L.Robert,Chicago White Sox,New York Mets,1,5,0,2,0,0,2,5,.275,.399,.674,0.002,1.24,0,0.00,-0.3,2,2,0,0,0,0,831
128,A.Benintendi,Chicago White Sox,New York Mets,1,5,1,2,0,0,0,5,.282,.379,.661,-0.075,1.47,0,0.00,-0.1,3,2,0,0,0,2,831
129,A.Vaughn,Chicago White Sox,New York Mets,1,3,0,0,0,1,0,4,.289,.388,.678,-0.079,1.20,0,0.00,-0.7,0,0,0,0,0,0,831
130,G.Sheets,Chicago White Sox,New York Mets,1,4,0,1,1,0,1,4,.312,.367,.679,-0.018,1.23,0,0.00,-0.1,2,1,0,0,0,1,831
131,K.Lee,Chicago White Sox,New York Mets,1,4,1,1,0,0,1,4,.246,.350,.597,-0.030,0.90,0,0.00,-0.2,2,1,0,0,0,1,831
132,L.Sosa,Chicago White Sox,New York Mets,1,4,0,1,0,0,1,4,.247,.295,.542,0.027,1.00,0,0.00,0.4,1,1,0,0,0,1,831
133,M.Vargas,Chicago White Sox,New York Mets,1,2,1,1,1,1,0,4,.271,.299,.570,0.083,1.10,0,0.00,0.9,3,-6,7,0,0,2,831
134,J.Amaya,Chicago White Sox,New York Mets,1,3,0,1,0,1,0,4,.250,.143,.393,-0.026,1.39,0,0.00,-0.2,1,1,0,0,0,1,831
135,M.Garcia,Kansas City Royals,Houston Astros,0,3,0,0,0,0,2,3,.288,.345,.633,-0.081,1.45,-0.09,2.61,-0.7,0,0,0,0,0,0,831
136,M.Massey,Kansas City Royals,Houston Astros,0,1,0,0,0,0,0,1,.294,.465,.758,-0.007,0.27,-0.01,0.49,-0.2,0,0,0,0,0,0,831
137,B.Witt,Kansas City Royals,Houston Astros,0,4,1,1,1,0,1,4,.392,.612,1.004,-0.077,0.93,-0.08,1.68,0.3,3,-28,0,0,29,0,831
138,S.Perez,Kansas City Royals,Houston Astros,0,4,0,1,0,0,1,4,.336,.480,.816,-0.038,0.82,-0.04,1.48,-0.3,1,1,0,0,0,1,831
139,P.DeJong,Kansas City Royals,Houston Astros,0,4,0,0,0,0,4,4,.287,.453,.740,-0.084,0.86,-0.09,1.55,-1.0,0,0,0,0,0,0,831
140,F.Fermin,Kansas City Royals,Houston Astros,0,4,1,1,0,0,1,4,.340,.404,.744,-0.045,0.57,-0.05,1.03,-0.3,2,1,0,0,0,1,831
141,M.Melendez,Kansas City Royals,Houston Astros,0,4,0,2,0,0,0,4,.275,.426,.700,-0.010,0.56,-0.01,1.01,0.5,2,2,0,0,0,2,831
142,N.Loftin,Kansas City Royals,Houston Astros,0,3,0,0,1,0,1,3,.282,.236,.519,-0.060,0.90,-0.07,1.63,-0.3,1,0,0,0,0,0,831
143,A.Frazier,Kansas City Royals,Houston Astros,0,1,0,0,0,0,0,1,.282,.287,.569,-0.011,0.38,-0.01,0.69,-0.2,0,0,0,0,0,0,831
144,G.Hampson,Kansas City Royals,Houston Astros,0,3,0,1,0,0,2,3,.275,.311,.587,0.021,0.56,0.02,1.00,0.1,1,-12,13,0,0,2,831
145,K.Isbel,Kansas City Royals,Houston Astros,0,3,0,1,0,0,1,3,.283,.376,.659,0.002,1.07,0.00,1.94,-0.2,1,1,0,0,0,1,831
146,J.Altuve,Houston Astros,Kansas City Royals,1,3,1,0,0,0,1,4,.350,.441,.791,0.025,1.02,0.02,1.46,0.0,1,0,0,0,0,0,831
147,Y.Alvarez,Houston Astros,Kansas City Royals,1,3,1,1,0,1,1,4,.400,.559,.959,0.133,0.97,0.11,1.39,1.2,2,1,0,0,0,1,831
148,Y.Diaz,Houston Astros,Kansas City Royals,1,4,1,1,2,0,1,4,.323,.453,.776,0.058,1.09,0.05,1.55,0.6,4,1,0,0,0,1,831
149,J.Pena,Houston Astros,Kansas City Royals,1,4,1,2,2,0,1,4,.314,.407,.721,0.001,0.55,0.00,0.78,1.2,5,0,0,2,0,4,831
150,J.Meyers,Houston Astros,Kansas City Royals,1,4,0,0,0,0,2,4,.293,.377,.670,-0.051,0.51,-0.04,0.72,-0.8,0,0,0,0,0,0,831
151,V.Caratini,Houston Astros,Kansas City Royals,1,2,0,0,0,1,1,3,.338,.420,.759,0.020,0.45,0.02,0.64,0.0,0,0,0,0,0,0,831
152,M.Dubon,Houston Astros,Kansas City Royals,1,3,0,0,0,0,1,3,.284,.356,.640,-0.063,0.87,-0.05,1.24,-0.6,0,0,0,0,0,0,831
153,Z.Dezenzo,Houston Astros,Kansas City Royals,1,3,0,0,0,0,2,3,.255,.313,.567,-0.051,0.64,-0.04,0.91,-0.6,0,0,0,0,0,0,831
154,B.Gamel,Houston Astros,Kansas City Royals,1,3,1,1,0,0,1,3,.409,.411,.820,0.037,0.62,0.03,0.88,0.1,2,1,0,0,0,1,831
155,G.Springer,Toronto Blue Jays,Minnesota Twins,0,3,1,0,0,0,1,4,.301,.381,.682,0.030,0.28,0.00,0.01,-0.4,1,0,0,0,0,0,831
156,D.Schneider,Toronto Blue Jays,Minnesota Twins,0,2,0,0,0,0,1,2,.290,.337,.627,0.000,0.00,0,0.00,-1.1,0,0,0,0,0,0,831
157,D.Varsho,Toronto Blue Jays,Minnesota Twins,0,4,2,2,2,1,2,5,.298,.414,.712,0.151,0.33,0.00,0.01,2.2,6,-35,20,0,17,6,831
