Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
G.Springer,Toronto Blue Jays,Chicago Cubs,0,5,0,1,2,0,1,5,0.301,0.368,0.669,0.272,1.5,0.01,0.09,0.9,3,-1,0,2,0,3,816
D.Varsho,Toronto Blue Jays,Chicago Cubs,0,5,0,1,0,0,2,5,0.293,0.405,0.698,-0.144,1.37,-0.01,0.08,-0.5,1,1,0,0,0,1,816
V.Guerrero,Toronto Blue Jays,Chicago Cubs,0,5,0,0,0,0,0,5,0.389,0.551,0.94,-0.188,1.42,-0.01,0.08,-1.2,0,0,0,0,0,0,816
S.Horwitz,Toronto Blue Jays,Chicago Cubs,0,5,1,1,0,0,2,5,0.356,0.41,0.766,-0.136,1.38,-0.01,0.08,-0.8,2,1,0,0,0,1,816
A.Kirk,Toronto Blue Jays,Chicago Cubs,0,5,0,1,0,0,1,5,0.307,0.324,0.632,-0.069,1.57,-0.0,0.09,0.1,1,1,0,0,0,1,816
W.Wagner,Toronto Blue Jays,Chicago Cubs,0,4,1,2,0,0,1,4,0.583,0.833,1.417,0.098,1.8,0.0,0.1,1.0,3,2,0,0,0,2,816
E.Clement,Toronto Blue Jays,Chicago Cubs,0,4,1,2,1,0,1,4,0.296,0.417,0.713,0.038,1.77,0.0,0.1,0.5,4,2,0,0,0,2,816
J.Loperfido,Toronto Blue Jays,Chicago Cubs,0,4,1,1,0,0,1,4,0.265,0.309,0.574,-0.058,1.84,-0.0,0.11,-0.6,2,1,0,0,0,1,816
L.Jimenez,Toronto Blue Jays,Chicago Cubs,0,4,1,1,1,0,2,4,0.303,0.368,0.671,-0.022,1.68,-0.0,0.1,-0.2,3,-1,0,0,2,4,816
I.Happ,Chicago Cubs,Toronto Blue Jays,1,4,3,2,1,1,0,5,0.34,0.452,0.791,0.105,0.81,0.01,0.17,1.9,6,-45,26,0,21,6,816
M.Busch,Chicago Cubs,Toronto Blue Jays,1,4,0,0,0,1,2,5,0.346,0.453,0.799,-0.083,1.04,-0.01,0.22,-0.9,0,0,0,0,0,0,816
S.Suzuki,Chicago Cubs,Toronto Blue Jays,1,5,0,1,1,0,2,5,0.337,0.472,0.808,0.112,1.15,0.01,0.24,-0.0,2,1,0,0,0,1,816
C.Bellinger,Chicago Cubs,Toronto Blue Jays,1,4,1,1,2,0,0,4,0.334,0.432,0.766,0.133,0.66,0.02,0.14,1.1,4,-12,0,0,13,4,816
I.Paredes,Chicago Cubs,Toronto Blue Jays,1,4,0,0,0,0,1,4,0.345,0.421,0.766,-0.042,0.41,-0.01,0.09,-0.8,0,0,0,0,0,0,816
N.Hoerner,Chicago Cubs,Toronto Blue Jays,1,4,0,1,0,0,0,4,0.325,0.348,0.674,-0.019,0.4,-0.0,0.09,-0.4,1,-23,24,0,0,2,816
D.Swanson,Chicago Cubs,Toronto Blue Jays,1,3,0,0,0,1,0,4,0.297,0.35,0.648,0.018,0.55,0.0,0.12,0.3,0,0,0,0,0,0,816
P.Crow-Armstrong,Chicago Cubs,Toronto Blue Jays,1,2,1,1,1,1,0,3,0.253,0.357,0.61,0.127,1.05,0.02,0.22,0.9,3,-4,0,0,5,4,816
P.Wisdom,Chicago Cubs,Toronto Blue Jays,1,1,0,0,0,0,1,1,0.267,0.429,0.696,-0.058,2.27,-0.01,0.48,-0.2,0,0,0,0,0,0,816
M.Amaya,Chicago Cubs,Toronto Blue Jays,1,4,1,1,1,0,0,4,0.279,0.326,0.605,0.001,1.22,0.0,0.26,-0.2,3,-4,0,0,5,4,816
M.Massey,Kansas City Royals,Cincinnati Reds,0,5,0,0,0,0,2,5,0.281,0.463,0.745,-0.132,0.96,-0.1,1.19,-1.6,0,0,0,0,0,0,816
B.Witt,Kansas City Royals,Cincinnati Reds,0,4,3,3,1,1,0,5,0.4,0.621,1.022,0.2,0.59,0.15,0.73,1.8,7,-56,34,0,25,0,816
V.Pasquantino,Kansas City Royals,Cincinnati Reds,0,5,2,2,3,0,2,5,0.314,0.45,0.764,0.042,0.74,0.03,0.92,2.7,7,-16,0,0,18,5,816
S.Perez,Kansas City Royals,Cincinnati Reds,0,5,0,2,1,0,1,5,0.337,0.475,0.813,0.036,0.66,0.03,0.83,0.3,3,-19,21,0,0,3,816
M.Melendez,Kansas City Royals,Cincinnati Reds,0,4,0,1,0,0,0,4,0.264,0.406,0.67,-0.075,0.88,-0.06,1.1,-1.0,1,-17,18,0,0,2,816
P.DeJong,Kansas City Royals,Cincinnati Reds,0,4,0,1,0,0,3,4,0.285,0.44,0.725,-0.033,0.77,-0.03,0.95,-0.5,1,1,0,0,0,1,816
A.Frazier,Kansas City Royals,Cincinnati Reds,0,3,0,2,1,0,1,4,0.291,0.296,0.587,0.049,1.05,0.04,1.31,0.9,3,2,0,0,0,2,816
F.Fermin,Kansas City Royals,Cincinnati Reds,0,4,1,2,1,0,0,4,0.352,0.424,0.776,0.051,0.84,0.04,1.05,1.1,4,-9,11,0,0,3,816
