Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
T.Larnach,Minnesota Twins,Houston Astros,0,3,1,1,1,1,1,4,0.333,0.47,0.803,0.11,1.19,0.07,1.22,0.9,3,-5,0,0,6,4,602
R.Jeffers,Minnesota Twins,Houston Astros,0,3,0,0,0,0,1,4,0.333,0.525,0.858,-0.098,1.42,-0.06,1.45,-0.9,0,0,0,0,0,0,602
J.Miranda,Minnesota Twins,Houston Astros,0,4,1,2,2,0,0,4,0.311,0.469,0.78,0.362,1.15,0.22,1.17,1.7,5,-13,9,0,6,6,602
M.Kepler,Minnesota Twins,Houston Astros,0,4,0,0,0,0,1,4,0.338,0.459,0.796,-0.099,0.94,-0.06,0.96,-0.9,0,0,0,0,0,0,602
B.Buxton,Minnesota Twins,Houston Astros,0,4,0,0,0,0,2,4,0.287,0.384,0.671,-0.096,0.91,-0.06,0.93,-0.8,0,0,0,0,0,0,602
W.Castro,Minnesota Twins,Houston Astros,0,4,1,1,0,0,1,4,0.335,0.42,0.755,-0.047,0.83,-0.03,0.84,-0.3,2,1,0,0,0,1,602
A.Kirilloff,Minnesota Twins,Houston Astros,0,4,0,1,1,0,3,4,0.283,0.415,0.699,0.033,1.01,0.02,1.03,0.6,2,-6,7,0,0,2,602
C.Santana,Minnesota Twins,Houston Astros,0,4,0,2,0,0,0,4,0.301,0.376,0.678,-0.014,0.89,-0.01,0.91,-0.4,2,2,0,0,0,2,602
E.Julien,Minnesota Twins,Houston Astros,0,2,0,0,0,1,1,3,0.309,0.367,0.676,-0.074,1.27,-0.04,1.3,-0.6,0,0,0,0,0,0,602
K.Tucker,Houston Astros,Minnesota Twins,1,3,1,1,0,1,0,4,0.392,0.582,0.974,-0.018,1.36,-0.01,0.66,0.0,2,1,0,0,0,1,602
A.Bregman,Houston Astros,Minnesota Twins,1,4,1,2,2,0,1,4,0.287,0.395,0.682,0.205,1.57,0.06,0.76,1.6,5,-6,0,0,8,5,602
Y.Alvarez,Houston Astros,Minnesota Twins,1,4,0,1,0,0,0,4,0.355,0.476,0.831,-0.111,1.94,-0.03,0.94,-0.9,1,1,0,0,0,1,602
J.Pena,Houston Astros,Minnesota Twins,1,4,0,0,0,0,2,4,0.329,0.409,0.738,-0.121,1.5,-0.03,0.73,-0.8,0,0,0,0,0,0,602
J.Meyers,Houston Astros,Minnesota Twins,1,3,0,0,0,1,2,4,0.348,0.465,0.813,-0.065,1.3,-0.02,0.63,-0.2,0,0,0,0,0,0,602
M.Dubon,Houston Astros,Minnesota Twins,1,4,0,0,0,0,0,4,0.326,0.414,0.74,-0.142,1.37,-0.04,0.66,-1.0,0,0,0,0,0,0,602
V.Caratini,Houston Astros,Minnesota Twins,1,4,1,1,1,0,1,4,0.287,0.457,0.744,-0.06,1.65,-0.02,0.8,0.2,3,-3,0,0,4,4,602
J.Abreu,Houston Astros,Minnesota Twins,1,2,0,0,0,1,0,3,0.172,0.163,0.335,-0.004,0.92,-0.0,0.45,-0.2,0,0,0,0,0,0,602
J.Altuve,Houston Astros,Minnesota Twins,1,1,0,0,0,0,1,1,0.345,0.448,0.793,-0.066,2.66,-0.02,1.29,-0.2,0,0,0,0,0,0,602
C.McCormick,Houston Astros,Minnesota Twins,1,3,0,1,0,0,1,3,0.284,0.242,0.526,0.006,1.31,0.0,0.63,-0.1,1,1,0,0,0,1,602
J.Singleton,Houston Astros,Minnesota Twins,1,1,0,0,0,0,0,1,0.323,0.353,0.676,-0.048,1.84,-0.01,0.89,-0.1,0,0,0,0,0,0,602
A.Toro,Oakland Athletics,Atlanta Braves,0,4,0,0,0,0,2,4,0.321,0.414,0.734,-0.156,1.51,-0.03,0.4,-1.3,0,0,0,0,0,0,602
M.Andujar,Oakland Athletics,Atlanta Braves,0,4,0,0,0,0,0,4,0.382,0.636,1.019,-0.149,1.43,-0.02,0.38,-1.1,0,0,0,0,0,0,602
J.Bleday,Oakland Athletics,Atlanta Braves,0,2,0,0,0,2,1,4,0.329,0.465,0.794,0.014,0.95,0.0,0.25,0.2,0,0,0,0,0,0,602
B.Rooker,Oakland Athletics,Atlanta Braves,0,2,0,0,0,2,1,4,0.367,0.554,0.921,-0.057,1.29,-0.01,0.34,-0.7,0,0,0,0,0,0,602
S.Brown,Oakland Athletics,Atlanta Braves,0,3,0,0,0,1,2,4,0.242,0.322,0.565,-0.132,1.48,-0.02,0.39,-0.8,0,0,0,0,0,0,602
Z.Gelof,Oakland Athletics,Atlanta Braves,0,4,1,1,1,0,0,4,0.247,0.302,0.549,0.102,1.19,0.02,0.32,0.4,3,-3,0,0,4,4,602
K.McCann,Oakland Athletics,Atlanta Braves,0,4,0,0,0,0,1,4,0.389,0.492,0.881,-0.127,1.22,-0.02,0.32,-0.9,0,0,0,0,0,0,602
M.Schuemann,Oakland Athletics,Atlanta Braves,0,3,0,1,0,1,1,4,0.341,0.393,0.734,-0.011,0.89,-0.0,0.23,0.0,1,1,0,0,0,1,602
T.Soderstrom,Oakland Athletics,Atlanta Braves,0,1,0,0,0,0,1,2,0.309,0.304,0.613,0.001,1.52,0.0,0.4,0.1,0,0,0,0,0,0,602
J.Davis,Oakland Athletics,Atlanta Braves,0,0,0,0,0,1,0,1,0.277,0.369,0.647,0.022,0.8,0.0,0.21,0.1,0,0,0,0,0,0,602
M.Harris,Atlanta Braves,Oakland Athletics,1,3,0,0,0,1,2,4,0.303,0.377,0.679,-0.052,1.02,-0.03,1.03,-0.5,0,0,0,0,0,0,602
A.Riley,Atlanta Braves,Oakland Athletics,1,4,0,1,0,0,0,4,0.302,0.366,0.668,-0.048,1.02,-0.03,1.03,-0.7,1,-9,10,0,0,2,602
M.Ozuna,Atlanta Braves,Oakland Athletics,1,3,1,1,0,1,0,4,0.39,0.611,1.001,0.005,0.76,0.0,0.77,0.2,2,-11,12,0,0,2,602
M.Olson,Atlanta Braves,Oakland Athletics,1,4,0,1,1,0,1,4,0.326,0.443,0.77,0.009,0.9,0.01,0.92,-0.1,2,1,0,0,0,1,602
O.Albies,Atlanta Braves,Oakland Athletics,1,4,0,1,1,0,1,4,0.336,0.388,0.724,-0.011,0.86,-0.01,0.87,0.2,2,1,0,0,0,1,602
A.Duvall,Atlanta Braves,Oakland Athletics,1,3,1,1,0,1,2,4,0.293,0.38,0.672,0.007,0.79,0.0,0.81,0.2,2,1,0,0,0,1,602
J.Kelenic,Atlanta Braves,Oakland Athletics,1,3,0,1,0,1,0,4,0.311,0.406,0.717,0.157,0.98,0.1,1.0,0.8,1,-7,8,0,0,2,602
S.Murphy,Atlanta Braves,Oakland Athletics,1,3,0,1,1,1,1,4,0.238,0.211,0.449,0.084,1.16,0.05,1.18,0.7,2,0,1,0,0,2,602
O.Arcia,Atlanta Braves,Oakland Athletics,1,4,0,0,0,0,1,4,0.252,0.368,0.621,-0.145,1.03,-0.09,1.04,-2.2,0,0,0,0,0,0,602
Y.Diaz,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,1,0,0,5,0.318,0.352,0.67,-0.046,1.05,-0.01,0.53,-0.3,2,-10,11,0,0,2,602
R.Arozarena,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,0,1,0,5,0.263,0.31,0.572,-0.024,0.91,-0.01,0.46,-0.4,1,1,0,0,0,1,602
H.Ramirez,Tampa Bay Rays,Baltimore Orioles,0,3,0,2,0,0,0,3,0.292,0.314,0.606,0.003,1.18,0.0,0.59,0.1,2,2,0,0,0,2,602
B.Lowe,Tampa Bay Rays,Baltimore Orioles,0,2,0,1,0,0,0,2,0.3,0.333,0.633,-0.037,0.97,-0.01,0.49,-0.1,1,1,0,0,0,1,602
I.Paredes,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,0,0,0,4,0.381,0.49,0.871,-0.007,1.49,-0.0,0.75,-0.4,1,1,0,0,0,1,602
R.Palacios,Tampa Bay Rays,Baltimore Orioles,0,1,1,0,0,0,0,1,0.355,0.369,0.724,-0.018,0.63,-0.01,0.32,-0.2,1,0,0,0,0,0,602
A.Rosario,Tampa Bay Rays,Baltimore Orioles,0,4,1,3,0,0,0,4,0.305,0.414,0.719,0.147,1.75,0.04,0.88,0.7,4,-6,9,0,0,4,602
J.Siri,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,2,0,0,4,0.276,0.336,0.612,0.177,2.08,0.05,1.04,0.1,3,-5,6,0,0,2,602
J.DeLuca,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,2,4,0.292,0.325,0.617,-0.116,0.96,-0.03,0.48,-1.1,0,0,0,0,0,0,602
J.Caballero,Tampa Bay Rays,Baltimore Orioles,0,3,2,2,1,0,0,4,0.318,0.37,0.688,0.136,0.85,0.04,0.43,1.1,5,-1,0,0,3,5,602
A.Jackson,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,0,0,3,0.1,0.081,0.181,0.001,1.21,0.0,0.61,0.3,1,1,0,0,0,1,602
J.Aranda,Tampa Bay Rays,Baltimore Orioles,0,1,0,0,0,0,1,1,0.288,0.319,0.608,-0.024,0.87,-0.01,0.44,-0.2,0,0,0,0,0,0,602
G.Henderson,Baltimore Orioles,Tampa Bay Rays,1,3,2,3,1,2,0,5,0.368,0.591,0.959,0.26,1.14,0.17,1.24,2.3,6,-16,0,0,19,6,602
