Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
R.Greene,Detroit Tigers,New York Yankees,0,3,1,1,1,0,2,4,0.401,0.552,0.953,0.079,0.65,0.05,0.72,0.9,3,-7,0,0,8,4,504
M.Canha,Detroit Tigers,New York Yankees,0,4,0,0,0,0,2,4,0.374,0.464,0.838,-0.099,0.93,-0.07,1.02,-0.8,0,0,0,0,0,0,504
W.Perez,Detroit Tigers,New York Yankees,0,4,1,2,0,0,2,4,0.383,0.566,0.949,0.029,0.87,0.02,0.96,0.2,3,2,0,0,0,2,504
K.Carpenter,Detroit Tigers,New York Yankees,0,2,0,0,0,1,1,4,0.327,0.448,0.775,-0.029,1.11,-0.02,1.22,-0.3,0,0,0,0,0,0,504
M.Vierling,Detroit Tigers,New York Yankees,0,4,1,2,1,0,2,4,0.316,0.467,0.782,0.092,1.12,0.06,1.23,1.3,4,0,0,2,0,4,504
C.Keith,Detroit Tigers,New York Yankees,0,1,0,0,1,0,0,2,0.224,0.175,0.4,-0.02,1.05,-0.01,1.16,-0.1,1,0,0,0,0,0,504
A.Ibanez,Detroit Tigers,New York Yankees,0,2,0,1,0,0,1,2,0.308,0.333,0.641,0.011,2.19,0.01,2.41,-0.1,1,1,0,0,0,1,504
S.Torkelson,Detroit Tigers,New York Yankees,0,4,0,0,0,0,2,4,0.274,0.279,0.553,-0.228,1.56,-0.15,1.73,-1.5,0,0,0,0,0,0,504
Z.McKinstry,Detroit Tigers,New York Yankees,0,4,0,1,0,0,1,4,0.293,0.255,0.548,-0.011,0.84,-0.01,0.93,-0.1,1,1,0,0,0,1,504
C.Kelly,Detroit Tigers,New York Yankees,0,3,0,0,0,0,1,3,0.236,0.255,0.491,-0.146,1.28,-0.1,1.4,-1.2,0,0,0,0,0,0,504
A.Volpe,New York Yankees,Detroit Tigers,1,3,1,0,0,1,1,4,0.347,0.379,0.725,-0.035,0.95,-0.03,1.19,-0.7,1,0,0,0,0,0,504
J.Soto,New York Yankees,Detroit Tigers,1,4,1,1,0,0,0,4,0.425,0.561,0.986,0.053,0.81,0.04,1.01,0.3,2,1,0,0,0,1,504
