Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
A.McCutchen,Pittsburgh Pirates,Atlanta Braves,0,3,0,0,0,0,2,3,0.331,0.392,0.723,-0.096,1.31,-0.04,0.94,-0.9,0,0,0,0,0,0,630
C.Joe,Pittsburgh Pirates,Atlanta Braves,0,2,0,0,0,0,0,2,0.329,0.407,0.735,-0.012,0.23,-0.01,0.17,-0.4,0,0,0,0,0,0,630
B.Reynolds,Pittsburgh Pirates,Atlanta Braves,0,4,0,0,0,0,2,4,0.341,0.466,0.807,-0.082,0.82,-0.03,0.59,-0.8,0,0,0,0,0,0,630
O.Cruz,Pittsburgh Pirates,Atlanta Braves,0,3,1,2,2,1,1,4,0.294,0.429,0.722,0.276,0.54,0.12,0.39,2.0,5,-10,0,0,12,5,630
E.Olivares,Pittsburgh Pirates,Atlanta Braves,0,3,1,1,0,1,0,4,0.305,0.352,0.656,-0.005,0.68,-0.0,0.49,-0.1,2,1,0,0,0,1,630
R.Tellez,Pittsburgh Pirates,Atlanta Braves,0,4,1,1,2,0,1,4,0.286,0.332,0.618,0.136,0.89,0.06,0.64,1.0,4,-3,0,0,4,4,630
N.Gonzales,Pittsburgh Pirates,Atlanta Braves,0,4,0,2,0,0,0,4,0.316,0.439,0.755,0.053,0.47,0.02,0.34,0.3,2,-7,9,0,0,3,630
J.Bart,Pittsburgh Pirates,Atlanta Braves,0,4,0,0,0,0,2,4,0.342,0.484,0.827,-0.031,0.88,-0.01,0.64,-0.5,0,0,0,0,0,0,630
J.Triolo,Pittsburgh Pirates,Atlanta Braves,0,4,0,0,0,0,3,4,0.278,0.278,0.556,-0.102,0.97,-0.04,0.7,-1.2,0,0,0,0,0,0,630
J.Suwinski,Pittsburgh Pirates,Atlanta Braves,0,3,1,0,0,0,1,4,0.253,0.289,0.543,0.019,0.61,0.01,0.45,-0.1,1,0,0,0,0,0,630
J.Kelenic,Atlanta Braves,Pittsburgh Pirates,1,4,0,0,0,0,1,4,0.324,0.457,0.781,-0.079,0.77,-0.05,0.87,-0.8,0,0,0,0,0,0,630
O.Albies,Atlanta Braves,Pittsburgh Pirates,1,4,0,1,0,0,0,4,0.312,0.398,0.71,-0.024,0.71,-0.02,0.8,-0.3,1,1,0,0,0,1,630
M.Ozuna,Atlanta Braves,Pittsburgh Pirates,1,3,1,1,0,1,2,4,0.383,0.568,0.951,0.01,0.9,0.01,1.02,0.1,2,-17,18,0,0,2,630
M.Olson,Atlanta Braves,Pittsburgh Pirates,1,3,0,1,0,1,0,4,0.32,0.428,0.748,0.081,1.0,0.06,1.13,0.7,1,1,0,0,0,1,630
A.Riley,Atlanta Braves,Pittsburgh Pirates,1,3,0,0,0,1,0,4,0.324,0.42,0.745,-0.076,1.34,-0.05,1.51,-1.1,0,0,0,0,0,0,630
A.Duvall,Atlanta Braves,Pittsburgh Pirates,1,3,1,1,0,1,2,4,0.244,0.291,0.535,-0.03,0.96,-0.02,1.08,-0.2,2,1,0,0,0,1,630
S.Murphy,Atlanta Braves,Pittsburgh Pirates,1,4,0,2,0,0,2,4,0.293,0.361,0.655,0.125,1.03,0.08,1.17,1.1,2,-1,3,0,0,3,630
O.Arcia,Atlanta Braves,Pittsburgh Pirates,1,2,0,0,1,1,2,4,0.245,0.337,0.582,-0.133,1.69,-0.09,1.91,-0.5,1,0,0,0,0,0,630
L.Williams,Atlanta Braves,Pittsburgh Pirates,1,2,0,0,0,0,0,2,0.25,0.1,0.35,-0.114,1.39,-0.08,1.56,-1.0,0,0,0,0,0,0,630
T.d'Arnaud,Atlanta Braves,Pittsburgh Pirates,1,1,0,0,0,0,0,1,0.297,0.442,0.738,-0.057,2.03,-0.04,2.29,-0.5,0,0,0,0,0,0,630
Z.Short,Atlanta Braves,Pittsburgh Pirates,1,1,0,0,0,0,0,1,0.301,0.169,0.471,-0.049,1.69,-0.03,1.91,-0.3,0,0,0,0,0,0,630
L.Arraez,San Diego Padres,Boston Red Sox,0,4,0,1,0,0,0,4,0.35,0.388,0.738,-0.099,1.02,-0.06,1.06,-0.9,1,1,0,0,0,1,630
J.Profar,San Diego Padres,Boston Red Sox,0,4,0,1,0,0,0,4,0.408,0.476,0.884,-0.028,0.69,-0.02,0.72,-0.4,1,1,0,0,0,1,630
J.Cronenworth,San Diego Padres,Boston Red Sox,0,3,0,0,0,0,2,4,0.324,0.438,0.761,-0.018,0.82,-0.01,0.85,-0.2,0,0,0,0,0,0,630
M.Machado,San Diego Padres,Boston Red Sox,0,4,0,1,0,0,0,4,0.318,0.408,0.727,-0.073,0.92,-0.05,0.95,-1.0,1,1,0,0,0,1,630
D.Solano,San Diego Padres,Boston Red Sox,0,4,0,0,0,0,1,4,0.349,0.385,0.734,-0.08,0.82,-0.05,0.85,-1.0,0,0,0,0,0,0,630
J.Merrill,San Diego Padres,Boston Red Sox,0,4,1,3,0,0,1,4,0.328,0.464,0.792,0.091,0.72,0.06,0.75,1.0,4,-8,11,0,0,4,630
H.Kim,San Diego Padres,Boston Red Sox,0,3,0,1,1,0,0,4,0.336,0.388,0.724,-0.005,1.15,-0.0,1.19,0.4,2,-9,10,0,0,2,630
K.Higashioka,San Diego Padres,Boston Red Sox,0,3,0,0,0,0,0,3,0.243,0.531,0.773,-0.128,1.51,-0.08,1.57,-1.3,0,0,0,0,0,0,630
B.Johnson,San Diego Padres,Boston Red Sox,0,2,0,1,0,0,0,2,0.286,0.222,0.508,0.012,0.98,0.01,1.02,0.1,1,1,0,0,0,1,630
D.Peralta,San Diego Padres,Boston Red Sox,0,1,0,0,0,0,0,1,0.303,0.241,0.544,-0.029,1.03,-0.02,1.07,-0.4,0,0,0,0,0,0,630
J.Duran,Boston Red Sox,San Diego Padres,1,3,1,1,1,1,0,4,0.35,0.491,0.841,0.02,0.46,0.01,0.41,0.9,3,-8,0,0,9,4,630
D.Hamilton,Boston Red Sox,San Diego Padres,1,3,0,0,0,0,0,3,0.318,0.427,0.745,-0.033,0.44,-0.02,0.38,-0.6,0,0,0,0,0,0,630
R.Refsnyder,Boston Red Sox,San Diego Padres,1,0,0,0,0,1,0,1,0.41,0.483,0.892,0.003,0.3,0.0,0.26,0.2,0,0,0,0,0,0,630
W.Abreu,Boston Red Sox,San Diego Padres,1,2,2,2,0,1,0,3,0.34,0.471,0.811,0.099,0.49,0.05,0.43,1.5,4,2,0,0,0,0,630
R.Gonzalez,Boston Red Sox,San Diego Padres,1,1,0,0,0,0,1,1,0.35,0.358,0.708,-0.01,0.45,-0.01,0.4,-0.5,0,0,0,0,0,0,630
R.Devers,Boston Red Sox,San Diego Padres,1,4,1,2,2,0,0,4,0.368,0.571,0.94,0.183,0.53,0.1,0.46,1.4,5,-16,0,0,18,5,630
E.Valdez,Boston Red Sox,San Diego Padres,1,4,0,0,0,0,1,4,0.266,0.399,0.665,-0.039,0.35,-0.02,0.31,-1.0,0,0,0,0,0,0,630
M.Yoshida,Boston Red Sox,San Diego Padres,1,4,0,2,0,0,1,4,0.319,0.338,0.658,0.017,0.39,0.01,0.34,0.6,2,2,0,0,0,2,630
D.Smith,Boston Red Sox,San Diego Padres,1,4,0,1,0,0,0,4,0.307,0.322,0.629,0.009,0.33,0.01,0.29,-0.7,1,-6,7,0,0,2,630
R.McGuire,Boston Red Sox,San Diego Padres,1,3,0,0,0,0,1,3,0.289,0.299,0.588,-0.057,0.54,-0.03,0.48,-1.1,0,0,0,0,0,0,630
C.Rafaela,Boston Red Sox,San Diego Padres,1,3,0,0,0,0,1,3,0.268,0.385,0.654,-0.049,0.58,-0.03,0.51,-0.9,0,0,0,0,0,0,630
J.Chisholm,Miami Marlins,Philadelphia Phillies,0,5,0,1,1,0,1,5,0.324,0.423,0.747,0.01,1.31,0.0,0.01,0.1,2,1,0,0,0,0,630
O.Lopez,Miami Marlins,Philadelphia Phillies,0,4,0,0,0,0,0,5,0.279,0.35,0.629,-0.089,1.15,0.0,0.01,-0.6,0,0,0,0,0,0,630
B.De,Miami Marlins,Philadelphia Phillies,0,5,2,2,1,0,2,5,0.289,0.426,0.715,0.037,0.88,0.0,0.0,0.1,5,-13,0,0,15,5,630
J.Bell,Miami Marlins,Philadelphia Phillies,0,5,1,2,1,0,1,5,0.303,0.373,0.676,0.071,1.01,0.0,0.0,1.3,4,-13,15,0,0,3,630
J.Burger,Miami Marlins,Philadelphia Phillies,0,5,0,1,0,0,0,5,0.255,0.346,0.601,0.057,1.26,0.0,0.01,-0.2,1,-7,8,0,0,2,630
D.Myers,Miami Marlins,Philadelphia Phillies,0,4,2,2,1,0,0,4,0.301,0.375,0.676,0.06,0.99,0.0,0.0,0.7,5,-2,4,0,0,4,630
J.Sanchez,Miami Marlins,Philadelphia Phillies,0,1,0,0,0,0,0,1,0.285,0.363,0.648,-0.092,3.87,0.0,0.02,-0.3,0,0,0,0,0,0,630
T.Anderson,Miami Marlins,Philadelphia Phillies,0,5,0,0,0,0,1,5,0.237,0.226,0.463,-0.193,1.4,-0.0,0.01,-1.4,0,0,0,0,0,0,630
