Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
B.De,Miami Marlins,Philadelphia Phillies,0,4,0,0,0,0,2,4,0.291,0.422,0.713,-0.076,0.74,-0.0,0.01,-0.6,0,0,0,0,0,0,628
J.Bell,Miami Marlins,Philadelphia Phillies,0,4,0,0,0,0,1,4,0.303,0.37,0.673,-0.099,0.97,-0.0,0.02,-0.8,0,0,0,0,0,0,628
J.Burger,Miami Marlins,Philadelphia Phillies,0,3,0,1,0,0,1,3,0.26,0.351,0.611,-0.039,0.81,0.0,0.01,-0.2,1,1,0,0,0,1,628
D.Myers,Miami Marlins,Philadelphia Phillies,0,3,0,0,0,0,1,3,0.29,0.333,0.623,-0.057,0.7,-0.0,0.01,-0.4,0,0,0,0,0,0,628
O.Lopez,Miami Marlins,Philadelphia Phillies,0,3,0,1,0,0,1,3,0.28,0.348,0.629,0.033,1.43,0.0,0.02,-0.1,1,1,0,0,0,1,628
T.Anderson,Miami Marlins,Philadelphia Phillies,0,3,0,0,0,0,0,3,0.241,0.231,0.472,-0.08,1.67,-0.0,0.02,-0.5,0,0,0,0,0,0,628
E.Rivera,Miami Marlins,Philadelphia Phillies,0,3,0,0,0,0,0,3,0.277,0.232,0.509,-0.111,1.34,-0.0,0.02,-0.6,0,0,0,0,0,0,628
V.Brujan,Miami Marlins,Philadelphia Phillies,0,3,0,1,0,0,2,3,0.306,0.343,0.648,-0.079,1.77,-0.0,0.02,-0.2,1,1,0,0,0,1,628
A.Sanchez,Miami Marlins,Philadelphia Phillies,0,3,0,0,0,0,1,3,0.357,0.25,0.607,-0.148,1.39,-0.0,0.02,-1.2,0,0,0,0,0,0,628
B.Stott,Philadelphia Phillies,Miami Marlins,1,3,0,0,2,0,0,4,0.332,0.359,0.691,-0.071,1.2,-0.03,0.87,-1.1,2,0,0,0,0,0,628
T.Turner,Philadelphia Phillies,Miami Marlins,1,4,0,1,0,0,1,4,0.383,0.459,0.841,0.032,0.68,0.01,0.49,0.1,1,-13,14,0,0,2,628
A.Bohm,Philadelphia Phillies,Miami Marlins,1,4,0,1,0,0,1,4,0.351,0.484,0.835,-0.037,0.64,-0.02,0.46,-0.3,1,1,0,0,0,1,628
B.Marsh,Philadelphia Phillies,Miami Marlins,1,2,0,1,0,2,0,4,0.351,0.429,0.78,0.089,1.09,0.04,0.79,1.1,1,-7,8,0,0,2,628
N.Castellanos,Philadelphia Phillies,Miami Marlins,1,4,0,1,0,0,1,4,0.282,0.378,0.66,-0.092,1.09,-0.04,0.79,-1.1,1,1,0,0,0,1,628
K.Clemens,Philadelphia Phillies,Miami Marlins,1,3,0,0,0,0,2,3,0.273,0.571,0.844,-0.13,1.61,-0.06,1.17,-1.3,0,0,0,0,0,0,628
