Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
C.Carroll,Arizona Diamondbacks,Cleveland Guardians,0,4,1,1,0,1,0,5,0.307,0.367,0.675,0.013,0.91,0.01,1.28,-0.3,2,1,0,0,0,1,807
K.Marte,Arizona Diamondbacks,Cleveland Guardians,0,2,0,0,0,2,2,4,0.368,0.559,0.926,-0.028,0.85,-0.02,1.2,-0.1,0,0,0,0,0,0,807
J.Pederson,Arizona Diamondbacks,Cleveland Guardians,0,4,0,0,0,0,1,4,0.391,0.545,0.935,-0.125,0.97,-0.11,1.36,-1.4,0,0,0,0,0,0,807
J.Bell,Arizona Diamondbacks,Cleveland Guardians,0,4,2,2,3,0,0,4,0.306,0.42,0.725,0.251,0.85,0.21,1.21,2.3,7,-16,0,0,18,8,807
J.McCarthy,Arizona Diamondbacks,Cleveland Guardians,0,4,0,1,0,0,2,4,0.371,0.409,0.78,-0.026,0.48,-0.02,0.68,-0.2,1,1,0,0,0,1,807
E.Suarez,Arizona Diamondbacks,Cleveland Guardians,0,4,1,1,0,0,1,4,0.307,0.415,0.722,-0.011,0.51,-0.01,0.72,-0.4,2,-19,20,0,0,2,807
R.Grichuk,Arizona Diamondbacks,Cleveland Guardians,0,4,1,2,1,0,0,4,0.333,0.441,0.775,0.104,0.69,0.09,0.98,1.1,4,-16,14,0,4,6,807
A.Del,Arizona Diamondbacks,Cleveland Guardians,0,3,0,1,1,1,2,4,0.5,0.667,1.167,0.102,0.57,0.09,0.8,0.8,2,0,1,0,0,2,807
K.Newman,Arizona Diamondbacks,Cleveland Guardians,0,3,0,0,0,0,2,4,0.305,0.377,0.682,-0.064,0.73,-0.05,1.04,-1.1,0,0,0,0,0,0,807
T.Freeman,Cleveland Guardians,Arizona Diamondbacks,1,3,0,0,0,0,0,3,0.311,0.338,0.648,-0.059,0.79,-0.04,0.94,-0.5,0,0,0,0,0,0,807
D.Schneemann,Cleveland Guardians,Arizona Diamondbacks,1,1,0,0,0,1,0,2,0.307,0.426,0.733,0.034,2.63,0.02,3.14,0.0,0,0,0,0,0,0,807
L.Thomas,Cleveland Guardians,Arizona Diamondbacks,1,5,0,2,0,0,1,5,0.323,0.387,0.71,-0.111,2.02,-0.08,2.41,-0.5,2,2,0,0,0,0,807
J.Ramirez,Cleveland Guardians,Arizona Diamondbacks,1,4,1,1,1,0,0,4,0.335,0.548,0.882,0.057,1.4,0.04,1.67,0.5,3,-29,0,0,30,4,807
D.Fry,Cleveland Guardians,Arizona Diamondbacks,1,3,1,1,1,0,0,3,0.375,0.447,0.822,0.04,1.17,0.03,1.4,0.5,3,-9,0,0,10,4,807
S.Kwan,Cleveland Guardians,Arizona Diamondbacks,1,1,0,0,0,0,0,1,0.39,0.483,0.873,-0.062,2.37,-0.04,2.83,-0.3,0,0,0,0,0,0,807
J.Naylor,Cleveland Guardians,Arizona Diamondbacks,1,3,1,0,0,1,1,4,0.326,0.483,0.809,-0.081,1.2,-0.06,1.43,-0.5,1,0,0,0,0,0,807
J.Noel,Cleveland Guardians,Arizona Diamondbacks,1,4,0,2,0,0,0,4,0.304,0.542,0.845,0.122,1.14,0.09,1.36,0.8,2,2,0,0,0,2,807
A.Martinez,Cleveland Guardians,Arizona Diamondbacks,1,2,0,0,1,1,1,4,0.306,0.373,0.679,-0.109,1.88,-0.08,2.25,-0.4,1,0,0,0,0,0,807
A.Gimenez,Cleveland Guardians,Arizona Diamondbacks,1,4,0,0,0,0,0,4,0.302,0.34,0.642,0.012,1.38,0.01,1.65,-0.2,0,0,0,0,0,0,807
A.Hedges,Cleveland Guardians,Arizona Diamondbacks,1,2,0,0,0,0,1,2,0.198,0.215,0.413,-0.055,1.08,-0.04,1.29,-0.5,0,0,0,0,0,0,807
B.Naylor,Cleveland Guardians,Arizona Diamondbacks,1,2,0,1,0,0,1,2,0.267,0.357,0.625,-0.073,2.65,-0.05,3.16,-0.3,1,-9,10,0,0,2,807
N.Schanuel,Los Angeles Angels,New York Yankees,0,4,1,1,1,1,0,5,0.343,0.369,0.712,0.062,0.79,0.0,0.05,0.6,3,1,0,0,0,1,807
Z.Neto,Los Angeles Angels,New York Yankees,0,5,1,3,6,0,0,5,0.324,0.457,0.782,0.207,0.57,0.01,0.03,3.7,10,-37,24,0,16,7,807
L.O'Hoppe,Los Angeles Angels,New York Yankees,0,5,0,0,0,0,4,5,0.325,0.45,0.774,-0.02,0.16,-0.0,0.01,-1.2,0,0,0,0,0,0,807
K.Pillar,Los Angeles Angels,New York Yankees,0,5,1,1,0,0,1,5,0.32,0.443,0.762,0.025,0.29,0.0,0.02,-0.7,2,1,0,0,0,1,807
M.Thaiss,Los Angeles Angels,New York Yankees,0,4,1,1,0,1,1,5,0.346,0.37,0.715,0.097,0.38,0.0,0.02,0.6,2,1,0,0,0,1,807
M.Moniak,Los Angeles Angels,New York Yankees,0,4,1,2,1,0,0,4,0.257,0.345,0.602,0.086,0.54,0.0,0.03,1.0,4,-10,12,0,0,3,807
J.Adell,Los Angeles Angels,New York Yankees,0,3,1,1,0,1,2,4,0.276,0.388,0.664,0.022,0.46,0.0,0.03,0.3,2,1,0,0,0,1,807
C.Leblanc,Los Angeles Angels,New York Yankees,0,4,1,1,0,0,1,4,0.286,0.167,0.452,-0.057,0.59,-0.0,0.04,-1.5,2,1,0,0,0,1,807
M.Stefanic,Los Angeles Angels,New York Yankees,0,4,1,3,0,0,1,4,0.373,0.348,0.72,-0.039,0.69,-0.0,0.04,0.8,4,1,2,0,0,4,807
G.Torres,New York Yankees,Los Angeles Angels,1,4,0,1,1,0,0,5,0.309,0.357,0.666,-0.05,0.55,-0.04,0.66,-0.6,2,1,0,0,0,1,807
J.Soto,New York Yankees,Los Angeles Angels,1,5,0,1,0,0,1,5,0.432,0.587,1.02,-0.011,0.39,-0.01,0.48,-0.5,1,1,0,0,0,1,807
A.Judge,New York Yankees,Los Angeles Angels,1,3,0,1,0,1,0,4,0.459,0.698,1.158,-0.009,0.51,-0.01,0.61,-0.1,1,1,0,0,0,1,807
A.Verdugo,New York Yankees,Los Angeles Angels,1,4,0,1,0,0,1,4,0.292,0.373,0.665,-0.013,0.56,-0.01,0.68,-0.4,1,1,0,0,0,1,807
G.Stanton,New York Yankees,Los Angeles Angels,1,4,0,1,0,0,0,4,0.296,0.475,0.771,-0.047,0.55,-0.03,0.67,-1.0,1,-11,12,0,0,2,807
J.Chisholm,New York Yankees,Los Angeles Angels,1,4,1,1,0,0,2,4,0.323,0.425,0.747,-0.022,0.45,-0.02,0.54,-0.6,2,-14,15,0,0,0,807
A.Volpe,New York Yankees,Los Angeles Angels,1,4,0,0,0,0,0,4,0.306,0.403,0.709,-0.033,0.31,-0.02,0.37,-1.0,0,0,0,0,0,0,807
D.LeMahieu,New York Yankees,Los Angeles Angels,1,4,1,2,1,0,0,4,0.273,0.265,0.538,0.042,0.2,0.03,0.25,1.2,4,-3,5,0,0,3,807
C.Narvaez,New York Yankees,Los Angeles Angels,1,2,0,1,0,2,0,4,0.417,0.3,0.717,0.025,0.29,0.02,0.35,0.5,1,1,0,0,0,1,807
C.Carroll,Arizona Diamondbacks,Cleveland Guardians,0,4,2,1,2,1,0,5,0.306,0.368,0.675,0.067,0.68,0.06,0.97,1.1,5,-8,0,0,9,4,807
K.Marte,Arizona Diamondbacks,Cleveland Guardians,0,4,1,1,2,1,0,5,0.366,0.561,0.928,0.035,0.43,0.03,0.61,1.8,4,-28,0,0,29,4,807
J.Pederson,Arizona Diamondbacks,Cleveland Guardians,0,4,1,2,0,1,1,5,0.396,0.553,0.949,0.002,0.41,0.0,0.59,0.0,3,2,0,0,0,2,807
J.Bell,Arizona Diamondbacks,Cleveland Guardians,0,5,0,1,0,0,1,5,0.304,0.405,0.709,-0.015,0.5,-0.01,0.71,-0.8,1,1,0,0,0,1,807
L.Gurriel,Arizona Diamondbacks,Cleveland Guardians,0,4,0,0,0,0,0,4,0.295,0.409,0.704,-0.073,0.75,-0.06,1.06,-1.0,0,0,0,0,0,0,807
E.Suarez,Arizona Diamondbacks,Cleveland Guardians,0,4,0,1,1,0,1,4,0.308,0.414,0.722,0.01,0.74,0.01,1.05,0.3,2,-18,19,0,0,2,807
A.Thomas,Arizona Diamondbacks,Cleveland Guardians,0,2,1,0,0,1,0,3,0.256,0.393,0.648,0.002,0.55,0.0,0.77,-0.1,1,0,0,0,0,0,807
R.Grichuk,Arizona Diamondbacks,Cleveland Guardians,0,1,0,0,0,0,1,1,0.33,0.417,0.747,-0.011,0.37,-0.01,0.52,-0.3,0,0,0,0,0,0,807
G.Perdomo,Arizona Diamondbacks,Cleveland Guardians,0,4,1,1,2,0,1,4,0.33,0.374,0.704,0.159,0.55,0.14,0.78,1.3,4,0,0,0,1,4,807
J.Herrera,Arizona Diamondbacks,Cleveland Guardians,0,2,1,0,0,2,0,4,0.326,0.27,0.596,0.025,0.5,0.02,0.7,0.2,1,0,0,0,0,0,807
S.Kwan,Cleveland Guardians,Arizona Diamondbacks,1,4,1,1,0,0,2,4,0.391,0.484,0.875,-0.072,0.92,-0.05,1.03,-0.6,2,1,0,0,0,1,807
