Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
S.Ohtani,Los Angeles Dodgers,Detroit Tigers,0,5,0,1,1,0,1,5,0.396,0.624,1.02,0.246,1.74,0.18,2.06,0.4,2,-22,23,0,0,2,712
W.Smith,Los Angeles Dodgers,Detroit Tigers,0,4,1,1,0,1,3,5,0.344,0.488,0.832,-0.036,1.09,-0.03,1.29,-0.3,2,1,0,0,0,1,712
F.Freeman,Los Angeles Dodgers,Detroit Tigers,0,5,1,2,1,0,0,5,0.398,0.499,0.896,0.058,1.21,0.04,1.44,0.2,4,-12,0,0,14,5,712
T.Hernandez,Los Angeles Dodgers,Detroit Tigers,0,3,1,1,1,1,1,4,0.322,0.475,0.797,0.237,1.68,0.17,2.0,0.9,3,1,0,0,0,1,712
M.Rojas,Los Angeles Dodgers,Detroit Tigers,0,4,0,1,0,0,1,4,0.326,0.428,0.754,-0.076,1.91,-0.06,2.27,-0.5,1,1,0,0,0,1,712
A.Pages,Los Angeles Dodgers,Detroit Tigers,0,4,0,1,1,0,1,4,0.306,0.398,0.704,-0.008,1.7,-0.01,2.02,0.4,2,1,0,0,0,1,712
C.Taylor,Los Angeles Dodgers,Detroit Tigers,0,4,1,1,0,0,1,4,0.276,0.259,0.535,-0.051,1.52,-0.04,1.81,-0.5,2,1,0,0,0,1,712
M.Vargas,Los Angeles Dodgers,Detroit Tigers,0,3,0,0,0,0,1,3,0.303,0.467,0.77,-0.119,1.49,-0.08,1.78,-0.8,0,0,0,0,0,0,712
A.Barnes,Los Angeles Dodgers,Detroit Tigers,0,1,0,1,0,0,0,1,0.326,0.284,0.61,0.185,3.04,0.13,3.61,0.7,1,1,0,0,0,1,712
E.Hernandez,Los Angeles Dodgers,Detroit Tigers,0,2,0,0,0,0,1,2,0.26,0.286,0.545,-0.011,0.62,-0.01,0.74,-0.0,0,0,0,0,0,0,712
G.Lux,Los Angeles Dodgers,Detroit Tigers,0,2,0,0,0,0,0,2,0.265,0.296,0.561,-0.239,3.67,-0.17,4.37,-0.9,0,0,0,0,0,0,712
A.Ibanez,Detroit Tigers,Los Angeles Dodgers,1,3,0,0,0,0,0,3,0.314,0.414,0.728,-0.068,0.93,-0.01,0.28,-0.8,0,0,0,0,0,0,712
C.Keith,Detroit Tigers,Los Angeles Dodgers,1,1,0,0,0,1,0,2,0.302,0.377,0.679,0.075,1.71,0.01,0.52,0.0,0,0,0,0,0,0,712
J.Malloy,Detroit Tigers,Los Angeles Dodgers,1,2,1,2,1,1,0,3,0.308,0.422,0.73,0.13,0.66,0.02,0.2,1.6,4,1,0,1,0,4,712
W.Perez,Detroit Tigers,Los Angeles Dodgers,1,1,0,1,0,1,0,2,0.318,0.402,0.721,0.107,2.19,0.02,0.66,0.2,1,1,0,0,0,1,712
M.Vierling,Detroit Tigers,Los Angeles Dodgers,1,4,1,0,0,1,2,5,0.285,0.436,0.721,-0.204,2.24,-0.04,0.67,-1.0,1,0,0,0,0,0,712
R.Greene,Detroit Tigers,Los Angeles Dodgers,1,4,0,1,2,0,1,5,0.359,0.497,0.856,-0.049,1.83,-0.01,0.55,0.8,3,-18,19,0,0,2,712
M.Canha,Detroit Tigers,Los Angeles Dodgers,1,2,0,2,0,2,0,4,0.335,0.343,0.678,0.152,1.26,0.03,0.38,1.1,2,-13,15,0,0,3,712
J.Rogers,Detroit Tigers,Los Angeles Dodgers,1,4,0,0,0,0,2,4,0.257,0.354,0.61,-0.146,1.1,-0.03,0.34,-1.4,0,0,0,0,0,0,712
J.Baez,Detroit Tigers,Los Angeles Dodgers,1,4,0,0,0,0,1,4,0.217,0.246,0.463,-0.14,1.28,-0.03,0.39,-1.4,0,0,0,0,0,0,712
G.Urshela,Detroit Tigers,Los Angeles Dodgers,1,4,0,0,0,0,0,4,0.291,0.33,0.621,-0.132,1.23,-0.02,0.37,-1.0,0,0,0,0,0,0,712
R.Vilade,Detroit Tigers,Los Angeles Dodgers,1,3,1,2,0,1,1,4,0.429,0.333,0.762,-0.037,1.24,-0.01,0.37,0.4,3,2,0,0,0,2,712
D.Cameron,Oakland Athletics,Philadelphia Phillies,0,2,1,1,0,1,0,3,0.272,0.324,0.596,0.152,1.1,0.0,0.0,1.6,2,1,0,0,0,1,712
J.Bleday,Oakland Athletics,Philadelphia Phillies,0,2,0,0,0,0,0,2,0.308,0.409,0.717,-0.017,0.33,0.0,0.0,-0.5,0,0,0,0,0,0,712
M.Andujar,Oakland Athletics,Philadelphia Phillies,0,5,1,1,1,0,2,5,0.313,0.386,0.699,-0.032,1.07,0.0,0.0,-0.8,3,1,0,0,0,1,712
B.Rooker,Oakland Athletics,Philadelphia Phillies,0,5,0,2,1,0,3,5,0.361,0.536,0.897,0.047,0.92,0.0,0.0,0.3,3,2,0,0,0,2,712
S.Langeliers,Oakland Athletics,Philadelphia Phillies,0,4,0,2,2,0,1,4,0.263,0.439,0.702,0.175,1.29,0.0,0.0,1.5,4,2,0,0,0,2,712
Z.Gelof,Oakland Athletics,Philadelphia Phillies,0,2,1,0,0,2,0,4,0.267,0.363,0.63,-0.022,0.99,0.0,0.0,-0.0,1,0,0,0,0,0,712
T.Nevin,Oakland Athletics,Philadelphia Phillies,0,3,0,0,0,0,0,3,0.301,0.352,0.653,-0.089,1.16,0.0,0.0,-1.1,0,0,0,0,0,0,712
L.Butler,Oakland Athletics,Philadelphia Phillies,0,1,1,1,2,0,0,1,0.277,0.355,0.633,0.081,0.76,0.0,0.0,1.6,4,-5,0,0,6,4,712
A.Alvarez,Oakland Athletics,Philadelphia Phillies,0,3,0,0,0,0,1,3,0.32,0.304,0.624,-0.06,0.79,0.0,0.0,-0.6,0,0,0,0,0,0,712
S.Brown,Oakland Athletics,Philadelphia Phillies,0,1,0,0,0,0,0,1,0.255,0.304,0.559,-0.003,0.13,0.0,0.0,-0.2,0,0,0,0,0,0,712
B.Harris,Oakland Athletics,Philadelphia Phillies,0,4,0,0,0,0,1,4,0.28,0.308,0.587,-0.045,0.44,0.0,0.0,-0.6,0,0,0,0,0,0,712
