Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
J.India,Cincinnati Reds,Atlanta Braves,0,4,0,0,0,1,1,5,0.374,0.415,0.789,-0.043,0.34,-0.01,0.15,-0.6,0,0,0,0,0,0,724
E.De,Cincinnati Reds,Atlanta Braves,0,5,3,3,1,0,1,5,0.353,0.496,0.849,0.147,0.52,0.04,0.23,1.0,7,-15,0,0,18,6,724
J.Candelario,Cincinnati Reds,Atlanta Braves,0,4,1,0,0,0,2,5,0.291,0.443,0.734,-0.05,0.55,-0.01,0.24,-0.8,1,0,0,0,0,0,724
S.Steer,Cincinnati Reds,Atlanta Braves,0,5,2,3,3,0,0,5,0.331,0.439,0.77,0.309,0.55,0.08,0.24,3.7,8,-23,24,2,0,7,724
T.Stephenson,Cincinnati Reds,Atlanta Braves,0,3,2,1,0,2,1,5,0.318,0.433,0.751,0.012,0.35,0.0,0.15,-0.0,3,1,0,0,0,1,724
J.Fraley,Cincinnati Reds,Atlanta Braves,0,5,1,3,2,0,0,5,0.332,0.375,0.707,0.131,0.43,0.03,0.18,2.1,6,1,0,0,2,6,724
N.Marte,Cincinnati Reds,Atlanta Braves,0,5,0,1,2,0,2,5,0.216,0.289,0.505,0.117,0.44,0.03,0.19,0.6,3,-2,3,0,0,2,724
R.Hinds,Cincinnati Reds,Atlanta Braves,0,4,0,0,0,0,2,4,0.35,0.868,1.218,-0.038,0.35,-0.01,0.15,-1.0,0,0,0,0,0,0,724
W.Benson,Cincinnati Reds,Atlanta Braves,0,4,0,1,0,0,2,4,0.281,0.393,0.675,-0.03,0.31,-0.01,0.13,-0.5,1,-15,16,0,0,2,724
J.Kelenic,Atlanta Braves,Cincinnati Reds,1,4,1,1,2,1,1,5,0.299,0.418,0.717,-0.003,1.59,-0.0,1.88,-0.3,4,1,0,0,0,1,724
N.Alvarez,Atlanta Braves,Cincinnati Reds,1,5,0,1,0,0,3,5,0.111,0.111,0.222,-0.025,1.03,-0.02,1.22,-0.5,1,1,0,0,0,0,724
M.Ozuna,Atlanta Braves,Cincinnati Reds,1,5,0,0,1,0,2,5,0.382,0.586,0.968,-0.083,0.7,-0.06,0.83,-1.1,1,0,0,0,0,0,724
M.Olson,Atlanta Braves,Cincinnati Reds,1,5,1,2,0,0,0,5,0.301,0.389,0.689,0.062,0.52,0.04,0.62,0.5,3,2,0,0,0,2,724
A.Duvall,Atlanta Braves,Cincinnati Reds,1,5,0,1,0,0,3,5,0.247,0.313,0.56,0.017,0.78,0.01,0.93,-0.0,1,1,0,0,0,1,724
E.Rosario,Atlanta Braves,Cincinnati Reds,1,3,0,0,1,0,2,4,0.222,0.333,0.556,-0.102,1.07,-0.07,1.27,-1.3,1,0,0,0,0,0,724
R.Laureano,Atlanta Braves,Cincinnati Reds,1,1,0,0,0,0,1,1,0.26,0.309,0.569,-0.001,0.02,0.0,0.02,-0.1,0,0,0,0,0,0,724
S.Murphy,Atlanta Braves,Cincinnati Reds,1,4,0,2,0,0,0,4,0.29,0.364,0.654,0.045,0.68,0.03,0.8,0.7,2,2,0,0,0,2,724
O.Arcia,Atlanta Braves,Cincinnati Reds,1,3,1,2,0,1,0,4,0.252,0.333,0.585,0.104,0.99,0.07,1.18,1.0,3,2,0,0,0,2,724
Z.Short,Atlanta Braves,Cincinnati Reds,1,3,1,1,0,1,2,4,0.282,0.171,0.454,0.04,1.45,0.03,1.71,0.5,2,-2,3,0,0,2,724
M.Winn,St Louis Cardinals,Pittsburgh Pirates,0,4,0,2,0,1,0,5,0.332,0.402,0.733,-0.005,0.43,-0.0,0.54,0.3,2,2,0,0,0,2,724
A.Burleson,St Louis Cardinals,Pittsburgh Pirates,0,4,0,0,0,1,0,5,0.321,0.488,0.809,-0.018,0.52,-0.01,0.67,-0.5,0,0,0,0,0,0,724
W.Contreras,St Louis Cardinals,Pittsburgh Pirates,0,3,0,0,0,1,1,4,0.394,0.5,0.894,-0.067,0.83,-0.05,1.05,-1.5,0,0,0,0,0,0,724
N.Arenado,St Louis Cardinals,Pittsburgh Pirates,0,3,0,1,0,1,0,4,0.321,0.386,0.707,-0.001,0.48,-0.0,0.61,0.2,1,1,0,0,0,1,724
P.Goldschmidt,St Louis Cardinals,Pittsburgh Pirates,0,4,0,1,0,0,1,4,0.286,0.372,0.658,-0.052,0.66,-0.04,0.83,-0.9,1,-14,15,0,0,2,724
B.Donovan,St Louis Cardinals,Pittsburgh Pirates,0,3,0,0,0,1,0,4,0.334,0.401,0.735,-0.044,0.46,-0.03,0.58,-0.6,0,0,0,0,0,0,724
