,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
31,A.Ibanez,Detroit Tigers,Chicago White Sox,1,1,0,0,0,0,0,1,.296,.359,.655,-0.011,0.42,0,0.02,-0.2,0,0,0,0,0,0,928
32,W.Perez,Detroit Tigers,Chicago White Sox,1,3,0,1,0,1,1,4,.298,.382,.680,0.012,0.68,0,0.04,0.8,1,-5,0,6,0,3,928
33,R.Greene,Detroit Tigers,Chicago White Sox,1,4,0,0,0,0,1,4,.349,.481,.830,-0.144,1.06,-0.01,0.06,-1.8,0,0,0,0,0,0,928
34,C.Keith,Detroit Tigers,Chicago White Sox,1,4,0,1,0,0,1,4,.310,.381,.692,-0.024,0.90,-0.00,0.05,-0.4,1,1,0,0,0,1,928
35,S.Torkelson,Detroit Tigers,Chicago White Sox,1,3,0,0,0,0,2,3,.290,.374,.663,-0.078,1.09,-0.00,0.06,-0.6,0,0,0,0,0,0,928
36,J.Jung,Detroit Tigers,Chicago White Sox,1,2,0,0,0,1,0,3,.355,.304,.659,-0.009,1.10,0,0.06,0.1,0,0,0,0,0,0,928
37,Z.McKinstry,Detroit Tigers,Chicago White Sox,1,3,0,0,0,0,0,3,.278,.338,.616,-0.089,1.26,-0.00,0.07,-0.9,0,0,0,0,0,0,928
38,D.Dingler,Detroit Tigers,Chicago White Sox,1,3,0,1,0,0,2,3,.195,.310,.505,-0.022,0.95,-0.00,0.06,-0.4,1,-4,5,0,0,2,928
39,J.India,Cincinnati Reds,Chicago Cubs,0,3,0,0,0,1,0,4,.356,.392,.748,-0.058,0.82,0,0.00,-0.4,0,0,0,0,0,0,928
40,E.De,Cincinnati Reds,Chicago Cubs,0,4,0,0,0,0,1,4,.340,.470,.809,-0.077,0.73,0,0.00,-0.7,0,0,0,0,0,0,928
41,T.Stephenson,Cincinnati Reds,Chicago Cubs,0,4,0,1,0,0,1,4,.335,.445,.780,-0.065,0.85,0,0.00,-0.5,1,1,0,0,0,1,928
42,S.Steer,Cincinnati Reds,Chicago Cubs,0,3,0,0,0,1,1,4,.321,.406,.727,-0.003,0.71,0,0.00,-0.2,0,0,0,0,0,0,928
43,T.Friedl,Cincinnati Reds,Chicago Cubs,0,3,0,1,0,0,0,3,.311,.384,.695,0.022,1.16,0,0.00,0.0,1,1,0,0,0,1,928
44,T.France,Cincinnati Reds,Chicago Cubs,0,3,0,0,0,0,0,3,.307,.368,.675,-0.120,1.70,0,0.00,-0.9,0,0,0,0,0,0,928
45,J.Fraley,Cincinnati Reds,Chicago Cubs,0,3,0,0,0,0,0,3,.325,.382,.707,-0.107,1.41,0,0.00,-0.7,0,0,0,0,0,0,928
46,S.Espinal,Cincinnati Reds,Chicago Cubs,0,3,0,0,0,0,0,3,.295,.356,.650,-0.087,1.14,0,0.00,-0.6,0,0,0,0,0,0,928
47,N.Marte,Cincinnati Reds,Chicago Cubs,0,3,0,1,0,0,0,3,.252,.307,.559,-0.086,1.47,0,0.00,-0.6,1,1,0,0,0,1,928
48,I.Happ,Chicago Cubs,Cincinnati Reds,1,5,0,1,0,0,0,5,.342,.444,.786,-0.067,0.92,0,0.00,-1.2,1,1,0,0,0,1,928
49,D.Swanson,Chicago Cubs,Cincinnati Reds,1,3,1,1,0,1,0,4,.312,.390,.701,0.104,1.28,0,0.00,0.4,2,-26,27,0,0,2,928
50,C.Bellinger,Chicago Cubs,Cincinnati Reds,1,3,0,1,0,1,0,4,.325,.426,.751,0.064,1.44,0,0.00,0.5,1,1,0,0,0,1,928
51,S.Suzuki,Chicago Cubs,Cincinnati Reds,1,2,1,2,0,2,0,4,.366,.484,.850,0.124,1.48,0,0.00,1.3,3,2,0,0,0,2,928
52,M.Busch,Chicago Cubs,Cincinnati Reds,1,3,0,0,0,0,1,3,.331,.440,.771,-0.177,2.33,0,0.00,-1.6,0,0,0,0,0,0,928
53,I.Paredes,Chicago Cubs,Cincinnati Reds,1,1,1,1,1,0,0,1,.347,.395,.742,0.079,2.40,0,0.00,1.0,3,1,0,0,0,1,928
54,N.Hoerner,Chicago Cubs,Cincinnati Reds,1,4,0,0,0,0,0,4,.336,.374,.711,-0.086,1.07,0,0.00,-1.1,0,0,0,0,0,0,928
55,P.Crow-Armstrong,Chicago Cubs,Cincinnati Reds,1,4,0,1,1,0,0,4,.288,.388,.676,-0.045,1.23,0,0.00,0.3,2,1,0,0,0,1,928
56,P.Wisdom,Chicago Cubs,Cincinnati Reds,1,3,0,0,0,0,0,3,.237,.392,.629,-0.081,1.08,0,0.00,-0.6,0,0,0,0,0,0,928
57,M.Tauchman,Chicago Cubs,Cincinnati Reds,1,0,0,0,1,1,0,1,.358,.367,.725,0.020,0.63,0,0.00,1.0,1,0,0,0,0,0,928
58,M.Amaya,Chicago Cubs,Cincinnati Reds,1,4,0,1,0,0,0,4,.288,.357,.644,-0.016,0.90,0,0.00,-0.8,1,1,0,0,0,1,928
59,X.Edwards,Miami Marlins,Toronto Blue Jays,0,4,1,1,0,1,1,5,.396,.421,.817,0.046,0.38,0,0.00,0.0,2,-11,12,0,0,2,928
60,C.Norby,Miami Marlins,Toronto Blue Jays,0,5,0,0,0,0,2,5,.300,.448,.748,-0.095,0.75,0,0.00,-1.2,0,0,0,0,0,0,928
61,J.Burger,Miami Marlins,Toronto Blue Jays,0,5,1,1,0,0,0,5,.301,.461,.762,-0.008,0.56,0,0.00,-0.3,2,1,0,0,0,1,928
62,J.Sanchez,Miami Marlins,Toronto Blue Jays,0,3,3,2,0,1,0,4,.316,.421,.736,0.073,0.61,0,0.00,1.2,5,2,0,0,0,2,928
63,J.Bride,Miami Marlins,Toronto Blue Jays,0,4,0,1,1,0,1,4,.351,.459,.809,0.026,1.14,0,0.00,-0.1,2,1,0,0,0,1,928
64,G.Conine,Miami Marlins,Toronto Blue Jays,0,4,2,3,1,0,0,4,.341,.474,.816,0.151,1.12,0,0.00,2.1,6,-1,4,0,0,4,928
65,D.Myers,Miami Marlins,Toronto Blue Jays,0,4,1,2,5,0,2,4,.337,.451,.787,0.109,1.20,0,0.00,3.2,8,-7,6,0,3,6,928
66,J.Sanoja,Miami Marlins,Toronto Blue Jays,0,4,0,0,0,0,1,4,.250,.286,.536,-0.080,0.62,0,0.00,-1.4,0,0,0,0,0,0,928
67,J.Pereda,Miami Marlins,Toronto Blue Jays,0,4,0,1,1,0,1,4,.250,.231,.481,0.004,0.54,0,0.00,0.0,2,1,0,0,0,1,928
68,G.Springer,Toronto Blue Jays,Miami Marlins,1,3,0,1,0,1,0,4,.303,.371,.674,-0.006,0.58,0,0.00,0.2,1,1,0,0,0,1,928
69,N.Lukes,Toronto Blue Jays,Miami Marlins,1,4,1,1,1,0,1,4,.371,.447,.818,0.051,0.59,0,0.00,0.2,3,0,0,0,1,4,928
70,V.Guerrero,Toronto Blue Jays,Miami Marlins,1,4,0,0,0,0,1,4,.395,.546,.941,-0.064,0.64,0,0.00,-0.9,0,0,0,0,0,0,928
71,S.Horwitz,Toronto Blue Jays,Miami Marlins,1,4,0,1,0,0,0,4,.358,.437,.795,-0.041,0.42,0,0.00,-0.2,1,1,0,0,0,1,928
72,A.Kirk,Toronto Blue Jays,Miami Marlins,1,3,0,0,0,1,0,4,.319,.359,.677,0.022,0.44,0,0.00,-0.2,0,0,0,0,0,0,928
73,E.Clement,Toronto Blue Jays,Miami Marlins,1,3,0,1,0,0,0,3,.287,.412,.699,-0.114,1.04,0,0.00,-0.6,1,1,0,0,0,1,928
74,A.Barger,Toronto Blue Jays,Miami Marlins,1,3,0,0,0,0,0,3,.251,.353,.604,-0.039,0.53,0,0.00,-0.6,0,0,0,0,0,0,928
75,D.Schneider,Toronto Blue Jays,Miami Marlins,1,3,0,0,0,0,1,3,.282,.345,.627,-0.045,0.60,0,0.00,-0.6,0,0,0,0,0,0,928
76,J.Loperfido,Toronto Blue Jays,Miami Marlins,1,3,0,0,0,0,2,3,.268,.356,.624,-0.038,0.51,0,0.00,-0.6,0,0,0,0,0,0,928
77,M.Winn,St Louis Cardinals,San Francisco Giants,0,5,2,1,0,1,0,6,.314,.416,.730,-0.175,1.88,0,0.00,-0.7,3,1,0,0,0,1,928
78,A.Burleson,St Louis Cardinals,San Francisco Giants,0,4,1,2,0,1,0,5,.312,.420,.732,0.172,1.36,0,0.00,2.0,3,2,0,0,0,2,928
79,P.Goldschmidt,St Louis Cardinals,San Francisco Giants,0,4,1,3,2,0,0,5,.301,.412,.713,0.194,1.84,0,0.00,1.5,6,-29,32,0,0,5,928
80,B.Donovan,St Louis Cardinals,San Francisco Giants,0,5,1,3,2,0,0,5,.338,.411,.749,0.174,1.79,0,0.00,1.6,6,-31,34,0,0,4,928
81,L.Nootbaar,St Louis Cardinals,San Francisco Giants,0,3,0,0,0,2,1,5,.345,.422,.767,-0.086,1.99,0,0.00,-1.1,0,0,0,0,0,0,928
82,J.Walker,St Louis Cardinals,San Francisco Giants,0,5,0,1,1,0,2,5,.253,.369,.622,-0.078,2.55,0,0.00,-0.8,2,1,0,0,0,1,928
83,T.Saggese,St Louis Cardinals,San Francisco Giants,0,5,0,1,0,0,1,5,.250,.326,.576,0.015,1.75,0,0.00,-0.5,1,1,0,0,0,1,928
84,P.Pages,St Louis Cardinals,San Francisco Giants,0,4,0,2,0,1,1,5,.282,.382,.664,-0.020,2.01,0,0.00,0.3,2,-1,3,0,0,3,928
85,M.Siani,St Louis Cardinals,San Francisco Giants,0,3,0,0,0,1,3,4,.284,.287,.572,-0.191,1.94,0,0.00,-1.3,0,0,0,0,0,0,928
86,M.Carpenter,St Louis Cardinals,San Francisco Giants,0,1,0,0,0,0,1,1,.310,.368,.677,-0.090,3.83,0,0.00,-0.3,0,0,0,0,0,0,928
87,M.Canha,San Francisco Giants,St. Louis Cardinals,1,1,1,1,0,0,0,1,.344,.346,.690,0.064,0.93,0,0.00,0.6,2,-19,20,0,0,2,928
88,M.Yastrzemski,San Francisco Giants,St. Louis Cardinals,1,3,0,0,0,0,0,3,.304,.439,.743,-0.055,0.74,0,0.00,-1.2,0,0,0,0,0,0,928
89,H.Ramos,San Francisco Giants,St. Louis Cardinals,1,4,1,1,0,0,0,4,.322,.469,.792,0.011,0.96,0,0.00,0.2,2,1,0,0,0,1,928
90,L.Wade,San Francisco Giants,St. Louis Cardinals,1,4,0,1,1,0,1,4,.382,.383,.765,0.016,0.91,0,0.00,0.3,2,1,0,0,0,0,928
91,M.Chapman,San Francisco Giants,St. Louis Cardinals,1,4,2,2,0,0,1,4,.328,.463,.792,0.021,1.00,0,0.00,0.6,4,-37,39,0,0,4,928
92,J.Encarnacion,San Francisco Giants,St. Louis Cardinals,1,4,0,1,0,0,0,4,.287,.440,.727,0.041,1.37,0,0.00,0.4,1,1,0,0,0,1,928
93,P.Bailey,San Francisco Giants,St. Louis Cardinals,1,3,1,1,2,0,1,4,.298,.339,.637,-0.022,1.21,0,0.00,-0.2,4,1,0,0,0,1,928
94,T.Fitzgerald,San Francisco Giants,St. Louis Cardinals,1,3,1,1,0,1,1,4,.338,.503,.842,-0.010,0.67,0,0.00,-0.3,2,1,0,0,0,1,928
95,C.Schmitt,San Francisco Giants,St. Louis Cardinals,1,2,0,1,1,0,0,2,.273,.462,.734,0.064,0.69,0,0.00,0.8,2,-2,3,0,0,2,928
96,B.Wisely,San Francisco Giants,St. Louis Cardinals,1,1,0,1,0,1,0,2,.277,.345,.623,0.323,1.02,0,0.00,1.3,1,1,0,0,0,1,928
97,G.McCray,San Francisco Giants,St. Louis Cardinals,1,4,0,1,0,0,3,4,.236,.380,.616,-0.038,0.56,0,0.00,-0.4,1,1,0,0,0,1,928
98,K.Schwarber,Philadelphia Phillies,Washington Nationals,0,3,0,0,0,1,1,4,.365,.487,.852,-0.062,1.22,-0.01,0.16,-0.3,0,0,0,0,0,0,928
99,T.Turner,Philadelphia Phillies,Washington Nationals,0,4,1,1,2,0,2,4,.336,.469,.806,0.258,1.02,0.02,0.14,1.3,4,-20,0,0,21,4,928
100,B.Harper,Philadelphia Phillies,Washington Nationals,0,4,0,1,0,0,3,4,.373,.525,.898,-0.026,0.96,-0.00,0.13,-0.1,1,1,0,0,0,1,928
101,N.Castellanos,Philadelphia Phillies,Washington Nationals,0,4,1,1,0,0,2,4,.310,.431,.741,-0.076,1.06,-0.01,0.14,0.1,2,-3,0,4,0,3,928
102,A.Bohm,Philadelphia Phillies,Washington Nationals,0,4,0,0,1,0,0,4,.332,.449,.781,-0.129,1.01,-0.01,0.13,-1.1,1,0,0,0,0,0,928
103,J.Realmuto,Philadelphia Phillies,Washington Nationals,0,3,0,1,0,1,2,4,.322,.429,.751,0.005,0.69,0,0.09,-0.0,1,1,0,0,0,0,928
104,B.Stott,Philadelphia Phillies,Washington Nationals,0,4,0,0,0,0,1,4,.316,.357,.672,-0.087,0.84,-0.01,0.11,-0.8,0,0,0,0,0,0,928
105,W.Wilson,Philadelphia Phillies,Washington Nationals,0,3,0,1,0,0,1,3,.347,.482,.830,-0.043,0.95,-0.00,0.13,-0.3,1,1,0,0,0,1,928
106,B.Marsh,Philadelphia Phillies,Washington Nationals,0,2,0,0,0,0,0,2,.331,.423,.754,-0.056,1.05,-0.00,0.14,-0.5,0,0,0,0,0,0,928
107,E.Sosa,Philadelphia Phillies,Washington Nationals,0,0,1,0,0,0,0,1,.313,.424,.738,0.044,0.95,0.00,0.13,0.3,1,0,0,0,0,0,928
108,L.Garcia,Washington Nationals,Philadelphia Phillies,1,4,1,1,0,0,2,4,.317,.438,.756,-0.034,0.95,0,0.00,-0.9,2,1,0,0,0,0,928
109,J.Wood,Washington Nationals,Philadelphia Phillies,1,4,2,2,2,0,2,4,.360,.434,.794,0.457,1.16,0,0.00,2.4,6,-11,0,4,9,7,928
110,K.Ruiz,Washington Nationals,Philadelphia Phillies,1,4,1,2,1,0,1,4,.260,.359,.619,0.038,0.93,0,0.00,0.2,4,2,0,0,0,2,928
111,J.Tena,Washington Nationals,Philadelphia Phillies,1,4,0,0,0,0,3,4,.305,.363,.668,-0.067,0.65,0,0.00,-0.8,0,0,0,0,0,0,928
112,J.Yepez,Washington Nationals,Philadelphia Phillies,1,4,0,0,0,0,4,4,.337,.434,.772,-0.063,0.63,0,0.00,-0.8,0,0,0,0,0,0,928
113,D.Crews,Washington Nationals,Philadelphia Phillies,1,3,1,2,0,1,0,4,.266,.319,.585,0.061,0.63,0,0.00,0.8,3,2,0,0,0,2,928
114,J.Gallo,Washington Nationals,Philadelphia Phillies,1,3,1,1,3,1,0,4,.280,.341,.621,0.077,0.97,0,0.00,2.1,5,-9,0,0,10,4,928
115,J.Young,Washington Nationals,Philadelphia Phillies,1,3,0,0,0,1,1,4,.315,.331,.646,-0.086,0.79,0,0.00,-0.6,0,0,0,0,0,0,928
116,N.Nunez,Washington Nationals,Philadelphia Phillies,1,3,0,1,0,0,1,3,.371,.259,.630,-0.054,1.06,0,0.00,-0.3,1,1,0,0,0,1,928
117,Y.Diaz,Tampa Bay Rays,Boston Red Sox,0,3,2,1,0,2,1,5,.341,.414,.755,0.117,0.67,0,0.00,0.8,3,1,0,0,0,1,928
118,B.Lowe,Tampa Bay Rays,Boston Red Sox,0,5,2,3,0,0,1,5,.311,.473,.783,0.074,0.94,0,0.00,1.4,5,3,0,0,0,3,928
119,J.Caminero,Tampa Bay Rays,Boston Red Sox,0,5,2,3,3,0,0,5,.306,.435,.741,0.272,1.13,0,0.00,2.5,8,-3,0,0,6,6,928
120,J.Aranda,Tampa Bay Rays,Boston Red Sox,0,4,1,1,1,1,1,5,.309,.440,.749,0.072,0.80,0,0.00,0.7,3,1,0,0,0,1,928
121,C.Morel,Tampa Bay Rays,Boston Red Sox,0,5,0,1,1,0,0,5,.287,.345,.631,-0.083,0.86,0,0.00,-0.6,2,1,0,0,0,1,928
122,J.Lowe,Tampa Bay Rays,Boston Red Sox,0,4,0,1,2,1,3,5,.303,.393,.695,0.045,1.01,0,0.00,0.4,3,1,0,0,0,1,928
123,J.Siri,Tampa Bay Rays,Boston Red Sox,0,4,0,0,0,0,2,4,.255,.366,.620,-0.113,0.72,0,0.00,-1.8,0,0,0,0,0,0,928
124,B.Rortvedt,Tampa Bay Rays,Boston Red Sox,0,3,0,0,0,0,1,4,.317,.303,.621,-0.030,0.34,0,0.00,-0.1,0,0,0,0,0,0,928
125,T.Walls,Tampa Bay Rays,Boston Red Sox,0,4,0,0,0,0,1,4,.282,.248,.529,-0.041,0.40,0,0.00,-0.9,0,0,0,0,0,0,928
126,J.Duran,Boston Red Sox,Tampa Bay Rays,1,3,1,0,0,0,0,4,.342,.493,.836,0.001,0.64,0,0.00,0.6,1,0,0,0,0,0,928
127,T.Story,Boston Red Sox,Tampa Bay Rays,1,3,0,2,0,1,1,4,.340,.394,.733,0.033,0.65,0,0.00,0.9,2,-5,7,0,0,3,928
128,T.Casas,Boston Red Sox,Tampa Bay Rays,1,4,1,1,1,0,1,4,.339,.466,.805,0.021,0.83,0,0.00,-0.2,3,-12,0,0,13,4,928
129,T.O'Neill,Boston Red Sox,Tampa Bay Rays,1,3,0,1,0,0,2,4,.336,.511,.847,-0.002,0.56,0,0.00,0.0,1,1,0,0,0,1,928
130,M.Gasper,Boston Red Sox,Tampa Bay Rays,1,4,0,0,0,0,2,4,.200,.000,.200,-0.090,0.89,0,0.00,-1.2,0,0,0,0,0,0,928
131,R.Gonzalez,Boston Red Sox,Tampa Bay Rays,1,4,0,0,0,0,1,4,.306,.417,.723,-0.063,0.58,0,0.00,-1.0,0,0,0,0,0,0,928
132,W.Abreu,Boston Red Sox,Tampa Bay Rays,1,4,0,1,0,0,0,4,.323,.462,.785,-0.012,0.32,0,0.00,-0.7,1,1,0,0,0,1,928
133,D.Jansen,Boston Red Sox,Tampa Bay Rays,1,3,0,0,0,0,0,3,.309,.349,.658,-0.033,0.40,0,0.00,-0.5,0,0,0,0,0,0,928
134,V.Grissom,Boston Red Sox,Tampa Bay Rays,1,3,0,0,0,0,2,3,.236,.206,.442,-0.041,0.54,0,0.00,-0.6,0,0,0,0,0,0,928
135,J.Pena,Houston Astros,Cleveland Guardians,0,5,0,0,0,0,2,5,.308,.394,.701,-0.182,1.35,-0.00,0.02,-1.8,0,0,0,0,0,0,928
136,K.Tucker,Houston Astros,Cleveland Guardians,0,5,1,2,0,0,0,5,.408,.585,.993,-0.026,1.06,0,0.02,-0.2,3,2,0,0,0,2,928
137,V.Caratini,Houston Astros,Cleveland Guardians,0,4,1,1,0,1,2,5,.336,.408,.744,0.035,1.12,0,0.02,0.4,2,1,0,0,0,1,928
138,J.Singleton,Houston Astros,Cleveland Guardians,0,3,0,0,1,2,1,5,.321,.386,.707,0.005,1.47,0,0.02,-0.1,1,0,0,0,0,0,928
139,Z.Dezenzo,Houston Astros,Cleveland Guardians,0,5,0,2,1,0,1,5,.277,.371,.648,0.248,1.40,0.00,0.02,2.6,3,2,0,0,0,2,928
140,J.Heyward,Houston Astros,Cleveland Guardians,0,4,0,1,0,1,1,5,.288,.412,.700,-0.015,1.15,0,0.02,-0.4,1,-11,12,0,0,2,928
141,M.Dubon,Houston Astros,Cleveland Guardians,0,4,0,2,0,0,0,4,.296,.361,.657,-0.014,1.30,0,0.02,-0.2,2,-23,25,0,0,4,928
142,J.Meyers,Houston Astros,Cleveland Guardians,0,4,1,1,0,0,0,4,.286,.360,.646,-0.056,1.14,-0.00,0.02,-0.7,2,1,0,0,0,1,928
143,G.Kessinger,Houston Astros,Cleveland Guardians,0,2,1,0,0,1,1,4,.160,.000,.160,0.003,1.43,0,0.03,0.0,1,0,0,0,0,0,928
144,W.Brennan,Cleveland Guardians,Houston Astros,1,4,2,3,0,0,0,4,.309,.388,.697,0.127,1.06,0.01,0.16,1.1,5,-10,13,0,0,5,928
145,K.Manzardo,Cleveland Guardians,Houston Astros,1,4,0,0,0,0,2,4,.282,.421,.703,-0.140,1.42,-0.01,0.21,-1.0,0,0,0,0,0,0,928
146,J.Ramirez,Cleveland Guardians,Houston Astros,1,3,1,2,3,0,0,4,.335,.537,.872,0.341,1.49,0.03,0.23,2.3,6,-76,39,0,39,6,928
147,J.Naylor,Cleveland Guardians,Houston Astros,1,4,0,2,0,0,0,4,.320,.456,.776,0.039,1.47,0.00,0.22,0.2,2,2,0,0,0,2,928
148,L.Thomas,Cleveland Guardians,Houston Astros,1,4,0,0,0,0,0,4,.309,.400,.709,-0.284,2.02,-0.03,0.30,-1.3,0,0,0,0,0,0,928
149,A.Gimenez,Cleveland Guardians,Houston Astros,1,4,0,1,0,0,1,4,.298,.340,.638,-0.138,1.94,-0.01,0.29,-0.5,1,1,0,0,0,1,928
150,B.Naylor,Cleveland Guardians,Houston Astros,1,4,0,0,0,0,2,4,.264,.350,.614,-0.187,1.85,-0.02,0.28,-1.0,0,0,0,0,0,0,928
151,J.Noel,Cleveland Guardians,Houston Astros,1,4,0,1,0,0,1,4,.288,.486,.774,-0.126,1.58,-0.01,0.24,-0.6,1,1,0,0,0,1,928
152,B.Rocchio,Cleveland Guardians,Houston Astros,1,4,0,0,0,0,3,4,.298,.316,.614,-0.135,1.28,-0.01,0.20,-0.7,0,0,0,0,0,0,928
153,F.Lindor,New York Mets,Milwaukee Brewers,0,4,0,0,0,0,2,4,.342,.491,.833,-0.074,0.72,-0.12,1.96,-0.9,0,0,0,0,0,0,928
154,J.Iglesias,New York Mets,Milwaukee Brewers,0,3,0,1,0,1,1,4,.386,.457,.843,-0.008,0.49,-0.01,1.34,0.3,1,1,0,0,0,1,928
155,M.Vientos,New York Mets,Milwaukee Brewers,0,4,0,0,0,0,3,4,.324,.521,.845,-0.071,0.70,-0.11,1.89,-1.0,0,0,0,0,0,0,928
156,B.Nimmo,New York Mets,Milwaukee Brewers,0,4,0,0,0,0,1,4,.329,.398,.727,-0.078,0.73,-0.13,1.99,-0.9,0,0,0,0,0,0,928
157,P.Alonso,New York Mets,Milwaukee Brewers,0,3,0,0,0,0,1,3,.330,.464,.794,0.026,0.79,0.04,2.13,0.4,0,0,0,0,0,0,928
