Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
K.Marte,Arizona Diamondbacks,Chicago Cubs,0,4,1,2,0,1,0,5,0.365,0.515,0.88,0.054,0.64,0.03,0.67,0.5,3,2,0,0,0,2,719
G.Moreno,Arizona Diamondbacks,Chicago Cubs,0,5,2,3,1,0,1,5,0.336,0.374,0.71,0.206,0.94,0.13,0.99,1.5,6,-12,15,0,0,4,719
L.Gurriel,Arizona Diamondbacks,Chicago Cubs,0,5,1,2,0,0,1,5,0.297,0.421,0.718,0.019,0.9,0.01,0.94,0.1,3,2,0,0,0,0,719
C.Walker,Arizona Diamondbacks,Chicago Cubs,0,3,0,1,2,2,1,5,0.346,0.493,0.839,0.019,1.03,0.01,1.08,0.9,3,1,0,0,0,1,719
R.Grichuk,Arizona Diamondbacks,Chicago Cubs,0,5,0,2,1,0,2,5,0.335,0.441,0.776,-0.008,0.67,-0.01,0.71,0.8,3,2,0,0,0,2,719
E.Suarez,Arizona Diamondbacks,Chicago Cubs,0,4,0,0,0,0,3,4,0.299,0.361,0.66,-0.074,0.65,-0.05,0.68,-2.0,0,0,0,0,0,0,719
C.Carroll,Arizona Diamondbacks,Chicago Cubs,0,2,0,0,1,0,2,4,0.3,0.332,0.633,0.021,0.61,0.01,0.64,-0.1,1,0,0,0,0,0,719
G.Perdomo,Arizona Diamondbacks,Chicago Cubs,0,3,0,1,0,0,0,4,0.333,0.342,0.675,0.014,0.61,0.01,0.65,-0.7,1,1,0,0,0,1,719
A.Thomas,Arizona Diamondbacks,Chicago Cubs,0,4,1,1,0,0,1,4,0.222,0.365,0.588,-0.066,0.69,-0.04,0.72,-0.6,2,-2,3,0,0,2,719
N.Hoerner,Chicago Cubs,Arizona Diamondbacks,1,5,1,3,0,0,1,5,0.339,0.355,0.694,0.109,0.83,0.04,0.49,1.3,4,-15,18,0,0,4,719
M.Busch,Chicago Cubs,Arizona Diamondbacks,1,4,1,1,0,1,2,5,0.358,0.466,0.824,-0.027,1.2,-0.01,0.71,-0.1,2,-19,20,0,0,2,719
S.Suzuki,Chicago Cubs,Arizona Diamondbacks,1,3,0,0,0,2,1,5,0.335,0.474,0.809,-0.001,1.33,-0.0,0.79,-0.3,0,0,0,0,0,0,719
I.Happ,Chicago Cubs,Arizona Diamondbacks,1,3,0,0,1,0,2,4,0.348,0.454,0.802,-0.144,1.56,-0.05,0.92,-1.3,1,0,0,0,0,0,719
C.Morel,Chicago Cubs,Arizona Diamondbacks,1,3,0,1,1,1,2,4,0.305,0.387,0.692,-0.03,1.23,-0.01,0.72,0.5,2,1,0,0,0,1,719
D.Swanson,Chicago Cubs,Arizona Diamondbacks,1,4,0,1,0,0,2,4,0.282,0.348,0.63,-0.026,1.19,-0.01,0.7,-0.6,1,1,0,0,0,1,719
M.Mastrobuoni,Chicago Cubs,Arizona Diamondbacks,1,4,0,1,0,0,1,4,0.261,0.225,0.486,-0.122,1.41,-0.04,0.83,-1.1,1,1,0,0,0,1,719
T.Nido,Chicago Cubs,Arizona Diamondbacks,1,2,0,0,0,0,0,2,0.226,0.325,0.551,-0.033,0.59,-0.01,0.35,-0.4,0,0,0,0,0,0,719
M.Tauchman,Chicago Cubs,Arizona Diamondbacks,1,2,0,0,0,0,0,2,0.357,0.378,0.735,-0.036,0.69,-0.01,0.41,-0.4,0,0,0,0,0,0,719
P.Crow-Armstrong,Chicago Cubs,Arizona Diamondbacks,1,3,0,0,0,0,2,3,0.249,0.323,0.572,-0.035,0.45,-0.01,0.27,-0.5,0,0,0,0,0,0,719
M.Amaya,Chicago Cubs,Arizona Diamondbacks,1,1,0,1,0,0,0,1,0.27,0.292,0.561,0.028,0.52,0.01,0.31,0.3,1,1,0,0,0,1,719
K.Schwarber,Philadelphia Phillies,Pittsburgh Pirates,0,4,0,1,1,0,2,5,0.373,0.452,0.826,-0.012,1.12,-0.0,0.62,-0.3,2,1,0,0,0,1,719
T.Turner,Philadelphia Phillies,Pittsburgh Pirates,0,4,2,1,2,1,2,5,0.395,0.554,0.948,0.147,1.11,0.05,0.61,0.8,5,-11,0,0,12,4,719
B.Harper,Philadelphia Phillies,Pittsburgh Pirates,0,5,1,1,0,0,0,5,0.401,0.573,0.974,-0.034,0.8,-0.01,0.44,-0.5,2,1,0,0,0,1,719
A.Bohm,Philadelphia Phillies,Pittsburgh Pirates,0,4,1,2,0,1,2,5,0.351,0.482,0.834,0.045,0.78,0.01,0.43,0.7,3,2,0,0,0,2,719
N.Castellanos,Philadelphia Phillies,Pittsburgh Pirates,0,4,0,2,2,0,1,5,0.293,0.394,0.687,0.153,1.08,0.05,0.59,2.1,4,-14,16,0,0,3,719
E.Sosa,Philadelphia Phillies,Pittsburgh Pirates,0,4,1,2,0,1,0,5,0.339,0.459,0.798,0.016,0.96,0.01,0.53,0.8,3,2,0,0,0,2,719
W.Wilson,Philadelphia Phillies,Pittsburgh Pirates,0,5,1,3,2,0,0,5,0.357,0.538,0.896,0.158,1.06,0.05,0.58,0.7,6,2,0,0,1,6,719
G.Stubbs,Philadelphia Phillies,Pittsburgh Pirates,0,3,0,0,0,1,1,5,0.266,0.225,0.491,-0.01,0.84,-0.0,0.46,0.0,0,0,0,0,0,0,719
C.Pache,Philadelphia Phillies,Pittsburgh Pirates,0,4,1,1,0,0,2,4,0.289,0.27,0.559,-0.052,1.09,-0.02,0.6,-1.3,2,1,0,0,0,1,719
B.Marsh,Philadelphia Phillies,Pittsburgh Pirates,0,1,0,0,0,0,1,1,0.343,0.435,0.778,-0.042,1.45,-0.01,0.8,-0.6,0,0,0,0,0,0,719
A.McCutchen,Pittsburgh Pirates,Philadelphia Phillies,1,3,3,2,0,2,0,5,0.334,0.39,0.724,0.253,1.91,0.14,1.74,1.3,5,2,0,0,0,2,719
B.Reynolds,Pittsburgh Pirates,Philadelphia Phillies,1,5,2,3,0,0,2,5,0.35,0.491,0.841,0.028,2.08,0.02,1.9,1.3,5,-17,20,0,0,4,719
O.Cruz,Pittsburgh Pirates,Philadelphia Phillies,1,5,2,3,3,0,1,5,0.304,0.447,0.751,0.56,2.55,0.31,2.32,3.1,8,-16,19,0,0,5,719
N.Gonzales,Pittsburgh Pirates,Philadelphia Phillies,1,5,0,1,2,0,1,5,0.303,0.405,0.707,0.019,2.54,0.01,2.32,-0.4,3,1,0,0,0,1,719
R.Tellez,Pittsburgh Pirates,Philadelphia Phillies,1,1,0,0,3,0,0,4,0.292,0.381,0.674,-0.06,1.86,-0.03,1.7,-0.1,3,0,0,0,0,0,719
K.Hayes,Pittsburgh Pirates,Philadelphia Phillies,1,4,0,0,0,0,1,4,0.293,0.307,0.6,-0.103,1.01,-0.06,0.92,-0.6,0,0,0,0,0,0,719
J.Palacios,Pittsburgh Pirates,Philadelphia Phillies,1,4,0,1,0,0,2,4,0.41,0.5,0.91,-0.084,1.07,-0.05,0.98,-0.5,1,1,0,0,0,1,719
J.Bart,Pittsburgh Pirates,Philadelphia Phillies,1,3,0,1,0,0,2,4,0.336,0.467,0.804,0.014,0.9,0.01,0.81,0.3,1,1,0,0,0,1,719
J.Suwinski,Pittsburgh Pirates,Philadelphia Phillies,1,2,0,1,0,0,0,2,0.26,0.321,0.581,-0.042,0.93,-0.02,0.85,-0.3,1,1,0,0,0,1,719
C.Joe,Pittsburgh Pirates,Philadelphia Phillies,1,2,0,1,0,0,0,2,0.331,0.391,0.722,0.079,2.73,0.04,2.48,-0.1,1,1,0,0,0,1,719
J.India,Cincinnati Reds,Washington Nationals,0,4,0,1,1,1,0,5,0.377,0.425,0.802,0.117,0.71,0.04,0.42,0.5,2,1,0,0,0,1,719
E.De,Cincinnati Reds,Washington Nationals,0,5,0,1,0,0,2,5,0.345,0.479,0.824,-0.079,0.59,-0.03,0.35,-1.0,1,1,0,0,0,1,719
J.Candelario,Cincinnati Reds,Washington Nationals,0,3,1,0,0,1,2,4,0.298,0.457,0.755,-0.04,0.34,-0.01,0.2,-0.1,1,0,0,0,0,0,719
S.Steer,Cincinnati Reds,Washington Nationals,0,4,1,1,0,0,1,4,0.336,0.439,0.775,-0.041,0.41,-0.01,0.24,0.2,2,1,0,0,0,1,719
T.Stephenson,Cincinnati Reds,Washington Nationals,0,4,0,0,0,0,2,4,0.312,0.431,0.743,-0.002,0.36,-0.0,0.21,-0.8,0,0,0,0,0,0,719
A.Slater,Cincinnati Reds,Washington Nationals,0,4,1,1,2,0,2,4,0.312,0.233,0.545,-0.044,0.46,-0.01,0.27,0.7,4,1,0,0,0,1,719
N.Marte,Cincinnati Reds,Washington Nationals,0,3,1,0,0,1,1,4,0.211,0.242,0.454,-0.042,0.53,-0.01,0.31,-0.3,1,0,0,0,0,0,719
R.Hinds,Cincinnati Reds,Washington Nationals,0,4,0,1,0,0,2,4,0.438,1.1,1.538,-0.037,0.44,-0.01,0.26,-0.2,1,-3,4,0,0,2,719
S.Fairchild,Cincinnati Reds,Washington Nationals,0,3,1,1,0,0,0,3,0.298,0.347,0.645,0.013,0.46,0.01,0.27,-0.3,2,1,0,0,0,1,719
J.Fraley,Cincinnati Reds,Washington Nationals,0,1,0,1,2,0,0,1,0.333,0.36,0.693,0.009,0.12,0.0,0.07,1.9,3,-8,9,0,0,2,719
C.Abrams,Washington Nationals,Cincinnati Reds,1,4,0,0,0,0,0,4,0.339,0.483,0.822,-0.038,0.46,-0.01,0.12,-0.9,0,0,0,0,0,0,719
L.Thomas,Washington Nationals,Cincinnati Reds,1,3,1,0,0,1,1,4,0.317,0.399,0.716,-0.024,0.73,-0.0,0.19,-1.1,1,0,0,0,0,0,719
J.Winker,Washington Nationals,Cincinnati Reds,1,1,2,1,0,3,0,4,0.381,0.434,0.815,0.134,0.97,0.02,0.26,1.5,3,1,0,0,0,1,719
J.Yepez,Washington Nationals,Cincinnati Reds,1,4,2,2,3,0,0,4,0.468,0.61,1.078,0.047,1.08,0.01,0.29,1.7,7,1,0,0,1,5,719
J.Wood,Washington Nationals,Cincinnati Reds,1,4,1,1,2,0,3,4,0.328,0.316,0.644,0.128,0.77,0.02,0.2,0.6,4,1,0,0,0,1,719
L.Garcia,Washington Nationals,Cincinnati Reds,1,4,0,0,0,0,1,4,0.309,0.439,0.747,-0.043,0.45,-0.01,0.12,-0.8,0,0,0,0,0,0,719
K.Ruiz,Washington Nationals,Cincinnati Reds,1,4,1,1,2,0,2,4,0.256,0.339,0.594,0.173,0.31,0.03,0.08,1.5,4,-6,0,0,7,4,719
T.Lipscomb,Washington Nationals,Cincinnati Reds,1,3,0,0,0,0,2,3,0.29,0.264,0.554,-0.033,0.43,-0.01,0.12,-0.4,0,0,0,0,0,0,719
J.Young,Washington Nationals,Cincinnati Reds,1,3,1,2,0,0,0,3,0.314,0.315,0.629,0.012,0.31,0.0,0.08,2.2,3,-12,14,0,0,3,719
R.Palacios,Tampa Bay Rays,New York Yankees,0,4,0,1,0,0,3,4,0.348,0.341,0.689,-0.021,0.85,-0.01,0.48,-0.5,1,1,0,0,0,1,719
I.Paredes,Tampa Bay Rays,New York Yankees,0,4,0,0,0,0,0,4,0.36,0.453,0.813,-0.097,0.94,-0.03,0.53,-1.3,0,0,0,0,0,0,719
B.Lowe,Tampa Bay Rays,New York Yankees,0,4,1,1,1,0,1,4,0.339,0.491,0.83,-0.015,0.59,-0.01,0.34,0.3,3,-9,0,0,10,4,719
R.Arozarena,Tampa Bay Rays,New York Yankees,0,4,0,1,0,0,3,4,0.308,0.364,0.672,-0.004,0.56,-0.0,0.32,0.0,1,-16,17,0,0,2,719
J.Lowe,Tampa Bay Rays,New York Yankees,0,4,0,1,0,0,0,4,0.277,0.371,0.648,-0.039,0.6,-0.01,0.34,-0.5,1,1,0,0,0,1,719
J.Siri,Tampa Bay Rays,New York Yankees,0,4,0,1,0,0,2,4,0.277,0.392,0.67,-0.061,0.54,-0.02,0.3,-0.7,1,1,0,0,0,1,719
B.Rortvedt,Tampa Bay Rays,New York Yankees,0,4,0,0,0,0,2,4,0.358,0.36,0.717,-0.046,0.44,-0.02,0.25,-1.0,0,0,0,0,0,0,719
J.Caballero,Tampa Bay Rays,New York Yankees,0,4,0,2,0,0,1,4,0.306,0.365,0.671,0.043,0.42,0.01,0.24,0.2,2,2,0,0,0,2,719
T.Walls,Tampa Bay Rays,New York Yankees,0,2,0,0,0,1,0,3,0.275,0.197,0.472,-0.003,0.81,-0.0,0.46,0.0,0,0,0,0,0,0,719
B.Rice,New York Yankees,Tampa Bay Rays,1,4,1,0,0,1,3,5,0.309,0.47,0.779,0.009,0.44,0.01,0.58,-0.3,1,0,0,0,0,0,719
J.Soto,New York Yankees,Tampa Bay Rays,1,4,3,4,0,1,0,5,0.433,0.569,1.002,0.127,0.56,0.1,0.74,2.2,7,-13,17,0,0,6,719
A.Judge,New York Yankees,Tampa Bay Rays,1,4,1,2,1,1,1,5,0.435,0.677,1.112,0.132,0.71,0.1,0.94,1.8,4,2,0,0,0,2,719
A.Verdugo,New York Yankees,Tampa Bay Rays,1,4,0,0,1,0,1,4,0.289,0.374,0.663,-0.025,1.08,-0.02,1.43,-0.8,1,0,0,0,0,0,719
G.Torres,New York Yankees,Tampa Bay Rays,1,4,0,1,0,0,0,4,0.306,0.346,0.652,-0.117,0.81,-0.09,1.07,-1.3,1,1,0,0,0,1,719
A.Wells,New York Yankees,Tampa Bay Rays,1,0,1,0,0,3,0,4,0.32,0.377,0.697,0.055,0.69,0.04,0.92,1.2,1,0,0,0,0,0,719
A.Volpe,New York Yankees,Tampa Bay Rays,1,4,0,2,3,0,2,4,0.302,0.37,0.672,0.251,1.1,0.2,1.46,2.4,5,-16,18,0,0,3,719
T.Grisham,New York Yankees,Tampa Bay Rays,1,4,0,0,0,0,1,4,0.292,0.376,0.668,-0.074,0.67,-0.06,0.88,-1.6,0,0,0,0,0,0,719
D.LeMahieu,New York Yankees,Tampa Bay Rays,1,4,0,0,0,0,0,4,0.275,0.207,0.482,-0.102,0.61,-0.08,0.81,-1.6,0,0,0,0,0,0,719
W.Perez,Detroit Tigers,Toronto Blue Jays,0,4,1,2,2,0,2,4,0.317,0.408,0.725,0.194,0.67,0.04,0.24,1.5,5,-4,0,0,6,5,719
C.Keith,Detroit Tigers,Toronto Blue Jays,0,4,0,0,0,0,1,4,0.305,0.389,0.694,-0.053,0.51,-0.01,0.18,-0.6,0,0,0,0,0,0,719
M.Vierling,Detroit Tigers,Toronto Blue Jays,0,4,1,1,0,0,0,4,0.286,0.44,0.726,0.053,0.49,0.01,0.17,0.2,2,-14,15,0,0,2,719
R.Greene,Detroit Tigers,Toronto Blue Jays,0,4,1,1,1,0,1,4,0.363,0.5,0.863,0.051,0.76,0.01,0.27,0.1,3,1,0,0,0,1,719
M.Canha,Detroit Tigers,Toronto Blue Jays,0,3,1,1,2,1,2,4,0.336,0.352,0.688,0.174,0.63,0.04,0.23,1.6,4,-6,0,0,7,4,719
Z.McKinstry,Detroit Tigers,Toronto Blue Jays,0,4,0,0,0,0,0,4,0.247,0.311,0.558,-0.052,0.64,-0.01,0.23,-0.8,0,0,0,0,0,0,719
C.Kelly,Detroit Tigers,Toronto Blue Jays,0,3,0,0,0,0,1,4,0.325,0.402,0.727,-0.056,0.75,-0.01,0.27,-0.4,0,0,0,0,0,0,719
G.Urshela,Detroit Tigers,Toronto Blue Jays,0,4,1,2,0,0,1,4,0.292,0.345,0.637,0.043,0.67,0.01,0.24,0.2,3,2,0,0,0,2,719
R.Vilade,Detroit Tigers,Toronto Blue Jays,0,3,0,0,0,0,1,3,0.36,0.435,0.795,-0.126,1.12,-0.03,0.4,-1.3,0,0,0,0,0,0,719
G.Springer,Toronto Blue Jays,Detroit Tigers,1,4,1,1,2,0,1,4,0.309,0.374,0.683,0.106,1.11,0.01,0.18,1.0,4,-10,0,0,11,4,719
S.Horwitz,Toronto Blue Jays,Detroit Tigers,1,3,1,1,0,1,1,4,0.424,0.486,0.91,0.081,1.03,0.01,0.16,0.2,2,1,0,0,0,1,719
V.Guerrero,Toronto Blue Jays,Detroit Tigers,1,4,1,1,2,0,1,4,0.358,0.461,0.819,0.085,1.4,0.01,0.22,1.3,4,-14,0,0,15,0,719
J.Turner,Toronto Blue Jays,Detroit Tigers,1,4,0,1,0,0,0,4,0.334,0.343,0.678,-0.124,1.55,-0.01,0.25,-0.7,1,1,0,0,0,1,719
B.Bichette,Toronto Blue Jays,Detroit Tigers,1,3,0,1,0,0,0,3,0.276,0.321,0.597,-0.029,0.94,-0.0,0.15,-0.1,1,1,0,0,0,1,719
L.Jimenez,Toronto Blue Jays,Detroit Tigers,1,1,0,0,0,0,0,1,0.464,0.435,0.899,-0.098,3.49,-0.01,0.55,-0.3,0,0,0,0,0,0,719
D.Varsho,Toronto Blue Jays,Detroit Tigers,1,4,0,1,0,0,2,4,0.285,0.405,0.69,-0.078,1.56,-0.01,0.24,-0.2,1,1,0,0,0,1,719
A.Kirk,Toronto Blue Jays,Detroit Tigers,1,4,0,0,0,0,1,4,0.302,0.315,0.616,-0.158,1.66,-0.01,0.27,-1.0,0,0,0,0,0,0,719
E.Clement,Toronto Blue Jays,Detroit Tigers,1,4,0,0,0,0,1,4,0.279,0.428,0.706,-0.118,1.17,-0.01,0.18,-0.8,0,0,0,0,0,0,719
K.Kiermaier,Toronto Blue Jays,Detroit Tigers,1,3,1,1,0,0,2,3,0.236,0.306,0.542,0.01,0.84,0.0,0.13,0.1,2,1,0,0,0,1,719
L.Arraez,San Diego Padres,Cleveland Guardians,0,4,0,2,0,0,0,4,0.344,0.382,0.726,0.003,0.86,0.0,0.83,-0.1,2,-16,18,0,0,3,719
J.Profar,San Diego Padres,Cleveland Guardians,0,4,0,0,0,0,0,4,0.39,0.471,0.861,-0.146,1.35,-0.08,1.3,-0.9,0,0,0,0,0,0,719
J.Cronenworth,San Diego Padres,Cleveland Guardians,0,3,0,2,0,1,0,4,0.327,0.432,0.759,0.031,0.64,0.02,0.61,0.7,2,2,0,0,0,0,719
M.Machado,San Diego Padres,Cleveland Guardians,0,4,0,0,0,0,1,4,0.316,0.418,0.733,-0.081,0.82,-0.05,0.79,-1.0,0,0,0,0,0,0,719
X.Bogaerts,San Diego Padres,Cleveland Guardians,0,4,0,0,0,0,0,4,0.269,0.317,0.585,-0.102,0.82,-0.06,0.79,-0.9,0,0,0,0,0,0,719
J.Merrill,San Diego Padres,Cleveland Guardians,0,4,0,0,0,0,4,4,0.307,0.43,0.737,-0.075,0.72,-0.04,0.69,-0.9,0,0,0,0,0,0,719
D.Peralta,San Diego Padres,Cleveland Guardians,0,3,0,0,0,0,0,3,0.303,0.319,0.622,-0.061,0.8,-0.03,0.77,-0.4,0,0,0,0,0,0,719
H.Kim,San Diego Padres,Cleveland Guardians,0,2,0,0,0,1,1,3,0.327,0.372,0.699,-0.1,1.4,-0.06,1.34,-0.6,0,0,0,0,0,0,719
K.Higashioka,San Diego Padres,Cleveland Guardians,0,2,0,0,0,1,0,3,0.258,0.516,0.774,-0.04,0.95,-0.02,0.91,-0.2,0,0,0,0,0,0,719
S.Kwan,Cleveland Guardians,San Diego Padres,1,4,1,2,0,0,1,4,0.408,0.512,0.921,0.043,0.81,0.03,0.86,0.8,3,2,0,0,0,2,719
A.Martinez,Cleveland Guardians,San Diego Padres,1,4,1,1,0,0,0,4,0.373,0.451,0.824,-0.038,0.97,-0.03,1.03,0.1,2,1,0,0,0,1,719
J.Ramirez,Cleveland Guardians,San Diego Padres,1,4,1,2,2,0,0,4,0.326,0.517,0.843,-0.007,0.78,-0.0,0.83,0.8,5,2,0,0,0,2,719
