Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
E.Julien,Minnesota Twins,Washington Nationals,0,3,0,0,0,0,1,3,0.308,0.388,0.695,-0.058,0.75,-0.03,0.69,-0.6,0,0,0,0,0,0,522
K.Farmer,Minnesota Twins,Washington Nationals,0,1,0,0,0,0,1,1,0.274,0.253,0.527,-0.023,0.91,-0.01,0.84,-0.2,0,0,0,0,0,0,522
T.Larnach,Minnesota Twins,Washington Nationals,0,4,0,1,0,0,0,4,0.326,0.407,0.733,-0.015,0.73,-0.01,0.68,-0.1,1,1,0,0,0,1,522
C.Correa,Minnesota Twins,Washington Nationals,0,4,1,1,1,0,0,4,0.362,0.455,0.817,0.094,0.7,0.05,0.65,0.6,3,-3,0,0,4,4,522
M.Kepler,Minnesota Twins,Washington Nationals,0,4,2,2,1,0,1,4,0.368,0.544,0.912,0.107,0.8,0.06,0.74,1.2,5,-14,12,0,4,6,522
R.Jeffers,Minnesota Twins,Washington Nationals,0,4,0,1,1,0,1,4,0.341,0.537,0.878,0.001,0.71,0.0,0.66,0.4,2,1,0,0,0,1,522
B.Buxton,Minnesota Twins,Washington Nationals,0,4,0,1,0,0,2,4,0.299,0.431,0.73,-0.033,0.61,-0.02,0.56,-0.5,1,1,0,0,0,1,522
W.Castro,Minnesota Twins,Washington Nationals,0,3,0,0,0,0,2,4,0.324,0.435,0.759,-0.028,0.61,-0.02,0.56,-0.5,0,0,0,0,0,0,522
A.Kirilloff,Minnesota Twins,Washington Nationals,0,2,0,1,0,0,0,2,0.27,0.374,0.644,-0.009,0.67,-0.01,0.61,-0.1,1,1,0,0,0,1,522
C.Santana,Minnesota Twins,Washington Nationals,0,2,0,0,0,0,0,2,0.274,0.372,0.646,-0.039,0.91,-0.02,0.83,-0.8,0,0,0,0,0,0,522
J.Miranda,Minnesota Twins,Washington Nationals,0,3,0,0,0,0,1,3,0.307,0.444,0.751,-0.076,0.92,-0.04,0.85,-0.9,0,0,0,0,0,0,522
C.Abrams,Washington Nationals,Minnesota Twins,1,4,0,0,0,0,1,4,0.312,0.464,0.776,-0.144,1.37,-0.05,0.79,-0.9,0,0,0,0,0,0,522
E.Rosario,Washington Nationals,Minnesota Twins,1,3,0,0,0,0,1,3,0.241,0.369,0.609,-0.09,1.13,-0.03,0.64,-0.7,0,0,0,0,0,0,522
N.Senzel,Washington Nationals,Minnesota Twins,1,1,0,0,0,0,0,1,0.321,0.391,0.712,-0.046,1.86,-0.02,1.06,-0.2,0,0,0,0,0,0,522
