Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
L.Arraez,San Diego Padres,Atlanta Braves,0,5,0,2,0,0,0,5,0.357,0.373,0.731,-0.065,1.11,-0.04,1.1,-0.7,2,2,0,0,0,2,520
F.Tatis,San Diego Padres,Atlanta Braves,0,5,1,1,0,0,0,5,0.343,0.429,0.771,-0.115,0.96,-0.07,0.95,-1.8,2,1,0,0,0,0,520
J.Profar,San Diego Padres,Atlanta Braves,0,3,2,1,0,1,1,4,0.424,0.518,0.942,0.101,0.98,0.06,0.97,1.0,3,1,0,0,0,1,520
J.Cronenworth,San Diego Padres,Atlanta Braves,0,3,1,1,2,1,1,4,0.347,0.483,0.83,0.154,1.52,0.09,1.51,1.3,4,1,0,0,0,1,520
M.Machado,San Diego Padres,Atlanta Braves,0,4,1,2,2,0,2,4,0.283,0.356,0.64,0.372,1.9,0.22,1.88,1.6,5,-5,7,0,0,4,520
X.Bogaerts,San Diego Padres,Atlanta Braves,0,1,0,0,0,0,0,1,0.265,0.316,0.581,-0.011,0.4,-0.01,0.4,-0.1,0,0,0,0,0,0,520
T.Wade,San Diego Padres,Atlanta Braves,0,0,0,0,0,0,0,1,0.333,0.275,0.609,-0.016,0.8,-0.01,0.79,-0.2,0,0,0,0,0,0,520
D.Solano,San Diego Padres,Atlanta Braves,0,2,0,0,0,0,1,2,0.5,0.467,0.967,-0.068,1.43,-0.04,1.42,-0.8,0,0,0,0,0,0,520
J.Merrill,San Diego Padres,Atlanta Braves,0,4,0,1,2,0,0,4,0.335,0.388,0.724,-0.027,1.07,-0.02,1.06,0.5,3,1,0,0,0,1,520
L.Campusano,San Diego Padres,Atlanta Braves,0,4,0,1,0,0,0,4,0.307,0.417,0.724,-0.042,0.84,-0.03,0.83,-0.6,1,1,0,0,0,1,520
H.Kim,San Diego Padres,Atlanta Braves,0,2,1,1,0,2,0,4,0.333,0.371,0.705,0.06,0.86,0.04,0.85,0.7,2,1,0,0,0,1,520
R.Acuna,Atlanta Braves,San Diego Padres,1,5,1,3,1,0,1,5,0.361,0.349,0.71,0.064,0.67,0.04,0.74,1.6,5,-4,7,0,0,0,520
O.Albies,Atlanta Braves,San Diego Padres,1,5,1,1,0,0,1,5,0.335,0.407,0.742,0.016,0.68,0.01,0.76,-1.3,2,1,0,0,0,1,520
M.Ozuna,Atlanta Braves,San Diego Padres,1,4,1,1,1,0,1,5,0.398,0.616,1.014,-0.049,1.06,-0.03,1.18,-0.0,3,-12,0,0,13,4,520
M.Olson,Atlanta Braves,San Diego Padres,1,4,1,2,2,1,2,5,0.333,0.414,0.747,0.079,1.0,0.05,1.11,1.3,5,-4,0,0,6,5,520
O.Arcia,Atlanta Braves,San Diego Padres,1,4,1,1,0,1,2,5,0.272,0.396,0.668,-0.075,0.71,-0.05,0.78,-0.3,2,1,0,0,0,1,520
M.Harris,Atlanta Braves,San Diego Padres,1,5,0,1,1,0,1,5,0.293,0.368,0.661,-0.037,1.22,-0.03,1.35,-0.3,2,1,0,0,0,1,520
Z.Short,Atlanta Braves,San Diego Padres,1,3,0,0,0,1,0,4,0.302,0.2,0.502,-0.032,0.52,-0.02,0.58,-0.7,0,0,0,0,0,0,520
A.Duvall,Atlanta Braves,San Diego Padres,1,1,0,0,0,0,0,1,0.307,0.328,0.635,-0.071,2.77,-0.05,3.07,-0.2,0,0,0,0,0,0,520
J.Kelenic,Atlanta Braves,San Diego Padres,1,5,0,1,0,0,1,5,0.287,0.343,0.63,-0.061,0.74,-0.04,0.82,-0.2,1,1,0,0,0,1,520
C.Tromp,Atlanta Braves,San Diego Padres,1,4,0,2,0,0,1,4,0.255,0.378,0.633,0.01,0.41,0.01,0.46,0.1,2,-4,6,0,0,3,520
T.Pham,Chicago White Sox,Toronto Blue Jays,0,5,0,0,0,0,3,5,0.359,0.453,0.812,-0.148,0.92,-0.01,0.07,-1.5,0,0,0,0,0,0,520
A.Vaughn,Chicago White Sox,Toronto Blue Jays,0,4,0,0,0,0,1,4,0.253,0.302,0.555,-0.072,0.7,-0.0,0.05,-0.7,0,0,0,0,0,0,520
G.Sheets,Chicago White Sox,Toronto Blue Jays,0,2,1,1,0,1,0,3,0.35,0.41,0.761,0.083,0.71,0.0,0.05,0.8,2,-12,13,0,0,2,520
C.Julks,Chicago White Sox,Toronto Blue Jays,0,0,0,0,0,1,0,1,0.556,1.0,1.556,0.018,0.46,0.0,0.04,0.4,0,0,0,0,0,0,520
E.Jimenez,Chicago White Sox,Toronto Blue Jays,0,3,0,1,0,1,0,4,0.28,0.366,0.646,-0.022,1.14,-0.0,0.09,-0.1,1,1,0,0,0,1,520
A.Benintendi,Chicago White Sox,Toronto Blue Jays,0,4,0,0,0,0,1,4,0.218,0.276,0.494,-0.169,1.27,-0.01,0.1,-1.8,0,0,0,0,0,0,520
P.DeJong,Chicago White Sox,Toronto Blue Jays,0,4,2,3,2,0,0,4,0.295,0.462,0.757,0.15,0.82,0.01,0.06,1.6,7,-4,0,0,7,6,520
K.Lee,Chicago White Sox,Toronto Blue Jays,0,3,0,1,1,1,2,4,0.337,0.457,0.793,0.093,1.05,0.0,0.08,0.4,2,1,0,0,0,1,520
N.Lopez,Chicago White Sox,Toronto Blue Jays,0,4,0,3,0,0,1,4,0.278,0.23,0.508,0.02,1.07,0.0,0.08,0.6,3,3,0,0,0,3,520
D.Mendick,Chicago White Sox,Toronto Blue Jays,0,4,0,0,0,0,1,4,0.236,0.34,0.576,-0.116,1.21,-0.01,0.09,-1.2,0,0,0,0,0,0,520
D.Schneider,Toronto Blue Jays,Chicago White Sox,1,5,1,1,0,0,1,5,0.353,0.474,0.827,-0.036,0.55,-0.01,0.28,-1.2,2,-9,10,0,0,2,520
D.Jansen,Toronto Blue Jays,Chicago White Sox,1,5,2,3,5,0,0,5,0.397,0.681,1.079,0.135,0.61,0.04,0.31,4.0,10,-11,9,0,5,7,520
V.Guerrero,Toronto Blue Jays,Chicago White Sox,1,3,1,1,1,2,0,5,0.381,0.394,0.775,0.072,0.37,0.02,0.19,0.7,3,1,0,0,0,0,520
B.Bichette,Toronto Blue Jays,Chicago White Sox,1,4,1,4,1,0,0,4,0.289,0.333,0.622,0.156,0.61,0.05,0.31,2.6,6,-5,9,0,0,7,520
J.Turner,Toronto Blue Jays,Chicago White Sox,1,4,0,0,0,0,1,4,0.292,0.37,0.662,-0.07,0.73,-0.02,0.37,-1.9,0,0,0,0,0,0,520
G.Springer,Toronto Blue Jays,Chicago White Sox,1,3,1,0,0,1,0,4,0.28,0.29,0.57,-0.1,0.67,-0.03,0.34,-1.0,1,0,0,0,0,0,520
D.Varsho,Toronto Blue Jays,Chicago White Sox,1,4,2,2,2,0,1,4,0.301,0.441,0.742,0.173,0.62,0.05,0.32,1.8,6,-6,0,0,8,5,520
I.Kiner-Falefa,Toronto Blue Jays,Chicago White Sox,1,4,0,0,0,0,2,4,0.289,0.333,0.622,-0.03,0.29,-0.01,0.15,-1.0,0,0,0,0,0,0,520
K.Kiermaier,Toronto Blue Jays,Chicago White Sox,1,3,1,1,0,1,1,4,0.291,0.316,0.607,0.036,0.44,0.01,0.23,0.9,2,-3,4,0,0,2,520
F.Lindor,New York Mets,Cleveland Guardians,0,4,0,0,0,0,1,4,0.268,0.348,0.616,-0.102,1.0,-0.04,0.62,-0.8,0,0,0,0,0,0,520
P.Alonso,New York Mets,Cleveland Guardians,0,4,0,2,0,0,1,4,0.309,0.454,0.762,0.044,0.89,0.02,0.56,0.3,2,2,0,0,0,2,520
B.Nimmo,New York Mets,Cleveland Guardians,0,4,0,1,0,0,2,4,0.36,0.41,0.77,-0.013,1.11,-0.01,0.7,-0.2,1,1,0,0,0,1,520
J.Martinez,New York Mets,Cleveland Guardians,0,4,0,1,0,0,1,4,0.354,0.468,0.821,-0.078,1.7,-0.03,1.06,-0.4,1,-5,6,0,0,0,520
S.Marte,New York Mets,Cleveland Guardians,0,2,0,0,0,0,1,2,0.312,0.372,0.684,-0.129,1.19,-0.05,0.74,-1.2,0,0,0,0,0,0,520
T.Taylor,New York Mets,Cleveland Guardians,0,1,0,0,0,1,0,2,0.284,0.371,0.655,0.024,1.6,0.01,1.0,0.2,0,0,0,0,0,0,520
B.Baty,New York Mets,Cleveland Guardians,0,4,0,0,0,0,3,4,0.295,0.316,0.611,-0.156,1.54,-0.06,0.96,-1.2,0,0,0,0,0,0,520
J.McNeil,New York Mets,Cleveland Guardians,0,3,0,0,0,0,0,3,0.309,0.301,0.61,-0.078,1.03,-0.03,0.65,-0.6,0,0,0,0,0,0,520
H.Bader,New York Mets,Cleveland Guardians,0,3,0,1,0,0,2,3,0.322,0.341,0.662,-0.013,0.68,-0.01,0.43,-0.1,1,-4,5,0,0,2,520
T.Nido,New York Mets,Cleveland Guardians,0,2,1,1,1,0,0,2,0.267,0.362,0.629,0.061,0.88,0.02,0.55,0.7,3,-1,0,0,2,4,520
D.Stewart,New York Mets,Cleveland Guardians,0,1,0,0,0,0,0,1,0.37,0.397,0.767,-0.014,0.53,-0.01,0.33,-0.1,0,0,0,0,0,0,520
T.Freeman,Cleveland Guardians,New York Mets,1,4,0,0,0,0,1,4,0.317,0.353,0.669,-0.05,0.49,-0.03,0.56,-0.8,0,0,0,0,0,0,520
A.Gimenez,Cleveland Guardians,New York Mets,1,4,0,0,0,0,3,4,0.33,0.379,0.708,-0.051,0.5,-0.03,0.58,-0.7,0,0,0,0,0,0,520
J.Ramirez,Cleveland Guardians,New York Mets,1,4,1,1,0,0,0,4,0.301,0.474,0.775,-0.013,0.35,-0.01,0.4,-0.2,2,1,0,0,0,1,520
J.Naylor,Cleveland Guardians,New York Mets,1,3,1,1,0,0,0,3,0.342,0.518,0.86,0.013,0.56,0.01,0.64,0.0,2,1,0,0,0,1,520
D.Fry,Cleveland Guardians,New York Mets,1,2,1,1,2,1,0,3,0.466,0.544,1.01,0.201,1.07,0.14,1.22,2.0,4,1,0,0,0,1,520
W.Brennan,Cleveland Guardians,New York Mets,1,2,0,0,0,1,0,3,0.284,0.39,0.673,-0.024,0.72,-0.02,0.83,-0.3,0,0,0,0,0,0,520
K.Manzardo,Cleveland Guardians,New York Mets,1,3,0,1,1,0,0,3,0.222,0.265,0.487,0.057,0.9,0.04,1.04,0.3,2,-2,3,0,0,2,520
B.Naylor,Cleveland Guardians,New York Mets,1,3,0,0,0,0,3,3,0.254,0.265,0.519,-0.047,0.59,-0.03,0.67,-0.7,0,0,0,0,0,0,520
B.Rocchio,Cleveland Guardians,New York Mets,1,3,0,0,0,0,1,3,0.295,0.269,0.565,-0.04,0.5,-0.03,0.58,-0.6,0,0,0,0,0,0,520
L.Arraez,San Diego Padres,Atlanta Braves,0,4,0,2,0,0,0,4,0.36,0.381,0.741,0.03,0.75,0.02,0.76,0.3,2,-9,11,0,0,3,520
F.Tatis,San Diego Padres,Atlanta Braves,0,4,0,0,0,0,3,4,0.336,0.42,0.756,-0.1,0.93,-0.06,0.95,-1.0,0,0,0,0,0,0,520
J.Profar,San Diego Padres,Atlanta Braves,0,4,0,2,0,0,0,4,0.426,0.518,0.943,-0.027,0.82,-0.02,0.84,-0.2,2,2,0,0,0,2,520
J.Cronenworth,San Diego Padres,Atlanta Braves,0,4,0,0,0,0,2,4,0.34,0.472,0.812,-0.11,1.02,-0.07,1.03,-1.1,0,0,0,0,0,0,520
M.Machado,San Diego Padres,Atlanta Braves,0,4,0,1,0,0,1,4,0.283,0.354,0.637,-0.011,0.72,-0.01,0.73,-0.2,1,1,0,0,0,1,520
D.Solano,San Diego Padres,Atlanta Braves,0,4,0,1,0,0,3,4,0.455,0.421,0.876,-0.059,0.85,-0.04,0.87,-0.7,1,1,0,0,0,1,520
H.Kim,San Diego Padres,Atlanta Braves,0,4,0,1,0,0,1,4,0.332,0.368,0.7,-0.008,0.99,-0.01,1.01,-0.2,1,1,0,0,0,1,520
J.Azocar,San Diego Padres,Atlanta Braves,0,3,0,0,0,0,0,3,0.321,0.288,0.61,-0.104,1.16,-0.06,1.18,-1.0,0,0,0,0,0,0,520
K.Higashioka,San Diego Padres,Atlanta Braves,0,3,0,0,0,0,0,3,0.15,0.275,0.425,-0.082,1.04,-0.05,1.06,-0.8,0,0,0,0,0,0,520
R.Acuna,Atlanta Braves,San Diego Padres,1,4,1,1,0,0,0,4,0.359,0.359,0.717,0.053,0.51,0.04,0.57,0.4,2,0,0,1,0,0,520
O.Albies,Atlanta Braves,San Diego Padres,1,4,0,1,1,0,0,4,0.333,0.403,0.736,-0.003,0.64,-0.0,0.71,-0.2,2,1,0,0,0,1,520
M.Ozuna,Atlanta Braves,San Diego Padres,1,3,2,2,1,1,0,4,0.405,0.642,1.047,0.091,0.6,0.06,0.67,1.4,5,-21,9,0,14,6,520
M.Olson,Atlanta Braves,San Diego Padres,1,4,0,1,0,0,2,4,0.332,0.41,0.741,0.006,0.65,0.0,0.72,-0.4,1,1,0,0,0,1,520
T.d'Arnaud,Atlanta Braves,San Diego Padres,1,4,0,3,1,0,0,4,0.35,0.509,0.859,0.075,0.67,0.05,0.74,1.2,4,3,0,0,0,3,520
A.Duvall,Atlanta Braves,San Diego Padres,1,4,0,1,0,0,0,4,0.304,0.324,0.627,-0.051,0.83,-0.03,0.93,-1.3,1,1,0,0,0,1,520
M.Harris,Atlanta Braves,San Diego Padres,1,4,0,1,0,0,0,4,0.292,0.366,0.658,-0.052,0.88,-0.03,0.98,-1.1,1,1,0,0,0,1,520
O.Arcia,Atlanta Braves,San Diego Padres,1,3,0,0,0,0,0,3,0.267,0.389,0.656,-0.078,0.64,-0.05,0.71,-1.2,0,0,0,0,0,0,520
Z.Short,Atlanta Braves,San Diego Padres,1,3,0,1,0,0,1,3,0.304,0.211,0.515,-0.012,0.38,-0.01,0.43,-0.3,1,1,0,0,0,1,520
W.Contreras,Milwaukee Brewers,Miami Marlins,0,5,0,0,0,0,2,5,0.407,0.524,0.931,-0.155,1.2,-0.11,1.43,-1.8,0,0,0,0,0,0,520
C.Yelich,Milwaukee Brewers,Miami Marlins,0,3,1,0,0,2,0,5,0.398,0.564,0.962,0.125,1.45,0.09,1.73,0.9,1,0,0,0,0,0,520
J.Ortiz,Milwaukee Brewers,Miami Marlins,0,1,0,0,0,2,1,5,0.398,0.533,0.931,0.04,1.51,0.03,1.8,0.3,0,0,0,0,0,0,520
W.Adames,Milwaukee Brewers,Miami Marlins,0,5,0,0,0,0,3,5,0.309,0.405,0.715,-0.299,2.21,-0.21,2.64,-1.9,0,0,0,0,0,0,520
G.Sanchez,Milwaukee Brewers,Miami Marlins,0,5,0,0,0,0,2,5,0.297,0.476,0.772,-0.261,1.91,-0.19,2.29,-1.5,0,0,0,0,0,0,520
J.Chourio,Milwaukee Brewers,Miami Marlins,0,3,0,0,0,1,0,4,0.272,0.343,0.614,-0.023,0.62,-0.02,0.74,-0.1,0,0,0,0,0,0,520
A.Monasterio,Milwaukee Brewers,Miami Marlins,0,4,1,2,1,0,1,4,0.292,0.3,0.592,0.105,0.73,0.07,0.87,0.5,4,1,0,0,1,5,520
O.Miller,Milwaukee Brewers,Miami Marlins,0,3,0,1,0,0,1,3,0.15,0.2,0.35,-0.014,0.68,-0.01,0.81,-0.3,1,0,1,0,0,2,520
J.Bauers,Milwaukee Brewers,Miami Marlins,0,1,0,1,0,0,0,1,0.321,0.469,0.79,0.026,0.69,0.02,0.82,0.4,1,-5,6,0,0,0,520
J.Wiemer,Milwaukee Brewers,Miami Marlins,0,3,0,0,0,0,1,3,0.185,0.154,0.339,-0.068,0.8,-0.05,0.95,-0.7,0,0,0,0,0,0,520
B.Perkins,Milwaukee Brewers,Miami Marlins,0,0,0,0,0,1,0,1,0.315,0.346,0.662,0.008,1.53,0.01,1.83,0.2,0,0,0,0,0,0,520
J.Chisholm,Miami Marlins,Milwaukee Brewers,1,4,0,0,0,1,1,5,0.327,0.414,0.741,-0.179,2.75,-0.01,0.32,-0.7,0,0,0,0,0,0,520
B.De,Miami Marlins,Milwaukee Brewers,1,2,0,0,0,3,1,5,0.315,0.443,0.758,-0.082,2.3,-0.01,0.27,0.2,0,0,0,0,0,0,520
J.Bell,Miami Marlins,Milwaukee Brewers,1,4,1,2,1,1,0,5,0.32,0.372,0.692,0.052,2.93,0.0,0.34,0.5,4,2,0,0,0,2,520
J.Sanchez,Miami Marlins,Milwaukee Brewers,1,3,0,1,0,0,0,4,0.279,0.295,0.573,-0.191,1.92,-0.01,0.22,-1.2,1,1,0,0,0,1,520
J.Burger,Miami Marlins,Milwaukee Brewers,1,3,0,0,0,1,0,4,0.207,0.278,0.485,-0.088,1.81,-0.01,0.21,-0.5,0,0,0,0,0,0,520
N.Gordon,Miami Marlins,Milwaukee Brewers,1,4,1,2,1,0,1,4,0.27,0.4,0.67,0.255,2.22,0.02,0.26,1.1,4,2,0,0,0,2,520
O.Lopez,Miami Marlins,Milwaukee Brewers,1,4,0,1,1,0,0,4,0.339,0.519,0.858,0.177,2.54,0.01,0.3,-0.5,2,1,0,0,0,1,520
V.Brujan,Miami Marlins,Milwaukee Brewers,1,4,1,1,0,0,1,4,0.333,0.398,0.731,-0.057,2.0,-0.0,0.23,-0.3,2,1,0,0,0,1,520
N.Fortes,Miami Marlins,Milwaukee Brewers,1,2,0,0,0,0,0,2,0.187,0.241,0.428,-0.055,1.06,-0.0,0.12,-0.4,0,0,0,0,0,0,520
D.Myers,Miami Marlins,Milwaukee Brewers,1,0,0,0,0,0,0,1,0.387,0.462,0.849,0.136,3.88,0.01,0.45,0.6,0,0,0,0,0,0,520
C.Bethancourt,Miami Marlins,Milwaukee Brewers,1,0,0,0,0,0,0,1,0.186,0.232,0.419,0.015,2.53,0.0,0.3,-0.2,0,0,0,0,0,0,520
R.Jeffers,Minnesota Twins,Washington Nationals,0,3,1,0,0,1,2,4,0.348,0.56,0.908,-0.032,0.5,-0.02,0.46,-0.3,1,0,0,0,0,0,520
C.Correa,Minnesota Twins,Washington Nationals,0,4,1,1,2,0,1,4,0.361,0.419,0.78,0.013,0.41,0.01,0.38,1.1,4,-2,0,0,3,4,520
M.Margot,Minnesota Twins,Washington Nationals,0,4,0,1,0,0,0,4,0.26,0.253,0.513,-0.053,0.57,-0.03,0.52,-0.2,1,1,0,0,0,1,520
J.Miranda,Minnesota Twins,Washington Nationals,0,4,0,1,0,0,0,4,0.315,0.431,0.746,-0.029,0.57,-0.02,0.52,-0.5,1,1,0,0,0,1,520
B.Buxton,Minnesota Twins,Washington Nationals,0,4,0,1,0,0,2,4,0.296,0.38,0.676,-0.01,0.52,-0.01,0.47,-0.4,1,1,0,0,0,1,520
W.Castro,Minnesota Twins,Washington Nationals,0,4,1,2,0,0,1,4,0.322,0.426,0.748,-0.035,0.72,-0.02,0.67,-0.5,3,-9,11,0,0,3,520
K.Farmer,Minnesota Twins,Washington Nationals,0,4,0,1,1,0,1,4,0.267,0.253,0.52,0.048,0.78,0.03,0.71,0.1,2,1,0,0,0,1,520
C.Santana,Minnesota Twins,Washington Nationals,0,3,0,1,0,1,0,4,0.27,0.365,0.635,0.0,0.35,0.0,0.32,0.1,1,1,0,0,0,1,520
C.Vazquez,Minnesota Twins,Washington Nationals,0,4,0,0,0,0,1,4,0.179,0.189,0.368,-0.06,0.56,-0.03,0.51,-0.9,0,0,0,0,0,0,520
C.Abrams,Washington Nationals,Minnesota Twins,1,5,1,1,0,0,1,5,0.323,0.483,0.806,-0.053,0.43,-0.02,0.26,-0.9,2,-8,9,0,0,2,520
E.Rosario,Washington Nationals,Minnesota Twins,1,5,1,2,3,0,2,5,0.252,0.388,0.64,-0.008,0.33,-0.0,0.2,2.1,6,2,0,0,0,2,520
J.Winker,Washington Nationals,Minnesota Twins,1,4,2,2,1,1,1,5,0.346,0.411,0.757,0.092,0.31,0.03,0.19,1.3,5,-13,9,0,6,6,520
J.Meneses,Washington Nationals,Minnesota Twins,1,5,1,2,1,0,0,5,0.291,0.269,0.559,0.054,0.4,0.02,0.24,0.3,4,2,0,0,0,2,520
L.Garcia,Washington Nationals,Minnesota Twins,1,4,1,2,3,0,1,4,0.331,0.444,0.775,0.181,0.59,0.07,0.35,2.3,6,-2,0,0,4,0,520
N.Senzel,Washington Nationals,Minnesota Twins,1,4,0,0,0,0,1,4,0.324,0.404,0.728,-0.032,0.3,-0.01,0.18,-0.9,0,0,0,0,0,0,520
J.Gallo,Washington Nationals,Minnesota Twins,1,3,2,1,0,1,1,4,0.29,0.307,0.597,0.003,0.33,0.0,0.2,0.4,3,1,0,0,0,1,520
K.Ruiz,Washington Nationals,Minnesota Twins,1,4,2,2,0,0,0,4,0.204,0.243,0.446,0.058,0.35,0.02,0.21,0.9,4,0,2,0,0,3,520
J.Young,Washington Nationals,Minnesota Twins,1,4,2,2,2,0,1,4,0.331,0.33,0.661,0.049,0.44,0.02,0.27,2.4,6,2,0,0,0,2,520
J.Duran,Boston Red Sox,Tampa Bay Rays,0,4,1,1,0,0,1,4,0.339,0.449,0.788,0.086,0.54,0.04,0.41,0.3,2,-7,0,8,0,3,520
W.Abreu,Boston Red Sox,Tampa Bay Rays,0,4,1,1,1,0,1,4,0.351,0.469,0.821,0.055,0.51,0.03,0.4,0.3,3,-11,12,0,0,2,520
T.O'Neill,Boston Red Sox,Tampa Bay Rays,0,4,0,0,0,0,1,4,0.366,0.54,0.907,-0.058,0.45,-0.03,0.34,-0.9,0,0,0,0,0,0,520
R.Devers,Boston Red Sox,Tampa Bay Rays,0,4,1,1,2,0,1,4,0.38,0.567,0.948,0.133,0.58,0.06,0.45,1.0,4,-9,0,0,10,4,520
C.Wong,Boston Red Sox,Tampa Bay Rays,0,4,0,1,0,0,1,4,0.381,0.521,0.902,-0.027,0.28,-0.01,0.21,-0.2,1,1,0,0,0,1,520
D.Smith,Boston Red Sox,Tampa Bay Rays,0,4,0,1,0,0,2,4,0.232,0.245,0.477,-0.014,0.2,-0.01,0.15,-0.0,1,1,0,0,0,1,520
D.Hamilton,Boston Red Sox,Tampa Bay Rays,0,4,1,1,0,0,1,4,0.308,0.433,0.741,0.003,0.48,0.0,0.37,-0.3,2,1,0,0,0,1,520
R.McGuire,Boston Red Sox,Tampa Bay Rays,0,3,0,0,0,0,1,3,0.314,0.325,0.639,-0.026,0.49,-0.01,0.37,-0.6,0,0,0,0,0,0,520
C.Rafaela,Boston Red Sox,Tampa Bay Rays,0,3,1,1,2,0,1,3,0.225,0.365,0.59,0.05,0.46,0.02,0.35,1.0,4,-4,0,0,5,4,520
Y.Diaz,Tampa Bay Rays,Boston Red Sox,1,4,0,1,0,0,1,4,0.327,0.352,0.679,-0.039,0.38,-0.02,0.35,-0.5,1,1,0,0,0,1,520
J.Lowe,Tampa Bay Rays,Boston Red Sox,1,3,0,1,0,0,1,3,0.306,0.467,0.773,-0.021,0.67,-0.01,0.61,-0.0,1,1,0,0,0,1,520
I.Paredes,Tampa Bay Rays,Boston Red Sox,1,3,0,0,0,0,1,3,0.391,0.509,0.9,-0.045,0.62,-0.03,0.57,-0.6,0,0,0,0,0,0,520
B.Lowe,Tampa Bay Rays,Boston Red Sox,1,3,0,0,0,0,1,3,0.242,0.3,0.542,-0.054,0.61,-0.03,0.56,-0.9,0,0,0,0,0,0,520
J.Aranda,Tampa Bay Rays,Boston Red Sox,1,2,0,0,0,1,0,3,0.292,0.19,0.482,0.004,0.51,0.0,0.47,-0.2,0,0,0,0,0,0,520
J.DeLuca,Tampa Bay Rays,Boston Red Sox,1,3,0,0,0,0,3,3,0.37,0.478,0.849,-0.042,0.57,-0.02,0.53,-0.6,0,0,0,0,0,0,520
R.Palacios,Tampa Bay Rays,Boston Red Sox,1,3,0,0,0,0,1,3,0.357,0.383,0.74,-0.031,0.36,-0.02,0.33,-0.4,0,0,0,0,0,0,520
J.Caballero,Tampa Bay Rays,Boston Red Sox,1,3,0,1,0,0,0,3,0.315,0.365,0.68,-0.028,0.57,-0.02,0.52,-0.1,1,1,0,0,0,1,520
B.Rortvedt,Tampa Bay Rays,Boston Red Sox,1,3,0,0,0,0,0,3,0.394,0.325,0.719,-0.042,0.49,-0.02,0.45,-1.1,0,0,0,0,0,0,520
J.Rojas,Seattle Mariners,New York Yankees,0,4,0,0,0,0,0,4,0.362,0.425,0.787,-0.063,0.6,-0.04,0.65,-0.7,0,0,0,0,0,0,520
J.Rodriguez,Seattle Mariners,New York Yankees,0,4,1,1,0,0,0,4,0.32,0.332,0.652,-0.045,0.76,-0.03,0.81,-0.4,2,1,0,0,0,1,520
C.Raleigh,Seattle Mariners,New York Yankees,0,3,1,0,0,1,3,4,0.301,0.453,0.754,0.002,0.68,0.0,0.73,-0.1,1,0,0,0,0,0,520
L.Raley,Seattle Mariners,New York Yankees,0,4,1,3,0,0,0,4,0.343,0.456,0.799,0.193,0.98,0.12,1.05,1.9,4,3,0,0,0,3,520
M.Haniger,Seattle Mariners,New York Yankees,0,4,1,1,1,0,0,4,0.282,0.366,0.649,0.053,1.83,0.03,1.97,-0.1,3,1,0,0,0,1,520
D.Moore,Seattle Mariners,New York Yankees,0,2,0,0,0,2,1,4,0.338,0.441,0.78,0.077,2.19,0.05,2.35,0.4,0,0,0,0,0,0,520
D.Canzone,Seattle Mariners,New York Yankees,0,3,1,1,2,0,0,4,0.286,0.545,0.831,-0.011,2.65,-0.01,2.84,-0.1,4,-3,0,0,4,4,520
T.France,Seattle Mariners,New York Yankees,0,4,0,1,1,0,1,4,0.284,0.357,0.641,0.254,1.97,0.16,2.12,0.3,2,1,0,0,0,1,520
L.Urias,Seattle Mariners,New York Yankees,0,2,0,0,0,0,1,2,0.273,0.329,0.602,-0.033,0.66,-0.02,0.7,-0.3,0,0,0,0,0,0,520
J.Crawford,Seattle Mariners,New York Yankees,0,2,0,0,0,0,1,2,0.29,0.295,0.585,-0.048,0.92,-0.03,0.98,-0.6,0,0,0,0,0,0,520
A.Volpe,New York Yankees,Seattle Mariners,1,4,0,1,0,0,1,5,0.343,0.425,0.767,-0.093,1.03,-0.06,1.18,-0.6,1,1,0,0,0,1,520
J.Soto,New York Yankees,Seattle Mariners,1,4,2,2,0,1,1,5,0.415,0.551,0.966,0.076,1.03,0.05,1.18,0.3,4,2,0,0,0,2,520
A.Judge,New York Yankees,Seattle Mariners,1,4,1,2,0,1,1,5,0.406,0.582,0.988,0.006,1.45,0.0,1.66,1.5,3,-14,16,0,0,3,520
A.Verdugo,New York Yankees,Seattle Mariners,1,5,0,3,3,0,0,5,0.328,0.406,0.734,0.086,1.45,0.06,1.67,2.7,6,-7,10,0,0,4,520
G.Stanton,New York Yankees,Seattle Mariners,1,4,0,1,0,0,0,4,0.3,0.509,0.809,-0.086,0.71,-0.06,0.81,-2.8,1,1,0,0,0,1,520
A.Rizzo,New York Yankees,Seattle Mariners,1,4,0,2,0,0,0,4,0.323,0.402,0.726,0.023,0.55,0.02,0.63,0.6,2,2,0,0,0,2,520
G.Torres,New York Yankees,Seattle Mariners,1,3,1,0,0,1,0,4,0.297,0.293,0.59,-0.033,0.61,-0.02,0.7,-0.7,1,0,0,0,0,0,520
