Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
J.Duran,Boston Red Sox,New York Yankees,0,5,0,0,0,0,1,5,0.339,0.478,0.817,-0.059,0.58,-0.04,0.71,-0.4,0,0,0,0,0,0,706
D.Hamilton,Boston Red Sox,New York Yankees,0,3,1,1,0,0,2,3,0.316,0.42,0.735,0.019,0.62,0.01,0.76,0.2,2,-9,10,0,0,2,706
R.Gonzalez,Boston Red Sox,New York Yankees,0,2,0,0,0,0,1,2,0.352,0.413,0.765,-0.009,0.2,-0.01,0.24,-0.7,0,0,0,0,0,0,706
W.Abreu,Boston Red Sox,New York Yankees,0,3,0,0,0,0,1,3,0.324,0.451,0.775,-0.081,1.02,-0.06,1.25,-0.7,0,0,0,0,0,0,706
R.Refsnyder,Boston Red Sox,New York Yankees,0,1,0,0,0,0,0,1,0.399,0.454,0.853,-0.006,0.23,-0.0,0.28,-0.3,0,0,0,0,0,0,706
R.Devers,Boston Red Sox,New York Yankees,0,4,2,2,2,0,1,4,0.373,0.57,0.943,0.238,0.84,0.18,1.03,1.5,6,-17,0,0,19,5,706
E.Valdez,Boston Red Sox,New York Yankees,0,3,1,1,0,1,1,4,0.282,0.402,0.684,0.021,0.67,0.02,0.82,-0.0,2,1,0,0,0,1,706
M.Yoshida,Boston Red Sox,New York Yankees,0,4,0,1,1,0,1,4,0.325,0.358,0.683,0.081,0.91,0.06,1.11,0.5,2,1,0,0,0,1,706
R.McGuire,Boston Red Sox,New York Yankees,0,4,0,2,1,0,1,4,0.289,0.298,0.587,0.117,0.71,0.09,0.87,0.9,3,2,0,0,0,2,706
D.Smith,Boston Red Sox,New York Yankees,0,3,0,1,0,1,1,4,0.311,0.323,0.634,-0.008,0.84,-0.01,1.03,0.1,1,1,0,0,0,1,706
C.Rafaela,Boston Red Sox,New York Yankees,0,4,0,0,0,0,3,4,0.272,0.408,0.68,-0.109,1.08,-0.08,1.33,-1.5,0,0,0,0,0,0,706
B.Rice,New York Yankees,Boston Red Sox,1,5,3,3,7,0,1,5,0.383,0.588,0.972,0.084,1.15,0.06,1.39,4.9,13,-1,0,0,4,12,706
J.Soto,New York Yankees,Boston Red Sox,1,5,0,0,0,0,1,5,0.431,0.554,0.986,-0.081,0.64,-0.06,0.77,-1.0,0,0,0,0,0,0,706
A.Judge,New York Yankees,Boston Red Sox,1,5,2,2,0,0,1,5,0.43,0.688,1.118,0.053,0.46,0.04,0.55,0.0,4,2,0,0,0,2,706
A.Verdugo,New York Yankees,Boston Red Sox,1,5,2,2,2,0,1,5,0.302,0.401,0.703,0.25,0.72,0.18,0.87,1.6,6,-8,0,0,10,5,706
A.Volpe,New York Yankees,Boston Red Sox,1,5,1,1,1,0,2,5,0.307,0.38,0.687,0.175,0.9,0.13,1.09,0.8,3,-15,16,0,0,2,706
T.Grisham,New York Yankees,Boston Red Sox,1,4,2,1,0,1,1,5,0.291,0.359,0.65,-0.016,0.62,-0.01,0.75,0.4,3,-2,3,0,0,2,706
J.Trevino,New York Yankees,Boston Red Sox,1,1,0,1,0,1,0,2,0.305,0.406,0.711,0.085,0.72,0.06,0.87,0.7,1,-1,2,0,0,0,706
A.Wells,New York Yankees,Boston Red Sox,1,1,1,0,1,1,0,2,0.318,0.36,0.678,0.108,1.65,0.08,1.98,0.6,2,0,0,0,0,0,706
O.Cabrera,New York Yankees,Boston Red Sox,1,2,1,2,1,0,0,4,0.276,0.341,0.617,0.025,1.12,0.02,1.35,0.5,4,2,0,0,0,2,706
