Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
S.Ohtani,Los Angeles Dodgers,Detroit Tigers,0,4,3,2,2,2,1,6,0.4,0.637,1.036,0.223,1.17,0.16,1.4,2.1,7,-31,0,4,29,7,713
T.Hernandez,Los Angeles Dodgers,Detroit Tigers,0,4,0,2,0,1,1,6,0.327,0.475,0.802,0.161,1.43,0.11,1.71,1.5,2,2,0,0,0,2,713
F.Freeman,Los Angeles Dodgers,Detroit Tigers,0,4,1,1,2,1,0,6,0.397,0.496,0.892,-0.33,2.04,-0.24,2.43,-1.6,4,1,0,0,0,1,713
A.Pages,Los Angeles Dodgers,Detroit Tigers,0,5,1,2,0,0,1,5,0.307,0.401,0.709,-0.003,1.22,-0.0,1.45,-0.1,3,-13,15,0,0,3,713
C.Taylor,Los Angeles Dodgers,Detroit Tigers,0,4,1,1,1,1,1,5,0.28,0.259,0.539,0.04,1.35,0.03,1.61,0.3,3,1,0,0,0,1,713
G.Lux,Los Angeles Dodgers,Detroit Tigers,0,5,0,2,2,0,0,5,0.267,0.298,0.565,0.032,1.4,0.02,1.67,-0.5,4,2,0,0,0,2,713
E.Hernandez,Los Angeles Dodgers,Detroit Tigers,0,5,1,1,2,0,0,5,0.258,0.299,0.557,0.062,0.69,0.04,0.82,0.9,4,-4,0,0,5,4,713
C.Biggio,Los Angeles Dodgers,Detroit Tigers,0,3,1,0,0,2,1,5,0.316,0.28,0.596,-0.006,0.59,-0.0,0.71,-0.0,1,0,0,0,0,0,713
A.Barnes,Los Angeles Dodgers,Detroit Tigers,0,4,1,1,0,1,1,5,0.33,0.282,0.612,0.041,1.5,0.03,1.78,0.8,2,1,0,0,0,1,713
A.Ibanez,Detroit Tigers,Los Angeles Dodgers,1,2,1,1,1,1,0,3,0.321,0.438,0.76,0.145,1.05,0.02,0.28,1.1,3,-3,0,0,4,4,713
W.Perez,Detroit Tigers,Los Angeles Dodgers,1,2,1,1,0,0,1,3,0.32,0.403,0.723,0.009,1.17,0.0,0.31,-0.0,2,1,0,0,0,1,713
J.Malloy,Detroit Tigers,Los Angeles Dodgers,1,5,1,1,0,0,1,5,0.303,0.411,0.713,-0.07,0.9,-0.01,0.24,0.1,2,1,0,0,0,1,713
G.Urshela,Detroit Tigers,Los Angeles Dodgers,1,1,1,1,2,0,0,1,0.294,0.346,0.64,0.173,4.73,0.03,1.25,1.3,4,-3,0,0,4,4,713
M.Vierling,Detroit Tigers,Los Angeles Dodgers,1,5,1,2,2,0,2,5,0.287,0.439,0.726,-0.009,0.79,-0.0,0.21,0.8,5,-11,13,0,0,3,713
