Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
G.Springer,Toronto Blue Jays,New York Yankees,0,4,1,0,0,1,2,5,0.311,0.377,0.688,-0.045,0.55,-0.0,0.04,-1.0,1,0,0,0,0,0,803
J.Loperfido,Toronto Blue Jays,New York Yankees,0,4,0,1,0,0,2,4,0.298,0.367,0.664,-0.032,0.69,-0.0,0.06,-0.4,1,1,0,0,0,1,803
V.Guerrero,Toronto Blue Jays,New York Yankees,0,4,2,3,1,0,1,4,0.39,0.539,0.928,0.144,0.62,0.01,0.05,1.8,6,-47,28,0,22,0,803
A.Kirk,Toronto Blue Jays,New York Yankees,0,4,0,1,2,0,1,4,0.304,0.319,0.623,-0.01,0.78,-0.0,0.06,0.2,3,1,0,0,0,1,803
S.Horwitz,Toronto Blue Jays,New York Yankees,0,3,0,1,0,1,0,4,0.371,0.413,0.783,-0.027,0.77,-0.0,0.06,0.1,1,1,0,0,0,1,803
E.Clement,Toronto Blue Jays,New York Yankees,0,4,0,0,0,0,0,4,0.286,0.412,0.699,-0.086,0.83,-0.0,0.07,-1.2,0,0,0,0,0,0,803
D.Schneider,Toronto Blue Jays,New York Yankees,0,2,0,0,0,0,2,2,0.305,0.376,0.681,-0.034,0.66,-0.0,0.05,-0.3,0,0,0,0,0,0,803
D.Varsho,Toronto Blue Jays,New York Yankees,0,2,0,1,0,0,1,2,0.28,0.398,0.679,-0.016,0.55,-0.0,0.04,0.2,1,1,0,0,0,1,803
L.Jimenez,Toronto Blue Jays,New York Yankees,0,4,0,1,0,0,3,4,0.301,0.266,0.567,-0.031,0.62,-0.0,0.05,0.1,1,1,0,0,0,1,803
S.Berroa,Toronto Blue Jays,New York Yankees,0,2,0,0,0,0,1,2,0.25,0.19,0.44,-0.023,0.46,-0.0,0.04,-0.3,0,0,0,0,0,0,803
A.Barger,Toronto Blue Jays,New York Yankees,0,1,0,0,0,1,0,2,0.235,0.325,0.559,-0.009,0.69,0.0,0.06,-0.7,0,0,0,0,0,0,803
A.Verdugo,New York Yankees,Toronto Blue Jays,1,5,1,0,0,0,0,5,0.291,0.369,0.66,-0.05,0.41,-0.04,0.55,-0.6,1,0,0,0,0,0,803
J.Soto,New York Yankees,Toronto Blue Jays,1,5,1,1,0,0,2,5,0.433,0.588,1.021,0.005,0.3,0.0,0.41,-0.5,2,1,0,0,0,1,803
A.Judge,New York Yankees,Toronto Blue Jays,1,3,2,2,2,2,1,5,0.452,0.702,1.154,0.191,0.38,0.15,0.52,2.4,6,-39,0,0,41,5,803
A.Wells,New York Yankees,Toronto Blue Jays,1,4,0,2,1,1,2,5,0.341,0.413,0.754,0.021,0.37,0.02,0.49,0.8,3,2,0,0,0,2,803
G.Torres,New York Yankees,Toronto Blue Jays,1,4,1,1,0,1,1,5,0.309,0.358,0.666,-0.03,0.49,-0.02,0.66,-0.5,2,1,0,0,0,1,803
J.Chisholm,New York Yankees,Toronto Blue Jays,1,3,0,1,0,1,0,4,0.325,0.43,0.755,0.019,0.52,0.01,0.7,-0.0,1,1,0,0,0,0,803
A.Volpe,New York Yankees,Toronto Blue Jays,1,4,1,2,3,0,0,4,0.31,0.408,0.718,0.05,0.77,0.04,1.03,1.9,6,-9,0,0,11,5,803
B.Rice,New York Yankees,Toronto Blue Jays,1,4,1,0,0,0,1,4,0.296,0.425,0.721,0.01,0.41,0.01,0.55,-0.5,1,0,0,0,0,0,803
T.Grisham,New York Yankees,Toronto Blue Jays,1,4,1,1,2,0,1,4,0.296,0.382,0.678,0.116,0.51,0.09,0.69,0.9,4,-6,0,0,7,4,803
M.Winn,St Louis Cardinals,Chicago Cubs,0,5,0,0,0,0,0,5,0.326,0.408,0.734,-0.096,0.76,-0.06,0.74,-1.1,0,0,0,0,0,0,803
A.Burleson,St Louis Cardinals,Chicago Cubs,0,4,2,1,1,1,0,5,0.314,0.468,0.782,0.061,0.71,0.04,0.7,0.5,4,-18,0,0,19,4,803
W.Contreras,St Louis Cardinals,Chicago Cubs,0,3,1,1,0,0,0,4,0.377,0.483,0.86,0.037,0.81,0.02,0.79,0.2,2,1,0,0,0,1,803
P.Goldschmidt,St Louis Cardinals,Chicago Cubs,0,4,0,0,0,0,2,4,0.294,0.393,0.687,-0.107,1.13,-0.06,1.11,-1.1,0,0,0,0,0,0,803
B.Donovan,St Louis Cardinals,Chicago Cubs,0,4,1,3,0,0,0,4,0.333,0.392,0.725,0.122,1.04,0.07,1.02,1.4,4,3,0,0,0,3,803
N.Arenado,St Louis Cardinals,Chicago Cubs,0,4,0,2,2,0,0,4,0.32,0.385,0.705,0.238,1.64,0.14,1.6,1.2,4,2,0,0,0,2,803
N.Gorman,St Louis Cardinals,Chicago Cubs,0,4,0,0,0,0,1,4,0.272,0.408,0.679,-0.143,1.27,-0.08,1.24,-1.2,0,0,0,0,0,0,803
T.Pham,St Louis Cardinals,Chicago Cubs,0,4,1,2,0,0,0,4,0.34,0.41,0.749,0.298,1.17,0.18,1.15,1.1,3,-16,16,2,0,5,803
M.Siani,St Louis Cardinals,Chicago Cubs,0,3,0,0,0,0,3,3,0.297,0.325,0.622,-0.064,0.74,-0.04,0.72,-0.7,0,0,0,0,0,0,803
