Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
F.Lindor,New York Mets,Chicago Cubs,0,5,2,3,0,0,1,5,0.312,0.431,0.744,0.053,0.35,0.02,0.23,1.1,5,-17,20,0,0,5,621
B.Nimmo,New York Mets,Chicago Cubs,0,4,3,2,2,1,2,5,0.359,0.424,0.783,0.157,0.39,0.06,0.26,2.4,7,-8,0,0,10,5,621
J.Martinez,New York Mets,Chicago Cubs,0,4,2,2,4,0,1,4,0.359,0.511,0.87,0.179,0.55,0.07,0.36,2.0,8,-7,0,0,9,0,621
D.Stewart,New York Mets,Chicago Cubs,0,0,0,0,0,1,0,1,0.345,0.348,0.693,0.0,0.0,0.0,0.0,0.3,0,0,0,0,0,0,621
P.Alonso,New York Mets,Chicago Cubs,0,3,0,1,0,2,2,5,0.325,0.477,0.802,0.011,0.2,0.0,0.13,1.4,1,-18,19,0,0,2,621
S.Marte,New York Mets,Chicago Cubs,0,4,2,1,1,0,0,4,0.33,0.418,0.748,0.009,0.18,0.0,0.12,0.2,4,1,0,0,0,1,621
T.Taylor,New York Mets,Chicago Cubs,0,1,0,0,0,0,0,1,0.278,0.348,0.626,0.0,0.0,0.0,0.0,-0.9,0,0,0,0,0,0,621
M.Vientos,New York Mets,Chicago Cubs,0,5,0,0,0,0,1,5,0.347,0.509,0.856,-0.037,0.16,-0.01,0.11,-2.1,0,0,0,0,0,0,621
F.Alvarez,New York Mets,Chicago Cubs,0,3,1,1,1,2,2,5,0.319,0.4,0.719,0.069,0.25,0.03,0.17,0.8,3,-1,0,0,2,4,621
J.Iglesias,New York Mets,Chicago Cubs,0,5,1,4,3,0,0,5,0.486,0.5,0.986,0.065,0.26,0.03,0.17,3.0,8,4,0,0,0,4,621
H.Bader,New York Mets,Chicago Cubs,0,5,0,0,0,0,2,5,0.308,0.374,0.682,-0.029,0.24,-0.01,0.16,-1.8,0,0,0,0,0,0,621
N.Hoerner,Chicago Cubs,New York Mets,1,3,1,0,0,1,2,4,0.326,0.329,0.655,0.026,0.3,0.01,0.21,-0.5,1,0,0,0,0,0,621
T.Nido,Chicago Cubs,New York Mets,1,1,0,0,0,0,1,1,0.258,0.357,0.616,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,621
S.Suzuki,Chicago Cubs,New York Mets,1,2,0,0,0,1,0,4,0.341,0.446,0.787,0.061,0.42,0.03,0.3,0.9,0,0,0,0,0,0,621
C.Bellinger,Chicago Cubs,New York Mets,1,3,0,2,0,0,1,3,0.326,0.439,0.765,0.094,0.78,0.04,0.55,1.0,2,-11,13,0,0,3,621
M.Busch,Chicago Cubs,New York Mets,1,1,0,0,0,0,0,1,0.358,0.462,0.82,0.0,0.02,0.0,0.01,-0.4,0,0,0,0,0,0,621
C.Morel,Chicago Cubs,New York Mets,1,4,0,1,0,0,0,4,0.302,0.373,0.675,-0.124,0.84,-0.05,0.6,-0.9,1,-4,5,0,0,2,621
I.Happ,Chicago Cubs,New York Mets,1,3,0,0,0,0,2,3,0.341,0.414,0.756,-0.038,0.46,-0.02,0.33,-0.7,0,0,0,0,0,0,621
P.Crow-Armstrong,Chicago Cubs,New York Mets,1,1,0,0,0,0,1,1,0.25,0.27,0.52,-0.001,0.03,0.0,0.02,-0.8,0,0,0,0,0,0,621
P.Wisdom,Chicago Cubs,New York Mets,1,4,0,1,0,0,2,4,0.297,0.392,0.689,-0.015,0.17,-0.01,0.12,-0.6,1,1,0,0,0,1,621
D.Swanson,Chicago Cubs,New York Mets,1,2,0,0,0,0,1,2,0.287,0.367,0.654,-0.01,0.2,-0.0,0.14,-0.3,0,0,0,0,0,0,621
M.Mastrobuoni,Chicago Cubs,New York Mets,1,2,0,0,0,0,0,2,0.213,0.143,0.356,-0.001,0.01,0.0,0.01,-0.5,0,0,0,0,0,0,621
D.Bote,Chicago Cubs,New York Mets,1,4,0,1,0,0,2,4,0.333,0.348,0.681,-0.008,0.07,-0.0,0.05,-0.4,1,1,0,0,0,1,621
M.Amaya,Chicago Cubs,New York Mets,1,3,0,1,0,1,1,4,0.256,0.269,0.525,-0.009,0.12,-0.0,0.09,-0.2,1,1,0,0,0,1,621
T.Pham,Chicago White Sox,Detroit Tigers,0,4,1,2,1,0,0,4,0.353,0.41,0.763,0.116,0.88,0.0,0.0,1.1,4,-2,0,0,4,5,621
N.Lopez,Chicago White Sox,Detroit Tigers,0,4,0,0,0,0,2,4,0.288,0.259,0.547,-0.123,1.25,0.0,0.0,-0.9,0,0,0,0,0,0,621
L.Robert,Chicago White Sox,Detroit Tigers,0,3,0,0,0,1,1,4,0.269,0.476,0.745,-0.079,1.27,0.0,0.0,-0.4,0,0,0,0,0,0,621
G.Sheets,Chicago White Sox,Detroit Tigers,0,4,0,2,0,0,1,4,0.335,0.399,0.734,-0.008,1.01,0.0,0.0,-0.1,2,2,0,0,0,2,621
A.Vaughn,Chicago White Sox,Detroit Tigers,0,4,0,1,0,0,1,4,0.29,0.386,0.676,-0.121,1.43,0.0,0.0,-0.9,1,1,0,0,0,1,621
O.Colas,Chicago White Sox,Detroit Tigers,0,3,0,0,0,1,2,4,0.368,0.273,0.641,-0.081,1.46,0.0,0.0,-0.4,0,0,0,0,0,0,621
P.DeJong,Chicago White Sox,Detroit Tigers,0,3,0,1,0,0,0,4,0.287,0.466,0.752,0.026,1.49,0.0,0.0,-0.0,1,1,0,0,0,1,621
K.Lee,Chicago White Sox,Detroit Tigers,0,3,0,0,0,0,1,3,0.28,0.374,0.655,-0.102,1.36,0.0,0.0,-0.8,0,0,0,0,0,0,621
A.Benintendi,Chicago White Sox,Detroit Tigers,0,1,0,0,0,0,0,1,0.247,0.307,0.554,-0.17,3.86,0.0,0.0,-0.5,0,0,0,0,0,0,621
L.Sosa,Chicago White Sox,Detroit Tigers,0,3,0,0,0,0,1,3,0.262,0.333,0.595,-0.074,0.96,0.0,0.0,-0.5,0,0,0,0,0,0,621
M.Vierling,Detroit Tigers,Chicago White Sox,1,4,0,1,0,0,1,4,0.293,0.444,0.738,-0.038,0.55,-0.01,0.2,-0.4,1,1,0,0,0,1,621
C.Keith,Detroit Tigers,Chicago White Sox,1,4,0,1,0,0,0,4,0.278,0.303,0.581,0.0,0.54,0.0,0.2,-0.1,1,1,0,0,0,1,621
R.Greene,Detroit Tigers,Chicago White Sox,1,3,0,1,0,0,1,3,0.35,0.484,0.834,-0.025,0.87,-0.01,0.32,-0.1,1,1,0,0,0,1,621
M.Canha,Detroit Tigers,Chicago White Sox,1,2,0,0,0,1,0,3,0.349,0.372,0.72,-0.028,0.91,-0.01,0.34,-0.4,0,0,0,0,0,0,621
G.Urshela,Detroit Tigers,Chicago White Sox,1,3,0,0,0,0,0,3,0.32,0.354,0.674,-0.088,0.95,-0.02,0.35,-1.1,0,0,0,0,0,0,621
W.Perez,Detroit Tigers,Chicago White Sox,1,3,0,0,0,0,0,3,0.31,0.383,0.693,-0.057,0.75,-0.01,0.28,-0.7,0,0,0,0,0,0,621
J.Malloy,Detroit Tigers,Chicago White Sox,1,3,1,1,0,0,0,3,0.28,0.357,0.637,0.018,0.56,0.0,0.21,0.1,2,-1,2,0,0,2,621
C.Kelly,Detroit Tigers,Chicago White Sox,1,3,1,1,2,0,0,3,0.324,0.373,0.697,0.148,0.66,0.03,0.24,1.4,4,-3,0,0,4,4,621
R.Kreidler,Detroit Tigers,Chicago White Sox,1,3,0,0,0,0,1,3,0.211,0.118,0.328,-0.046,0.61,-0.01,0.23,-0.6,0,0,0,0,0,0,621
C.Carroll,Arizona Diamondbacks,Philadelphia Phillies,0,3,1,0,0,1,0,5,0.309,0.319,0.628,-0.048,1.02,-0.02,0.84,-0.7,1,0,0,0,0,0,621
G.Moreno,Arizona Diamondbacks,Philadelphia Phillies,0,3,1,2,2,0,0,3,0.313,0.346,0.659,0.125,0.78,0.06,0.64,1.3,5,-1,0,0,3,5,621
T.Barnhart,Arizona Diamondbacks,Philadelphia Phillies,0,2,0,0,0,0,0,2,0.291,0.194,0.485,-0.039,0.77,-0.02,0.64,-0.7,0,0,0,0,0,0,621
J.Pederson,Arizona Diamondbacks,Philadelphia Phillies,0,4,1,2,1,1,1,5,0.399,0.536,0.935,0.067,0.45,0.03,0.37,1.0,4,-8,0,0,10,5,621
C.Walker,Arizona Diamondbacks,Philadelphia Phillies,0,5,0,1,0,0,0,5,0.332,0.483,0.815,-0.055,0.63,-0.03,0.52,-0.5,1,-13,14,0,0,2,621
L.Gurriel,Arizona Diamondbacks,Philadelphia Phillies,0,4,1,2,1,0,1,4,0.294,0.407,0.701,0.103,0.6,0.05,0.5,0.8,4,-8,0,0,10,0,621
R.Grichuk,Arizona Diamondbacks,Philadelphia Phillies,0,1,0,0,0,0,1,1,0.357,0.46,0.817,-0.009,0.35,-0.0,0.29,-0.1,0,0,0,0,0,0,621
J.McCarthy,Arizona Diamondbacks,Philadelphia Phillies,0,3,0,0,0,0,1,4,0.376,0.415,0.79,-0.015,0.77,-0.01,0.63,-0.1,0,0,0,0,0,0,621
E.Suarez,Arizona Diamondbacks,Philadelphia Phillies,0,2,0,0,0,2,1,4,0.282,0.315,0.597,-0.047,0.78,-0.02,0.64,-0.7,0,0,0,0,0,0,621
B.Alexander,Arizona Diamondbacks,Philadelphia Phillies,0,4,1,1,0,0,0,4,0.333,0.379,0.713,-0.053,0.92,-0.03,0.76,-0.8,2,1,0,0,0,1,621
G.Perdomo,Arizona Diamondbacks,Philadelphia Phillies,0,3,0,1,1,0,1,4,0.362,0.327,0.689,0.114,0.94,0.06,0.78,1.0,2,1,0,0,0,1,621
K.Schwarber,Philadelphia Phillies,Arizona Diamondbacks,1,4,1,1,0,1,1,5,0.376,0.46,0.836,0.029,1.49,0.01,1.15,0.3,2,1,0,0,0,1,621
T.Turner,Philadelphia Phillies,Arizona Diamondbacks,1,4,1,2,3,0,0,4,0.389,0.47,0.859,0.274,1.71,0.13,1.32,2.6,6,-1,0,0,3,5,621
B.Harper,Philadelphia Phillies,Arizona Diamondbacks,1,4,0,1,0,0,1,4,0.39,0.538,0.928,-0.24,1.85,-0.11,1.43,-1.2,1,-14,15,0,0,2,621
A.Bohm,Philadelphia Phillies,Arizona Diamondbacks,1,4,0,0,0,0,0,4,0.354,0.475,0.829,-0.162,1.47,-0.07,1.13,-1.1,0,0,0,0,0,0,621
