Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
D.Schneider,Toronto Blue Jays,Detroit Tigers,0,3,1,0,1,2,0,6,0.348,0.436,0.784,-0.077,1.22,-0.02,0.62,-0.9,2,0,0,0,0,0,526
D.Jansen,Toronto Blue Jays,Detroit Tigers,0,5,1,2,0,1,0,6,0.394,0.605,0.999,-0.005,0.97,-0.0,0.49,0.4,3,2,0,0,0,2,526
V.Guerrero,Toronto Blue Jays,Detroit Tigers,0,5,1,4,1,0,0,5,0.393,0.427,0.82,0.135,1.19,0.04,0.6,2.1,6,-6,10,0,0,0,526
B.Bichette,Toronto Blue Jays,Detroit Tigers,0,5,1,2,2,0,0,5,0.298,0.353,0.65,0.089,1.48,0.03,0.75,1.6,5,2,0,0,0,0,526
D.Vogelbach,Toronto Blue Jays,Detroit Tigers,0,1,0,0,0,1,0,2,0.283,0.304,0.587,-0.103,1.64,-0.03,0.83,-1.4,0,0,0,0,0,0,526
J.Turner,Toronto Blue Jays,Detroit Tigers,0,2,0,0,1,1,0,3,0.301,0.359,0.66,0.033,1.29,0.01,0.65,0.1,1,0,0,0,0,0,526
D.Varsho,Toronto Blue Jays,Detroit Tigers,0,5,1,1,3,0,1,5,0.293,0.457,0.751,0.497,1.58,0.15,0.8,1.4,5,-9,0,0,10,4,526
I.Kiner-Falefa,Toronto Blue Jays,Detroit Tigers,0,4,2,2,1,1,0,5,0.314,0.405,0.72,0.09,0.62,0.03,0.31,1.9,5,-2,0,0,4,5,526
E.Clement,Toronto Blue Jays,Detroit Tigers,0,5,1,1,0,0,0,5,0.263,0.368,0.631,-0.113,1.16,-0.03,0.59,-0.8,2,-3,4,0,0,2,526
C.Biggio,Toronto Blue Jays,Detroit Tigers,0,4,2,2,2,1,1,5,0.333,0.307,0.64,0.059,1.13,0.02,0.57,1.9,6,0,0,0,2,5,526
M.Vierling,Detroit Tigers,Toronto Blue Jays,1,6,3,4,4,0,0,6,0.311,0.464,0.774,0.425,1.27,0.17,0.84,3.3,11,-1,0,0,5,10,526
A.Ibanez,Detroit Tigers,Toronto Blue Jays,1,2,0,1,2,1,0,3,0.324,0.426,0.751,0.039,0.76,0.01,0.5,0.8,3,1,0,0,0,1,526
C.Keith,Detroit Tigers,Toronto Blue Jays,1,2,1,1,0,0,0,2,0.294,0.295,0.59,0.08,0.83,0.03,0.55,0.2,2,-5,6,0,0,2,526
M.Canha,Detroit Tigers,Toronto Blue Jays,1,5,1,3,2,0,0,5,0.36,0.407,0.767,0.351,1.3,0.14,0.86,1.7,6,-7,10,0,0,4,526
G.Urshela,Detroit Tigers,Toronto Blue Jays,1,3,1,1,0,1,0,5,0.312,0.318,0.63,0.058,0.82,0.02,0.54,0.2,2,1,0,0,0,1,526
C.Kelly,Detroit Tigers,Toronto Blue Jays,1,5,1,1,3,0,0,5,0.309,0.314,0.623,-0.059,1.36,-0.02,0.9,0.5,5,-1,0,0,2,4,526
S.Torkelson,Detroit Tigers,Toronto Blue Jays,1,5,3,3,1,0,2,5,0.286,0.358,0.644,0.169,0.75,0.07,0.49,1.6,7,-16,15,0,4,7,526
W.Perez,Detroit Tigers,Toronto Blue Jays,1,3,1,1,0,1,0,5,0.346,0.457,0.803,0.048,0.96,0.02,0.64,0.5,2,1,0,0,0,1,526
J.Baez,Detroit Tigers,Toronto Blue Jays,1,5,1,1,2,0,0,5,0.228,0.278,0.506,-0.018,1.38,-0.01,0.91,0.1,4,-8,9,0,0,2,526
J.Rogers,Detroit Tigers,Toronto Blue Jays,1,3,1,1,0,0,0,3,0.277,0.32,0.597,0.032,0.53,0.01,0.35,0.4,2,-4,5,0,0,2,526
K.Carpenter,Detroit Tigers,Toronto Blue Jays,1,1,1,0,0,1,1,2,0.342,0.572,0.914,-0.023,3.61,-0.01,2.38,0.1,1,0,0,0,0,0,526
M.Betts,Los Angeles Dodgers,Cincinnati Reds,0,4,0,1,0,0,1,4,0.431,0.542,0.974,0.001,0.54,0.0,0.67,-0.2,1,1,0,0,0,1,526
S.Ohtani,Los Angeles Dodgers,Cincinnati Reds,0,4,1,1,0,0,1,4,0.403,0.621,1.024,-0.032,0.59,-0.02,0.74,-0.2,2,1,0,0,0,1,526
F.Freeman,Los Angeles Dodgers,Cincinnati Reds,0,4,0,1,1,0,0,4,0.39,0.443,0.833,-0.038,0.75,-0.03,0.94,0.5,2,-14,15,0,0,2,526
T.Hernandez,Los Angeles Dodgers,Cincinnati Reds,0,4,0,2,0,0,1,4,0.33,0.493,0.823,-0.021,0.72,-0.02,0.89,-0.3,2,-8,10,0,0,4,526
A.Pages,Los Angeles Dodgers,Cincinnati Reds,0,4,0,0,0,0,2,4,0.264,0.388,0.652,-0.023,0.74,-0.02,0.93,-0.7,0,0,0,0,0,0,526
G.Lux,Los Angeles Dodgers,Cincinnati Reds,0,3,0,0,0,0,1,3,0.258,0.284,0.542,-0.113,0.91,-0.08,1.13,-1.4,0,0,0,0,0,0,526
J.Heyward,Los Angeles Dodgers,Cincinnati Reds,0,3,0,0,0,0,1,3,0.216,0.265,0.481,-0.038,0.48,-0.03,0.59,-0.5,0,0,0,0,0,0,526
E.Hernandez,Los Angeles Dodgers,Cincinnati Reds,0,3,0,0,0,0,1,3,0.264,0.291,0.555,-0.041,0.52,-0.03,0.65,-0.5,0,0,0,0,0,0,526
A.Barnes,Los Angeles Dodgers,Cincinnati Reds,0,3,0,0,0,0,0,3,0.298,0.2,0.498,-0.04,0.52,-0.03,0.64,-0.5,0,0,0,0,0,0,526
J.Hurtubise,Cincinnati Reds,Los Angeles Dodgers,1,4,0,1,0,0,2,5,0.367,0.32,0.687,-0.005,0.4,-0.0,0.19,-1.1,1,1,0,0,0,1,526
E.De,Cincinnati Reds,Los Angeles Dodgers,1,3,1,0,0,1,2,4,0.344,0.453,0.797,0.011,0.59,0.0,0.29,-0.4,1,0,0,0,0,0,526
S.Steer,Cincinnati Reds,Los Angeles Dodgers,1,2,1,1,0,2,0,4,0.349,0.41,0.759,-0.02,0.77,-0.01,0.38,0.1,2,-11,12,0,0,2,526
J.Fraley,Cincinnati Reds,Los Angeles Dodgers,1,4,1,1,0,0,1,4,0.336,0.36,0.696,-0.015,0.87,-0.0,0.42,-0.8,2,1,0,0,0,1,526
J.India,Cincinnati Reds,Los Angeles Dodgers,1,4,1,1,2,0,0,4,0.328,0.311,0.639,0.152,1.11,0.04,0.54,1.1,4,1,0,0,0,1,526
N.Martini,Cincinnati Reds,Los Angeles Dodgers,1,4,0,2,2,0,0,4,0.218,0.351,0.569,0.133,0.58,0.04,0.28,1.5,4,2,0,0,0,2,526
S.Espinal,Cincinnati Reds,Los Angeles Dodgers,1,4,0,1,0,0,2,4,0.258,0.274,0.531,-0.042,0.42,-0.01,0.2,-0.6,1,1,0,0,0,1,526
L.Maile,Cincinnati Reds,Los Angeles Dodgers,1,3,0,0,0,0,1,4,0.27,0.234,0.505,-0.034,0.32,-0.01,0.15,-0.4,0,0,0,0,0,0,526
W.Benson,Cincinnati Reds,Los Angeles Dodgers,1,2,0,0,0,0,1,2,0.29,0.393,0.683,-0.032,0.6,-0.01,0.29,-0.4,0,0,0,0,0,0,526
S.Fairchild,Cincinnati Reds,Los Angeles Dodgers,1,1,0,1,0,0,0,2,0.318,0.389,0.707,0.006,0.07,0.0,0.03,0.7,1,1,0,0,0,1,526
B.Turang,Milwaukee Brewers,Boston Red Sox,0,2,0,1,0,1,0,4,0.361,0.43,0.791,0.009,1.42,0.01,1.77,0.0,1,1,0,0,0,1,526
W.Contreras,Milwaukee Brewers,Boston Red Sox,0,4,0,1,1,0,1,4,0.405,0.529,0.934,0.065,1.7,0.05,2.12,0.4,2,1,0,0,0,1,526
C.Yelich,Milwaukee Brewers,Boston Red Sox,0,4,0,1,0,0,0,4,0.405,0.557,0.962,-0.182,1.56,-0.14,1.94,-1.3,1,1,0,0,0,1,526
W.Adames,Milwaukee Brewers,Boston Red Sox,0,4,0,1,0,0,3,4,0.319,0.424,0.743,-0.109,1.48,-0.08,1.85,-0.7,1,1,0,0,0,1,526
J.Bauers,Milwaukee Brewers,Boston Red Sox,0,4,0,0,0,0,2,4,0.31,0.438,0.747,-0.14,1.31,-0.1,1.64,-1.1,0,0,0,0,0,0,526
G.Sanchez,Milwaukee Brewers,Boston Red Sox,0,4,0,2,0,0,2,4,0.318,0.469,0.787,0.013,0.86,0.01,1.08,0.1,2,-2,4,0,0,3,526
S.Frelick,Milwaukee Brewers,Boston Red Sox,0,4,0,0,0,0,1,4,0.324,0.327,0.652,-0.178,1.69,-0.13,2.1,-1.1,0,0,0,0,0,0,526
O.Dunn,Milwaukee Brewers,Boston Red Sox,0,4,1,1,0,0,1,4,0.277,0.33,0.606,-0.021,1.44,-0.02,1.79,0.1,2,1,0,0,0,1,526
B.Perkins,Milwaukee Brewers,Boston Red Sox,0,4,0,1,0,0,2,4,0.321,0.34,0.662,-0.066,1.43,-0.05,1.78,-0.4,1,1,0,0,0,1,526
J.Duran,Boston Red Sox,Milwaukee Brewers,1,4,0,1,1,0,2,4,0.338,0.456,0.794,-0.024,1.56,-0.01,1.09,-0.7,2,1,0,0,0,1,526
W.Abreu,Boston Red Sox,Milwaukee Brewers,1,4,1,3,0,0,0,4,0.359,0.5,0.859,0.061,1.26,0.03,0.88,0.9,4,1,0,2,0,5,526
G.Cooper,Boston Red Sox,Milwaukee Brewers,1,4,0,0,0,0,1,4,0.29,0.341,0.631,-0.171,1.14,-0.07,0.79,-2.2,0,0,0,0,0,0,526
R.Devers,Boston Red Sox,Milwaukee Brewers,1,2,0,0,1,1,1,4,0.37,0.532,0.901,-0.017,1.14,-0.01,0.8,-0.1,1,0,0,0,0,0,526
D.Smith,Boston Red Sox,Milwaukee Brewers,1,4,0,1,0,0,0,4,0.288,0.303,0.591,-0.057,0.74,-0.02,0.52,-0.7,1,1,0,0,0,1,526
R.McGuire,Boston Red Sox,Milwaukee Brewers,1,3,0,0,0,0,2,3,0.323,0.361,0.684,-0.074,0.92,-0.03,0.64,-0.6,0,0,0,0,0,0,526
V.Grissom,Boston Red Sox,Milwaukee Brewers,1,3,0,1,0,0,1,3,0.176,0.154,0.33,0.012,1.22,0.01,0.85,0.1,1,1,0,0,0,1,526
D.Hamilton,Boston Red Sox,Milwaukee Brewers,1,3,0,1,0,0,1,3,0.317,0.413,0.73,-0.016,1.21,-0.01,0.84,-0.0,1,1,0,0,0,1,526
C.Rafaela,Boston Red Sox,Milwaukee Brewers,1,3,1,2,0,0,1,3,0.234,0.365,0.599,0.178,1.78,0.07,1.24,1.0,3,-7,9,0,0,3,526
R.Acuna,Atlanta Braves,Pittsburgh Pirates,0,1,0,1,0,0,0,1,0.351,0.365,0.716,0.003,1.03,0.0,1.15,0.0,1,-7,8,0,0,0,526
J.Kelenic,Atlanta Braves,Pittsburgh Pirates,0,4,3,3,0,0,0,4,0.306,0.393,0.7,0.048,0.46,0.03,0.51,0.9,6,-3,6,0,0,4,526
O.Albies,Atlanta Braves,Pittsburgh Pirates,0,4,2,2,2,1,0,5,0.333,0.392,0.725,0.056,0.7,0.04,0.77,1.6,6,-10,12,0,0,3,526
M.Ozuna,Atlanta Braves,Pittsburgh Pirates,0,3,0,0,0,2,2,5,0.396,0.612,1.008,-0.026,0.62,-0.02,0.69,-0.7,0,0,0,0,0,0,526
M.Olson,Atlanta Braves,Pittsburgh Pirates,0,5,1,3,3,0,0,5,0.322,0.422,0.745,0.184,0.76,0.12,0.84,2.8,7,-15,10,0,8,7,526
T.d'Arnaud,Atlanta Braves,Pittsburgh Pirates,0,4,1,1,1,0,0,5,0.338,0.496,0.834,0.026,0.57,0.02,0.63,-0.3,3,-12,13,0,0,2,526
A.Duvall,Atlanta Braves,Pittsburgh Pirates,0,5,1,1,1,0,1,5,0.305,0.378,0.683,-0.025,0.54,-0.02,0.6,0.1,3,-3,0,0,4,4,526
O.Arcia,Atlanta Braves,Pittsburgh Pirates,0,3,0,1,1,0,1,4,0.265,0.4,0.665,0.028,0.62,0.02,0.69,-0.1,2,1,0,0,0,1,526
M.Harris,Atlanta Braves,Pittsburgh Pirates,0,4,0,2,0,0,1,4,0.295,0.38,0.675,-0.029,0.38,-0.02,0.42,-0.1,2,2,0,0,0,2,526
Z.Short,Atlanta Braves,Pittsburgh Pirates,0,4,0,0,0,0,2,4,0.277,0.167,0.444,-0.066,0.62,-0.04,0.69,-1.0,0,0,0,0,0,0,526
A.McCutchen,Pittsburgh Pirates,Atlanta Braves,1,4,0,0,0,0,3,4,0.332,0.384,0.715,-0.081,0.78,-0.04,0.65,-0.9,0,0,0,0,0,0,526
B.Reynolds,Pittsburgh Pirates,Atlanta Braves,1,4,0,1,0,0,1,4,0.339,0.424,0.763,-0.005,0.54,-0.0,0.45,-0.2,1,1,0,0,0,1,526
C.Joe,Pittsburgh Pirates,Atlanta Braves,1,3,0,2,0,1,0,4,0.351,0.458,0.809,0.051,0.58,0.03,0.48,0.8,2,2,0,0,0,2,526
N.Gonzales,Pittsburgh Pirates,Atlanta Braves,1,4,0,0,0,0,1,4,0.359,0.482,0.842,-0.114,1.15,-0.06,0.95,-1.3,0,0,0,0,0,0,526
E.Olivares,Pittsburgh Pirates,Atlanta Braves,1,4,1,1,0,0,2,4,0.303,0.414,0.718,-0.011,0.93,-0.01,0.77,-0.3,2,-3,4,0,0,2,526
J.Triolo,Pittsburgh Pirates,Atlanta Braves,1,3,0,0,0,1,1,4,0.289,0.273,0.563,-0.057,0.73,-0.03,0.6,-0.3,0,0,0,0,0,0,526
Y.Grandal,Pittsburgh Pirates,Atlanta Braves,1,4,0,1,1,0,2,4,0.214,0.364,0.578,0.012,0.8,0.01,0.66,-0.3,2,1,0,0,0,1,526
M.A.,Pittsburgh Pirates,Atlanta Braves,1,3,0,0,0,0,1,3,0.258,0.267,0.524,-0.054,0.71,-0.03,0.59,-0.6,0,0,0,0,0,0,526
A.Williams,Pittsburgh Pirates,Atlanta Braves,1,2,0,0,0,0,0,2,0.246,0.305,0.551,-0.032,0.57,-0.02,0.47,-0.3,0,0,0,0,0,0,526
J.Hwan,Pittsburgh Pirates,Atlanta Braves,1,1,0,0,0,0,1,1,0.333,0.2,0.533,-0.009,0.35,-0.0,0.29,-0.2,0,0,0,0,0,0,526
J.Crawford,Seattle Mariners,Washington Nationals,0,4,2,1,0,1,1,5,0.302,0.324,0.626,0.181,1.4,0.1,1.27,0.6,3,-1,2,0,0,0,526
D.Moore,Seattle Mariners,Washington Nationals,0,4,0,1,1,0,0,5,0.361,0.489,0.849,-0.078,1.11,-0.04,1.0,0.1,2,1,0,0,0,1,526
J.Rodriguez,Seattle Mariners,Washington Nationals,0,5,2,3,4,0,0,5,0.306,0.34,0.645,0.304,1.15,0.17,1.04,3.2,9,-1,0,0,4,6,526
M.Garver,Seattle Mariners,Washington Nationals,0,3,2,0,0,2,1,5,0.28,0.32,0.6,-0.024,0.97,-0.01,0.87,-0.5,2,0,0,0,0,0,526
T.France,Seattle Mariners,Washington Nationals,0,5,1,2,3,0,1,5,0.301,0.384,0.685,0.321,1.17,0.17,1.06,1.4,6,-4,0,0,6,5,526
M.Haniger,Seattle Mariners,Washington Nationals,0,4,0,0,0,0,0,4,0.272,0.349,0.621,0.026,0.68,0.01,0.61,0.1,0,0,0,0,0,0,526
J.Polanco,Seattle Mariners,Washington Nationals,0,2,0,1,1,0,0,2,0.293,0.302,0.595,0.021,1.09,0.01,0.98,0.3,2,1,0,0,0,1,526
J.Rojas,Seattle Mariners,Washington Nationals,0,2,1,1,0,0,0,2,0.349,0.42,0.769,0.038,0.52,0.02,0.46,0.4,2,-5,6,0,0,2,526
J.Clase,Seattle Mariners,Washington Nationals,0,2,0,0,0,0,2,2,0.219,0.226,0.445,-0.033,0.61,-0.02,0.55,-0.5,0,0,0,0,0,0,526
L.Raley,Seattle Mariners,Washington Nationals,0,2,1,1,0,0,0,2,0.304,0.417,0.721,0.034,0.54,0.02,0.48,0.6,2,1,0,0,0,1,526
S.Zavala,Seattle Mariners,Washington Nationals,0,3,0,0,0,0,0,3,0.205,0.297,0.502,-0.037,0.47,-0.02,0.42,-0.6,0,0,0,0,0,0,526
C.Raleigh,Seattle Mariners,Washington Nationals,0,1,0,0,0,0,1,1,0.29,0.439,0.729,-0.038,0.75,-0.02,0.68,-0.7,0,0,0,0,0,0,526
C.Abrams,Washington Nationals,Seattle Mariners,1,4,1,1,3,0,1,4,0.308,0.467,0.775,0.434,1.72,0.16,1.02,1.8,5,-7,0,0,8,4,526
E.Rosario,Washington Nationals,Seattle Mariners,1,4,0,0,0,0,1,4,0.228,0.366,0.593,-0.08,0.8,-0.03,0.48,-0.8,0,0,0,0,0,0,526
J.Meneses,Washington Nationals,Seattle Mariners,1,3,0,0,0,0,1,4,0.293,0.288,0.581,-0.07,1.14,-0.03,0.68,-0.4,0,0,0,0,0,0,526
L.Garcia,Washington Nationals,Seattle Mariners,1,4,0,0,0,0,0,4,0.317,0.435,0.752,-0.129,1.26,-0.05,0.76,-1.0,0,0,0,0,0,0,526
