Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
L.Butler,Oakland Athletics,Cincinnati Reds,0,5,1,2,2,0,0,5,0.304,0.462,0.766,0.12,1.0,0.0,0.0,1.4,5,-13,0,0,15,5,827
B.Rooker,Oakland Athletics,Cincinnati Reds,0,4,0,0,0,1,2,5,0.363,0.56,0.924,-0.015,0.78,0.0,0.0,-0.4,0,0,0,0,0,0,827
J.Bleday,Oakland Athletics,Cincinnati Reds,0,3,0,1,0,2,1,5,0.324,0.446,0.77,0.031,0.86,0.0,0.0,0.7,1,1,0,0,0,1,827
S.Langeliers,Oakland Athletics,Cincinnati Reds,0,5,0,0,0,0,2,5,0.285,0.436,0.721,-0.205,1.59,0.0,0.0,-2.3,0,0,0,0,0,0,827
S.Brown,Oakland Athletics,Cincinnati Reds,0,3,1,0,0,2,2,5,0.291,0.366,0.657,0.074,0.77,0.0,0.0,-0.2,1,0,0,0,0,0,827
D.Cameron,Oakland Athletics,Cincinnati Reds,0,4,0,0,0,0,2,4,0.281,0.372,0.653,-0.092,1.27,0.0,0.0,-0.8,0,0,0,0,0,0,827
Z.Gelof,Oakland Athletics,Cincinnati Reds,0,4,1,1,1,0,1,4,0.269,0.368,0.637,-0.084,1.21,0.0,0.0,0.1,3,-15,0,0,16,4,827
M.Schuemann,Oakland Athletics,Cincinnati Reds,0,4,1,3,2,0,0,4,0.327,0.33,0.657,0.449,1.11,0.0,0.0,2.4,6,-14,10,0,7,7,827
J.Wilson,Oakland Athletics,Cincinnati Reds,0,4,1,1,0,0,1,4,0.4,0.4,0.8,-0.07,0.78,0.0,0.0,-0.7,2,1,0,0,0,1,827
J.India,Cincinnati Reds,Oakland Athletics,1,5,0,1,0,0,1,5,0.351,0.392,0.744,-0.111,0.97,-0.01,0.09,-1.0,1,1,0,0,0,1,827
E.De,Cincinnati Reds,Oakland Athletics,1,5,1,1,0,0,1,5,0.346,0.487,0.833,-0.081,0.9,-0.0,0.08,-0.8,2,1,0,0,0,1,827
T.Stephenson,Cincinnati Reds,Oakland Athletics,1,4,3,3,0,1,1,5,0.339,0.468,0.807,0.149,0.78,0.01,0.07,1.6,6,3,0,0,0,3,827
T.Friedl,Cincinnati Reds,Oakland Athletics,1,5,0,1,1,0,0,5,0.307,0.404,0.711,-0.066,1.52,-0.0,0.13,0.0,2,0,0,1,0,3,827
S.Steer,Cincinnati Reds,Oakland Athletics,1,2,0,1,1,3,0,5,0.331,0.432,0.763,0.092,1.13,0.01,0.1,1.4,2,1,0,0,0,1,827
T.France,Cincinnati Reds,Oakland Athletics,1,5,0,2,1,0,0,5,0.308,0.368,0.676,0.127,2.07,0.01,0.18,-0.2,3,-17,19,0,0,3,827
D.Smith,Cincinnati Reds,Oakland Athletics,1,3,0,0,0,1,2,4,0.311,0.38,0.691,-0.081,1.28,-0.0,0.11,-0.9,0,0,0,0,0,0,827
A.Rosario,Cincinnati Reds,Oakland Athletics,1,1,0,0,0,0,1,1,0.329,0.407,0.736,-0.247,8.33,-0.01,0.72,-0.6,0,0,0,0,0,0,827
S.Espinal,Cincinnati Reds,Oakland Athletics,1,3,0,1,1,1,0,4,0.304,0.39,0.694,0.05,1.3,0.0,0.12,0.9,2,1,0,0,0,1,827
N.Marte,Cincinnati Reds,Oakland Athletics,1,4,0,1,0,0,0,4,0.236,0.315,0.551,-0.124,1.73,-0.01,0.15,-1.1,1,1,0,0,0,1,827
M.Massey,Kansas City Royals,Cleveland Guardians,0,3,0,1,1,1,0,4,0.296,0.461,0.757,-0.002,0.82,-0.0,1.87,0.3,2,1,0,0,0,1,827
F.Fermin,Kansas City Royals,Cleveland Guardians,0,1,0,1,1,0,0,1,0.343,0.413,0.756,0.005,0.09,0.01,0.2,0.8,2,1,0,0,0,1,827
B.Witt,Kansas City Royals,Cleveland Guardians,0,4,0,1,0,0,2,5,0.399,0.614,1.013,-0.06,0.61,-0.08,1.38,0.8,1,-38,39,0,0,0,827
