Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
C.Carroll,Arizona Diamondbacks,Cincinnati Reds,0,4,0,1,1,1,1,5,0.3,0.27,0.57,0.216,1.42,0.1,1.12,0.6,2,1,0,0,0,1,509
K.Marte,Arizona Diamondbacks,Cincinnati Reds,0,5,1,1,0,0,1,5,0.349,0.53,0.879,-0.1,1.13,-0.05,0.89,-0.9,2,0,0,1,0,3,509
J.Pederson,Arizona Diamondbacks,Cincinnati Reds,0,5,2,3,1,0,2,5,0.415,0.535,0.95,0.11,0.93,0.05,0.74,1.0,6,-1,0,0,4,6,509
C.Walker,Arizona Diamondbacks,Cincinnati Reds,0,4,1,2,1,1,0,5,0.39,0.471,0.861,0.122,1.11,0.06,0.87,1.1,4,-3,5,0,0,3,509
L.Gurriel,Arizona Diamondbacks,Cincinnati Reds,0,5,0,1,1,0,2,5,0.273,0.384,0.656,0.085,1.11,0.04,0.88,0.3,2,-6,7,0,0,0,509
E.Suarez,Arizona Diamondbacks,Cincinnati Reds,0,4,0,1,1,0,1,5,0.292,0.35,0.643,-0.091,1.11,-0.04,0.87,-1.0,2,-7,8,0,0,2,509
J.McCarthy,Arizona Diamondbacks,Cincinnati Reds,0,2,0,0,0,2,1,4,0.375,0.377,0.752,-0.071,1.06,-0.03,0.84,-0.6,0,0,0,0,0,0,509
T.Barnhart,Arizona Diamondbacks,Cincinnati Reds,0,2,1,0,0,2,1,4,0.341,0.27,0.611,0.003,1.18,0.0,0.93,-0.2,1,0,0,0,0,0,509
B.Alexander,Arizona Diamondbacks,Cincinnati Reds,0,2,0,0,0,1,1,3,0.373,0.472,0.846,-0.026,1.05,-0.01,0.83,-0.3,0,0,0,0,0,0,509
P.Smith,Arizona Diamondbacks,Cincinnati Reds,0,0,0,0,0,1,0,1,0.267,0.393,0.66,0.014,2.72,0.01,2.14,0.1,0,0,0,0,0,0,509
T.Friedl,Cincinnati Reds,Arizona Diamondbacks,1,5,1,1,0,0,0,5,0.231,0.231,0.462,-0.137,1.42,-0.06,1.01,-0.9,2,1,0,0,0,1,509
E.De,Cincinnati Reds,Arizona Diamondbacks,1,3,1,2,1,1,0,4,0.367,0.519,0.886,0.105,1.76,0.04,1.24,1.0,4,2,0,0,0,2,509
S.Steer,Cincinnati Reds,Arizona Diamondbacks,1,3,0,1,2,1,0,4,0.348,0.405,0.753,0.3,1.65,0.13,1.17,1.6,3,1,0,0,0,1,509
J.Fraley,Cincinnati Reds,Arizona Diamondbacks,1,4,0,1,0,0,0,4,0.363,0.389,0.751,-0.063,1.54,-0.03,1.09,-0.4,1,1,0,0,0,1,509
J.India,Cincinnati Reds,Arizona Diamondbacks,1,4,0,0,0,0,2,4,0.326,0.308,0.634,-0.183,1.92,-0.08,1.36,-1.1,0,0,0,0,0,0,509
M.Ford,Cincinnati Reds,Arizona Diamondbacks,1,4,0,1,0,0,0,4,0.2,0.2,0.4,-0.044,1.51,-0.02,1.07,-0.5,1,1,0,0,0,1,509
J.Candelario,Cincinnati Reds,Arizona Diamondbacks,1,4,2,2,1,0,0,4,0.29,0.405,0.696,0.021,1.55,0.01,1.1,0.6,5,-2,0,0,4,5,509
W.Benson,Cincinnati Reds,Arizona Diamondbacks,1,3,0,1,0,1,2,4,0.278,0.395,0.673,-0.13,1.67,-0.06,1.19,-0.6,1,-9,10,0,0,2,509
L.Maile,Cincinnati Reds,Arizona Diamondbacks,1,1,0,0,0,0,1,2,0.241,0.216,0.457,-0.002,1.04,-0.0,0.74,0.0,0,0,0,0,0,0,509
T.Stephenson,Cincinnati Reds,Arizona Diamondbacks,1,2,0,0,0,0,1,2,0.319,0.42,0.739,-0.108,2.13,-0.05,1.51,-0.5,0,0,0,0,0,0,509
J.Rojas,Seattle Mariners,Minnesota Twins,0,3,0,1,0,0,1,4,0.417,0.533,0.95,-0.003,0.34,-0.0,0.37,-0.2,1,1,0,0,0,1,509
J.Rodriguez,Seattle Mariners,Minnesota Twins,0,3,0,0,0,1,2,4,0.317,0.309,0.625,-0.041,0.41,-0.03,0.44,-0.7,0,0,0,0,0,0,509
C.Raleigh,Seattle Mariners,Minnesota Twins,0,3,0,0,0,0,3,3,0.298,0.452,0.75,-0.025,0.3,-0.02,0.33,-0.6,0,0,0,0,0,0,509
S.Zavala,Seattle Mariners,Minnesota Twins,0,1,0,0,0,0,1,1,0.185,0.259,0.444,-0.001,0.02,0.0,0.02,-0.7,0,0,0,0,0,0,509
M.Haniger,Seattle Mariners,Minnesota Twins,0,3,1,1,0,0,1,3,0.273,0.37,0.643,0.02,0.36,0.01,0.39,0.2,2,-4,5,0,0,2,509
S.Haggerty,Seattle Mariners,Minnesota Twins,0,1,0,0,0,0,0,1,0.1,0.0,0.1,0.0,0.01,0.0,0.01,-0.5,0,0,0,0,0,0,509
M.Garver,Seattle Mariners,Minnesota Twins,0,3,0,0,0,1,1,4,0.289,0.343,0.632,-0.034,0.29,-0.02,0.32,-0.3,0,0,0,0,0,0,509
J.Polanco,Seattle Mariners,Minnesota Twins,0,4,0,0,0,0,2,4,0.291,0.299,0.59,-0.027,0.24,-0.02,0.26,-1.1,0,0,0,0,0,0,509
L.Raley,Seattle Mariners,Minnesota Twins,0,4,0,2,1,0,1,4,0.274,0.329,0.603,0.037,0.2,0.02,0.22,0.6,3,2,0,0,0,2,509
L.Urias,Seattle Mariners,Minnesota Twins,0,3,0,1,0,0,1,4,0.3,0.412,0.712,-0.013,0.21,-0.01,0.23,-0.3,1,1,0,0,0,1,509
L.Rivas,Seattle Mariners,Minnesota Twins,0,4,0,1,0,0,2,4,0.333,0.667,1.0,-0.019,0.13,-0.01,0.14,-0.1,1,1,0,0,0,1,509
E.Julien,Minnesota Twins,Seattle Mariners,1,4,1,1,1,1,2,5,0.326,0.427,0.753,0.07,0.49,0.05,0.58,1.3,3,1,0,0,0,1,509
R.Jeffers,Minnesota Twins,Seattle Mariners,1,2,1,1,2,1,0,5,0.389,0.631,1.02,0.002,0.29,0.0,0.35,0.6,4,-7,0,0,8,4,509
T.Larnach,Minnesota Twins,Seattle Mariners,1,5,1,1,0,0,2,5,0.393,0.545,0.939,0.039,0.29,0.03,0.34,-0.7,2,1,0,0,0,1,509
M.Kepler,Minnesota Twins,Seattle Mariners,1,4,2,2,2,0,1,4,0.39,0.562,0.952,0.061,0.49,0.04,0.58,1.4,6,-1,0,0,3,5,509
J.Miranda,Minnesota Twins,Seattle Mariners,1,4,3,2,0,0,0,4,0.338,0.467,0.804,0.047,0.47,0.03,0.56,1.7,5,-5,7,0,0,3,509
W.Castro,Minnesota Twins,Seattle Mariners,1,4,0,1,0,0,0,4,0.333,0.464,0.797,-0.057,0.56,-0.04,0.67,-0.9,1,1,0,0,0,1,509
M.Margot,Minnesota Twins,Seattle Mariners,1,4,1,1,5,0,0,4,0.241,0.239,0.48,0.182,0.67,0.13,0.8,2.9,7,-1,2,0,0,2,509
C.Santana,Minnesota Twins,Seattle Mariners,1,4,1,2,1,0,1,4,0.276,0.325,0.601,0.048,0.17,0.03,0.2,0.9,4,2,0,0,0,2,509
A.Martin,Minnesota Twins,Seattle Mariners,1,3,1,0,0,1,2,4,0.303,0.362,0.665,0.002,0.13,0.0,0.15,-0.2,1,0,0,0,0,0,509
