Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Harris,Atlanta Braves,Boston Red Sox,0,4,0,0,0,0,1,4,0.296,0.366,0.662,-0.037,0.37,-0.02,0.39,-0.2,0,0,0,0,0,0,605
A.Riley,Atlanta Braves,Boston Red Sox,0,3,0,1,0,0,0,3,0.302,0.359,0.661,0.018,0.55,0.01,0.58,0.1,1,1,0,0,0,1,605
B.Anderson,Atlanta Braves,Boston Red Sox,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.02,0.0,0.02,-0.8,0,0,0,0,0,0,605
M.Ozuna,Atlanta Braves,Boston Red Sox,0,3,0,0,0,0,2,3,0.387,0.599,0.986,-0.047,0.66,-0.03,0.69,-0.6,0,0,0,0,0,0,605
Z.Short,Atlanta Braves,Boston Red Sox,0,1,0,0,0,0,0,1,0.273,0.164,0.436,0.0,0.0,0.0,0.0,-0.1,0,0,0,0,0,0,605
M.Olson,Atlanta Braves,Boston Red Sox,0,2,0,0,0,1,0,3,0.321,0.431,0.752,0.005,0.76,0.0,0.79,-0.1,0,0,0,0,0,0,605
O.Albies,Atlanta Braves,Boston Red Sox,0,2,0,0,0,1,2,3,0.339,0.406,0.745,-0.018,0.79,-0.01,0.83,-0.3,0,0,0,0,0,0,605
T.d'Arnaud,Atlanta Braves,Boston Red Sox,0,3,0,0,0,0,2,3,0.318,0.455,0.773,-0.072,0.95,-0.04,1.0,-0.8,0,0,0,0,0,0,605
A.Duvall,Atlanta Braves,Boston Red Sox,0,3,0,0,0,0,0,3,0.277,0.357,0.633,-0.048,0.59,-0.03,0.62,-0.7,0,0,0,0,0,0,605
J.Kelenic,Atlanta Braves,Boston Red Sox,0,2,0,0,0,0,0,2,0.305,0.403,0.708,-0.037,0.72,-0.02,0.76,-0.4,0,0,0,0,0,0,605
J.Martinez,Atlanta Braves,Boston Red Sox,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.02,0.0,0.02,-0.2,0,0,0,0,0,0,605
O.Arcia,Atlanta Braves,Boston Red Sox,0,3,0,0,0,0,3,3,0.253,0.38,0.633,-0.023,0.31,-0.01,0.32,-0.4,0,0,0,0,0,0,605
J.Duran,Boston Red Sox,Atlanta Braves,1,5,2,2,1,0,1,5,0.326,0.447,0.773,-0.009,0.36,-0.0,0.21,1.0,5,-11,0,9,4,7,605
E.Valdez,Boston Red Sox,Atlanta Braves,1,4,1,1,1,0,0,4,0.214,0.362,0.576,0.002,0.43,0.0,0.25,0.2,3,-5,6,0,0,2,605
J.Westbrook,Boston Red Sox,Atlanta Braves,1,1,0,1,0,0,0,1,0.6,0.333,0.933,0.0,0.0,0.0,0.0,0.3,1,1,0,0,0,1,605
R.Refsnyder,Boston Red Sox,Atlanta Braves,1,5,1,2,0,0,2,5,0.409,0.51,0.919,-0.005,0.21,-0.0,0.12,0.1,3,-7,9,0,0,3,605
R.Devers,Boston Red Sox,Atlanta Braves,1,3,3,2,3,1,0,4,0.38,0.576,0.956,0.097,0.46,0.03,0.27,2.2,8,-11,0,0,13,8,605
B.Dalbec,Boston Red Sox,Atlanta Braves,1,1,0,0,0,0,1,1,0.21,0.175,0.385,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0,605
T.O'Neill,Boston Red Sox,Atlanta Braves,1,4,1,2,1,0,1,4,0.347,0.5,0.847,0.049,0.4,0.02,0.23,0.9,4,2,0,0,0,2,605
D.Smith,Boston Red Sox,Atlanta Braves,1,3,1,2,1,1,1,4,0.302,0.33,0.632,0.055,0.48,0.02,0.28,1.8,4,-3,5,0,0,3,605
D.Hamilton,Boston Red Sox,Atlanta Braves,1,3,0,1,1,1,0,4,0.339,0.404,0.743,0.102,0.48,0.03,0.28,1.2,2,-4,5,0,0,2,605
C.Rafaela,Boston Red Sox,Atlanta Braves,1,4,0,0,0,0,2,4,0.232,0.365,0.597,-0.045,0.34,-0.02,0.19,-1.7,0,0,0,0,0,0,605
R.McGuire,Boston Red Sox,Atlanta Braves,1,3,0,0,1,0,0,4,0.287,0.323,0.61,-0.004,0.36,-0.0,0.21,-0.8,1,0,0,0,0,0,605
B.Donovan,St Louis Cardinals,Houston Astros,0,4,1,1,1,0,0,4,0.317,0.366,0.683,0.073,0.71,0.03,0.56,0.5,3,1,0,0,0,1,605
A.Burleson,St Louis Cardinals,Houston Astros,0,4,0,1,1,0,0,4,0.306,0.449,0.756,0.049,0.64,0.02,0.51,0.5,2,-6,7,0,0,2,605
P.Goldschmidt,St Louis Cardinals,Houston Astros,0,4,0,1,0,0,0,4,0.302,0.354,0.656,-0.011,0.51,-0.01,0.4,-0.3,1,1,0,0,0,1,605
N.Gorman,St Louis Cardinals,Houston Astros,0,4,0,0,0,0,1,4,0.314,0.497,0.812,-0.08,0.82,-0.04,0.65,-0.8,0,0,0,0,0,0,605
N.Arenado,St Louis Cardinals,Houston Astros,0,3,1,1,1,1,0,4,0.306,0.376,0.683,0.127,0.61,0.06,0.47,0.8,3,-5,0,0,6,4,605
I.Herrera,St Louis Cardinals,Houston Astros,0,4,0,0,0,0,0,4,0.333,0.366,0.7,-0.07,0.69,-0.03,0.54,-0.8,0,0,0,0,0,0,605
B.Crawford,St Louis Cardinals,Houston Astros,0,4,1,1,0,0,2,4,0.225,0.27,0.495,0.036,0.59,0.02,0.47,0.2,2,0,1,0,0,2,605
P.Pages,St Louis Cardinals,Houston Astros,0,2,1,0,0,1,0,3,0.2,0.1,0.3,-0.003,0.88,-0.0,0.7,-0.1,1,0,0,0,0,0,605
M.Siani,St Louis Cardinals,Houston Astros,0,1,0,0,1,0,1,3,0.25,0.261,0.511,0.001,1.09,0.0,0.86,-0.2,1,0,0,0,0,0,605
J.Altuve,Houston Astros,St. Louis Cardinals,1,3,0,0,0,1,0,4,0.342,0.441,0.783,-0.044,0.81,-0.01,0.37,-0.4,0,0,0,0,0,0,605
J.Pena,Houston Astros,St. Louis Cardinals,1,4,0,2,0,0,1,4,0.339,0.418,0.757,0.0,1.15,0.0,0.53,0.2,2,2,0,0,0,2,605
Y.Alvarez,Houston Astros,St. Louis Cardinals,1,4,0,0,0,0,0,4,0.357,0.485,0.842,-0.129,1.47,-0.04,0.68,-0.9,0,0,0,0,0,0,605
J.Meyers,Houston Astros,St. Louis Cardinals,1,4,0,0,0,0,2,4,0.335,0.442,0.777,-0.142,1.11,-0.04,0.51,-1.1,0,0,0,0,0,0,605
J.Singleton,Houston Astros,St. Louis Cardinals,1,4,0,0,0,0,2,4,0.315,0.338,0.653,-0.098,0.98,-0.03,0.45,-0.8,0,0,0,0,0,0,605
Y.Diaz,Houston Astros,St. Louis Cardinals,1,3,1,1,1,0,0,3,0.278,0.397,0.675,0.05,0.78,0.01,0.36,0.7,3,-5,0,0,6,4,605
T.Cabbage,Houston Astros,St. Louis Cardinals,1,3,1,1,1,0,2,3,0.235,0.471,0.706,0.102,0.62,0.03,0.28,0.8,3,0,0,0,1,4,605
J.Abreu,Houston Astros,St. Louis Cardinals,1,3,0,0,0,0,0,3,0.168,0.16,0.328,-0.092,1.23,-0.03,0.57,-0.6,0,0,0,0,0,0,605
M.Dubon,Houston Astros,St. Louis Cardinals,1,3,0,1,0,0,0,3,0.322,0.399,0.72,-0.026,0.83,-0.01,0.38,-0.2,1,1,0,0,0,1,605
T.Friedl,Cincinnati Reds,Colorado Rockies,0,2,3,1,2,1,1,5,0.357,0.37,0.727,0.32,1.51,0.12,0.96,2.5,6,-1,0,0,2,4,605
E.De,Cincinnati Reds,Colorado Rockies,0,5,0,3,0,0,0,5,0.335,0.43,0.764,0.03,1.92,0.01,1.22,0.2,3,3,0,0,0,3,605
J.Candelario,Cincinnati Reds,Colorado Rockies,0,5,1,2,2,0,1,5,0.304,0.443,0.747,-0.01,2.44,-0.0,1.55,1.3,5,-6,0,0,8,5,605
S.Steer,Cincinnati Reds,Colorado Rockies,0,5,1,1,2,0,2,5,0.351,0.419,0.769,0.429,2.38,0.16,1.51,-0.1,4,-6,0,0,7,4,605
