Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
F.Lindor,New York Mets,Philadelphia Phillies,0,5,0,0,0,0,1,5,0.302,0.408,0.71,-0.272,1.88,-0.06,0.68,-1.9,0,0,0,0,0,0,609
P.Alonso,New York Mets,Philadelphia Phillies,0,3,1,0,1,1,1,5,0.321,0.476,0.797,0.092,2.3,0.02,0.83,0.4,2,0,0,0,0,0,609
B.Nimmo,New York Mets,Philadelphia Phillies,0,5,1,1,1,0,3,5,0.346,0.381,0.726,-0.002,1.09,-0.0,0.39,-0.1,3,-10,11,0,0,2,609
J.Martinez,New York Mets,Philadelphia Phillies,0,5,0,1,2,0,2,5,0.323,0.444,0.767,0.142,1.29,0.03,0.46,0.6,3,1,0,0,0,0,609
D.Stewart,New York Mets,Philadelphia Phillies,0,2,0,0,0,0,1,2,0.338,0.337,0.675,-0.038,0.78,-0.01,0.28,-0.4,0,0,0,0,0,0,609
H.Bader,New York Mets,Philadelphia Phillies,0,1,0,0,0,1,0,2,0.318,0.367,0.685,0.004,1.14,0.0,0.41,0.1,0,0,0,0,0,0,609
T.Taylor,New York Mets,Philadelphia Phillies,0,3,1,0,0,1,2,4,0.258,0.344,0.602,0.026,1.59,0.01,0.57,-0.3,1,0,0,0,0,0,609
J.McNeil,New York Mets,Philadelphia Phillies,0,4,1,2,0,0,0,4,0.3,0.324,0.623,0.305,1.88,0.07,0.68,1.0,3,2,0,0,0,2,609
B.Baty,New York Mets,Philadelphia Phillies,0,2,0,1,0,0,0,2,0.306,0.327,0.633,0.007,0.81,0.0,0.29,0.0,1,1,0,0,0,1,609
M.Vientos,New York Mets,Philadelphia Phillies,0,1,0,1,1,1,0,2,0.388,0.592,0.979,0.237,3.5,0.05,1.27,1.2,2,1,0,0,0,1,609
L.Torrens,New York Mets,Philadelphia Phillies,0,3,1,1,0,1,0,4,0.389,0.75,1.139,0.05,2.17,0.01,0.78,0.2,2,1,0,0,0,1,609
K.Schwarber,Philadelphia Phillies,New York Mets,1,4,1,2,0,1,1,5,0.357,0.391,0.748,-0.023,1.26,-0.01,0.77,0.4,3,2,0,0,0,2,609
J.Realmuto,Philadelphia Phillies,New York Mets,1,3,0,0,0,1,1,5,0.309,0.411,0.72,0.077,1.35,0.03,0.82,-0.2,0,0,0,0,0,0,609
B.Harper,Philadelphia Phillies,New York Mets,1,3,0,1,0,2,2,5,0.388,0.532,0.92,0.184,1.59,0.07,0.97,1.2,1,1,0,0,0,1,609
A.Bohm,Philadelphia Phillies,New York Mets,1,3,0,1,1,2,0,5,0.348,0.467,0.815,0.136,1.93,0.05,1.18,0.1,2,1,0,0,0,1,609
N.Castellanos,Philadelphia Phillies,New York Mets,1,5,1,1,0,0,1,5,0.275,0.36,0.635,-0.584,2.53,-0.21,1.54,-2.3,2,1,0,0,0,1,609
E.Sosa,Philadelphia Phillies,New York Mets,1,3,1,1,1,0,0,4,0.358,0.532,0.89,0.101,0.92,0.04,0.56,1.1,3,-5,6,0,0,2,609
W.Merrifield,Philadelphia Phillies,New York Mets,1,4,0,1,1,0,1,4,0.25,0.292,0.542,-0.035,0.85,-0.01,0.52,-0.2,2,1,0,0,0,1,609
W.Wilson,Philadelphia Phillies,New York Mets,1,3,0,0,0,0,0,3,0.0,0.0,0.0,-0.038,0.51,-0.01,0.31,-0.5,0,0,0,0,0,0,609
B.Stott,Philadelphia Phillies,New York Mets,1,1,0,0,0,0,0,1,0.342,0.371,0.713,-0.007,0.27,-0.0,0.16,-0.1,0,0,0,0,0,0,609
J.Rojas,Philadelphia Phillies,New York Mets,1,2,0,1,0,0,0,2,0.275,0.302,0.577,-0.011,0.58,-0.0,0.35,-0.0,1,1,0,0,0,1,609
D.Dahl,Philadelphia Phillies,New York Mets,1,1,1,1,1,0,0,1,0.667,1.833,2.5,0.212,1.5,0.08,0.92,1.0,3,-1,0,0,2,4,609
C.Pache,Philadelphia Phillies,New York Mets,1,1,1,1,0,0,0,1,0.304,0.283,0.588,0.089,1.74,0.03,1.06,0.4,2,1,0,0,0,1,609
H.Ramos,San Francisco Giants,Texas Rangers,0,4,0,0,0,0,1,4,0.405,0.533,0.938,-0.063,0.66,-0.03,0.56,-1.0,0,0,0,0,0,0,609
P.Bailey,San Francisco Giants,Texas Rangers,0,3,0,1,1,1,1,4,0.342,0.423,0.765,0.045,0.5,0.02,0.43,1.1,2,1,0,0,0,1,609
W.Flores,San Francisco Giants,Texas Rangers,0,4,0,0,0,0,1,4,0.29,0.341,0.632,-0.058,0.59,-0.03,0.51,-1.0,0,0,0,0,0,0,609
M.Conforto,San Francisco Giants,Texas Rangers,0,4,0,0,0,0,3,4,0.309,0.455,0.764,-0.052,0.52,-0.03,0.45,-1.0,0,0,0,0,0,0,609
T.Estrada,San Francisco Giants,Texas Rangers,0,4,0,1,0,0,1,4,0.277,0.404,0.681,-0.016,0.32,-0.01,0.28,-0.3,1,1,0,0,0,1,609
M.Yastrzemski,San Francisco Giants,Texas Rangers,0,4,1,1,1,0,2,4,0.286,0.393,0.679,0.028,0.31,0.01,0.27,0.4,3,-6,0,0,7,4,609
B.Wisely,San Francisco Giants,Texas Rangers,0,3,0,0,0,0,0,3,0.32,0.404,0.724,-0.029,0.39,-0.01,0.33,-0.5,0,0,0,0,0,0,609
C.Schmitt,San Francisco Giants,Texas Rangers,0,3,1,1,0,0,0,3,0.263,0.432,0.696,-0.013,0.46,-0.01,0.39,-0.1,2,1,0,0,0,1,609
T.Brooks,San Francisco Giants,Texas Rangers,0,3,0,1,0,0,0,3,0.286,0.167,0.452,0.006,0.44,0.0,0.38,0.1,1,1,0,0,0,1,609
M.Semien,Texas Rangers,San Francisco Giants,1,3,2,1,2,0,0,4,0.326,0.443,0.77,0.135,0.64,0.05,0.39,2.0,5,-10,0,0,11,4,609
J.Smith,Texas Rangers,San Francisco Giants,1,2,2,1,0,2,1,4,0.379,0.431,0.81,0.041,0.44,0.01,0.27,1.0,3,1,0,0,0,1,609
A.Garcia,Texas Rangers,San Francisco Giants,1,4,1,1,0,0,0,4,0.273,0.426,0.699,0.12,0.78,0.04,0.48,0.5,2,1,0,0,0,1,609
N.Lowe,Texas Rangers,San Francisco Giants,1,3,1,1,0,1,1,4,0.367,0.345,0.712,-0.038,0.72,-0.01,0.45,0.0,2,-5,6,0,0,2,609
E.Duran,Texas Rangers,San Francisco Giants,1,4,0,1,2,0,2,4,0.324,0.331,0.655,-0.041,0.85,-0.01,0.53,-0.0,3,1,0,0,0,1,609
W.Langford,Texas Rangers,San Francisco Giants,1,4,0,2,2,0,0,4,0.292,0.318,0.61,0.176,0.79,0.07,0.49,1.5,4,-1,0,3,0,4,609
J.Heim,Texas Rangers,San Francisco Giants,1,4,0,1,0,0,1,4,0.289,0.36,0.649,-0.033,0.31,-0.01,0.19,-0.6,1,1,0,0,0,1,609
T.Jankowski,Texas Rangers,San Francisco Giants,1,4,1,1,0,0,1,4,0.289,0.308,0.596,0.019,0.33,0.01,0.21,-0.3,2,1,0,0,0,1,609
L.Taveras,Texas Rangers,San Francisco Giants,1,3,0,0,0,0,2,3,0.293,0.341,0.634,-0.03,0.31,-0.01,0.19,-0.7,0,0,0,0,0,0,609
C.Santana,Minnesota Twins,Pittsburgh Pirates,0,5,1,1,2,1,2,6,0.3,0.389,0.689,0.066,1.33,0.03,1.08,1.3,4,-7,8,0,0,2,609
T.Larnach,Minnesota Twins,Pittsburgh Pirates,0,3,1,1,0,0,0,3,0.331,0.444,0.775,-0.019,0.82,-0.01,0.66,-0.5,2,1,0,0,0,1,609
