Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Massey,Kansas City Royals,Cleveland Guardians,0,4,0,0,0,0,1,4,0.293,0.463,0.756,-0.075,0.74,-0.09,1.49,-0.7,0,0,0,0,0,0,826
B.Witt,Kansas City Royals,Cleveland Guardians,0,3,1,1,1,1,0,4,0.397,0.615,1.012,0.255,0.87,0.3,1.75,1.1,3,-26,0,0,27,0,826
V.Pasquantino,Kansas City Royals,Cleveland Guardians,0,4,1,0,0,0,1,4,0.318,0.449,0.767,-0.018,0.89,-0.02,1.78,-0.2,1,0,0,0,0,0,826
S.Perez,Kansas City Royals,Cleveland Guardians,0,3,1,3,0,1,0,4,0.338,0.481,0.819,0.192,1.14,0.23,2.28,1.8,4,-23,26,0,0,5,826
M.Melendez,Kansas City Royals,Cleveland Guardians,0,4,1,1,3,0,0,4,0.269,0.43,0.699,0.121,1.65,0.14,3.3,0.8,5,-16,0,0,17,4,826
F.Fermin,Kansas City Royals,Cleveland Guardians,0,4,0,0,0,0,1,4,0.344,0.415,0.758,-0.122,1.13,-0.15,2.25,-1.1,0,0,0,0,0,0,826
M.Garcia,Kansas City Royals,Cleveland Guardians,0,4,0,0,0,0,0,4,0.282,0.341,0.623,-0.088,0.83,-0.1,1.67,-0.9,0,0,0,0,0,0,826
K.Isbel,Kansas City Royals,Cleveland Guardians,0,4,0,1,0,0,0,4,0.284,0.375,0.659,-0.035,0.58,-0.04,1.17,-0.4,1,1,0,0,0,1,826
T.Gentry,Kansas City Royals,Cleveland Guardians,0,2,0,0,0,0,1,2,0.0,0.0,0.0,-0.048,0.91,-0.06,1.81,-0.5,0,0,0,0,0,0,826
A.Frazier,Kansas City Royals,Cleveland Guardians,0,2,0,0,0,0,2,2,0.286,0.294,0.58,-0.027,0.54,-0.03,1.07,-0.3,0,0,0,0,0,0,826
S.Kwan,Cleveland Guardians,Kansas City Royals,1,4,0,1,1,1,0,5,0.367,0.446,0.813,0.039,1.46,0.05,2.88,0.6,2,1,0,0,0,1,826
L.Thomas,Cleveland Guardians,Kansas City Royals,1,4,0,1,0,1,1,5,0.31,0.366,0.676,-0.15,2.12,-0.18,4.17,-0.8,1,1,0,0,0,1,826
J.Ramirez,Cleveland Guardians,Kansas City Royals,1,4,1,1,0,1,0,5,0.333,0.531,0.864,0.145,1.68,0.17,3.32,-0.1,2,-27,28,0,0,2,826
D.Fry,Cleveland Guardians,Kansas City Royals,1,4,0,0,0,1,1,5,0.361,0.447,0.809,-0.195,2.18,-0.23,4.29,-1.0,0,0,0,0,0,0,826
J.Naylor,Cleveland Guardians,Kansas City Royals,1,4,0,1,1,1,1,5,0.318,0.463,0.78,-0.013,2.08,-0.02,4.11,-0.1,2,1,0,0,0,1,826
J.Noel,Cleveland Guardians,Kansas City Royals,1,3,1,0,0,1,1,4,0.328,0.617,0.946,-0.084,1.45,-0.1,2.86,-0.5,1,0,0,0,0,0,826
A.Gimenez,Cleveland Guardians,Kansas City Royals,1,4,0,1,0,0,0,4,0.3,0.325,0.625,-0.043,1.44,-0.05,2.84,-0.4,1,1,0,0,0,1,826
T.Freeman,Cleveland Guardians,Kansas City Royals,1,2,1,0,0,0,1,3,0.305,0.321,0.626,0.036,1.78,0.04,3.52,0.7,1,0,0,0,0,0,826
W.Brennan,Cleveland Guardians,Kansas City Royals,1,1,0,0,0,0,0,1,0.3,0.388,0.687,-0.063,2.48,-0.07,4.89,-0.2,0,0,0,0,0,0,826
A.Hedges,Cleveland Guardians,Kansas City Royals,1,3,0,2,0,0,1,3,0.208,0.216,0.425,0.028,1.56,0.03,3.07,0.5,2,2,0,0,0,2,826
D.Schneemann,Cleveland Guardians,Kansas City Royals,1,1,0,0,0,0,1,1,0.316,0.391,0.707,-0.046,1.85,-0.05,3.65,-0.2,0,0,0,0,0,0,826
M.Garcia,Kansas City Royals,Cleveland Guardians,0,4,2,3,1,0,1,5,0.285,0.347,0.632,0.203,1.12,0.26,2.43,1.3,6,-20,23,0,0,4,826
B.Witt,Kansas City Royals,Cleveland Guardians,0,3,1,1,0,2,0,5,0.399,0.615,1.014,0.129,1.09,0.17,2.35,1.2,2,-37,38,0,0,0,826
V.Pasquantino,Kansas City Royals,Cleveland Guardians,0,5,1,0,0,0,0,5,0.315,0.444,0.759,-0.274,1.51,-0.36,3.28,-2.9,1,0,0,0,0,0,826
S.Perez,Kansas City Royals,Cleveland Guardians,0,4,2,2,6,1,1,5,0.341,0.494,0.835,0.412,1.42,0.54,3.08,4.3,10,-23,0,0,25,8,826
F.Fermin,Kansas City Royals,Cleveland Guardians,0,5,0,1,0,0,0,5,0.341,0.411,0.752,-0.108,0.81,-0.14,1.75,-0.7,1,1,0,0,0,1,826
P.DeJong,Kansas City Royals,Cleveland Guardians,0,4,2,2,1,1,1,5,0.288,0.45,0.738,0.137,0.51,0.18,1.12,0.9,5,-20,0,0,22,5,826
M.Melendez,Kansas City Royals,Cleveland Guardians,0,5,0,3,0,0,1,5,0.274,0.433,0.706,-0.031,0.74,-0.04,1.61,0.0,3,3,0,0,0,3,826
D.Blanco,Kansas City Royals,Cleveland Guardians,0,4,1,1,0,1,0,5,0.312,0.405,0.717,-0.051,0.72,-0.07,1.57,-0.7,2,-3,4,0,0,2,826
G.Hampson,Kansas City Royals,Cleveland Guardians,0,4,0,2,1,1,0,5,0.281,0.314,0.595,0.173,0.75,0.22,1.62,1.1,3,2,0,0,0,2,826
S.Kwan,Cleveland Guardians,Kansas City Royals,1,5,1,1,0,0,0,5,0.365,0.443,0.808,-0.033,0.7,-0.04,1.51,-0.5,2,1,0,0,0,1,826
A.Gimenez,Cleveland Guardians,Kansas City Royals,1,4,1,1,0,0,0,5,0.301,0.324,0.625,0.045,0.65,0.06,1.39,0.4,2,1,0,0,0,1,826
J.Ramirez,Cleveland Guardians,Kansas City Royals,1,4,1,3,1,0,0,4,0.336,0.539,0.874,0.186,0.99,0.24,2.12,2.0,5,-28,31,0,0,6,826
