Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
S.Frelick,Milwaukee Brewers,Chicago Cubs,0,3,0,0,0,0,1,3,0.319,0.29,0.609,-0.071,0.91,-0.06,1.27,-0.7,0,0,0,0,0,0,503
J.Chourio,Milwaukee Brewers,Chicago Cubs,0,2,1,1,0,0,0,2,0.262,0.354,0.615,0.083,1.7,0.07,2.35,0.0,2,1,0,0,0,1,503
W.Contreras,Milwaukee Brewers,Chicago Cubs,0,4,1,1,1,0,1,4,0.415,0.528,0.944,0.171,1.34,0.14,1.86,0.5,3,1,0,0,0,1,503
T.Black,Milwaukee Brewers,Chicago Cubs,0,3,0,0,0,1,2,4,0.364,0.5,0.864,-0.087,1.09,-0.07,1.52,-0.5,0,0,0,0,0,0,503
W.Adames,Milwaukee Brewers,Chicago Cubs,0,4,1,1,1,0,1,4,0.37,0.487,0.857,0.167,1.37,0.14,1.9,0.2,3,1,0,0,0,1,503
J.Bauers,Milwaukee Brewers,Chicago Cubs,0,3,0,1,1,1,2,4,0.264,0.364,0.628,0.118,0.85,0.1,1.17,0.9,2,1,0,0,0,1,503
R.Hoskins,Milwaukee Brewers,Chicago Cubs,0,4,0,0,0,0,2,4,0.328,0.448,0.775,-0.124,1.18,-0.1,1.64,-1.1,0,0,0,0,0,0,503
B.Turang,Milwaukee Brewers,Chicago Cubs,0,4,0,2,0,0,2,4,0.375,0.436,0.811,-0.004,0.76,-0.0,1.05,-0.1,2,2,0,0,0,2,503
O.Dunn,Milwaukee Brewers,Chicago Cubs,0,2,0,1,0,0,1,2,0.275,0.323,0.598,-0.032,1.42,-0.03,1.96,-0.2,1,1,0,0,0,1,503
J.Ortiz,Milwaukee Brewers,Chicago Cubs,0,2,0,1,0,0,0,2,0.388,0.439,0.827,0.009,0.54,0.01,0.75,0.6,1,-1,0,2,0,3,503
B.Perkins,Milwaukee Brewers,Chicago Cubs,0,4,0,0,0,0,0,4,0.366,0.414,0.78,-0.158,1.41,-0.13,1.95,-1.6,0,0,0,0,0,0,503
N.Hoerner,Chicago Cubs,Milwaukee Brewers,1,4,0,2,0,0,1,4,0.36,0.369,0.729,-0.001,1.0,-0.0,1.32,-0.3,2,-7,9,0,0,3,503
M.Tauchman,Chicago Cubs,Milwaukee Brewers,1,4,0,0,0,0,0,4,0.406,0.46,0.865,-0.122,1.21,-0.1,1.6,-0.9,0,0,0,0,0,0,503
I.Happ,Chicago Cubs,Milwaukee Brewers,1,4,0,2,0,0,0,4,0.338,0.31,0.648,-0.017,1.01,-0.01,1.33,0.1,2,2,0,0,0,2,503
C.Morel,Chicago Cubs,Milwaukee Brewers,1,4,1,1,1,0,1,4,0.286,0.403,0.689,0.065,1.28,0.05,1.69,0.1,3,-5,0,0,6,4,503
M.Busch,Chicago Cubs,Milwaukee Brewers,1,4,0,2,0,0,1,4,0.331,0.495,0.826,0.057,1.02,0.04,1.34,0.7,2,-4,6,0,0,3,503
D.Swanson,Chicago Cubs,Milwaukee Brewers,1,4,0,0,0,0,0,4,0.289,0.345,0.634,-0.114,1.22,-0.09,1.61,-1.2,0,0,0,0,0,0,503
M.Mervis,Chicago Cubs,Milwaukee Brewers,1,3,0,0,0,0,2,3,0.148,0.154,0.302,-0.123,1.4,-0.1,1.85,-1.2,0,0,0,0,0,0,503
