Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
M.Harris,Atlanta Braves,Baltimore Orioles,0,4,0,1,0,1,0,5,0.295,0.36,0.655,0.051,0.68,0.03,0.7,0.4,1,-1,0,2,0,3,611
O.Albies,Atlanta Braves,Baltimore Orioles,0,5,0,0,0,0,1,5,0.321,0.388,0.71,-0.076,0.63,-0.05,0.65,-0.9,0,0,0,0,0,0,611
A.Riley,Atlanta Braves,Baltimore Orioles,0,4,0,0,0,0,3,4,0.295,0.34,0.635,-0.112,0.89,-0.07,0.91,-1.3,0,0,0,0,0,0,611
M.Olson,Atlanta Braves,Baltimore Orioles,0,3,0,1,0,1,0,4,0.326,0.426,0.752,0.016,0.79,0.01,0.81,0.1,1,1,0,0,0,1,611
M.Ozuna,Atlanta Braves,Baltimore Orioles,0,3,0,2,0,1,1,4,0.39,0.603,0.994,0.06,0.96,0.04,0.99,0.7,2,2,0,0,0,2,611
A.Duvall,Atlanta Braves,Baltimore Orioles,0,4,0,0,0,0,1,4,0.267,0.341,0.608,-0.124,1.37,-0.08,1.41,-1.3,0,0,0,0,0,0,611
J.Kelenic,Atlanta Braves,Baltimore Orioles,0,2,0,0,0,1,0,3,0.305,0.412,0.717,-0.022,1.19,-0.01,1.23,-0.2,0,0,0,0,0,0,611
T.d'Arnaud,Atlanta Braves,Baltimore Orioles,0,1,0,0,0,0,0,1,0.314,0.446,0.76,-0.008,0.27,-0.01,0.28,-0.2,0,0,0,0,0,0,611
S.Murphy,Atlanta Braves,Baltimore Orioles,0,4,0,0,0,0,2,4,0.195,0.237,0.432,-0.072,0.95,-0.04,0.98,-0.9,0,0,0,0,0,0,611
O.Arcia,Atlanta Braves,Baltimore Orioles,0,3,0,1,0,1,1,4,0.261,0.378,0.639,-0.036,0.82,-0.02,0.84,-0.2,1,1,0,0,0,1,611
J.Westburg,Baltimore Orioles,Atlanta Braves,1,4,0,0,0,0,2,4,0.327,0.494,0.821,-0.04,0.4,-0.02,0.35,-0.7,0,0,0,0,0,0,611
A.Rutschman,Baltimore Orioles,Atlanta Braves,1,4,0,0,0,0,1,4,0.339,0.483,0.822,-0.03,0.31,-0.02,0.27,-0.6,0,0,0,0,0,0,611
R.Mountcastle,Baltimore Orioles,Atlanta Braves,1,3,1,0,0,1,0,4,0.322,0.49,0.811,-0.008,0.25,-0.0,0.23,-0.1,1,0,0,0,0,0,611
A.Santander,Baltimore Orioles,Atlanta Braves,1,3,1,1,0,1,1,4,0.304,0.47,0.774,0.047,0.39,0.03,0.34,0.7,2,1,0,0,0,1,611
A.Hays,Baltimore Orioles,Atlanta Braves,1,4,1,3,1,0,0,4,0.291,0.362,0.653,0.106,0.61,0.06,0.54,2.4,5,3,0,0,0,3,611
J.Mateo,Baltimore Orioles,Atlanta Braves,1,3,1,1,3,0,0,3,0.295,0.47,0.765,0.177,0.97,0.09,0.86,1.3,5,-3,0,0,4,4,611
R.Urias,Baltimore Orioles,Atlanta Braves,1,3,0,1,0,0,0,3,0.287,0.379,0.667,-0.009,0.41,-0.01,0.36,-0.7,1,1,0,0,0,1,611
J.McCann,Baltimore Orioles,Atlanta Braves,1,3,0,0,0,0,2,3,0.218,0.316,0.534,-0.042,0.56,-0.02,0.49,-1.3,0,0,0,0,0,0,611
C.Cowser,Baltimore Orioles,Atlanta Braves,1,3,0,0,0,0,1,3,0.321,0.417,0.738,-0.024,0.33,-0.01,0.29,-0.7,0,0,0,0,0,0,611
C.Abrams,Washington Nationals,Detroit Tigers,0,4,1,1,1,1,2,5,0.294,0.457,0.751,0.218,2.08,0.08,1.22,1.8,3,-4,0,5,0,3,611
L.Thomas,Washington Nationals,Detroit Tigers,0,2,1,1,2,1,0,5,0.288,0.34,0.629,0.085,2.12,0.03,1.24,-0.2,4,1,0,0,0,1,611
J.Winker,Washington Nationals,Detroit Tigers,0,4,0,0,1,1,2,5,0.372,0.389,0.76,0.137,1.71,0.05,1.0,0.8,1,0,0,0,0,0,611
E.Rosario,Washington Nationals,Detroit Tigers,0,3,0,0,0,0,1,3,0.241,0.356,0.597,-0.129,1.72,-0.05,1.01,-1.2,0,0,0,0,0,0,611
I.Vargas,Washington Nationals,Detroit Tigers,0,0,0,0,1,0,0,1,0.346,0.361,0.707,0.061,4.5,0.02,2.64,0.1,1,0,0,0,0,0,611
L.Garcia,Washington Nationals,Detroit Tigers,0,4,0,0,0,0,1,4,0.303,0.395,0.698,-0.142,1.33,-0.05,0.78,-0.9,0,0,0,0,0,0,611
K.Ruiz,Washington Nationals,Detroit Tigers,0,4,0,0,0,0,0,4,0.232,0.293,0.525,-0.102,1.01,-0.04,0.6,-0.6,0,0,0,0,0,0,611
