,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
12,C.Bellinger,Chicago Cubs,New York Yankees,1,2,0,1,0,2,0,4,.326,.424,.751,0.079,0.71,0.01,0.18,0.7,1,-22,23,0,0,0,906
13,I.Paredes,Chicago Cubs,New York Yankees,1,4,0,0,0,0,3,4,.339,.397,.736,-0.121,1.18,-0.02,0.29,-1.2,0,0,0,0,0,0,906
14,N.Hoerner,Chicago Cubs,New York Yankees,1,3,0,0,0,0,0,3,.327,.352,.679,-0.073,1.01,-0.01,0.25,-0.7,0,0,0,0,0,0,906
15,D.Swanson,Chicago Cubs,New York Yankees,1,2,0,0,0,1,1,3,.312,.389,.701,-0.047,0.89,-0.01,0.22,-0.5,0,0,0,0,0,0,906
16,P.Crow-Armstrong,Chicago Cubs,New York Yankees,1,3,0,0,0,0,2,3,.287,.397,.684,-0.068,0.86,-0.01,0.21,-0.6,0,0,0,0,0,0,906
17,M.Amaya,Chicago Cubs,New York Yankees,1,2,0,0,0,0,0,2,.285,.354,.639,-0.034,0.66,-0.01,0.17,-0.3,0,0,0,0,0,0,906
18,M.Tauchman,Chicago Cubs,New York Yankees,1,1,0,0,0,0,1,1,.349,.362,.711,-0.016,0.66,-0.00,0.16,-0.2,0,0,0,0,0,0,906
19,E.Tovar,Colorado Rockies,Milwaukee Brewers,0,4,1,1,0,0,0,4,.295,.468,.762,0.013,0.77,0,0.00,-0.1,2,-40,41,0,0,0,906
20,R.McMahon,Colorado Rockies,Milwaukee Brewers,0,2,1,0,0,2,1,4,.336,.400,.736,0.015,1.06,0,0.00,0.1,1,0,0,0,0,0,906
21,B.Doyle,Colorado Rockies,Milwaukee Brewers,0,4,0,0,0,0,2,4,.329,.467,.796,-0.111,1.46,0,0.00,-1.0,0,0,0,0,0,0,906
22,M.Toglia,Colorado Rockies,Milwaukee Brewers,0,3,1,2,3,1,1,4,.310,.483,.793,0.418,1.22,0,0.00,2.8,6,-32,11,0,23,6,906
23,N.Jones,Colorado Rockies,Milwaukee Brewers,0,4,0,0,0,0,4,4,.306,.313,.620,-0.090,0.81,0,0.00,-1.0,0,0,0,0,0,0,906
24,J.Stallings,Colorado Rockies,Milwaukee Brewers,0,4,0,0,0,0,1,4,.353,.433,.786,-0.100,0.94,0,0.00,-1.0,0,0,0,0,0,0,906
25,S.Hilliard,Colorado Rockies,Milwaukee Brewers,0,3,0,0,0,0,2,3,.305,.468,.773,-0.046,0.60,0,0.00,-0.4,0,0,0,0,0,0,906
26,J.Beck,Colorado Rockies,Milwaukee Brewers,0,3,0,0,0,0,1,3,.253,.281,.535,-0.050,0.64,0,0.00,-0.5,0,0,0,0,0,0,906
27,A.Schunk,Colorado Rockies,Milwaukee Brewers,0,3,0,0,0,0,2,3,.209,.254,.463,-0.080,1.04,0,0.00,-0.7,0,0,0,0,0,0,906
28,B.Turang,Milwaukee Brewers,Colorado Rockies,1,4,0,0,0,0,0,4,.318,.360,.678,-0.143,1.27,-0.10,1.43,-1.3,0,0,0,0,0,0,906
29,J.Chourio,Milwaukee Brewers,Colorado Rockies,1,2,0,0,0,2,1,4,.331,.466,.798,0.089,1.09,0.06,1.22,0.3,0,0,0,0,0,0,906
30,W.Contreras,Milwaukee Brewers,Colorado Rockies,1,4,0,0,0,0,2,4,.356,.458,.814,-0.288,1.76,-0.19,1.97,-1.5,0,0,0,0,0,0,906
31,G.Mitchell,Milwaukee Brewers,Colorado Rockies,1,4,0,0,0,0,2,4,.343,.425,.768,-0.091,0.86,-0.06,0.96,-0.6,0,0,0,0,0,0,906
32,W.Adames,Milwaukee Brewers,Colorado Rockies,1,4,0,0,0,0,1,4,.334,.467,.801,-0.152,1.47,-0.10,1.65,-0.8,0,0,0,0,0,0,906
33,J.Bauers,Milwaukee Brewers,Colorado Rockies,1,2,1,0,0,2,0,4,.305,.369,.674,0.086,1.36,0.06,1.52,0.3,1,0,0,0,0,0,906
34,R.Hoskins,Milwaukee Brewers,Colorado Rockies,1,4,0,1,0,0,0,4,.294,.411,.704,-0.339,1.92,-0.23,2.15,-1.1,1,1,0,0,0,1,906
35,B.Perkins,Milwaukee Brewers,Colorado Rockies,1,2,1,1,0,1,0,3,.335,.358,.693,0.022,1.00,0.01,1.13,0.1,2,1,0,0,0,1,906
36,J.Ortiz,Milwaukee Brewers,Colorado Rockies,1,3,0,2,1,0,1,3,.340,.399,.739,0.216,1.48,0.14,1.66,1.8,3,2,0,0,0,2,906
37,Y.Diaz,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,1,4,.333,.408,.741,-0.094,0.94,-0.01,0.13,-0.7,0,0,0,0,0,0,906
38,J.Aranda,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,0,2,4,.269,.295,.564,0.010,0.80,0.00,0.11,0.1,0,0,0,0,0,0,906
39,J.Caminero,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,1,1,4,.351,.434,.785,-0.001,1.18,0,0.16,-0.2,1,1,0,0,0,1,906
40,D.Carlson,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,0,0,1,4,.284,.282,.566,0.016,1.54,0.00,0.21,-0.0,1,1,0,0,0,1,906
41,J.Lowe,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,0,0,1,4,.301,.413,.714,0.162,2.06,0.01,0.28,0.8,1,1,0,0,0,1,906
42,J.DeLuca,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,1,1,4,.270,.320,.591,-0.082,1.99,-0.01,0.28,-0.7,0,0,0,0,0,0,906
43,J.Caballero,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,3,4,.282,.361,.643,-0.248,2.60,-0.02,0.36,-1.6,0,0,0,0,0,0,906
44,B.Rortvedt,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,1,0,4,.329,.323,.652,-0.213,2.44,-0.02,0.34,-1.2,0,0,0,0,0,0,906
45,T.Walls,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,0,2,3,.279,.220,.499,-0.102,1.40,-0.01,0.19,-0.7,0,0,0,0,0,0,906
46,G.Henderson,Baltimore Orioles,Tampa Bay Rays,1,4,1,2,1,0,0,4,.368,.543,.911,0.126,0.77,0.11,1.08,1.0,4,-34,0,0,36,5,906
47,A.Rutschman,Baltimore Orioles,Tampa Bay Rays,1,4,0,0,0,0,1,4,.324,.403,.727,-0.075,0.79,-0.06,1.12,-1.1,0,0,0,0,0,0,906
48,R.O'Hearn,Baltimore Orioles,Tampa Bay Rays,1,4,0,0,0,0,1,4,.340,.430,.771,-0.061,0.62,-0.05,0.89,-0.8,0,0,0,0,0,0,906
49,A.Santander,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,0,0,2,3,.310,.516,.827,-0.057,0.72,-0.05,1.02,-0.5,0,0,0,0,0,0,906
50,C.Cowser,Baltimore Orioles,Tampa Bay Rays,1,2,1,1,0,1,0,3,.326,.443,.770,0.089,0.94,0.07,1.33,0.9,2,1,0,0,0,1,906
51,E.Jimenez,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,0,0,0,3,.301,.350,.651,-0.068,0.98,-0.06,1.38,-0.8,0,0,0,0,0,0,906
52,C.Mullins,Baltimore Orioles,Tampa Bay Rays,1,1,0,0,0,2,0,3,.301,.397,.698,0.075,1.02,0.06,1.44,0.5,0,0,0,0,0,0,906
53,J.Holliday,Baltimore Orioles,Tampa Bay Rays,1,2,0,0,1,0,0,3,.230,.320,.551,-0.001,1.54,-0.00,2.18,-0.4,1,0,0,0,0,0,906
54,N.Maton,Baltimore Orioles,Tampa Bay Rays,1,2,0,0,0,0,1,2,.000,.000,.000,-0.089,1.25,-0.07,1.77,-0.8,0,0,0,0,0,0,906
55,E.Rivera,Baltimore Orioles,Tampa Bay Rays,1,1,0,1,0,0,0,1,.300,.291,.591,0.008,0.21,0.01,0.30,0.4,1,1,0,0,0,1,906
56,N.Lopez,Chicago White Sox,Boston Red Sox,0,4,0,1,0,0,0,4,.313,.299,.611,-0.053,0.90,0,0.00,-0.6,1,1,0,0,0,1,906
57,L.Robert,Chicago White Sox,Boston Red Sox,0,4,0,1,0,0,1,4,.274,.396,.670,-0.047,0.96,0,0.00,-0.4,1,1,0,0,0,0,906
58,A.Benintendi,Chicago White Sox,Boston Red Sox,0,3,0,1,0,1,1,4,.282,.374,.656,-0.030,1.04,0,0.00,-0.1,1,1,0,0,0,1,906
59,A.Vaughn,Chicago White Sox,Boston Red Sox,0,3,0,0,0,1,1,4,.292,.390,.682,-0.065,1.01,0,0.00,-0.5,0,0,0,0,0,0,906
60,G.Sheets,Chicago White Sox,Boston Red Sox,0,3,0,0,0,1,1,4,.314,.363,.677,-0.037,1.16,0,0.00,-0.5,0,0,0,0,0,0,906
61,L.Sosa,Chicago White Sox,Boston Red Sox,0,4,1,1,0,0,1,4,.253,.300,.554,-0.112,1.37,0,0.00,-0.7,2,-9,10,0,0,2,906
62,D.Fletcher,Chicago White Sox,Boston Red Sox,0,4,0,0,0,0,1,4,.261,.273,.534,-0.074,0.90,0,0.00,-0.6,0,0,0,0,0,0,906
63,C.Robinson,Chicago White Sox,Boston Red Sox,0,4,0,1,0,0,0,4,.182,.163,.345,-0.099,0.96,0,0.00,-0.8,1,1,0,0,0,1,906
64,J.Amaya,Chicago White Sox,Boston Red Sox,0,3,0,1,1,0,1,3,.304,.318,.623,0.038,1.13,0,0.00,0.5,2,1,0,0,0,1,906
65,J.Duran,Boston Red Sox,Chicago White Sox,1,4,0,0,0,0,1,4,.351,.521,.871,-0.080,0.79,-0.02,0.32,-0.8,0,0,0,0,0,0,906
66,R.Devers,Boston Red Sox,Chicago White Sox,1,4,0,2,0,0,0,4,.355,.544,.899,0.011,0.67,0.00,0.28,0.3,2,2,0,0,0,2,906
67,T.O'Neill,Boston Red Sox,Chicago White Sox,1,3,0,0,0,1,1,4,.346,.511,.857,-0.039,0.85,-0.01,0.35,-0.4,0,0,0,0,0,0,906
68,W.Abreu,Boston Red Sox,Chicago White Sox,1,3,1,0,0,0,1,4,.331,.488,.819,-0.026,1.08,-0.01,0.45,-0.5,1,0,0,0,0,0,906
69,M.Yoshida,Boston Red Sox,Chicago White Sox,1,2,0,0,0,0,0,4,.355,.417,.772,0.045,1.10,0.01,0.46,0.1,0,0,0,0,0,0,906
70,T.Casas,Boston Red Sox,Chicago White Sox,1,4,0,1,1,0,1,4,.347,.440,.787,0.051,1.22,0.01,0.50,0.4,2,1,0,0,0,1,906
71,C.Wong,Boston Red Sox,Chicago White Sox,1,3,0,0,0,0,0,3,.335,.422,.757,-0.118,1.44,-0.03,0.59,-1.0,0,0,0,0,0,0,906
72,E.Valdez,Boston Red Sox,Chicago White Sox,1,2,1,1,0,1,0,3,.285,.394,.679,-0.050,1.30,-0.01,0.54,-0.5,2,1,0,0,0,1,906
73,C.Rafaela,Boston Red Sox,Chicago White Sox,1,3,1,1,2,0,1,3,.282,.407,.690,0.229,1.36,0.06,0.56,1.3,4,-14,0,0,15,4,906
74,K.Schwarber,Philadelphia Phillies,Miami Marlins,0,5,3,2,3,1,0,6,.371,.486,.857,0.071,0.31,0.04,0.29,2.6,8,-31,0,0,33,5,906
75,T.Turner,Philadelphia Phillies,Miami Marlins,0,5,3,3,3,1,0,6,.347,.467,.814,0.131,0.39,0.07,0.36,2.2,9,-35,22,0,16,7,906
76,B.Harper,Philadelphia Phillies,Miami Marlins,0,5,2,3,2,0,1,5,.373,.521,.894,0.103,0.45,0.06,0.42,2.0,7,-32,35,0,0,4,906
77,E.Sosa,Philadelphia Phillies,Miami Marlins,0,0,1,0,0,0,0,1,.319,.437,.756,0.000,0.00,0,0.00,0.4,1,0,0,0,0,0,906
78,N.Castellanos,Philadelphia Phillies,Miami Marlins,0,5,0,1,0,0,1,5,.301,.413,.714,-0.004,0.39,-0.00,0.37,-0.5,1,1,0,0,0,1,906
79,C.Stevenson,Philadelphia Phillies,Miami Marlins,0,1,1,1,0,0,0,1,.385,.364,.748,0.000,0.00,0,0.00,1.1,2,0,1,0,0,2,906
80,B.Stott,Philadelphia Phillies,Miami Marlins,0,5,0,2,2,0,0,6,.319,.367,.686,0.045,0.29,0.03,0.27,-0.1,4,2,0,0,0,2,906
81,J.Realmuto,Philadelphia Phillies,Miami Marlins,0,2,0,2,2,0,0,2,.322,.425,.747,0.074,0.86,0.04,0.81,1.6,4,2,0,0,0,0,906
82,G.Stubbs,Philadelphia Phillies,Miami Marlins,0,3,0,0,1,0,3,4,.297,.269,.566,-0.005,0.04,-0.00,0.04,-0.7,1,0,0,0,0,0,906
83,B.Marsh,Philadelphia Phillies,Miami Marlins,0,4,1,1,0,0,2,4,.334,.426,.760,-0.034,0.37,-0.02,0.34,-0.8,2,-14,15,0,0,2,906
84,W.Wilson,Philadelphia Phillies,Miami Marlins,0,2,0,1,0,0,1,2,.364,.574,.937,0.000,0.00,0,0.00,-0.1,1,1,0,0,0,1,906
85,K.Clemens,Philadelphia Phillies,Miami Marlins,0,6,2,3,1,0,0,6,.301,.544,.846,-0.014,0.20,-0.01,0.19,0.9,6,-5,8,0,0,4,906
86,J.Rojas,Philadelphia Phillies,Miami Marlins,0,5,3,3,2,0,1,5,.281,.313,.594,0.050,0.20,0.03,0.18,2.5,8,-7,10,0,0,6,906
87,X.Edwards,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,0,4,.402,.405,.807,-0.030,0.29,0,0.00,-1.1,0,0,0,0,0,0,906
88,C.Norby,Miami Marlins,Philadelphia Phillies,1,4,1,1,0,0,2,4,.307,.510,.817,-0.007,0.20,0,0.00,-0.3,2,1,0,0,0,1,906
89,J.Burger,Miami Marlins,Philadelphia Phillies,1,2,0,0,0,1,0,3,.303,.459,.762,0.004,0.24,0,0.00,0.2,0,0,0,0,0,0,906
90,D.Hensley,Miami Marlins,Philadelphia Phillies,1,0,1,0,0,1,0,1,.304,.333,.638,0.000,0.00,0,0.00,0.4,1,0,0,0,0,0,906
91,J.Sanchez,Miami Marlins,Philadelphia Phillies,1,3,0,0,0,0,2,3,.299,.420,.718,-0.025,0.34,0,0.00,-1.0,0,0,0,0,0,0,906
92,J.Bride,Miami Marlins,Philadelphia Phillies,1,1,0,0,0,0,0,1,.348,.392,.740,0.000,0.00,0,0.00,-0.4,0,0,0,0,0,0,906
93,O.Lopez,Miami Marlins,Philadelphia Phillies,1,4,0,3,1,0,1,4,.289,.333,.623,0.025,0.18,0,0.00,1.7,4,-14,17,0,0,4,906
94,G.Conine,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,4,4,.281,.467,.748,-0.030,0.24,0,0.00,-1.5,0,0,0,0,0,0,906
95,K.Stowers,Miami Marlins,Philadelphia Phillies,1,3,0,0,0,1,2,4,.268,.333,.601,-0.011,0.11,0,0.00,-0.4,0,0,0,0,0,0,906
96,C.Pache,Miami Marlins,Philadelphia Phillies,1,4,0,1,1,0,2,4,.273,.277,.550,-0.007,0.07,0,0.00,0.4,2,1,0,0,0,1,906
97,J.Pereda,Miami Marlins,Philadelphia Phillies,1,3,0,0,0,0,0,4,.222,.176,.399,-0.004,0.04,0,0.00,-0.8,0,0,0,0,0,0,906
98,J.India,Cincinnati Reds,New York Mets,0,2,1,0,0,1,1,4,.352,.396,.749,0.035,0.96,0,0.01,0.3,1,0,0,0,0,0,906
99,E.De,Cincinnati Reds,New York Mets,0,4,1,1,2,0,1,4,.344,.481,.825,0.043,1.62,0,0.01,0.7,4,-22,0,0,23,4,906
100,T.Stephenson,Cincinnati Reds,New York Mets,0,4,0,0,0,0,3,4,.339,.463,.802,-0.114,1.15,-0.00,0.01,-0.7,0,0,0,0,0,0,906
101,S.Steer,Cincinnati Reds,New York Mets,0,3,1,1,0,1,1,4,.326,.414,.741,0.044,1.13,0,0.01,0.5,2,1,0,0,0,1,906
102,T.France,Cincinnati Reds,New York Mets,0,4,0,0,0,0,3,4,.323,.384,.707,-0.206,1.97,-0.00,0.01,-1.2,0,0,0,0,0,0,906
103,T.Friedl,Cincinnati Reds,New York Mets,0,4,1,1,2,0,1,4,.301,.387,.688,0.110,1.82,0.00,0.01,0.7,4,-10,0,0,11,4,906
104,S.Espinal,Cincinnati Reds,New York Mets,0,4,0,0,0,0,2,4,.309,.391,.701,-0.175,1.70,-0.00,0.01,-0.8,0,0,0,0,0,0,906
105,A.Rosario,Cincinnati Reds,New York Mets,0,3,0,0,0,0,3,3,.318,.396,.714,-0.077,1.02,0,0.01,-0.5,0,0,0,0,0,0,906
106,J.Fraley,Cincinnati Reds,New York Mets,0,3,0,0,0,0,0,3,.326,.379,.705,-0.078,1.04,-0.00,0.01,-0.5,0,0,0,0,0,0,906
107,F.Lindor,New York Mets,Cincinnati Reds,1,5,1,1,0,0,1,5,.342,.498,.840,-0.187,1.58,-0.15,2.17,-1.1,2,1,0,0,0,1,906
108,B.Nimmo,New York Mets,Cincinnati Reds,1,5,1,1,0,0,2,5,.341,.401,.742,-0.159,1.53,-0.13,2.11,-0.9,2,1,0,0,0,1,906
109,M.Vientos,New York Mets,Cincinnati Reds,1,5,2,3,4,0,0,5,.342,.563,.905,0.362,1.46,0.30,2.00,3.0,9,-21,0,0,24,9,906
110,P.Alonso,New York Mets,Cincinnati Reds,1,4,1,1,0,0,1,4,.323,.469,.792,-0.082,1.27,-0.07,1.75,-0.6,2,-29,30,0,0,2,906
111,J.Winker,New York Mets,Cincinnati Reds,1,1,0,0,0,0,1,2,.368,.429,.797,0.007,0.40,0.01,0.56,0.0,0,0,0,0,0,0,906
112,J.Iglesias,New York Mets,Cincinnati Reds,1,2,1,1,1,0,0,2,.361,.435,.797,0.134,1.84,0.11,2.54,0.8,3,1,0,0,0,1,906
113,J.Martinez,New York Mets,Cincinnati Reds,1,4,0,1,1,0,1,4,.335,.439,.774,0.027,1.04,0.02,1.43,0.3,2,1,0,0,0,0,906
114,S.Marte,New York Mets,Cincinnati Reds,1,4,0,1,0,0,1,4,.317,.399,.716,-0.055,0.78,-0.05,1.07,-0.3,1,1,0,0,0,1,906
115,J.McNeil,New York Mets,Cincinnati Reds,1,1,0,0,0,0,0,2,.308,.384,.692,0.025,0.57,0.02,0.79,0.2,0,0,0,0,0,0,906
116,H.Bader,New York Mets,Cincinnati Reds,1,2,0,0,0,0,2,2,.288,.376,.664,-0.081,1.59,-0.07,2.19,-0.7,0,0,0,0,0,0,906
117,F.Alvarez,New York Mets,Cincinnati Reds,1,2,0,0,0,1,1,4,.300,.366,.666,0.047,1.36,0.04,1.88,0.2,0,0,0,0,0,0,906
118,G.Springer,Toronto Blue Jays,Atlanta Braves,0,5,0,1,0,0,1,5,.302,.379,.682,-0.031,1.28,0,0.01,-0.0,1,1,0,0,0,1,906
119,D.Varsho,Toronto Blue Jays,Atlanta Braves,0,3,0,0,0,1,1,4,.296,.417,.713,-0.068,1.21,0,0.01,-0.5,0,0,0,0,0,0,906
120,V.Guerrero,Toronto Blue Jays,Atlanta Braves,0,4,0,1,1,0,1,4,.399,.561,.960,-0.011,1.41,0,0.01,-0.0,2,1,0,0,0,0,906
121,A.Kirk,Toronto Blue Jays,Atlanta Braves,0,4,0,1,0,0,1,4,.313,.348,.660,0.003,1.26,0,0.01,-0.1,1,1,0,0,0,1,906
122,E.Clement,Toronto Blue Jays,Atlanta Braves,0,4,0,1,0,0,1,4,.282,.416,.698,-0.067,1.33,-0.00,0.01,-0.4,1,1,0,0,0,1,906
123,W.Wagner,Toronto Blue Jays,Atlanta Braves,0,4,0,0,0,0,2,4,.329,.485,.814,-0.159,1.66,-0.00,0.02,-1.3,0,0,0,0,0,0,906
124,L.Jimenez,Toronto Blue Jays,Atlanta Braves,0,2,0,0,0,0,1,3,.327,.388,.716,-0.081,1.33,-0.00,0.02,-0.7,0,0,0,0,0,0,906
125,S.Horwitz,Toronto Blue Jays,Atlanta Braves,0,1,0,0,0,0,1,1,.349,.418,.767,-0.025,0.98,0,0.01,-0.2,0,0,0,0,0,0,906
126,D.Schneider,Toronto Blue Jays,Atlanta Braves,0,3,0,0,0,0,0,3,.286,.335,.622,-0.095,1.15,-0.00,0.01,-0.8,0,0,0,0,0,0,906
127,J.Loperfido,Toronto Blue Jays,Atlanta Braves,0,1,0,1,0,0,0,1,.272,.369,.641,0.026,0.45,0,0.01,0.2,1,-8,9,0,0,2,906
128,N.Lukes,Toronto Blue Jays,Atlanta Braves,0,4,1,2,0,0,2,4,.556,.667,1.222,0.024,1.06,0,0.01,0.2,3,2,0,0,0,2,906
129,M.Harris,Atlanta Braves,Toronto Blue Jays,1,4,0,1,1,0,0,4,.289,.369,.658,-0.001,0.80,-0.00,1.04,-0.1,2,1,0,0,0,1,906
130,W.Merrifield,Atlanta Braves,Toronto Blue Jays,1,2,0,0,0,1,0,3,.313,.315,.627,-0.037,0.81,-0.03,1.05,-0.4,0,0,0,0,0,0,906
131,L.Williams,Atlanta Braves,Toronto Blue Jays,1,1,0,0,0,0,1,1,.243,.212,.455,-0.006,0.23,-0.01,0.30,-0.1,0,0,0,0,0,0,906
132,M.Ozuna,Atlanta Braves,Toronto Blue Jays,1,3,0,2,0,1,1,4,.382,.571,.952,0.017,0.53,0.01,0.69,0.5,2,2,0,0,0,2,906
133,M.Olson,Atlanta Braves,Toronto Blue Jays,1,4,0,0,0,0,1,4,.310,.436,.746,-0.077,0.73,-0.06,0.95,-1.5,0,0,0,0,0,0,906
134,J.Soler,Atlanta Braves,Toronto Blue Jays,1,2,1,1,0,1,0,3,.329,.414,.743,0.060,0.70,0.05,0.91,0.8,2,-25,26,0,0,2,906
135,E.White,Atlanta Braves,Toronto Blue Jays,1,1,0,0,0,0,1,1,.308,.500,.808,-0.008,0.33,-0.01,0.43,-0.3,0,0,0,0,0,0,906
136,T.d'Arnaud,Atlanta Braves,Toronto Blue Jays,1,4,1,1,0,0,1,4,.305,.457,.763,0.012,0.71,0.01,0.92,-0.2,2,1,0,0,0,1,906
137,J.Kelenic,Atlanta Braves,Toronto Blue Jays,1,3,1,1,1,0,0,3,.283,.395,.678,0.108,1.04,0.08,1.35,1.1,3,1,0,0,0,1,906
138,O.Arcia,Atlanta Braves,Toronto Blue Jays,1,3,0,0,0,0,3,3,.276,.363,.640,-0.091,0.92,-0.07,1.18,-1.3,0,0,0,0,0,0,906
139,G.Urshela,Atlanta Braves,Toronto Blue Jays,1,3,0,1,1,0,0,3,.289,.337,.627,0.040,0.72,0.03,0.93,0.4,2,1,0,0,0,1,906
140,T.Ward,Los Angeles Angels,Texas Rangers,0,4,0,1,0,1,1,5,.315,.425,.740,0.087,0.87,0,0.00,0.4,1,1,0,0,0,1,906
141,Z.Neto,Los Angeles Angels,Texas Rangers,0,4,0,0,0,0,1,4,.323,.444,.767,-0.135,1.22,0,0.00,-1.7,0,0,0,0,0,0,906
142,N.Schanuel,Los Angeles Angels,Texas Rangers,0,4,0,1,1,0,0,4,.336,.358,.694,0.046,0.81,0,0.00,0.3,2,1,0,0,0,1,906
143,A.Rendon,Los Angeles Angels,Texas Rangers,0,4,1,0,0,0,0,4,.308,.270,.577,-0.018,0.55,0,0.00,-0.3,1,0,0,0,0,0,906
144,M.Moniak,Los Angeles Angels,Texas Rangers,0,4,1,1,0,0,0,4,.274,.400,.674,0.022,0.68,0,0.00,0.4,2,1,0,0,0,1,906
145,L.O'Hoppe,Los Angeles Angels,Texas Rangers,0,4,1,1,3,0,0,4,.299,.413,.712,0.049,0.53,0,0.00,1.3,5,-18,0,0,19,4,906
146,J.Adell,Los Angeles Angels,Texas Rangers,0,1,0,0,0,0,1,1,.280,.402,.682,-0.011,0.42,0,0.00,-0.1,0,0,0,0,0,0,906
147,K.Pillar,Los Angeles Angels,Texas Rangers,0,1,0,0,0,1,0,2,.298,.392,.691,0.006,0.23,0,0.00,-0.1,0,0,0,0,0,0,906
148,J.Lopez,Los Angeles Angels,Texas Rangers,0,1,0,0,0,0,1,1,.000,.000,.000,-0.001,0.05,0,0.00,-0.2,0,0,0,0,0,0,906
149,B.Drury,Los Angeles Angels,Texas Rangers,0,4,1,2,0,0,0,4,.248,.223,.472,0.022,0.44,0,0.00,0.3,3,2,0,0,0,2,906
150,N.Kavadas,Los Angeles Angels,Texas Rangers,0,3,1,1,0,1,0,4,.184,.244,.428,0.085,0.62,0,0.00,0.6,2,1,0,0,0,1,906
151,M.Semien,Texas Rangers,Los Angeles Angels,1,4,0,1,0,0,0,4,.308,.383,.691,-0.048,0.94,-0.00,0.07,-0.3,1,1,0,0,0,1,906
152,W.Langford,Texas Rangers,Los Angeles Angels,1,4,1,1,0,0,2,4,.317,.385,.702,-0.052,0.90,-0.00,0.07,-0.4,2,1,0,0,0,1,906
153,J.Jung,Texas Rangers,Los Angeles Angels,1,4,0,1,0,0,2,4,.303,.445,.748,-0.019,0.82,-0.00,0.07,0.0,1,1,0,0,0,1,906
154,A.Garcia,Texas Rangers,Los Angeles Angels,1,3,0,0,1,0,3,4,.282,.397,.680,-0.088,0.99,-0.00,0.08,-0.8,1,0,0,0,0,0,906
155,N.Lowe,Texas Rangers,Los Angeles Angels,1,1,0,0,0,3,0,4,.354,.377,.731,0.042,0.68,0.00,0.06,0.4,0,0,0,0,0,0,906
156,E.Duran,Texas Rangers,Los Angeles Angels,1,4,0,1,0,0,2,4,.293,.319,.612,0.001,0.97,0,0.08,-0.2,1,1,0,0,0,1,906
