Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
V.Robles,Seattle Mariners,Detroit Tigers,0,4,0,1,0,0,1,4,0.331,0.367,0.699,0.006,0.93,0.0,1.02,-0.0,1,-7,8,0,0,0,815
J.Polanco,Seattle Mariners,Detroit Tigers,0,2,1,0,0,2,0,4,0.3,0.352,0.651,-0.02,1.1,-0.01,1.21,-0.1,1,0,0,0,0,0,815
R.Arozarena,Seattle Mariners,Detroit Tigers,0,3,0,0,0,1,1,4,0.333,0.396,0.729,-0.075,1.17,-0.05,1.28,-0.7,0,0,0,0,0,0,815
C.Raleigh,Seattle Mariners,Detroit Tigers,0,4,0,0,0,0,1,4,0.308,0.44,0.748,-0.126,1.24,-0.08,1.36,-1.3,0,0,0,0,0,0,815
L.Raley,Seattle Mariners,Detroit Tigers,0,2,0,0,0,1,1,4,0.296,0.421,0.717,0.028,0.99,0.02,1.09,0.4,0,0,0,0,0,0,815
J.Turner,Seattle Mariners,Detroit Tigers,0,3,0,0,1,1,1,4,0.348,0.366,0.713,-0.021,1.74,-0.01,1.91,0.3,1,0,0,0,0,0,815
D.Canzone,Seattle Mariners,Detroit Tigers,0,4,0,0,0,0,1,4,0.286,0.397,0.683,-0.159,1.59,-0.1,1.75,-1.3,0,0,0,0,0,0,815
D.Moore,Seattle Mariners,Detroit Tigers,0,3,0,0,0,0,1,4,0.312,0.381,0.693,-0.024,1.2,-0.01,1.31,-0.0,0,0,0,0,0,0,815
J.Rojas,Seattle Mariners,Detroit Tigers,0,3,0,0,0,0,1,3,0.313,0.346,0.659,-0.086,0.93,-0.06,1.02,-0.9,0,0,0,0,0,0,815
J.Malloy,Detroit Tigers,Seattle Mariners,1,4,0,0,0,0,2,4,0.306,0.395,0.701,-0.088,0.84,-0.01,0.09,-0.7,0,0,0,0,0,0,815
K.Carpenter,Detroit Tigers,Seattle Mariners,1,3,0,0,0,0,1,3,0.341,0.611,0.953,-0.066,0.86,-0.0,0.09,-0.5,0,0,0,0,0,0,815
C.Keith,Detroit Tigers,Seattle Mariners,1,3,0,0,0,0,1,3,0.302,0.378,0.68,-0.081,1.06,-0.01,0.11,-0.5,0,0,0,0,0,0,815
D.Dingler,Detroit Tigers,Seattle Mariners,1,3,0,0,0,0,1,3,0.241,0.407,0.649,-0.075,0.99,-0.01,0.11,-0.5,0,0,0,0,0,0,815
B.Madris,Detroit Tigers,Seattle Mariners,1,3,0,0,0,0,1,3,0.343,0.381,0.724,-0.077,1.0,-0.01,0.11,-0.5,0,0,0,0,0,0,815
P.Meadows,Detroit Tigers,Seattle Mariners,1,2,1,1,0,1,1,3,0.274,0.372,0.646,0.213,1.82,0.01,0.19,0.9,2,1,0,0,0,1,815
A.Ibanez,Detroit Tigers,Seattle Mariners,1,2,0,0,0,0,1,2,0.309,0.395,0.704,-0.071,1.44,-0.01,0.15,-0.5,0,0,0,0,0,0,815
Z.McKinstry,Detroit Tigers,Seattle Mariners,1,1,0,0,0,0,0,1,0.251,0.314,0.565,-0.117,3.21,-0.01,0.34,-0.4,0,0,0,0,0,0,815
A.Baddoo,Detroit Tigers,Seattle Mariners,1,3,0,0,0,0,1,3,0.22,0.301,0.521,-0.155,2.01,-0.01,0.21,-0.8,0,0,0,0,0,0,815
J.Baez,Detroit Tigers,Seattle Mariners,1,3,1,2,2,0,1,3,0.227,0.303,0.529,0.541,2.04,0.03,0.22,1.6,5,-4,0,0,6,5,815
D.Cameron,Oakland Athletics,New York Mets,0,2,1,1,0,1,0,3,0.279,0.371,0.65,0.021,0.75,0.0,0.0,0.4,2,1,0,0,0,1,815
L.Butler,Oakland Athletics,New York Mets,0,2,0,0,0,1,0,3,0.305,0.453,0.758,-0.045,1.3,0.0,0.0,-0.4,0,0,0,0,0,0,815
M.Andujar,Oakland Athletics,New York Mets,0,4,1,0,0,2,1,6,0.325,0.387,0.712,-0.082,1.12,0.0,0.0,-0.6,1,0,0,0,0,0,815
J.Bleday,Oakland Athletics,New York Mets,0,5,2,3,4,1,0,6,0.33,0.449,0.779,0.281,1.04,0.0,0.0,3.7,9,-12,0,0,15,6,815
S.Langeliers,Oakland Athletics,New York Mets,0,4,1,3,0,1,0,6,0.295,0.468,0.763,0.219,1.08,0.0,0.0,1.4,4,-12,15,0,0,4,815
T.Nevin,Oakland Athletics,New York Mets,0,4,0,2,1,2,1,6,0.309,0.349,0.658,0.061,1.58,0.0,0.0,0.5,3,-6,8,0,0,3,815
Z.Gelof,Oakland Athletics,New York Mets,0,3,1,0,0,2,1,5,0.267,0.367,0.634,-0.125,2.54,0.0,0.0,-1.4,1,0,0,0,0,0,815
A.Alvarez,Oakland Athletics,New York Mets,0,2,0,1,0,0,0,2,0.323,0.31,0.633,-0.002,0.7,0.0,0.0,0.2,1,1,0,0,0,1,815
S.Brown,Oakland Athletics,New York Mets,0,3,0,2,1,0,0,3,0.272,0.369,0.641,0.199,1.9,0.0,0.0,1.5,3,2,0,0,0,2,815
D.Hernaiz,Oakland Athletics,New York Mets,0,3,0,0,0,0,0,3,0.252,0.226,0.478,-0.096,1.12,0.0,0.0,-0.9,0,0,0,0,0,0,815
A.Toro,Oakland Athletics,New York Mets,0,1,0,0,0,1,0,2,0.291,0.353,0.644,-0.01,1.19,0.0,0.0,-0.1,0,0,0,0,0,0,815
