Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
G.Henderson,Baltimore Orioles,Tampa Bay Rays,0,5,3,3,1,0,1,5,0.375,0.599,0.974,0.169,0.82,0.1,0.82,1.4,7,-29,11,0,21,7,610
J.Westburg,Baltimore Orioles,Tampa Bay Rays,0,5,0,0,0,0,2,5,0.332,0.502,0.834,-0.152,1.02,-0.09,1.02,-1.7,0,0,0,0,0,0,610
R.O'Hearn,Baltimore Orioles,Tampa Bay Rays,0,4,0,3,3,0,1,4,0.344,0.489,0.832,0.335,1.11,0.2,1.1,2.9,6,-3,6,0,0,4,610
R.Mountcastle,Baltimore Orioles,Tampa Bay Rays,0,4,0,2,0,0,2,4,0.323,0.496,0.819,0.041,0.84,0.03,0.83,0.2,2,2,0,0,0,2,610
A.Santander,Baltimore Orioles,Tampa Bay Rays,0,4,0,0,0,0,1,4,0.301,0.472,0.772,-0.138,1.1,-0.08,1.09,-1.7,0,0,0,0,0,0,610
C.Cowser,Baltimore Orioles,Tampa Bay Rays,0,4,0,1,0,0,3,4,0.325,0.424,0.749,-0.041,0.72,-0.03,0.71,-0.4,1,1,0,0,0,1,610
R.Urias,Baltimore Orioles,Tampa Bay Rays,0,4,0,0,0,0,2,4,0.286,0.381,0.667,-0.064,0.63,-0.04,0.63,-0.7,0,0,0,0,0,0,610
C.Mullins,Baltimore Orioles,Tampa Bay Rays,0,4,0,0,0,0,1,4,0.222,0.31,0.532,-0.058,0.57,-0.03,0.57,-0.8,0,0,0,0,0,0,610
J.McCann,Baltimore Orioles,Tampa Bay Rays,0,3,2,2,1,1,1,4,0.224,0.326,0.551,0.168,0.71,0.1,0.71,1.5,5,0,0,0,2,5,610
Y.Diaz,Tampa Bay Rays,Baltimore Orioles,1,4,0,2,0,0,1,4,0.323,0.355,0.678,0.048,0.98,0.01,0.45,0.4,2,2,0,0,0,2,610
R.Arozarena,Tampa Bay Rays,Baltimore Orioles,1,4,0,0,0,0,0,4,0.284,0.32,0.604,-0.114,1.21,-0.03,0.56,-1.0,0,0,0,0,0,0,610
B.Lowe,Tampa Bay Rays,Baltimore Orioles,1,2,0,0,0,2,1,4,0.319,0.372,0.69,0.015,1.04,0.0,0.48,0.2,0,0,0,0,0,0,610
I.Paredes,Tampa Bay Rays,Baltimore Orioles,1,4,0,1,0,0,2,4,0.371,0.478,0.849,-0.019,1.16,-0.01,0.54,-0.4,1,1,0,0,0,1,610
A.Rosario,Tampa Bay Rays,Baltimore Orioles,1,3,0,1,0,1,1,4,0.316,0.413,0.729,-0.09,1.6,-0.03,0.74,-0.6,1,1,0,0,0,1,610
J.Siri,Tampa Bay Rays,Baltimore Orioles,1,4,0,0,0,0,3,4,0.272,0.346,0.618,-0.119,1.27,-0.03,0.59,-1.0,0,0,0,0,0,0,610
R.Palacios,Tampa Bay Rays,Baltimore Orioles,1,4,0,0,0,0,2,4,0.333,0.344,0.677,-0.09,1.06,-0.03,0.49,-0.8,0,0,0,0,0,0,610
J.Caballero,Tampa Bay Rays,Baltimore Orioles,1,4,1,0,0,0,0,4,0.308,0.357,0.666,-0.046,0.79,-0.01,0.36,-0.5,1,0,0,0,0,0,610
A.Jackson,Tampa Bay Rays,Baltimore Orioles,1,3,1,1,2,0,0,3,0.096,0.143,0.239,0.174,0.96,0.05,0.44,1.5,4,0,0,0,1,4,610
