Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
S.Frelick,Milwaukee Brewers,Pittsburgh Pirates,0,3,1,0,0,1,1,4,0.354,0.302,0.656,-0.049,1.05,-0.04,1.28,-0.3,1,0,0,0,0,0,425
G.Sanchez,Milwaukee Brewers,Pittsburgh Pirates,0,1,1,1,2,0,0,1,0.231,0.459,0.69,0.483,2.86,0.35,3.49,1.8,4,-2,0,0,3,4,425
W.Contreras,Milwaukee Brewers,Pittsburgh Pirates,0,4,3,2,1,1,0,5,0.446,0.573,1.019,0.173,1.21,0.13,1.47,1.8,6,-3,0,0,5,5,425
W.Adames,Milwaukee Brewers,Pittsburgh Pirates,0,3,1,0,0,2,2,5,0.37,0.436,0.807,-0.028,1.49,-0.02,1.82,-0.4,1,0,0,0,0,0,425
J.Bauers,Milwaukee Brewers,Pittsburgh Pirates,0,5,0,2,1,0,2,5,0.222,0.314,0.536,0.054,1.51,0.04,1.84,1.1,3,2,0,0,0,2,425
R.Hoskins,Milwaukee Brewers,Pittsburgh Pirates,0,5,0,3,2,0,1,5,0.32,0.452,0.772,0.24,1.9,0.18,2.32,1.4,5,-1,4,0,0,4,425
O.Dunn,Milwaukee Brewers,Pittsburgh Pirates,0,5,0,1,1,0,2,5,0.254,0.321,0.576,-0.171,1.9,-0.12,2.32,-0.9,2,1,0,0,0,1,425
B.Perkins,Milwaukee Brewers,Pittsburgh Pirates,0,3,1,2,0,1,1,5,0.437,0.475,0.911,0.187,1.66,0.14,2.02,1.4,3,2,0,0,0,2,425
B.Turang,Milwaukee Brewers,Pittsburgh Pirates,0,3,0,1,0,0,0,3,0.379,0.462,0.841,-0.037,1.41,-0.03,1.73,-0.2,1,1,0,0,0,1,425
J.Ortiz,Milwaukee Brewers,Pittsburgh Pirates,0,2,0,0,0,0,0,2,0.351,0.306,0.657,-0.15,1.84,-0.11,2.25,-2.1,0,0,0,0,0,0,425
J.Wiemer,Milwaukee Brewers,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0.2,0.143,0.343,-0.205,1.86,-0.15,2.27,-1.4,0,0,0,0,0,0,425
A.McCutchen,Pittsburgh Pirates,Milwaukee Brewers,1,4,0,0,0,1,3,5,0.311,0.385,0.695,-0.111,1.62,-0.07,1.63,-1.4,0,0,0,0,0,0,425
B.Reynolds,Pittsburgh Pirates,Milwaukee Brewers,1,5,1,2,0,0,1,5,0.387,0.41,0.797,-0.145,1.78,-0.09,1.79,-0.7,3,2,0,0,0,2,425
R.Tellez,Pittsburgh Pirates,Milwaukee Brewers,1,2,1,0,0,1,2,3,0.275,0.225,0.5,-0.013,1.06,-0.01,1.06,-0.0,1,0,0,0,0,0,425
C.Joe,Pittsburgh Pirates,Milwaukee Brewers,1,2,0,1,0,0,0,2,0.386,0.458,0.844,-0.008,1.54,-0.01,1.54,0.4,1,1,0,0,0,1,425
J.Bart,Pittsburgh Pirates,Milwaukee Brewers,1,4,2,1,3,1,0,5,0.429,0.739,1.168,0.117,1.19,0.07,1.2,1.0,6,-2,0,0,3,4,425
J.Suwinski,Pittsburgh Pirates,Milwaukee Brewers,1,4,1,1,1,1,0,5,0.269,0.305,0.574,0.136,0.82,0.08,0.82,0.8,3,-3,4,0,0,2,425
J.Triolo,Pittsburgh Pirates,Milwaukee Brewers,1,4,0,1,1,0,0,4,0.295,0.262,0.557,0.054,1.15,0.03,1.15,0.0,2,1,0,0,0,1,425
O.Cruz,Pittsburgh Pirates,Milwaukee Brewers,1,2,0,1,0,2,1,4,0.299,0.364,0.663,0.202,1.18,0.12,1.18,1.0,1,-2,3,0,0,2,425
M.A.,Pittsburgh Pirates,Milwaukee Brewers,1,2,0,0,0,1,1,4,0.294,0.306,0.601,-0.108,1.61,-0.07,1.62,-0.5,0,0,0,0,0,0,425
A.Williams,Pittsburgh Pirates,Milwaukee Brewers,1,4,0,1,0,0,1,4,0.364,0.484,0.848,-0.128,1.71,-0.08,1.71,-0.4,1,1,0,0,0,1,425
K.Schwarber,Philadelphia Phillies,Cincinnati Reds,0,4,0,0,1,0,3,5,0.305,0.378,0.683,-0.013,0.52,-0.01,0.58,-0.7,1,0,0,0,0,0,425
T.Turner,Philadelphia Phillies,Cincinnati Reds,0,5,1,3,0,0,0,5,0.388,0.477,0.865,0.045,0.25,0.03,0.27,0.3,4,-6,9,0,0,4,425
B.Harper,Philadelphia Phillies,Cincinnati Reds,0,3,1,2,2,1,0,4,0.347,0.488,0.835,0.099,0.62,0.07,0.7,1.6,5,-3,0,0,5,5,425
A.Bohm,Philadelphia Phillies,Cincinnati Reds,0,4,0,1,0,0,1,4,0.423,0.556,0.979,-0.034,0.47,-0.02,0.53,-0.7,1,-8,9,0,0,2,425
J.Realmuto,Philadelphia Phillies,Cincinnati Reds,0,3,0,1,0,0,1,4,0.283,0.365,0.647,-0.039,0.42,-0.03,0.47,-0.4,1,1,0,0,0,0,425
B.Marsh,Philadelphia Phillies,Cincinnati Reds,0,4,1,1,0,0,0,4,0.313,0.514,0.826,-0.012,0.28,-0.01,0.32,-0.4,2,1,0,0,0,1,425
N.Castellanos,Philadelphia Phillies,Cincinnati Reds,0,4,1,1,0,0,0,4,0.233,0.198,0.431,0.02,0.44,0.01,0.5,-0.4,2,1,0,0,0,1,425
B.Stott,Philadelphia Phillies,Cincinnati Reds,0,4,1,2,2,0,1,4,0.301,0.315,0.616,0.185,0.57,0.12,0.64,2.1,5,1,0,1,0,4,425
J.Rojas,Philadelphia Phillies,Cincinnati Reds,0,4,0,0,0,0,0,4,0.311,0.309,0.62,-0.058,0.38,-0.04,0.43,-1.2,0,0,0,0,0,0,425
W.Benson,Cincinnati Reds,Philadelphia Phillies,1,3,0,0,0,1,3,4,0.29,0.415,0.705,-0.066,0.86,-0.04,0.91,-0.9,0,0,0,0,0,0,425
E.De,Cincinnati Reds,Philadelphia Phillies,1,2,0,0,0,2,0,4,0.416,0.635,1.051,-0.029,0.82,-0.02,0.86,-0.5,0,0,0,0,0,0,425
S.Steer,Cincinnati Reds,Philadelphia Phillies,1,3,0,0,0,1,1,4,0.374,0.449,0.823,-0.085,0.92,-0.05,0.97,-1.2,0,0,0,0,0,0,425
C.Encarnacion-Strand,Cincinnati Reds,Philadelphia Phillies,1,4,0,0,0,0,2,4,0.22,0.326,0.546,-0.062,0.58,-0.04,0.61,-1.0,0,0,0,0,0,0,425
N.Martini,Cincinnati Reds,Philadelphia Phillies,1,4,0,1,0,0,1,4,0.226,0.407,0.633,-0.038,0.46,-0.02,0.48,-0.3,1,1,0,0,0,1,425
J.India,Cincinnati Reds,Philadelphia Phillies,1,4,0,0,0,0,2,4,0.311,0.219,0.53,-0.034,0.31,-0.02,0.33,-0.7,0,0,0,0,0,0,425
J.Candelario,Cincinnati Reds,Philadelphia Phillies,1,3,0,0,0,1,2,4,0.287,0.351,0.639,0.006,0.45,0.0,0.47,-0.2,0,0,0,0,0,0,425
S.Espinal,Cincinnati Reds,Philadelphia Phillies,1,3,0,1,0,0,0,3,0.283,0.294,0.577,0.055,0.75,0.03,0.79,0.5,1,1,0,0,0,1,425
L.Maile,Cincinnati Reds,Philadelphia Phillies,1,3,0,1,0,0,2,3,0.25,0.25,0.5,-0.055,0.76,-0.03,0.81,-0.5,1,1,0,0,0,1,425
J.Duran,Boston Red Sox,Cleveland Guardians,0,5,0,1,1,0,3,5,0.32,0.364,0.683,-0.071,1.49,-0.04,1.58,-0.8,2,1,0,0,0,1,425
R.Devers,Boston Red Sox,Cleveland Guardians,0,5,1,3,0,0,1,5,0.382,0.491,0.874,0.016,0.98,0.01,1.05,0.6,4,3,0,0,0,3,425
R.Refsnyder,Boston Red Sox,Cleveland Guardians,0,5,1,2,1,0,1,5,0.478,0.857,1.335,0.074,1.08,0.05,1.15,1.5,4,1,0,1,0,4,425
W.Abreu,Boston Red Sox,Cleveland Guardians,0,3,0,0,1,0,0,4,0.389,0.516,0.905,-0.145,1.46,-0.09,1.55,-1.2,1,0,0,0,0,0,425
P.Reyes,Boston Red Sox,Cleveland Guardians,0,1,0,0,0,1,1,2,0.224,0.204,0.428,0.024,0.76,0.01,0.81,0.2,0,0,0,0,0,0,425
M.Yoshida,Boston Red Sox,Cleveland Guardians,0,1,0,0,0,0,0,1,0.317,0.342,0.66,-0.032,2.14,-0.02,2.28,-0.3,0,0,0,0,0,0,425
C.Wong,Boston Red Sox,Cleveland Guardians,0,1,0,0,0,0,0,1,0.379,0.655,1.034,-0.031,1.25,-0.02,1.33,-0.2,0,0,0,0,0,0,425
B.Dalbec,Boston Red Sox,Cleveland Guardians,0,2,0,1,0,0,1,2,0.143,0.103,0.245,-0.024,0.94,-0.01,0.99,-0.2,1,1,0,0,0,1,425
E.Valdez,Boston Red Sox,Cleveland Guardians,0,2,0,0,0,0,2,2,0.177,0.25,0.427,-0.079,1.39,-0.05,1.48,-0.7,0,0,0,0,0,0,425
D.Hamilton,Boston Red Sox,Cleveland Guardians,0,3,1,1,0,0,0,4,0.275,0.306,0.581,0.07,1.35,0.04,1.44,0.8,2,1,0,0,0,1,425
R.McGuire,Boston Red Sox,Cleveland Guardians,0,3,1,2,0,1,1,4,0.339,0.412,0.751,0.146,1.39,0.09,1.48,1.5,3,2,0,0,0,2,425
C.Rafaela,Boston Red Sox,Cleveland Guardians,0,4,0,0,1,0,2,4,0.204,0.279,0.483,-0.189,1.71,-0.12,1.82,-1.7,1,0,0,0,0,0,425
S.Kwan,Cleveland Guardians,Boston Red Sox,1,3,1,1,0,1,0,4,0.382,0.452,0.834,-0.069,0.84,-0.05,1.03,-0.5,2,1,0,0,0,1,425
T.Freeman,Cleveland Guardians,Boston Red Sox,1,2,1,1,0,2,0,4,0.308,0.397,0.705,0.018,0.91,0.01,1.1,0.1,2,1,0,0,0,1,425
J.Ramirez,Cleveland Guardians,Boston Red Sox,1,4,2,3,4,0,0,4,0.271,0.471,0.742,0.394,1.2,0.29,1.46,4.9,9,-2,0,0,5,6,425
J.Naylor,Cleveland Guardians,Boston Red Sox,1,3,0,0,0,1,0,4,0.366,0.557,0.923,-0.046,0.93,-0.03,1.13,-0.6,0,0,0,0,0,0,425
D.Fry,Cleveland Guardians,Boston Red Sox,1,2,0,0,0,2,0,4,0.46,0.457,0.917,-0.065,0.76,-0.05,0.93,-0.7,0,0,0,0,0,0,425
A.Gimenez,Cleveland Guardians,Boston Red Sox,1,4,0,0,0,0,1,4,0.33,0.333,0.664,-0.077,0.58,-0.06,0.71,-1.5,0,0,0,0,0,0,425
W.Brennan,Cleveland Guardians,Boston Red Sox,1,4,1,2,1,0,0,4,0.31,0.453,0.763,0.108,0.35,0.08,0.43,0.8,4,-5,4,0,3,6,425
G.Arias,Cleveland Guardians,Boston Red Sox,1,3,1,0,0,0,0,4,0.308,0.44,0.748,-0.011,0.57,-0.01,0.7,-0.3,1,0,0,0,0,0,425
B.Rocchio,Cleveland Guardians,Boston Red Sox,1,3,0,1,0,0,1,3,0.28,0.301,0.582,0.005,0.79,0.0,0.96,-0.1,1,1,0,0,0,1,425
