Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
A.Bregman,Houston Astros,Toronto Blue Jays,0,4,1,2,0,0,0,4,0.309,0.401,0.711,0.0,0.76,0.0,0.62,0.1,3,-15,17,0,0,0,701
J.Meyers,Houston Astros,Toronto Blue Jays,0,4,0,0,0,0,3,4,0.322,0.43,0.753,-0.094,0.93,-0.05,0.76,-1.0,0,0,0,0,0,0,701
Y.Alvarez,Houston Astros,Toronto Blue Jays,0,3,1,1,2,1,0,4,0.372,0.528,0.9,0.136,0.67,0.07,0.55,1.9,4,-16,0,0,17,4,701
Y.Diaz,Houston Astros,Toronto Blue Jays,0,4,0,0,0,0,0,4,0.303,0.415,0.718,-0.132,0.93,-0.07,0.76,-1.4,0,0,0,0,0,0,701
J.Singleton,Houston Astros,Toronto Blue Jays,0,3,0,0,0,1,3,4,0.33,0.348,0.678,-0.026,0.52,-0.01,0.42,-0.3,0,0,0,0,0,0,701
J.Pena,Houston Astros,Toronto Blue Jays,0,3,1,1,1,0,0,3,0.32,0.385,0.705,0.121,0.63,0.06,0.51,0.7,3,-5,0,0,6,4,701
M.Dubon,Houston Astros,Toronto Blue Jays,0,3,0,0,0,0,1,3,0.311,0.403,0.714,-0.058,0.77,-0.03,0.63,-0.6,0,0,0,0,0,0,701
T.Cabbage,Houston Astros,Toronto Blue Jays,0,3,0,0,0,0,1,3,0.296,0.423,0.719,-0.057,0.77,-0.03,0.63,-0.5,0,0,0,0,0,0,701
C.McCormick,Houston Astros,Toronto Blue Jays,0,3,0,0,0,0,1,3,0.273,0.331,0.604,-0.04,0.53,-0.02,0.44,-0.3,0,0,0,0,0,0,701
B.Bichette,Toronto Blue Jays,Houston Astros,1,3,0,0,0,1,1,4,0.287,0.332,0.619,-0.107,1.77,-0.02,0.45,-0.6,0,0,0,0,0,0,701
S.Horwitz,Toronto Blue Jays,Houston Astros,1,4,0,1,0,0,0,4,0.452,0.466,0.918,0.144,1.81,0.02,0.46,0.1,1,-2,3,0,0,2,701
J.Turner,Toronto Blue Jays,Houston Astros,1,3,0,0,0,0,2,4,0.354,0.374,0.728,-0.055,1.68,-0.01,0.43,-0.3,0,0,0,0,0,0,701
