Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
X.Edwards,Miami Marlins,New York Mets,0,2,0,1,0,2,0,4,0.435,0.427,0.862,-0.046,1.86,0.0,0.0,-0.3,1,1,0,0,0,1,818
J.Burger,Miami Marlins,New York Mets,0,4,0,0,0,0,3,4,0.303,0.477,0.78,-0.132,1.4,0.0,0.0,-0.9,0,0,0,0,0,0,818
J.Bride,Miami Marlins,New York Mets,0,3,1,1,0,1,0,4,0.368,0.449,0.817,-0.002,1.11,0.0,0.0,0.0,2,1,0,0,0,1,818
J.Sanchez,Miami Marlins,New York Mets,0,3,0,0,0,1,1,4,0.291,0.411,0.702,-0.048,1.3,0.0,0.0,-0.5,0,0,0,0,0,0,818
D.Hill,Miami Marlins,New York Mets,0,4,1,2,1,0,1,4,0.282,0.429,0.71,0.39,2.0,0.0,0.0,1.5,4,2,0,0,0,2,818
E.Rivera,Miami Marlins,New York Mets,0,4,0,2,0,0,0,4,0.294,0.269,0.563,0.059,1.24,0.0,0.0,-0.0,2,2,0,0,0,2,818
K.Stowers,Miami Marlins,New York Mets,0,4,0,0,0,0,0,4,0.223,0.261,0.485,-0.129,1.24,0.0,0.0,-1.1,0,0,0,0,0,0,818
O.Lopez,Miami Marlins,New York Mets,0,4,1,2,0,0,1,4,0.27,0.316,0.585,0.103,1.09,0.0,0.0,0.8,3,1,0,1,0,4,818
N.Fortes,Miami Marlins,New York Mets,0,3,0,0,1,0,1,4,0.242,0.29,0.532,-0.118,1.31,0.0,0.0,-0.8,1,0,0,0,0,0,818
F.Lindor,New York Mets,Miami Marlins,1,5,0,1,1,0,1,5,0.337,0.469,0.806,-0.07,2.74,-0.04,2.71,-0.1,2,1,0,0,0,1,818
M.Vientos,New York Mets,Miami Marlins,1,5,0,1,0,0,3,5,0.338,0.551,0.889,-0.289,2.51,-0.17,2.48,-1.0,1,1,0,0,0,1,818
B.Nimmo,New York Mets,Miami Marlins,1,3,1,1,1,1,1,4,0.343,0.414,0.757,0.136,1.28,0.08,1.27,0.9,3,-17,0,0,18,4,818
P.Alonso,New York Mets,Miami Marlins,1,3,0,1,0,1,0,4,0.328,0.471,0.8,0.026,1.52,0.02,1.5,-0.5,1,1,0,0,0,1,818
S.Marte,New York Mets,Miami Marlins,1,3,0,1,0,0,1,3,0.328,0.415,0.744,-0.07,1.04,-0.04,1.03,-0.5,1,1,0,0,0,1,818
H.Bader,New York Mets,Miami Marlins,1,1,0,0,0,0,1,1,0.306,0.39,0.696,-0.091,3.97,-0.05,3.92,-0.4,0,0,0,0,0,0,818
J.Winker,New York Mets,Miami Marlins,1,3,1,1,0,0,1,3,0.368,0.408,0.775,0.013,1.03,0.01,1.02,-0.1,2,1,0,0,0,1,818
J.Martinez,New York Mets,Miami Marlins,1,1,0,0,0,0,0,1,0.344,0.432,0.775,-0.146,3.33,-0.09,3.29,-0.5,0,0,0,0,0,0,818
J.Iglesias,New York Mets,Miami Marlins,1,2,0,2,0,2,0,4,0.393,0.49,0.883,0.248,1.72,0.15,1.7,1.3,2,2,0,0,0,2,818
T.Taylor,New York Mets,Miami Marlins,1,4,0,1,0,0,2,4,0.287,0.396,0.683,0.042,2.67,0.03,2.63,-0.6,1,1,0,0,0,1,818
L.Torrens,New York Mets,Miami Marlins,1,2,0,0,0,0,1,2,0.32,0.438,0.758,-0.095,2.04,-0.06,2.02,-0.7,0,0,0,0,0,0,818
J.McNeil,New York Mets,Miami Marlins,1,1,0,0,0,0,1,2,0.299,0.393,0.692,-0.128,3.83,-0.08,3.79,-0.2,0,0,0,0,0,0,818
J.Duran,Boston Red Sox,Baltimore Orioles,0,5,0,0,0,0,1,5,0.345,0.497,0.842,-0.131,1.05,-0.1,1.31,-1.5,0,0,0,0,0,0,818
W.Abreu,Boston Red Sox,Baltimore Orioles,0,3,0,0,0,0,1,3,0.332,0.503,0.836,-0.097,1.19,-0.07,1.49,-0.8,0,0,0,0,0,0,818
R.Refsnyder,Boston Red Sox,Baltimore Orioles,0,2,1,1,1,0,0,2,0.381,0.48,0.861,0.005,0.45,0.0,0.56,0.7,3,-7,0,0,8,4,818
T.Casas,Boston Red Sox,Baltimore Orioles,0,4,1,2,0,1,1,5,0.356,0.495,0.85,0.095,0.85,0.07,1.07,0.9,3,2,0,0,0,0,818
R.Devers,Boston Red Sox,Baltimore Orioles,0,5,0,2,0,0,2,5,0.378,0.592,0.971,0.043,1.31,0.03,1.63,1.0,2,-31,33,0,0,3,818
T.O'Neill,Boston Red Sox,Baltimore Orioles,0,4,0,0,0,0,4,4,0.354,0.536,0.89,-0.167,1.63,-0.12,2.04,-1.6,0,0,0,0,0,0,818
M.Yoshida,Boston Red Sox,Baltimore Orioles,0,3,0,2,0,1,0,4,0.375,0.438,0.813,0.024,1.35,0.02,1.69,0.0,2,2,0,0,0,2,818
C.Wong,Boston Red Sox,Baltimore Orioles,0,3,0,0,0,0,1,3,0.346,0.433,0.779,-0.145,1.9,-0.11,2.38,-1.0,0,0,0,0,0,0,818
M.Gasper,Boston Red Sox,Baltimore Orioles,0,1,0,0,0,0,1,1,0.667,0.0,0.667,-0.053,2.44,-0.04,3.05,-0.8,0,0,0,0,0,0,818
C.Rafaela,Boston Red Sox,Baltimore Orioles,0,4,0,2,1,0,0,4,0.296,0.409,0.705,0.03,1.11,0.02,1.39,1.2,3,2,0,0,0,2,818
D.Hamilton,Boston Red Sox,Baltimore Orioles,0,2,0,2,0,0,0,2,0.314,0.409,0.723,0.085,0.79,0.06,0.98,0.7,2,2,0,0,0,2,818
R.Gonzalez,Boston Red Sox,Baltimore Orioles,0,2,0,0,0,0,0,2,0.321,0.447,0.768,-0.101,2.1,-0.08,2.63,-0.9,0,0,0,0,0,0,818
C.Cowser,Baltimore Orioles,Boston Red Sox,1,3,0,0,0,0,2,4,0.324,0.444,0.767,-0.015,0.89,-0.01,1.42,-0.1,0,0,0,0,0,0,818
R.O'Hearn,Baltimore Orioles,Boston Red Sox,1,3,1,0,0,0,0,3,0.354,0.446,0.801,-0.01,1.06,-0.01,1.7,-0.3,1,0,0,0,0,0,818
A.Slater,Baltimore Orioles,Boston Red Sox,1,0,0,0,0,0,0,1,0.331,0.26,0.591,0.003,0.07,0.0,0.11,0.2,0,0,0,0,0,0,818
G.Henderson,Baltimore Orioles,Boston Red Sox,1,4,1,1,2,0,2,4,0.374,0.562,0.936,0.064,0.49,0.06,0.79,1.2,4,-32,0,0,33,4,818
E.Jimenez,Baltimore Orioles,Boston Red Sox,1,3,0,0,0,0,0,3,0.311,0.362,0.673,-0.039,0.51,-0.04,0.82,-0.5,0,0,0,0,0,0,818
A.Rutschman,Baltimore Orioles,Boston Red Sox,1,3,1,1,1,0,0,3,0.331,0.428,0.759,0.134,0.64,0.13,1.02,0.8,3,-17,0,0,18,4,818
R.Mountcastle,Baltimore Orioles,Boston Red Sox,1,3,0,0,0,0,0,3,0.307,0.428,0.735,-0.034,0.44,-0.03,0.7,-0.5,0,0,0,0,0,0,818
J.Holliday,Baltimore Orioles,Boston Red Sox,1,3,0,0,0,0,1,3,0.243,0.381,0.624,-0.041,0.55,-0.04,0.88,-0.5,0,0,0,0,0,0,818
C.Mullins,Baltimore Orioles,Boston Red Sox,1,3,0,1,0,0,0,3,0.283,0.397,0.68,0.028,0.52,0.03,0.83,0.1,1,1,0,0,0,1,818
R.Urias,Baltimore Orioles,Boston Red Sox,1,2,1,0,0,1,0,3,0.313,0.386,0.699,-0.003,0.74,-0.0,1.18,-0.1,1,0,0,0,0,0,818
C.Abrams,Washington Nationals,Philadelphia Phillies,0,4,0,2,0,1,1,5,0.322,0.442,0.764,0.05,1.24,0.0,0.01,0.4,2,2,0,0,0,2,818
A.Call,Washington Nationals,Philadelphia Phillies,0,4,1,1,1,1,1,5,0.434,0.552,0.986,0.046,1.21,0.0,0.01,0.0,3,-2,0,0,3,4,818
J.Wood,Washington Nationals,Philadelphia Phillies,0,3,2,1,1,2,1,5,0.373,0.458,0.831,0.049,1.08,0.0,0.01,0.6,4,-4,0,0,5,4,818
K.Ruiz,Washington Nationals,Philadelphia Phillies,0,5,1,1,2,0,0,5,0.259,0.368,0.627,0.079,1.13,0.0,0.01,0.6,4,-11,0,0,12,4,818
L.Garcia,Washington Nationals,Philadelphia Phillies,0,5,0,2,0,0,1,5,0.326,0.455,0.781,0.06,1.3,0.0,0.01,0.0,2,2,0,0,0,0,818
A.Chaparro,Washington Nationals,Philadelphia Phillies,0,4,1,1,0,1,0,5,0.375,0.429,0.804,0.022,0.94,0.0,0.01,0.1,2,1,0,0,0,1,818
J.Tena,Washington Nationals,Philadelphia Phillies,0,4,1,2,0,0,0,4,0.381,0.4,0.781,0.113,1.31,0.0,0.01,0.8,3,1,1,0,0,3,818
