Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB
Josh Bell,Miami Marlins,Pittsburgh Pirates,1,4,0,0,0,0,3,4,0.429,0.364,0.792,-0.075,0.72,-0.04,0.62,-0.9,0,0,0,0,0,0
Bryan De La Cruz,Miami Marlins,Pittsburgh Pirates,1,4,1,1,0,0,1,4,0.286,0.286,0.571,0.007,0.58,0.0,0.5,-0.2,2,1,0,0,0,1
Jazz Chisholm Jr.,Miami Marlins,Pittsburgh Pirates,1,3,1,0,0,1,2,4,0.308,0.2,0.508,-0.049,0.71,-0.03,0.61,-0.6,1,0,0,0,0,0
Jake Burger,Miami Marlins,Pittsburgh Pirates,1,3,1,1,1,1,0,4,0.538,0.636,1.175,0.1,0.68,0.05,0.58,0.9,3,0,1,0,0,2
Jesús Sánchez,Miami Marlins,Pittsburgh Pirates,1,4,0,2,2,0,0,4,0.286,0.286,0.571,0.209,0.96,0.11,0.81,1.8,4,2,0,0,0,2
Tim Anderson,Miami Marlins,Pittsburgh Pirates,1,4,0,0,0,0,2,4,0.308,0.333,0.641,-0.124,1.13,-0.06,0.96,-1.1,0,0,0,0,0,0
Nick Gordon,Miami Marlins,Pittsburgh Pirates,1,2,0,0,0,0,2,2,0.0,0.0,0.0,-0.055,1.06,-0.03,0.9,-0.5,0,0,0,0,0,0
Avisaíl García,Miami Marlins,Pittsburgh Pirates,1,2,0,0,0,0,1,2,0.125,0.125,0.25,-0.007,0.14,-0.0,0.12,-0.4,0,0,0,0,0,0
Christian Bethancourt,Miami Marlins,Pittsburgh Pirates,1,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.042,0.55,-0.02,0.46,-0.5,0,0,0,0,0,0
George Springer,Toronto Blue Jays,Tampa Bay Rays,0,4,0,0,0,0,0,4,0.231,0.667,0.897,-0.167,1.4,-0.1,1.39,-1.4,0,0,0,0,0,0
Vladimir Guerrero Jr.,Toronto Blue Jays,Tampa Bay Rays,0,3,0,1,0,1,1,4,0.462,0.636,1.098,0.036,0.81,0.02,0.81,0.2,1,1,0,0,0,0
Bo Bichette,Toronto Blue Jays,Tampa Bay Rays,0,4,0,0,0,0,0,4,0.231,0.25,0.481,-0.097,1.01,-0.06,1.01,-0.9,0,0,0,0,0,0
Daniel Vogelbach,Toronto Blue Jays,Tampa Bay Rays,0,4,0,1,0,0,1,4,0.2,0.2,0.4,-0.026,0.85,-0.02,0.85,-0.2,1,1,0,0,0,1
Daulton Varsho,Toronto Blue Jays,Tampa Bay Rays,0,3,1,1,0,1,2,4,0.333,0.2,0.533,0.062,0.95,0.04,0.95,0.5,2,1,0,0,0,1
Ernie Clement,Toronto Blue Jays,Tampa Bay Rays,0,4,0,2,0,0,1,4,0.5,0.5,1.0,0.013,1.28,0.01,1.27,-0.3,2,2,0,0,0,2
Kevin Kiermaier,Toronto Blue Jays,Tampa Bay Rays,0,2,0,0,0,0,2,2,0.2,0.111,0.311,-0.087,1.75,-0.05,1.73,-0.7,0,0,0,0,0,0
Justin Turner,Toronto Blue Jays,Tampa Bay Rays,0,2,0,0,0,0,0,2,0.182,0.2,0.382,-0.068,1.34,-0.04,1.33,-0.7,0,0,0,0,0,0
Brian Serven,Toronto Blue Jays,Tampa Bay Rays,0,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.105,1.66,-0.06,1.65,-0.9,0,0,0,0,0,0
Cavan Biggio,Toronto Blue Jays,Tampa Bay Rays,0,2,0,1,1,1,1,3,0.5,0.714,1.214,0.057,1.33,0.03,1.33,0.9,2,1,0,0,0,1
Yandy Díaz,Tampa Bay Rays,Toronto Blue Jays,1,3,0,0,1,1,0,5,0.429,0.75,1.179,-0.006,0.59,-0.0,0.56,-0.2,1,0,0,0,0,0
Harold Ramírez,Tampa Bay Rays,Toronto Blue Jays,1,5,0,1,0,0,1,5,0.077,0.077,0.154,-0.001,0.71,-0.0,0.67,-0.4,1,1,0,0,0,1
Randy Arozarena,Tampa Bay Rays,Toronto Blue Jays,1,3,3,2,1,1,1,4,0.417,0.636,1.053,0.121,0.74,0.07,0.7,1.4,6,1,0,0,1,5
Isaac Paredes,Tampa Bay Rays,Toronto Blue Jays,1,3,1,1,0,1,1,4,0.167,0.091,0.258,-0.026,0.94,-0.01,0.89,-0.5,2,1,0,0,0,1
Amed Rosario,Tampa Bay Rays,Toronto Blue Jays,1,4,0,2,1,0,0,4,0.6,1.0,1.6,0.098,1.23,0.06,1.17,0.9,3,0,2,0,0,3
José Caballero,Tampa Bay Rays,Toronto Blue Jays,1,3,0,2,2,0,0,4,0.417,0.5,0.917,0.059,1.03,0.03,0.97,0.7,4,2,0,0,0,2
Curtis Mead,Tampa Bay Rays,Toronto Blue Jays,1,4,0,1,0,0,0,4,0.25,0.25,0.5,-0.057,0.96,-0.03,0.92,-1.1,1,1,0,0,0,1
Jose Siri,Tampa Bay Rays,Toronto Blue Jays,1,3,1,1,0,1,2,4,0.333,0.273,0.606,-0.029,0.57,-0.02,0.54,0.3,2,1,0,0,0,1
René Pinto,Tampa Bay Rays,Toronto Blue Jays,1,4,0,1,0,0,1,4,0.286,0.429,0.714,-0.041,0.53,-0.02,0.51,-0.1,1,1,0,0,0,1
Nico Hoerner,Chicago Cubs,Texas Rangers,0,4,0,0,0,0,2,4,0.25,0.0,0.25,-0.092,0.86,-0.05,0.74,-1.0,0,0,0,0,0,0
Seiya Suzuki,Chicago Cubs,Texas Rangers,0,4,0,0,0,0,2,4,0.111,0.222,0.333,-0.051,0.5,-0.03,0.43,-0.8,0,0,0,0,0,0
Cody Bellinger,Chicago Cubs,Texas Rangers,0,3,0,0,0,0,0,3,0.25,0.286,0.536,-0.032,0.41,-0.02,0.36,-0.3,0,0,0,0,0,0
Miguel Amaya,Chicago Cubs,Texas Rangers,0,0,0,0,0,1,0,1,1.0,,,0.0,0.01,0.0,0.01,0.3,0,0,0,0,0,0
Christopher Morel,Chicago Cubs,Texas Rangers,0,4,1,2,0,0,0,4,0.444,0.667,1.111,0.052,0.73,0.03,0.64,-0.0,3,2,0,0,0,2
Dansby Swanson,Chicago Cubs,Texas Rangers,0,2,1,1,2,1,0,3,0.286,0.8,1.086,0.104,1.31,0.05,1.14,1.1,4,0,0,0,1,4
Ian Happ,Chicago Cubs,Texas Rangers,0,3,0,1,0,0,0,3,0.25,0.143,0.393,-0.042,0.81,-0.02,0.69,-0.3,1,1,0,0,0,1
Garrett Cooper,Chicago Cubs,Texas Rangers,0,3,0,1,0,0,1,3,0.25,0.25,0.5,-0.007,0.98,-0.0,0.84,-0.2,1,1,0,0,0,1
Yan Gomes,Chicago Cubs,Texas Rangers,0,3,0,0,0,0,2,3,0.0,0.0,0.0,-0.078,1.08,-0.04,0.93,-0.9,0,0,0,0,0,0
Michael Busch,Chicago Cubs,Texas Rangers,0,3,0,0,0,0,1,3,0.429,0.2,0.629,-0.058,0.73,-0.03,0.63,-0.7,0,0,0,0,0,0
Marcus Semien,Texas Rangers,Chicago Cubs,1,4,1,2,1,1,0,5,0.4,0.25,0.65,0.026,0.58,0.01,0.54,1.1,4,2,0,0,0,2
Corey Seager,Texas Rangers,Chicago Cubs,1,5,1,4,2,0,0,5,0.5,0.5,1.0,0.153,0.85,0.09,0.8,2.6,7,4,0,0,0,4
Evan Carter,Texas Rangers,Chicago Cubs,1,3,1,0,1,2,0,5,0.333,0.0,0.333,-0.023,0.89,-0.01,0.83,0.3,2,0,0,0,0,0
Adolis García,Texas Rangers,Chicago Cubs,1,4,1,1,3,0,1,5,0.4,1.125,1.525,0.079,0.72,0.04,0.67,-0.2,5,-1,0,0,2,4
Josh Jung,Texas Rangers,Chicago Cubs,1,5,1,2,2,0,2,5,0.5,0.875,1.375,-0.059,0.62,-0.03,0.58,0.8,5,1,0,0,1,5
Wyatt Langford,Texas Rangers,Chicago Cubs,1,5,1,2,0,0,0,5,0.4,0.375,0.775,-0.016,0.5,-0.01,0.47,-0.6,3,2,0,0,0,2
Jared Walsh,Texas Rangers,Chicago Cubs,1,5,3,3,2,0,1,5,0.6,1.4,2.0,0.208,0.51,0.12,0.48,2.3,8,1,1,0,1,7
Jonah Heim,Texas Rangers,Chicago Cubs,1,4,1,1,0,0,1,4,0.222,0.333,0.556,-0.049,0.56,-0.03,0.53,0.2,2,0,1,0,0,2
Leody Taveras,Texas Rangers,Chicago Cubs,1,3,1,1,0,1,1,4,0.286,0.333,0.619,-0.022,0.45,-0.01,0.42,0.3,2,0,1,0,0,0
Gleyber Torres,New York Yankees,Houston Astros,0,4,0,1,0,1,1,5,0.286,0.091,0.377,-0.048,1.13,-0.03,1.18,-0.3,1,1,0,0,0,1
Juan Soto,New York Yankees,Houston Astros,0,5,2,2,1,0,0,5,0.6,0.833,1.433,0.114,0.89,0.07,0.93,0.1,5,1,0,0,1,5
Aaron Judge,New York Yankees,Houston Astros,0,3,0,1,0,1,1,4,0.286,0.25,0.536,0.025,0.69,0.02,0.72,0.3,1,1,0,0,0,1
Anthony Rizzo,New York Yankees,Houston Astros,0,4,0,0,0,0,3,4,0.357,0.182,0.539,0.024,1.28,0.01,1.34,0.3,0,0,0,0,0,0
Alex Verdugo,New York Yankees,Houston Astros,0,4,0,0,0,0,0,4,0.231,0.182,0.413,-0.165,1.2,-0.1,1.25,-1.5,0,0,0,0,0,0
Anthony Volpe,New York Yankees,Houston Astros,0,4,1,2,1,0,1,4,0.571,0.8,1.371,0.12,0.69,0.07,0.72,0.9,4,1,0,0,1,5
Austin Wells,New York Yankees,Houston Astros,0,2,1,1,0,2,1,4,0.556,0.333,0.889,0.142,1.03,0.09,1.08,1.1,2,1,0,0,0,1
Oswaldo Cabrera,New York Yankees,Houston Astros,0,4,1,1,2,0,2,4,0.538,1.077,1.615,0.163,1.56,0.1,1.63,0.6,4,-1,0,0,2,4
Trent Grisham,New York Yankees,Houston Astros,0,3,0,0,0,1,2,4,0.25,0.0,0.25,-0.109,1.44,-0.07,1.51,-1.0,0,0,0,0,0,0
Jose Altuve,Houston Astros,New York Yankees,1,4,0,1,0,0,0,4,0.286,0.357,0.643,-0.035,0.94,-0.02,0.8,-0.2,1,1,0,0,0,1
Yordan Alvarez,Houston Astros,New York Yankees,1,3,0,0,0,1,0,4,0.286,0.167,0.452,0.027,1.18,0.01,1.0,0.3,0,0,0,0,0,0
Kyle Tucker,Houston Astros,New York Yankees,1,4,0,0,0,0,2,4,0.286,0.231,0.516,-0.092,0.9,-0.05,0.77,-0.9,0,0,0,0,0,0
Alex Bregman,Houston Astros,New York Yankees,1,4,0,1,0,0,1,4,0.385,0.364,0.748,-0.026,0.7,-0.01,0.6,0.0,1,0,1,0,0,2
Yainer Diaz,Houston Astros,New York Yankees,1,3,1,0,0,1,1,4,0.5,0.4,0.9,-0.014,1.0,-0.01,0.85,-0.0,1,0,0,0,0,0
José Abreu,Houston Astros,New York Yankees,1,3,0,0,0,0,0,4,0.167,0.0,0.167,-0.042,1.12,-0.02,0.95,-0.5,0,0,0,0,0,0
Jeremy Peña,Houston Astros,New York Yankees,1,3,1,0,0,0,1,4,0.333,0.364,0.697,-0.08,1.23,-0.04,1.04,-1.1,1,0,0,0,0,0
Mauricio Dubón,Houston Astros,New York Yankees,1,4,0,1,2,0,0,4,0.4,0.6,1.0,0.066,1.57,0.03,1.33,1.0,3,0,1,0,0,2
Victor Caratini,Houston Astros,New York Yankees,1,3,1,1,0,0,1,3,0.333,0.333,0.667,-0.036,0.97,-0.02,0.82,-0.2,2,1,0,0,0,1
Jung Hoo Lee,San Francisco Giants,San Diego Padres,0,4,1,1,2,0,0,5,0.286,0.583,0.869,0.044,0.62,0.03,0.64,0.1,4,0,0,0,1,4
Jorge Soler,San Francisco Giants,San Diego Padres,0,5,1,1,0,0,2,5,0.286,0.25,0.536,-0.043,0.42,-0.03,0.43,-0.7,2,1,0,0,0,1
LaMonte Wade Jr.,San Francisco Giants,San Diego Padres,0,3,0,0,0,0,3,3,0.3,0.3,0.6,-0.03,0.39,-0.02,0.4,-0.4,0,0,0,0,0,0
Austin Slater,San Francisco Giants,San Diego Padres,0,1,1,0,0,1,1,2,0.5,0.0,0.5,0.009,0.17,0.01,0.18,0.2,1,0,0,0,0,0
Matt Chapman,San Francisco Giants,San Diego Padres,0,5,1,1,0,0,1,5,0.357,0.857,1.214,-0.034,0.49,-0.02,0.51,-0.1,2,1,0,0,0,1
Wilmer Flores,San Francisco Giants,San Diego Padres,0,3,2,1,1,1,0,4,0.364,0.222,0.586,0.03,0.51,0.02,0.53,1.0,4,1,0,0,0,1
Michael Conforto,San Francisco Giants,San Diego Padres,0,4,2,2,4,0,2,4,0.462,1.077,1.538,0.084,0.63,0.05,0.65,3.2,8,-2,2,0,2,6
Thairo Estrada,San Francisco Giants,San Diego Padres,0,3,0,1,1,0,0,4,0.25,0.273,0.523,-0.029,0.69,-0.02,0.71,-0.2,2,1,0,0,0,1
Tom Murphy,San Francisco Giants,San Diego Padres,0,3,1,1,1,1,0,4,0.5,0.667,1.167,0.11,0.48,0.07,0.49,0.9,3,0,1,0,0,2
Nick Ahmed,San Francisco Giants,San Diego Padres,0,4,0,1,0,0,1,4,0.364,0.4,0.764,0.027,0.58,0.02,0.6,0.5,1,1,0,0,0,1
Xander Bogaerts,San Diego Padres,San Francisco Giants,1,4,0,0,0,0,1,4,0.318,0.286,0.604,-0.073,0.72,-0.04,0.74,-0.7,0,0,0,0,0,0
José Azocar,San Diego Padres,San Francisco Giants,1,0,1,0,0,1,0,1,0.429,0.333,0.762,0.003,0.1,0.0,0.1,0.4,1,0,0,0,0,0
Fernando Tatis Jr.,San Diego Padres,San Francisco Giants,1,3,0,0,0,0,0,3,0.381,0.632,1.013,-0.037,0.49,-0.02,0.51,-0.4,0,0,0,0,0,0
Graham Pauley,San Diego Padres,San Francisco Giants,1,2,1,1,3,0,0,2,0.333,1.333,1.667,0.01,0.13,0.01,0.14,2.1,5,0,0,0,1,4
Jake Cronenworth,San Diego Padres,San Francisco Giants,1,5,1,2,0,0,0,5,0.435,0.6,1.035,0.071,0.62,0.04,0.64,0.3,3,2,0,0,0,2
Manny Machado,San Diego Padres,San Francisco Giants,1,4,0,1,0,1,1,5,0.348,0.5,0.848,0.003,0.99,0.0,1.02,0.0,1,1,0,0,0,1
Ha-Seong Kim,San Diego Padres,San Francisco Giants,1,4,0,0,0,0,1,4,0.273,0.167,0.439,-0.122,1.18,-0.07,1.21,-1.3,0,0,0,0,0,0
Jurickson Profar,San Diego Padres,San Francisco Giants,1,2,1,2,1,1,0,4,0.471,0.385,0.855,0.204,0.95,0.12,0.97,2.4,4,1,1,0,0,3
Tyler Wade,San Diego Padres,San Francisco Giants,1,1,0,0,0,1,1,2,0.5,0.4,0.9,-0.085,2.37,-0.05,2.43,-0.7,0,0,0,0,0,0
Eguy Rosario,San Diego Padres,San Francisco Giants,1,2,1,1,2,0,1,2,0.25,0.75,1.0,-0.044,0.82,-0.03,0.84,1.3,4,0,0,0,1,4
Jackson Merrill,San Diego Padres,San Francisco Giants,1,3,1,0,0,1,1,4,0.25,0.214,0.464,-0.178,1.81,-0.11,1.85,-1.1,1,0,0,0,0,0
Kyle Higashioka,San Diego Padres,San Francisco Giants,1,4,0,0,0,0,4,4,0.0,0.0,0.0,-0.082,0.82,-0.05,0.84,-1.0,0,0,0,0,0,0
Charlie Blackmon,Colorado Rockies,Arizona Diamondbacks,0,5,1,2,2,0,0,5,0.333,0.545,0.879,0.265,1.19,0.15,1.1,1.6,5,1,1,0,0,3
Kris Bryant,Colorado Rockies,Arizona Diamondbacks,0,4,1,0,0,1,4,5,0.167,0.0,0.167,-0.057,0.78,-0.03,0.72,-0.8,1,0,0,0,0,0
Nolan Jones,Colorado Rockies,Arizona Diamondbacks,0,4,1,1,2,1,1,5,0.231,0.417,0.647,0.068,0.72,0.04,0.66,1.3,4,0,0,1,0,3
Brendan Rodgers,Colorado Rockies,Arizona Diamondbacks,0,5,0,0,0,0,2,5,0.077,0.154,0.231,-0.1,0.66,-0.06,0.61,-2.1,0,0,0,0,0,0
Ryan McMahon,Colorado Rockies,Arizona Diamondbacks,0,4,0,2,1,0,0,5,0.615,0.7,1.315,0.048,0.54,0.03,0.49,0.4,3,2,0,0,0,2
Elias Díaz,Colorado Rockies,Arizona Diamondbacks,0,4,1,1,0,0,0,4,0.273,0.545,0.818,-0.093,0.67,-0.05,0.61,-1.0,2,1,0,0,0,1
Ezequiel Tovar,Colorado Rockies,Arizona Diamondbacks,0,4,1,1,2,0,1,4,0.182,0.455,0.636,0.15,0.51,0.08,0.47,1.3,4,0,0,0,1,4
Elehuris Montero,Colorado Rockies,Arizona Diamondbacks,0,1,2,1,0,3,0,4,0.4,0.143,0.543,0.093,0.57,0.05,0.52,1.2,3,1,0,0,0,1
Brenton Doyle,Colorado Rockies,Arizona Diamondbacks,0,3,2,2,2,1,1,4,0.4,0.667,1.067,0.114,0.97,0.06,0.89,2.3,6,1,0,0,1,5
Ketel Marte,Arizona Diamondbacks,Colorado Rockies,1,4,1,0,0,1,1,5,0.533,0.462,0.995,-0.06,0.87,-0.04,0.92,-0.7,1,0,0,0,0,0
Corbin Carroll,Arizona Diamondbacks,Colorado Rockies,1,3,1,2,0,2,0,5,0.533,0.3,0.833,0.156,0.92,0.1,0.98,1.8,3,2,0,0,0,2
Lourdes Gurriel Jr.,Arizona Diamondbacks,Colorado Rockies,1,4,1,2,2,1,0,5,0.533,1.231,1.764,0.212,1.22,0.14,1.3,1.9,5,-2,1,0,3,0
Christian Walker,Arizona Diamondbacks,Colorado Rockies,1,4,0,1,0,1,2,5,0.4,0.615,1.015,-0.085,1.18,-0.05,1.26,-0.9,1,1,0,0,0,1
Gabriel Moreno,Arizona Diamondbacks,Colorado Rockies,1,4,0,0,1,0,0,4,0.231,0.25,0.481,-0.182,1.73,-0.12,1.84,-1.8,1,0,0,0,0,0
Eugenio Suárez,Arizona Diamondbacks,Colorado Rockies,1,3,1,2,1,1,0,4,0.538,0.818,1.357,0.125,1.24,0.08,1.32,1.1,4,1,0,0,1,5
Blaze Alexander,Arizona Diamondbacks,Colorado Rockies,1,2,0,0,0,0,1,2,0.286,0.286,0.571,-0.052,1.0,-0.03,1.06,-0.7,0,0,0,0,0,0
Joc Pederson,Arizona Diamondbacks,Colorado Rockies,1,0,0,0,0,2,0,2,1.0,1.25,2.25,0.094,1.12,0.06,1.19,1.0,0,0,0,0,0,0
Alek Thomas,Arizona Diamondbacks,Colorado Rockies,1,4,0,0,0,0,1,4,0.231,0.538,0.769,-0.215,1.25,-0.14,1.32,-2.4,0,0,0,0,0,0
Geraldo Perdomo,Arizona Diamondbacks,Colorado Rockies,1,3,0,1,0,1,0,4,0.417,0.455,0.871,-0.004,0.62,-0.0,0.66,-0.0,1,1,0,0,0,1
Brendan Donovan,St Louis Cardinals,Los Angeles Dodgers,0,5,0,1,2,0,2,5,0.154,0.167,0.321,0.113,1.68,0.06,1.42,1.0,3,0,1,0,0,2
Paul Goldschmidt,St Louis Cardinals,Los Angeles Dodgers,0,4,0,0,1,1,1,5,0.462,0.6,1.062,0.031,1.77,0.02,1.5,-0.3,1,0,0,0,0,0
Nolan Gorman,St Louis Cardinals,Los Angeles Dodgers,0,4,1,1,0,1,1,5,0.308,0.333,0.641,0.028,0.77,0.01,0.65,-0.2,2,1,0,0,0,1
Nolan Arenado,St Louis Cardinals,Los Angeles Dodgers,0,4,1,0,0,0,1,5,0.077,0.0,0.077,0.086,1.11,0.04,0.94,0.3,1,0,0,0,0,0
Matt Carpenter,St Louis Cardinals,Los Angeles Dodgers,0,4,1,1,0,0,2,5,0.2,0.2,0.4,0.144,2.06,0.07,1.74,1.0,2,1,0,0,0,1
Iván Herrera,St Louis Cardinals,Los Angeles Dodgers,0,3,0,0,1,0,0,4,0.0,0.0,0.0,-0.078,1.59,-0.04,1.34,-0.7,1,0,0,0,0,0
Alec Burleson,St Louis Cardinals,Los Angeles Dodgers,0,3,0,2,1,0,1,3,0.2,0.3,0.5,0.119,1.72,0.06,1.45,0.6,3,1,1,0,0,3
Michael Siani,St Louis Cardinals,Los Angeles Dodgers,0,1,1,0,0,0,0,1,0.0,0.0,0.0,-0.009,0.33,-0.0,0.28,-0.3,1,0,0,0,0,0
Brandon Crawford,St Louis Cardinals,Los Angeles Dodgers,0,4,1,1,0,0,1,4,0.25,0.25,0.5,0.015,1.5,0.01,1.27,-0.1,2,1,0,0,0,1
Victor Scott II,St Louis Cardinals,Los Angeles Dodgers,0,4,1,0,0,0,1,4,0.0,0.0,0.0,-0.143,0.95,-0.07,0.81,-1.4,1,0,0,0,0,0
Mookie Betts,Los Angeles Dodgers,St. Louis Cardinals,1,4,3,3,1,2,0,6,0.72,1.389,2.109,0.213,2.22,0.13,2.24,1.9,7,-3,2,0,4,7
Shohei Ohtani,Los Angeles Dodgers,St. Louis Cardinals,1,5,1,1,0,1,2,6,0.32,0.318,0.638,-0.359,3.36,-0.22,3.4,-0.9,2,1,0,0,0,1
Freddie Freeman,Los Angeles Dodgers,St. Louis Cardinals,1,5,1,3,1,0,1,5,0.5,0.5,1.0,0.205,1.73,0.12,1.74,1.6,5,3,0,0,0,3
Will Smith,Los Angeles Dodgers,St. Louis Cardinals,1,5,0,3,2,0,2,5,0.5,0.545,1.045,0.165,1.83,0.1,1.85,1.4,5,3,0,0,0,3
Max Muncy,Los Angeles Dodgers,St. Louis Cardinals,1,5,0,1,1,0,2,5,0.333,0.333,0.667,0.246,2.83,0.15,2.85,-1.5,2,1,0,0,0,1
Teoscar Hernández,Los Angeles Dodgers,St. Louis Cardinals,1,5,0,0,0,0,3,5,0.273,0.55,0.823,-0.298,2.16,-0.18,2.18,-2.2,0,0,0,0,0,0
James Outman,Los Angeles Dodgers,St. Louis Cardinals,1,4,0,0,0,1,3,5,0.389,0.154,0.543,-0.191,1.53,-0.12,1.54,-0.6,0,0,0,0,0,0
Jason Heyward,Los Angeles Dodgers,St. Louis Cardinals,1,5,0,1,0,0,1,5,0.2,0.214,0.414,-0.185,1.58,-0.11,1.59,-0.7,1,1,0,0,0,1
Gavin Lux,Los Angeles Dodgers,St. Louis Cardinals,1,5,0,2,0,0,0,5,0.222,0.222,0.444,0.011,2.01,0.01,2.03,-0.1,2,2,0,0,0,2
Jarren Duran,Boston Red Sox,Seattle Mariners,0,3,0,1,0,1,0,4,0.308,0.182,0.49,0.017,1.2,0.01,1.12,0.2,1,1,0,0,0,1
Tyler O'Neill,Boston Red Sox,Seattle Mariners,0,0,0,0,0,1,0,1,0.444,0.714,1.159,0.01,2.1,0.01,1.97,0.1,0,0,0,0,0,0
Masataka Yoshida,Boston Red Sox,Seattle Mariners,0,5,0,1,1,0,3,5,0.308,0.333,0.641,0.04,1.61,0.02,1.51,-0.1,2,1,0,0,0,1
Trevor Story,Boston Red Sox,Seattle Mariners,0,5,0,0,0,0,1,5,0.143,0.077,0.22,-0.14,1.14,-0.08,1.07,-1.3,0,0,0,0,0,0
Triston Casas,Boston Red Sox,Seattle Mariners,0,3,0,0,0,1,1,4,0.154,0.083,0.237,-0.009,1.13,-0.01,1.06,-0.3,0,0,0,0,0,0
Wilyer Abreu,Boston Red Sox,Seattle Mariners,0,4,0,0,0,0,3,4,0.0,0.0,0.0,-0.118,1.22,-0.07,1.14,-0.6,0,0,0,0,0,0
Ceddanne Rafaela,Boston Red Sox,Seattle Mariners,0,4,2,2,0,0,2,4,0.333,0.583,0.917,-0.002,1.38,-0.0,1.29,0.3,4,1,1,0,0,3
Enmanuel Valdez,Boston Red Sox,Seattle Mariners,0,4,0,0,0,0,2,4,0.125,0.125,0.25,-0.18,1.94,-0.1,1.82,-1.0,0,0,0,0,0,0
Pablo Reyes,Boston Red Sox,Seattle Mariners,0,4,0,1,2,0,0,4,0.25,0.25,0.5,0.156,1.77,0.09,1.66,0.3,3,1,0,0,0,1
Connor Wong,Boston Red Sox,Seattle Mariners,0,3,0,1,0,0,1,3,0.429,0.429,0.857,-0.048,1.04,-0.03,0.98,-0.3,1,1,0,0,0,1
Reese McGuire,Boston Red Sox,Seattle Mariners,0,1,1,1,0,0,0,1,0.5,0.667,1.167,0.042,0.54,0.02,0.51,0.2,2,0,1,0,0,2
J.P. Crawford,Seattle Mariners,Boston Red Sox,1,5,1,1,1,0,1,5,0.231,0.417,0.647,0.235,2.25,0.14,2.16,0.7,3,1,0,0,0,0
Julio Rodríguez,Seattle Mariners,Boston Red Sox,1,5,0,1,1,0,2,5,0.308,0.333,0.641,0.048,1.97,0.03,1.89,-0.2,2,1,0,0,0,1
Jorge Polanco,Seattle Mariners,Boston Red Sox,1,3,0,0,0,1,2,4,0.25,0.1,0.35,-0.082,1.13,-0.05,1.08,-0.6,0,0,0,0,0,0
Mitch Haniger,Seattle Mariners,Boston Red Sox,1,4,0,1,1,0,2,4,0.364,0.6,0.964,-0.005,1.25,-0.0,1.2,0.3,2,1,0,0,0,1
Cal Raleigh,Seattle Mariners,Boston Red Sox,1,3,0,0,0,1,2,4,0.182,0.1,0.282,-0.044,1.04,-0.03,1.0,-0.5,0,0,0,0,0,0
Ty France,Seattle Mariners,Boston Red Sox,1,4,1,1,0,0,0,4,0.182,0.182,0.364,-0.07,1.14,-0.04,1.09,-0.1,2,1,0,0,0,1
Luke Raley,Seattle Mariners,Boston Red Sox,1,4,1,1,1,0,2,4,0.25,0.25,0.5,0.057,1.6,0.03,1.53,0.1,3,1,0,0,0,1
Dylan Moore,Seattle Mariners,Boston Red Sox,1,2,0,0,0,0,0,2,0.25,1.0,1.25,-0.037,0.95,-0.02,0.92,-0.4,0,0,0,0,0,0
Dominic Canzone,Seattle Mariners,Boston Red Sox,1,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.045,1.8,-0.03,1.73,-0.2,0,0,0,0,0,0
Luis Urías,Seattle Mariners,Boston Red Sox,1,1,0,0,0,0,0,1,0.0,0.0,0.0,-0.124,5.4,-0.07,5.18,-0.4,0,0,0,0,0,0
Josh Rojas,Seattle Mariners,Boston Red Sox,1,4,1,2,0,0,1,4,0.5,0.5,1.0,0.335,1.91,0.19,1.83,0.7,3,2,0,0,0,2
