,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,R.Hoskins o1.5 hits+runs+rbi,Rotowire,100,0.75,R.Hoskins,1.5,0.75,Milwaukee Brewers,Colorado Rockies,0.0,0.453125,0,0.6,1,0.7,1
6,J.Adell o0.5 hits+runs+rbi,Rotowire,100,0.75,J.Adell,1.5,0.75,Los Angeles Angels,Oakland Athletics,0.0,0.5753424657534246,1,0.8,1,0.6,1
