Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
M.Mikolas u2.5 Earned Runs,PlayerPropSavant,St Louis Cardinals,M.Mikolas,Seattle Mariners,1.0,0.3928571428571428,0,0.2,0,0.3,0,-122,1.22,2.22,1.0000000000000002
