Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Ryan u18.5 Outs,SBK5065,-200,1.0,J.Ryan,1.5,0.5,Minnesota Twins,Detroit Tigers,0.0,0.75,1,1.0,1,0.7,1
1,B.Pfaadt u18.5 Outs,SBK5065,-199,1.2,B.Pfaadt,1.8030150753768843,0.6030150753768844,Arizona Diamondbacks,Pittsburgh Pirates,1.0,0.7,1,0.6,1,0.6,1
2,T.Anderson u18.5 Outs,SBK5065,-174,1.2,T.Anderson,1.8896551724137929,0.6896551724137929,Los Angeles Angels,Oakland Athletics,1.0,0.5,0,0.8,1,0.7,1
3,K.Gausman u19.5 Outs,SBK5065,-165,0.83,K.Gausman,1.3330303030303028,0.5030303030303028,Toronto Blue Jays,Texas Rangers,1.0,0.75,1,0.6,1,0.7,1
4,A.Civale u17.5 outs,Rotowire Prizepicks,100,1.5,A.Civale,3.0,1.5,Milwaukee Brewers,Miami Marlins,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
0,A.Abbott u4.5 strikeouts,Rotowire Prizepicks,100,1.5,A.Abbott,3.0,1.5,Cincinnati Reds,Tampa Bay Rays,0.0,0.65,1,0.8,1,0.6,1
0,C.Carrasco u4.5 strikeouts,Rotowire,100,0.75,C.Carrasco,1.5,0.75,Cleveland Guardians,Philadelphia Phillies,0.0,0.6111111111111112,1,0.6,1,0.6,1
1,Z.Littell u5.5 strikeouts,Rotowire,100,0.75,Z.Littell,1.5,0.75,Tampa Bay Rays,Cincinnati Reds,1.0,0.55,1,0.6,1,0.7,1
2,J.Ryan u6.5 strikeouts,Rotowire,100,0.75,J.Ryan,1.5,0.75,Minnesota Twins,Detroit Tigers,0.0,0.6,1,0.6,1,0.6,1
3,E.Fedde u5.5 strikeouts,Rotowire Prizepicks,100,1.5,E.Fedde,3.0,1.5,Chicago White Sox,Seattle Mariners,1.0,0.6,1,1.0,1,0.6,1
4,A.Abbott u4.5 strikeouts,Rotowire Prizepicks,100,1.5,A.Abbott,3.0,1.5,Cincinnati Reds,Tampa Bay Rays,0.0,0.65,1,0.8,1,0.6,1
0,C.Cowser o0.5 hits+runs+rbi,Rotowire,100,0.75,C.Cowser,1.5,0.75,Baltimore Orioles,San Diego Padres,1.0,0.5652173913043478,1,1.0,1,0.9,1
