,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Abbott u5.5 Ks,PropBetGuy,-104,1.04,A.Abbott,2.04,1.0,Cincinnati Reds,Philadelphia Phillies,1.0,0.75,1,0.75,1,0.75,1
1,K.Gausman u2.5 BB,SBK5065,-198,1.5,K.Gausman,2.257575757575758,0.7575757575757578,Toronto Blue Jays,Kansas City Royals,0.0,0.75,1,0.75,1,0.75,1
