,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,C.Bellinger o0.5 HR,GreenDotDaily,420,1.0,C.Bellinger,5.2,4.2,Chicago Cubs,Houston Astros,1.0,0.1904761904761904,0,0.4,0,0.2,0
7,M.Busch o0.5 HR,jimsannes,430,0.5,M.Busch,2.65,2.15,Chicago Cubs,Houston Astros,1.0,0.3157894736842105,0,0.2,0,0.5,0
17,M.Busch o0.5 HR,Jason Radowitz,430,0.1,M.Busch,0.53,0.43,Chicago Cubs,Houston Astros,1.0,0.3157894736842105,0,0.2,0,0.5,0
